1_G,2_G,3_G,4_G,5_G,6_G,7_G,8_G,9_G,10_G,11_G,12_G,13_G,14_G
61.6,28.2,62.9,0,0,61.6,0,2.3,0,0,0,0,0,0
61.6,28.2,62.9,0,0,61.6,0,2.7,0,0,0,0,0,0
61.6,28.2,62.9,0,0,61.6,0,3.1,0,0,0,0,0,0
61.6,28.1,63.0,0,0,61.6,0,3.5,0,0,0,0,0,0
61.6,28.1,63.0,0,0,61.6,0,4.0,0,0,0,0,0,0
61.7,28.0,63.0,0,0,61.7,0,4.5,0,0,0,0,0,0
61.7,28.0,63.0,0,0,61.7,0,5.0,0,0,0,0,0,0
61.7,28.0,63.1,0,0,61.7,0,5.6,0,0,0,0,0,0
61.8,27.9,63.1,0,0,61.8,0,6.1,0,0,0,0,0,0
61.9,27.9,63.2,0,0,61.9,0,6.6,0,0,0,0,0,0
61.9,27.9,63.3,0,0,61.9,0,7.2,0,0,0,0,0,0
62.0,27.9,63.4,0,0,62.0,0,7.8,0,0,0,0,0,0
62.2,27.9,63.5,0,0,62.2,0,8.3,0,0,0,0,0,0
62.3,27.9,63.6,0,0,62.3,0,8.9,0,0,0,0,0,0
62.4,27.9,63.8,0,0,62.4,0,9.4,0,0,0,0,0,0
62.5,27.9,63.9,0,0,62.5,0,9.9,0,0,0,0,0,0
62.6,27.9,64.0,0,0,62.6,0,10.5,0,0,0,0,0,0
62.7,28.0,64.1,0,0,62.7,0,11.0,0,0,0,0,0,0
62.8,28.1,64.1,0,0,62.8,0,11.5,0,0,0,0,0,0
62.8,28.2,64.2,0,0,62.8,0,12.0,0,0,0,0,0,0
62.8,28.3,64.2,0,0,62.8,0,12.5,0,0,0,0,0,0
62.8,28.4,64.2,0,0,62.8,0,13.0,0,0,0,0,0,0
62.8,28.5,64.2,0,0,62.8,0,13.4,0,0,0,0,0,0
62.8,28.7,64.2,0,0,62.8,0,13.9,0,0,0,0,0,0
62.8,28.9,64.2,0,0,62.8,0,14.3,0,0,0,0,0,0
62.8,29.1,64.2,0,0,62.8,0,14.7,0,0,0,0,0,0
62.8,29.3,64.2,0,0,62.8,0,15.1,0,0,0,0,0,0
62.8,29.6,64.1,0,0,62.8,0,15.5,0,0,0,0,0,0
62.7,29.8,64.1,0,0,62.7,0,15.8,0,0,0,0,0,0
62.7,30.1,64.0,0,0,62.7,0,16.2,0,0,0,0,0,0
62.6,30.4,63.9,0,0,62.6,0,16.5,0,0,0,0,0,0
62.5,30.6,63.8,0,0,62.5,0,16.8,0,0,0,0,0,0
62.4,30.9,63.7,0,0,62.4,0,17.1,0,0,0,0,0,0
62.3,31.2,63.6,0,0,62.3,0,17.3,0,0,0,0,0,0
62.2,31.4,63.5,0,0,62.2,0,17.6,0,0,0,0,0,0
62.1,31.7,63.4,0,0,62.1,0,17.8,0,0,0,0,0,0
62.0,31.9,63.3,0,0,62.0,0,18.1,0,0,0,0,0,0
61.9,32.1,63.3,0,0,61.9,0,18.3,0,0,0,0,0,0
61.9,32.3,63.3,0,0,61.9,0,18.5,0,0,0,0,0,0
61.9,32.5,63.3,0,0,61.9,0,18.6,0,0,0,0,0,0
61.9,32.7,63.3,0,0,61.9,0,18.8,0,0,0,0,0,0
61.9,32.8,63.3,0,0,61.9,0,18.9,0,0,0,0,0,0
62.0,32.9,63.3,0,0,62.0,0,19.0,0,0,0,0,0,0
62.0,33.0,63.4,0,0,62.0,0,19.1,0,0,0,0,0,0
62.1,33.0,63.4,0,0,62.1,0,19.2,0,0,0,0,0,0
62.2,33.0,63.5,0,0,62.2,0,19.2,0,0,0,0,0,0
62.2,32.9,63.6,0,0,62.2,0,19.3,0,0,0,0,0,0
62.3,32.8,63.7,0,0,62.3,0,19.3,0,0,0,0,0,0
62.5,32.7,63.8,0,0,62.5,0,19.2,0,0,0,0,0,0
62.6,32.5,64.0,0,0,62.6,0,19.2,0,0,0,0,0,0
62.8,32.3,64.1,0,0,62.8,0,19.1,0,0,0,0,0,0
63.0,32.1,64.3,0,0,63.0,0,19.0,0,0,0,0,0,0
63.2,31.8,64.6,0,0,63.2,0,18.9,0,0,0,0,0,0
63.5,31.5,64.9,0,0,63.5,0,18.8,0,0,0,0,0,0
63.8,31.2,65.2,0,0,63.8,0,18.6,0,0,0,0,0,0
64.1,30.9,65.5,0,0,64.1,0,18.4,0,0,0,0,0,0
64.4,30.6,65.8,0,0,64.4,0,18.2,0,0,0,0,0,0
64.7,30.3,66.1,0,0,64.7,0,18.0,0,0,0,0,0,0
64.8,29.9,66.2,0,0,64.8,0,17.7,0,0,0,0,0,0
64.9,29.6,66.3,0,0,64.9,0,17.5,0,0,0,0,0,0
64.8,29.3,66.2,0,0,64.8,0,17.2,0,0,0,0,0,0
64.7,29.0,66.1,0,0,64.7,0,16.9,0,0,0,0,0,0
64.4,28.7,65.8,0,0,64.4,0,16.5,0,0,0,0,0,0
64.1,28.4,65.5,0,0,64.1,0,16.2,0,0,0,0,0,0
63.8,28.1,65.2,0,0,63.8,0,15.8,0,0,0,0,0,0
63.5,27.9,64.9,0,0,63.5,0,15.4,0,0,0,0,0,0
63.3,27.7,64.6,0,0,63.3,0,15.0,0,0,0,0,0,0
63.1,27.5,64.4,0,0,63.1,0,14.5,0,0,0,0,0,0
62.9,27.3,64.2,0,0,62.9,0,14.1,0,0,0,0,0,0
62.7,27.2,64.1,0,0,62.7,0,13.6,0,0,0,0,0,0
62.6,27.1,64.0,0,0,62.6,0,13.1,0,0,0,0,0,0
62.6,27.0,63.9,0,0,62.6,0,12.5,0,0,0,0,0,0
62.5,27.0,63.9,0,0,62.5,0,12.0,0,0,0,0,0,0
62.5,27.0,63.9,0,0,62.5,0,11.4,0,0,0,0,0,0
62.5,27.1,63.9,0,0,62.5,0,10.8,0,0,0,0,0,0
62.5,27.2,63.9,0,0,62.5,0,10.2,0,0,0,0,0,0
62.5,27.3,63.8,0,0,62.5,0,9.6,0,0,0,0,0,0
62.4,27.4,63.7,0,0,62.4,0,9.0,0,0,0,0,0,0
62.2,27.6,63.6,0,0,62.2,0,8.4,0,0,0,0,0,0
62.1,27.7,63.4,0,0,62.1,0,7.8,0,0,0,0,0,0
61.9,27.9,63.2,0,0,61.9,0,7.1,0,0,0,0,0,0
61.7,28.1,63.0,0,0,61.7,0,6.5,0,0,0,0,0,0
61.5,28.3,62.8,0,0,61.5,0,5.9,0,0,0,0,0,0
61.3,28.5,62.7,0,0,61.3,0,5.3,0,0,0,0,0,0
61.3,28.7,62.6,0,0,61.3,0,4.8,0,0,0,0,0,0
61.2,28.9,62.6,0,0,61.2,0,4.2,0,0,0,0,0,0
61.2,29.2,62.6,0,0,61.2,0,3.7,0,0,0,0,0,0
61.2,29.4,62.6,0,0,61.2,0,3.2,0,0,0,0,0,0
61.2,29.6,62.6,0,0,61.2,0,2.7,0,0,0,0,0,0
61.2,29.7,62.5,0,0,61.2,0,2.3,0,0,0,0,0,0
61.2,29.9,62.5,0,0,61.2,0,1.9,0,0,0,0,0,0
61.1,30.1,62.4,0,0,61.1,0,1.5,0,0,0,0,0,0
61.0,30.2,62.3,0,0,61.0,0,1.2,0,0,0,0,0,0
60.9,30.3,62.2,0,0,60.9,0,0.9,0,0,0,0,0,0
60.8,30.4,62.2,0,0,60.8,0,0.6,0,0,0,0,0,0
60.8,30.4,62.1,0,0,60.8,0,0.4,0,0,0,0,0,0
60.7,30.4,62.0,0,0,60.7,0,0.3,0,0,0,0,0,0
60.7,30.4,62.0,0,0,60.7,0,0.1,0,0,0,0,0,0
60.7,30.4,62.0,0,0,60.7,0,0.1,0,0,0,0,0,0
60.7,30.3,62.0,0,0,60.7,0,0.0,0,0,0,0,0,0
60.7,30.2,62.0,0,0,60.7,0,0.0,0,0,0,0,0,0
60.7,30.1,62.1,0,0,60.7,0,0.0,0,0,0,0,0,0
60.8,30.0,62.1,0,0,60.8,0,0.0,0,0,0,0,0,0
60.8,29.9,62.1,0,0,60.8,0,0.0,0,0,0,0,0,0
60.9,29.8,62.2,0,0,60.9,0,0.0,0,0,0,0,0,0
61.0,29.6,62.3,0,0,61.0,0,0.0,0,0,0,0,0,0
61.1,29.5,62.4,0,0,61.1,0,0.0,0,0,0,0,0,0
61.2,29.4,62.6,0,0,61.2,0,0.0,0,0,0,0,0,0
61.4,29.2,62.7,0,0,61.4,0,0.0,0,0,0,0,0,0
61.6,29.1,63.0,0,0,61.6,0,0.0,0,0,0,0,0,0
61.9,29.0,63.2,0,0,61.9,0,0.0,0,0,0,0,0,0
62.2,28.9,63.5,0,0,62.2,0,0.0,0,0,0,0,0,0
62.5,28.8,63.9,0,0,62.5,0,0.0,0,0,0,0,0,0
62.9,28.7,64.3,0,0,62.9,0,0.0,0,0,0,0,0,0
63.4,28.6,64.8,0,0,63.4,0,0.0,0,0,0,0,0,0
63.9,28.6,65.3,0,0,63.9,0,0.0,0,0,0,0,0,0
64.4,28.5,65.8,0,0,64.4,0,0.0,0,0,0,0,0,0
64.9,28.5,66.3,0,0,64.9,0,0.0,0,0,0,0,0,0
65.5,28.5,66.9,0,0,65.5,0,0.0,0,0,0,0,0,0
66.0,28.6,67.5,0,0,66.0,0,0.0,0,0,0,0,0,0
66.6,28.6,68.0,0,0,66.6,0,0.0,0,0,0,0,0,0
67.1,28.7,68.6,0,0,67.1,0,0.0,0,0,0,0,0,0
67.7,28.9,69.2,0,0,67.7,0,0.0,0,0,0,0,0,0
68.2,29.0,69.7,0,0,68.2,0,0.0,0,0,0,0,0,0
68.8,29.2,70.3,0,0,68.8,0,0.0,0,0,0,0,0,0
69.3,29.3,70.8,0,0,69.3,0,0.0,0,0,0,0,0,0
69.8,29.5,71.3,0,0,69.8,0,0.0,0,0,0,0,0,0
70.3,29.7,71.8,0,0,70.3,0,0.0,0,0,0,0,0,0
70.8,30.0,72.3,0,0,70.8,0,0.0,0,0,0,0,0,0
71.2,30.2,72.7,0,0,71.2,0,0.0,0,0,0,0,0,0
71.5,30.4,73.1,0,0,71.5,0,0.0,0,0,0,0,0,0
71.8,30.7,73.4,0,0,71.8,0,0.0,0,0,0,0,0,0
72.0,30.9,73.6,0,0,72.0,0,0.0,0,0,0,0,0,0
72.1,31.2,73.7,0,0,72.1,0,0.0,0,0,0,0,0,0
72.2,31.4,73.8,0,0,72.2,0,0.0,0,0,0,0,0,0
72.2,31.7,73.8,0,0,72.2,0,0.0,0,0,0,0,0,0
72.2,31.9,73.7,0,0,72.2,0,0.0,0,0,0,0,0,0
72.1,32.1,73.7,0,0,72.1,0,0.0,0,0,0,0,0,0
72.0,32.4,73.6,0,0,72.0,0,0.0,0,0,0,0,0,0
71.9,32.6,73.5,0,0,71.9,0,0.0,0,0,0,0,0,0
71.8,32.8,73.3,0,0,71.8,0,0.0,0,0,0,0,0,0
71.6,33.0,73.2,0,0,71.6,0,0.0,0,0,0,0,0,0
71.4,33.1,73.0,0,0,71.4,0,0.0,0,0,0,0,0,0
71.2,33.3,72.8,0,0,71.2,0,0.0,0,0,0,0,0,0
71.0,33.4,72.5,0,0,71.0,0,0.0,0,0,0,0,0,0
70.7,33.5,72.2,0,0,70.7,0,0.0,0,0,0,0,0,0
70.4,33.6,71.9,0,0,70.4,0,0.0,0,0,0,0,0,0
70.1,33.7,71.6,0,0,70.1,0,0.0,0,0,0,0,0,0
69.8,33.7,71.3,0,0,69.8,0,0.0,0,0,0,0,0,0
69.5,33.8,71.0,0,0,69.5,0,0.0,0,0,0,0,0,0
69.3,33.8,70.8,0,0,69.3,0,0.0,0,0,0,0,0,0
69.0,33.8,70.5,0,0,69.0,0,0.0,0,0,0,0,0,0
68.8,33.8,70.3,0,0,68.8,0,0.0,0,0,0,0,0,0
68.6,33.7,70.1,0,0,68.6,0,0.0,0,0,0,0,0,0
68.4,33.7,69.9,0,0,68.4,0,0.0,0,0,0,0,0,0
68.2,33.6,69.7,0,0,68.2,0,0.0,0,0,0,0,0,0
68.0,33.5,69.5,0,0,68.0,0,0.0,0,0,0,0,0,0
67.7,33.4,69.2,0,0,67.7,0,0.0,0,0,0,0,0,0
67.5,33.3,69.0,0,0,67.5,0,0.0,0,0,0,0,0,0
67.3,33.2,68.7,0,0,67.3,0,0.0,0,0,0,0,0,0
67.0,33.1,68.5,0,0,67.0,0,0.0,0,0,0,0,0,0
66.8,32.9,68.3,0,0,66.8,0,0.0,0,0,0,0,0,0
66.6,32.8,68.0,0,0,66.6,0,0.0,0,0,0,0,0,0
66.4,32.6,67.8,0,0,66.4,0,0.0,0,0,0,0,0,0
66.2,32.4,67.7,0,0,66.2,0,0.0,0,0,0,0,0,0
66.1,32.2,67.5,0,0,66.1,0,0.0,0,0,0,0,0,0
65.9,32.0,67.4,0,0,65.9,0,0.0,0,0,0,0,0,0
65.8,31.8,67.3,0,0,65.8,0,0.0,0,0,0,0,0,0
65.8,31.6,67.2,0,0,65.8,0,0.0,0,0,0,0,0,0
65.8,31.4,67.2,0,0,65.8,0,0.0,0,0,0,0,0,0
65.8,31.2,67.3,0,0,65.8,0,0.0,0,0,0,0,0,0
66.0,30.9,67.4,0,0,66.0,0,0.0,0,0,0,0,0,0
66.3,30.7,67.7,0,0,66.3,0,0.0,0,0,0,0,0,0
66.8,30.5,68.2,0,0,66.8,0,0.0,0,0,0,0,0,0
67.3,30.2,68.8,0,0,67.3,0,0.0,0,0,0,0,0,0
68.0,30.0,69.5,0,0,68.0,0,0.0,0,0,0,0,0,0
68.8,29.7,70.3,0,0,68.8,0,0.0,0,0,0,0,0,0
69.5,29.5,71.0,0,0,69.5,0,0.0,0,0,0,0,0,0
70.0,29.3,71.6,0,0,70.0,0,0.0,0,0,0,0,0,0
70.5,29.1,72.0,0,0,70.5,0,0.0,0,0,0,0,0,0
70.7,28.8,72.2,0,0,70.7,0,0.0,0,0,0,0,0,0
70.7,28.6,72.2,0,0,70.7,0,0.0,0,0,0,0,0,0
70.6,28.4,72.1,0,0,70.6,0,0.0,0,0,0,0,0,0
70.4,28.2,71.9,0,0,70.4,0,0.0,0,0,0,0,0,0
70.2,28.0,71.8,0,0,70.2,0,0.0,0,0,0,0,0,0
70.1,27.8,71.7,0,0,70.1,0,0.0,0,0,0,0,0,0
70.1,27.7,71.7,0,0,70.1,0,0.0,0,0,0,0,0,0
70.2,27.5,71.8,0,0,70.2,0,0.0,0,0,0,0,0,0
70.4,27.4,71.9,0,0,70.4,0,0.0,0,0,0,0,0,0
70.5,27.2,72.1,0,0,70.5,0,0.0,0,0,0,0,0,0
70.7,27.1,72.2,0,0,70.7,0,0.0,0,0,0,0,0,0
70.7,27.0,72.2,0,0,70.7,0,0.0,0,0,0,0,0,0
70.7,26.9,72.2,0,0,70.7,0,0.0,0,0,0,0,0,0
70.5,26.9,72.1,0,0,70.5,0,0.0,0,0,0,0,0,0
70.3,26.8,71.9,0,0,70.3,0,0.0,0,0,0,0,0,0
70.0,26.7,71.5,0,0,70.0,0,0.0,0,0,0,0,0,0
69.6,26.7,71.2,0,0,69.6,0,0.0,0,0,0,0,0,0
69.2,26.7,70.7,0,0,69.2,0,0.0,0,0,0,0,0,0
68.7,26.6,70.2,0,0,68.7,0,0.0,0,0,0,0,0,0
68.2,26.6,69.6,0,0,68.2,0,0.0,0,0,0,0,0,0
67.6,26.6,69.1,0,0,67.6,0,0.0,0,0,0,0,0,0
67.1,26.6,68.6,0,0,67.1,0,0.0,0,0,0,0,0,0
66.7,26.6,68.2,0,0,66.7,0,0.0,0,0,0,0,0,0
66.4,26.6,67.8,0,0,66.4,0,0.0,0,0,0,0,0,0
66.2,26.5,67.6,0,0,66.2,0,0.0,0,0,0,0,0,0
66.1,26.5,67.5,0,0,66.1,0,0.0,0,0,0,0,0,0
66.1,26.5,67.5,0,0,66.1,0,0.0,0,0,0,0,0,0
66.1,26.5,67.5,0,0,66.1,0,0.0,0,0,0,0,0,0
66.1,26.5,67.6,0,0,66.1,0,0.0,0,0,0,0,0,0
66.1,26.5,67.6,0,0,66.1,0,0.0,0,0,0,0,0,0
66.1,26.4,67.5,0,0,66.1,0,0.0,0,0,0,0,0,0
66.0,26.4,67.4,0,0,66.0,0,0.0,0,0,0,0,0,0
65.9,26.4,67.3,0,0,65.9,0,0.0,0,0,0,0,0,0
65.8,26.3,67.2,0,0,65.8,0,0.0,0,0,0,0,0,0
65.7,26.2,67.1,0,0,65.7,0,0.0,0,0,0,0,0,0
65.6,26.2,67.1,0,0,65.6,0,0.0,0,0,0,0,0,0
65.6,26.1,67.1,0,0,65.6,0,0.0,0,0,0,0,0,0
65.7,26.0,67.1,0,0,65.7,0,0.0,0,0,0,0,0,0
65.7,25.9,67.1,0,0,65.7,0,0.0,0,0,0,0,0,0
65.7,25.8,67.1,0,0,65.7,0,0.0,0,0,0,0,0,0
65.6,25.7,67.0,0,0,65.6,0,0.0,0,0,0,0,0,0
65.4,25.5,66.9,0,0,65.4,0,0.0,0,0,0,0,0,0
65.2,25.4,66.6,0,0,65.2,0,0.0,0,0,0,0,0,0
64.9,25.3,66.3,0,0,64.9,0,0.0,0,0,0,0,0,0
64.5,25.2,65.9,0,0,64.5,0,0.0,0,0,0,0,0,0
64.2,25.0,65.6,0,0,64.2,0,0.0,0,0,0,0,0,0
63.8,24.9,65.2,0,0,63.8,0,0.0,0,0,0,0,0,0
63.5,24.8,64.9,0,0,63.5,0,0.0,0,0,0,0,0,0
63.3,24.6,64.7,0,0,63.3,0,0.0,0,0,0,0,0,0
63.1,24.5,64.5,0,0,63.1,0,0.0,0,0,0,0,0,0
63.0,24.4,64.3,0,0,63.0,0,0.0,0,0,0,0,0,0
62.9,24.3,64.2,0,0,62.9,0,0.0,0,0,0,0,0,0
62.8,24.2,64.1,0,0,62.8,0,0.0,0,0,0,0,0,0
62.6,24.1,64.0,0,0,62.6,0,0.0,0,0,0,0,0,0
62.5,24.0,63.8,0,0,62.5,0,0.0,0,0,0,0,0,0
62.3,23.9,63.6,0,0,62.3,0,0.0,0,0,0,0,0,0
62.1,23.8,63.4,0,0,62.1,0,0.0,0,0,0,0,0,0
61.9,23.8,63.2,0,0,61.9,0,0.0,0,0,0,0,0,0
61.7,23.7,63.1,0,0,61.7,0,0.0,0,0,0,0,0,0
61.6,23.7,62.9,0,0,61.6,0,0.0,0,0,0,0,0,0
61.5,23.6,62.9,0,0,61.5,0,0.0,0,0,0,0,0,0
61.5,23.6,62.9,0,0,61.5,0,0.0,0,0,0,0,0,0
61.5,23.6,62.9,0,0,61.5,0,0.0,0,0,0,0,0,0
61.6,23.6,62.9,0,0,61.6,0,0.0,0,0,0,0,0,0
61.6,23.6,62.9,0,0,61.6,0,0.0,0,0,0,0,0,0
61.6,23.6,63.0,0,0,61.6,0,0.0,0,0,0,0,0,0
61.6,23.6,63.0,0,0,61.6,0,0.0,0,0,0,0,0,0
61.6,23.7,63.0,0,0,61.6,0,0.0,0,0,0,0,0,0
61.7,23.7,63.0,0,0,61.7,0,0.0,0,0,0,0,0,0
61.7,23.7,63.1,0,0,61.7,0,0.0,0,0,0,0,0,0
61.8,23.8,63.2,0,0,61.8,0,0.0,0,0,0,0,0,0
62.1,23.8,63.4,0,0,62.1,0,0.0,0,0,0,0,0,0
62.4,23.9,63.7,0,0,62.4,0,0.0,0,0,0,0,0,0
62.8,24.0,64.1,0,0,62.8,0,0.0,0,0,0,0,0,0
63.2,24.0,64.6,0,0,63.2,0,0.0,0,0,0,0,0,0
63.7,24.1,65.0,0,0,63.7,0,0.0,0,0,0,0,0,0
64.1,24.2,65.5,0,0,64.1,0,0.0,0,0,0,0,0,0
64.5,24.3,65.9,0,0,64.5,0,0.0,0,0,0,0,0,0
64.8,24.3,66.2,0,0,64.8,0,0.0,0,0,0,0,0,0
65.1,24.4,66.5,0,0,65.1,0,0.0,0,0,0,0,0,0
65.4,24.5,66.8,0,0,65.4,0,0.0,0,0,0,0,0,0
65.7,24.6,67.2,0,0,65.7,0,0.0,0,0,0,0,0,0
66.1,24.7,67.6,0,0,66.1,0,0.0,0,0,0,0,0,0
66.6,24.7,68.0,0,0,66.6,0,0.0,0,0,0,0,0,0
67.2,24.8,68.7,0,0,67.2,0,0.0,0,0,0,0,0,0
67.9,24.9,69.4,0,0,67.9,0,0.0,0,0,0,0,0,0
68.7,25.0,70.2,0,0,68.7,0,0.0,0,0,0,0,0,0
69.5,25.0,71.0,0,0,69.5,0,0.0,0,0,0,0,0,0
