gen_0_5,gen_1_0,gen_2_1,gen_5_2,gen_5_3,gen_7_4
53.9,55.1,53.9,51.8,13.4,8.1
53.7,54.9,53.7,51.8,14.0,8.7
53.2,54.4,53.2,51.8,15.4,9.5
52.2,53.3,52.2,51.7,17.9,10.5
51.0,52.1,51.0,51.7,20.8,11.7
50.0,51.0,50.0,51.7,23.4,12.7
49.4,50.5,49.4,51.6,24.9,13.3
49.5,50.6,49.5,51.6,24.9,13.4
50.2,51.3,50.2,51.5,23.6,13.0
51.1,52.2,51.1,51.5,21.8,12.4
52.1,53.2,52.1,51.4,20.0,11.6
52.7,53.9,52.7,51.3,19.1,11.0
52.9,54.1,52.9,51.3,19.0,10.8
52.8,53.9,52.8,51.2,19.5,10.9
52.3,53.5,52.3,51.1,20.3,11.7
51.6,52.7,51.6,51.0,21.2,13.1
50.8,51.9,50.8,50.9,22.2,14.6
50.1,51.2,50.1,50.8,23.0,15.8
49.7,50.8,49.7,50.7,23.8,16.3
49.7,50.8,49.7,50.5,24.4,15.9
50.0,51.1,50.0,50.4,24.7,14.8
50.6,51.7,50.6,50.3,24.7,13.3
51.4,52.5,51.4,50.1,24.0,11.9
52.1,53.3,52.1,50.0,22.8,11.1
52.8,53.9,52.8,49.8,21.2,10.9
53.3,54.5,53.3,49.6,19.8,11.0
53.6,54.7,53.6,49.5,19.0,11.2
53.5,54.7,53.5,49.3,19.3,11.4
53.2,54.4,53.2,49.1,20.3,11.6
52.8,53.9,52.8,48.9,21.6,11.9
52.3,53.4,52.3,48.7,22.9,12.3
51.8,52.9,51.8,48.5,23.9,12.9
51.5,52.6,51.5,48.2,24.5,13.5
51.5,52.6,51.5,48.0,24.5,13.9
51.8,52.9,51.8,47.8,23.9,13.8
52.5,53.6,52.5,47.6,22.7,13.2
53.5,54.6,53.5,47.3,21.2,12.2
54.4,55.5,54.4,47.1,19.9,11.1
54.9,56.1,54.9,46.8,19.4,10.5
55.0,56.2,55.0,46.6,19.8,10.4
54.7,55.9,54.7,46.4,20.9,10.7
54.4,55.5,54.4,46.2,21.8,11.1
54.2,55.4,54.2,45.9,22.0,11.2
54.5,55.7,54.5,45.7,21.2,10.9
54.9,56.1,54.9,45.5,19.6,10.4
55.3,56.5,55.3,45.3,17.9,9.9
55.4,56.6,55.4,45.2,16.6,9.6
55.1,56.3,55.1,45.0,16.0,9.8
54.5,55.7,54.5,44.8,16.0,10.0
53.9,55.1,53.9,44.7,16.1,10.2
53.5,54.7,53.5,44.6,16.0,10.0
53.6,54.7,53.6,44.5,15.3,9.3
53.8,55.0,53.8,44.4,14.4,8.3
54.0,55.2,54.0,44.4,13.5,7.5
54.0,55.2,54.0,44.4,12.8,7.1
53.8,54.9,53.8,44.3,12.7,7.3
53.3,54.5,53.3,44.3,12.7,7.8
52.9,54.1,52.9,44.4,12.8,8.2
52.8,53.9,52.8,44.4,12.6,8.2
52.9,54.1,52.9,44.5,12.0,7.6
53.2,54.4,53.2,44.6,11.3,6.8
53.4,54.5,53.4,44.7,10.7,5.9
53.3,54.5,53.3,44.8,10.3,5.5
53.0,54.1,53.0,44.9,10.2,5.4
52.6,53.7,52.6,45.0,10.1,5.6
52.4,53.5,52.4,45.2,9.8,5.5
52.4,53.6,52.4,45.3,8.9,5.1
52.8,54.0,52.8,45.4,7.5,4.3
53.4,54.5,53.4,45.6,6.0,3.4
53.9,55.0,53.9,45.7,4.8,2.6
54.1,55.2,54.1,45.8,4.1,2.2
54.0,55.2,54.0,45.9,4.0,2.1
53.9,55.1,53.9,46.0,4.0,2.2
53.8,55.0,53.8,46.1,3.8,2.1
53.9,55.1,53.9,46.2,3.3,1.9
54.1,55.3,54.1,46.3,2.6,1.5
54.3,55.5,54.3,46.4,1.8,1.1
54.5,55.7,54.5,46.4,1.2,0.7
54.6,55.8,54.6,46.4,0.7,0.5
54.6,55.8,54.6,46.4,0.5,0.3
54.6,55.8,54.6,46.4,0.3,0.2
54.6,55.8,54.6,46.4,0.2,0.1
54.7,55.9,54.7,46.3,0.1,0.1
54.7,55.9,54.7,46.3,0.0,0.0
54.8,56.0,54.8,46.2,0.0,0.0
54.8,56.0,54.8,46.0,0.0,0.0
54.9,56.1,54.9,45.9,0.0,0.0
55.0,56.1,55.0,45.8,0.0,0.0
55.0,56.2,55.0,45.7,0.0,0.0
55.2,56.4,55.2,45.5,0.0,0.0
55.3,56.5,55.3,45.3,0.0,0.0
55.5,56.7,55.5,45.1,0.0,0.0
55.7,56.9,55.7,44.9,0.0,0.0
55.9,57.2,55.9,44.7,0.1,0.0
56.3,57.5,56.3,44.5,0.1,0.0
56.6,57.8,56.6,44.3,0.1,0.0
57.0,58.3,57.0,44.0,0.0,0.0
57.5,58.7,57.5,43.8,0.0,0.0
58.0,59.3,58.0,43.5,0.0,0.0
58.6,59.9,58.6,43.3,0.0,0.0
59.2,60.5,59.2,43.1,0.0,0.0
59.9,61.2,59.9,42.8,0.0,0.0
60.5,61.9,60.5,42.6,0.0,0.0
61.2,62.6,61.2,42.3,0.0,0.0
61.9,63.3,61.9,42.0,0.0,0.0
62.6,64.0,62.6,41.8,0.0,0.0
63.3,64.7,63.3,41.5,0.0,0.0
64.0,65.4,64.0,41.3,0.0,0.0
64.7,66.1,64.7,41.0,0.0,0.0
65.4,66.9,65.4,40.7,0.0,0.0
66.1,67.6,66.1,40.5,0.0,0.0
66.8,68.3,66.8,40.2,0.0,0.0
67.5,68.9,67.5,40.0,0.0,0.0
68.1,69.5,68.1,39.8,0.0,0.0
68.6,70.1,68.6,39.5,0.0,0.0
69.1,70.6,69.1,39.2,0.0,0.0
69.5,71.0,69.5,39.0,0.0,0.0
69.8,71.3,69.8,38.8,0.0,0.0
70.1,71.6,70.1,38.5,0.0,0.0
70.3,71.8,70.3,38.3,0.0,0.0
70.4,72.0,70.4,38.1,0.0,0.0
70.6,72.1,70.6,37.9,0.0,0.0
70.7,72.2,70.7,37.7,0.0,0.0
70.7,72.3,70.7,37.5,0.0,0.0
70.8,72.3,70.8,37.3,0.0,0.0
70.8,72.3,70.8,37.1,0.0,0.0
70.7,72.3,70.7,36.9,0.0,0.0
70.7,72.2,70.7,36.7,0.0,0.0
70.5,72.1,70.5,36.6,0.0,0.0
70.4,71.9,70.4,36.4,0.0,0.0
70.2,71.7,70.2,36.3,0.0,0.0
70.0,71.5,70.0,36.1,0.0,0.0
69.8,71.3,69.8,36.0,0.0,0.0
69.6,71.1,69.6,35.8,0.0,0.0
69.5,71.0,69.5,35.7,0.0,0.0
69.3,70.8,69.3,35.6,0.0,0.0
69.2,70.7,69.2,35.4,0.0,0.0
69.0,70.5,69.0,35.3,0.0,0.0
68.9,70.3,68.9,35.2,0.0,0.0
68.7,70.2,68.7,35.1,0.0,0.0
68.5,70.0,68.5,35.0,0.0,0.0
68.3,69.8,68.3,34.9,0.0,0.0
68.1,69.6,68.1,34.8,0.0,0.0
67.9,69.4,67.9,34.7,0.0,0.0
67.7,69.1,67.7,34.6,0.0,0.0
67.5,68.9,67.5,34.5,0.0,0.0
67.3,68.7,67.3,34.4,0.0,0.0
67.1,68.5,67.1,34.3,0.0,0.0
66.9,68.3,66.9,34.2,0.0,0.0
66.7,68.2,66.7,34.1,0.0,0.0
66.6,68.0,66.6,34.0,0.0,0.0
66.5,67.9,66.5,33.9,0.0,0.0
66.4,67.8,66.4,33.8,0.0,0.0
66.4,67.8,66.4,33.7,0.0,0.0
66.4,67.9,66.4,33.6,0.0,0.0
66.6,68.0,66.6,33.5,0.0,0.0
66.9,68.3,66.9,33.4,0.0,0.0
67.3,68.7,67.3,33.3,0.0,0.0
67.9,69.4,67.9,33.2,0.0,0.0
68.6,70.0,68.6,33.1,0.0,0.0
69.3,70.8,69.3,33.0,0.0,0.0
70.0,71.5,70.0,32.9,0.0,0.0
70.6,72.1,70.6,32.8,0.0,0.0
70.9,72.5,70.9,32.8,0.0,0.0
71.1,72.7,71.1,32.7,0.0,0.0
71.1,72.7,71.1,32.6,0.0,0.0
71.0,72.5,71.0,32.5,0.0,0.0
70.8,72.3,70.8,32.5,0.0,0.0
70.6,72.1,70.6,32.4,0.0,0.0
70.5,72.0,70.5,32.3,0.0,0.0
70.5,72.0,70.5,32.3,0.0,0.0
70.6,72.1,70.6,32.2,0.0,0.0
70.7,72.2,70.7,32.1,0.0,0.0
70.9,72.4,70.9,32.1,0.0,0.0
71.0,72.5,71.0,32.0,0.0,0.0
71.0,72.6,71.0,32.0,0.0,0.0
71.0,72.5,71.0,32.0,0.0,0.0
70.9,72.4,70.9,31.9,0.0,0.0
70.6,72.2,70.6,31.9,0.0,0.0
70.3,71.9,70.3,31.9,0.0,0.0
70.0,71.5,70.0,31.9,0.0,0.0
69.5,71.0,69.5,31.9,0.0,0.0
69.0,70.5,69.0,31.9,0.0,0.0
68.5,69.9,68.5,31.9,0.0,0.0
67.9,69.4,67.9,31.8,0.0,0.0
67.4,68.9,67.4,31.9,0.0,0.0
67.0,68.4,67.0,31.9,0.0,0.0
66.7,68.1,66.7,31.9,0.0,0.0
66.5,67.9,66.5,31.9,0.0,0.0
66.4,67.8,66.4,31.9,0.0,0.0
66.3,67.8,66.3,32.0,0.0,0.0
66.3,67.8,66.3,32.0,0.0,0.0
66.3,67.8,66.3,32.0,0.0,0.0
66.3,67.8,66.3,32.1,0.0,0.0
66.3,67.7,66.3,32.1,0.0,0.0
66.2,67.6,66.2,32.2,0.0,0.0
66.0,67.5,66.0,32.2,0.0,0.0
65.9,67.3,65.9,32.3,0.0,0.0
65.8,67.2,65.8,32.4,0.0,0.0
65.6,67.1,65.6,32.4,0.0,0.0
65.6,67.0,65.6,32.5,0.0,0.0
65.5,67.0,65.5,32.6,0.0,0.0
65.5,66.9,65.5,32.6,0.0,0.0
65.4,66.8,65.4,32.7,0.0,0.0
65.3,66.7,65.3,32.8,0.0,0.0
65.1,66.5,65.1,32.9,0.0,0.0
64.8,66.2,64.8,32.9,0.0,0.0
64.4,65.8,64.4,33.0,0.0,0.0
63.9,65.3,63.9,33.0,0.0,0.0
63.5,64.9,63.5,33.1,0.0,0.0
63.1,64.4,63.1,33.2,0.0,0.0
62.7,64.1,62.7,33.2,0.0,0.0
62.4,63.8,62.4,33.2,0.0,0.0
62.2,63.5,62.2,33.2,0.0,0.0
62.0,63.3,62.0,33.2,0.0,0.0
61.8,63.2,61.8,33.2,0.0,0.0
61.7,63.0,61.7,33.2,0.0,0.0
61.5,62.8,61.5,33.2,0.0,0.0
61.3,62.6,61.3,33.1,0.0,0.0
61.1,62.4,61.1,33.0,0.0,0.0
60.8,62.2,60.8,33.0,0.0,0.0
60.7,62.0,60.7,32.8,0.0,0.0
60.5,61.8,60.5,32.7,0.0,0.0
60.4,61.7,60.4,32.6,0.0,0.0
60.4,61.7,60.4,32.4,0.0,0.0
60.4,61.7,60.4,32.3,0.0,0.0
60.4,61.7,60.4,32.0,0.0,0.0
60.5,61.8,60.5,31.9,0.0,0.0
60.6,61.9,60.6,31.6,0.0,0.0
60.7,62.0,60.7,31.4,0.0,0.0
60.8,62.1,60.8,31.2,0.0,0.0
60.8,62.1,60.8,31.0,0.0,0.0
60.9,62.2,60.9,30.7,0.0,0.0
61.0,62.4,61.0,30.5,0.0,0.0
61.2,62.6,61.2,30.3,0.0,0.0
61.5,62.9,61.5,30.1,0.0,0.0
61.9,63.2,61.9,29.9,0.0,0.0
62.4,63.7,62.4,29.7,0.0,0.0
62.9,64.2,62.9,29.5,0.0,0.0
63.4,64.8,63.4,29.3,0.0,0.0
63.9,65.3,63.9,29.2,0.0,0.0
64.3,65.7,64.3,29.0,0.0,0.0
64.7,66.1,64.7,28.9,0.0,0.0
65.1,66.5,65.1,28.8,0.0,0.0
65.4,66.8,65.4,28.8,0.0,0.0
65.7,67.1,65.7,28.7,0.0,0.0
66.1,67.6,66.1,28.7,0.0,0.0
66.6,68.1,66.6,28.7,0.0,0.0
67.2,68.7,67.2,28.7,0.0,0.0
67.9,69.4,67.9,28.8,0.0,0.0
68.7,70.2,68.7,28.8,0.0,0.0
69.5,71.0,69.5,28.9,0.0,0.0
70.2,71.8,70.2,29.0,0.0,0.0
71.0,72.5,71.0,29.1,0.0,0.0
71.6,73.2,71.6,29.3,0.0,0.0
72.2,73.8,72.2,29.4,0.0,0.0
72.7,74.3,72.7,29.5,0.0,0.0
73.3,74.9,73.3,29.7,0.0,0.0
73.8,75.4,73.8,29.8,0.0,0.0
74.2,75.8,74.2,29.9,0.1,0.1
74.7,76.3,74.7,30.1,0.2,0.1
75.2,76.8,75.2,30.2,0.3,0.2
75.7,77.3,75.7,30.3,0.5,0.3
76.1,77.8,76.1,30.4,0.6,0.4
76.5,78.2,76.5,30.4,0.8,0.5
76.9,78.5,76.9,30.4,1.0,0.7
77.1,78.8,77.1,30.5,1.2,0.8
77.3,79.0,77.3,30.5,1.5,1.0
77.5,79.2,77.5,30.4,1.8,1.2
77.5,79.2,77.5,30.4,2.2,1.4
77.6,79.2,77.6,30.2,2.6,1.6
77.5,79.2,77.5,30.1,3.0,1.9
77.4,79.1,77.4,29.9,3.6,2.3
77.2,78.9,77.2,29.7,4.1,2.6
77.1,78.8,77.1,29.4,4.7,3.0
76.9,78.6,76.9,29.1,5.2,3.3
76.8,78.5,76.8,28.8,5.6,3.5
76.7,78.4,76.7,28.5,6.1,3.7
76.7,78.3,76.7,28.1,6.5,3.9
76.6,78.3,76.6,27.8,7.0,4.1
76.5,78.2,76.5,27.5,7.5,4.2
76.4,78.0,76.4,27.1,8.2,4.4
76.2,77.8,76.2,26.8,8.9,4.8
75.8,77.5,75.8,26.4,9.9,5.4
75.5,77.1,75.5,26.1,10.8,6.1
75.1,76.8,75.1,25.7,11.7,6.7
75.0,76.6,75.0,25.4,12.2,7.1
75.0,76.7,75.0,25.1,12.3,7.2
75.3,76.9,75.3,24.8,12.2,7.1
75.5,77.1,75.5,24.5,12.0,6.9
75.5,77.1,75.5,24.3,12.1,7.0
75.1,76.8,75.1,24.1,12.8,7.6
74.5,76.1,74.5,23.9,13.9,8.5
73.7,75.3,73.7,23.7,15.3,9.6
72.9,74.5,72.9,23.6,16.7,10.6
72.2,73.8,72.2,23.5,18.0,11.4
71.7,73.3,71.7,23.4,19.0,11.8
71.5,73.0,71.5,23.4,19.7,11.9
71.5,73.0,71.5,23.3,19.8,11.6
71.8,73.4,71.8,23.3,19.5,10.8
72.3,73.9,72.3,23.4,18.9,9.7
72.8,74.3,72.8,23.5,18.3,8.7
72.9,74.4,72.9,23.5,18.2,8.2
72.4,74.0,72.4,23.6,19.0,8.6
71.6,73.2,71.6,23.7,20.1,9.6
70.8,72.3,70.8,23.9,21.2,10.7
70.2,71.8,70.2,24.0,21.7,11.6
70.2,71.7,70.2,24.1,21.3,12.0
70.5,72.1,70.5,24.3,20.2,11.9
71.1,72.6,71.1,24.5,18.8,11.4
71.7,73.2,71.7,24.7,17.5,10.8
72.0,73.6,72.0,24.8,16.9,10.2
72.2,73.7,72.2,25.0,16.9,9.8
72.1,73.6,72.1,25.2,17.3,9.7
71.7,73.3,71.7,25.3,18.0,10.2
71.2,72.7,71.2,25.5,18.8,11.1
70.6,72.1,70.6,25.7,19.6,12.2
70.1,71.6,70.1,25.8,20.1,13.0
70.0,71.5,70.0,26.0,20.1,13.1
70.3,71.8,70.3,26.1,19.7,12.3
70.9,72.4,70.9,26.2,19.0,10.8
71.2,72.8,71.2,26.4,18.7,9.3
71.2,72.7,71.2,26.4,19.0,8.5
70.4,72.0,70.4,26.5,20.3,8.8
69.4,70.9,69.4,26.6,21.9,9.9
68.4,69.9,68.4,26.6,23.3,11.1
68.0,69.4,68.0,26.6,23.8,11.9
68.2,69.7,68.2,26.7,23.1,11.9
69.0,70.5,69.0,26.7,21.5,11.5
69.8,71.3,69.8,26.7,19.8,11.0
70.3,71.9,70.3,26.7,18.5,10.8
70.4,71.9,70.4,26.7,18.0,11.1
70.0,71.6,70.0,26.6,18.1,11.7
69.6,71.1,69.6,26.6,18.4,12.2
69.3,70.8,69.3,26.6,18.4,12.4
69.4,70.9,69.4,26.5,17.8,12.1
69.8,71.3,69.8,26.5,16.8,11.3
70.3,71.8,70.3,26.4,15.7,10.3
70.9,72.4,70.9,26.3,14.6,9.2
71.4,73.0,71.4,26.2,13.9,8.1
71.9,73.4,71.9,26.1,13.3,7.2
72.2,73.8,72.2,26.0,12.8,6.5
72.5,74.0,72.5,25.9,12.3,6.2
72.7,74.2,72.7,25.8,11.8,6.3
72.8,74.3,72.8,25.7,11.3,6.5
72.8,74.4,72.8,25.5,10.8,6.7
72.8,74.4,72.8,25.4,10.6,6.7
72.9,74.5,72.9,25.3,10.6,6.5
72.9,74.5,72.9,25.2,10.6,6.1
72.9,74.5,72.9,25.0,10.5,5.7
72.9,74.5,72.9,24.9,10.2,5.3
73.0,74.6,73.0,24.8,9.7,5.1
73.1,74.7,73.1,24.6,8.9,4.8
73.2,74.8,73.2,24.5,8.0,4.5
73.4,75.0,73.4,24.4,7.0,4.2
73.7,75.3,73.7,24.3,6.0,3.7
74.0,75.6,74.0,24.2,5.1,3.2
74.3,75.9,74.3,24.1,4.4,2.8
74.6,76.2,74.6,23.9,3.9,2.4
74.7,76.4,74.7,23.8,3.5,2.1
74.9,76.5,74.9,23.8,3.2,1.8
75.0,76.7,75.0,23.7,2.9,1.6
75.2,76.8,75.2,23.6,2.5,1.4
75.4,77.0,75.4,23.6,2.0,1.2
75.6,77.2,75.6,23.5,1.5,0.9
75.8,77.4,75.8,23.5,1.1,0.7
75.9,77.6,75.9,23.5,0.7,0.5
76.0,77.7,76.0,23.5,0.5,0.3
76.1,77.8,76.1,23.5,0.3,0.2
76.2,77.8,76.2,23.5,0.1,0.1
76.2,77.9,76.2,23.5,0.1,0.0
76.2,77.9,76.2,23.6,0.0,0.0
76.2,77.9,76.2,23.7,0.0,0.0
76.2,77.9,76.2,23.7,0.0,0.0
76.3,77.9,76.3,23.8,0.0,0.0
76.3,78.0,76.3,23.9,0.0,0.0
76.4,78.0,76.4,23.9,0.0,0.0
76.4,78.1,76.4,24.0,0.0,0.0
76.5,78.1,76.5,24.1,0.0,0.0
76.5,78.2,76.5,24.1,0.0,0.0
76.6,78.3,76.6,24.2,0.1,0.0
76.8,78.4,76.8,24.3,0.1,0.0
76.9,78.6,76.9,24.4,0.1,0.0
77.2,78.8,77.2,24.4,0.1,0.0
77.5,79.1,77.5,24.5,0.1,0.0
77.8,79.5,77.8,24.5,0.1,0.0
78.3,80.0,78.3,24.5,0.0,0.0
78.8,80.5,78.8,24.6,0.0,0.0
79.3,81.0,79.3,24.6,0.0,0.0
79.9,81.6,79.9,24.6,0.0,0.0
80.5,82.2,80.5,24.6,0.0,0.0
81.1,82.8,81.1,24.6,0.0,0.0
81.7,83.4,81.7,24.5,0.0,0.0
82.2,84.0,82.2,24.5,0.0,0.0
82.8,84.5,82.8,24.4,0.0,0.0
83.3,85.1,83.3,24.4,0.0,0.0
83.9,85.7,83.9,24.3,0.0,0.0
84.6,86.4,84.6,24.2,0.0,0.0
85.3,87.1,85.3,24.1,0.0,0.0
86.0,87.8,86.0,23.9,0.0,0.0
86.7,88.6,86.7,23.8,0.0,0.0
87.3,89.2,87.3,23.7,0.0,0.0
87.9,89.8,87.9,23.6,0.0,0.0
88.4,90.3,88.4,23.5,0.0,0.0
88.7,90.6,88.7,23.3,0.0,0.0
88.9,90.8,88.9,23.1,0.0,0.0
88.9,90.9,88.9,23.0,0.0,0.0
88.9,90.8,88.9,22.9,0.0,0.0
88.8,90.7,88.8,22.7,0.0,0.0
88.7,90.6,88.7,22.5,0.0,0.0
88.5,90.4,88.5,22.4,0.0,0.0
88.3,90.2,88.3,22.3,0.0,0.0
88.0,89.9,88.0,22.1,0.0,0.0
87.7,89.6,87.7,22.0,0.0,0.0
87.4,89.3,87.4,21.8,0.0,0.0
87.1,89.0,87.1,21.7,0.0,0.0
86.8,88.7,86.8,21.6,0.0,0.0
86.5,88.3,86.5,21.5,0.0,0.0
86.1,88.0,86.1,21.4,0.0,0.0
85.7,87.6,85.7,21.2,0.0,0.0
85.3,87.2,85.3,21.2,0.0,0.0
85.0,86.8,85.0,21.1,0.0,0.0
84.6,86.4,84.6,21.0,0.0,0.0
84.2,86.0,84.2,20.9,0.0,0.0
83.8,85.6,83.8,20.8,0.0,0.0
83.4,85.2,83.4,20.7,0.0,0.0
83.0,84.8,83.0,20.6,0.0,0.0
82.6,84.4,82.6,20.6,0.0,0.0
82.3,84.1,82.3,20.5,0.0,0.0
81.9,83.7,81.9,20.5,0.0,0.0
81.6,83.4,81.6,20.4,0.0,0.0
81.3,83.1,81.3,20.4,0.0,0.0
81.0,82.7,81.0,20.4,0.0,0.0
80.7,82.4,80.7,20.4,0.0,0.0
80.4,82.1,80.4,20.4,0.0,0.0
80.1,81.8,80.1,20.4,0.0,0.0
79.7,81.5,79.7,20.4,0.0,0.0
79.5,81.2,79.5,20.4,0.0,0.0
79.2,80.9,79.2,20.4,0.0,0.0
78.9,80.7,78.9,20.4,0.0,0.0
78.7,80.4,78.7,20.5,0.0,0.0
78.5,80.2,78.5,20.5,0.0,0.0
78.5,80.2,78.5,20.6,0.0,0.0
78.5,80.2,78.5,20.7,0.0,0.0
78.7,80.4,78.7,20.7,0.0,0.0
79.0,80.7,79.0,20.8,0.0,0.0
79.5,81.2,79.5,20.9,0.0,0.0
80.1,81.9,80.1,21.0,0.0,0.0
80.8,82.6,80.8,21.1,0.0,0.0
81.5,83.2,81.5,21.2,0.0,0.0
82.0,83.8,82.0,21.2,0.0,0.0
82.3,84.1,82.3,21.3,0.0,0.0
82.4,84.2,82.4,21.4,0.0,0.0
82.3,84.0,82.3,21.5,0.0,0.0
82.0,83.8,82.0,21.6,0.0,0.0
81.7,83.4,81.7,21.7,0.0,0.0
81.3,83.1,81.3,21.8,0.0,0.0
81.0,82.8,81.0,21.9,0.0,0.0
80.9,82.6,80.9,22.0,0.0,0.0
80.8,82.6,80.8,22.0,0.0,0.0
80.8,82.6,80.8,22.1,0.0,0.0
80.8,82.6,80.8,22.2,0.0,0.0
80.8,82.6,80.8,22.2,0.0,0.0
80.7,82.5,80.7,22.3,0.0,0.0
80.6,82.3,80.6,22.4,0.0,0.0
80.3,82.0,80.3,22.4,0.0,0.0
