1_G,2_G,3_G,4_G,5_G,6_1_G,6_2_G,7_G,8_G,9_G,10_G,11_G,12_G,13_G,14_G
69.4,70.9,69.4,0,0,4.9,0.0,0,0.0,0,0,0,0,0,0
69.3,70.8,69.3,0,0,4.9,0.0,0,0.0,0,0,0,0,0,0
69.2,70.7,69.2,0,0,4.9,0.0,0,0.0,0,0,0,0,0,0
69.1,70.6,69.1,0,0,4.9,0.0,0,0.0,0,0,0,0,0,0
68.9,70.4,68.9,0,0,4.9,0.0,0,0.0,0,0,0,0,0,0
68.8,70.3,68.8,0,0,4.9,0.0,0,0.0,0,0,0,0,0,0
68.7,70.2,68.7,0,0,5.0,0.0,0,0.0,0,0,0,0,0,0
68.7,70.2,68.7,0,0,5.0,0.0,0,0.0,0,0,0,0,0,0
68.7,70.2,68.7,0,0,4.9,0.0,0,0.0,0,0,0,0,0,0
68.8,70.3,68.8,0,0,4.9,0.0,0,0.0,0,0,0,0,0,0
68.9,70.4,68.9,0,0,5.0,0.0,0,0.0,0,0,0,0,0,0
69.0,70.5,69.0,0,0,5.0,0.0,0,0.0,0,0,0,0,0,0
69.1,70.6,69.1,0,0,5.0,0.0,0,0.0,0,0,0,0,0,0
69.2,70.7,69.2,0,0,5.0,0.0,0,0.0,0,0,0,0,0,0
69.2,70.7,69.2,0,0,5.0,0.0,0,0.0,0,0,0,0,0,0
69.2,70.7,69.2,0,0,5.0,0.0,0,0.0,0,0,0,0,0,0
69.2,70.7,69.2,0,0,5.0,0.0,0,0.0,0,0,0,0,0,0
69.2,70.7,69.2,0,0,5.0,0.0,0,0.0,0,0,0,0,0,0
69.2,70.7,69.2,0,0,5.0,0.0,0,0.0,0,0,0,0,0,0
69.2,70.7,69.2,0,0,5.0,0.0,0,0.0,0,0,0,0,0,0
69.3,70.8,69.3,0,0,5.0,0.0,0,0.0,0,0,0,0,0,0
69.4,71.0,69.4,0,0,4.9,0.0,0,0.0,0,0,0,0,0,0
69.6,71.1,69.6,0,0,4.9,0.0,0,0.0,0,0,0,0,0,0
69.8,71.3,69.8,0,0,4.9,0.0,0,0.0,0,0,0,0,0,0
69.9,71.4,69.9,0,0,4.9,0.0,0,0.0,0,0,0,0,0,0
70.0,71.5,70.0,0,0,4.8,0.0,0,0.0,0,0,0,0,0,0
70.1,71.6,70.1,0,0,4.8,0.0,0,0.0,0,0,0,0,0,0
70.2,71.7,70.2,0,0,4.8,0.0,0,0.0,0,0,0,0,0,0
70.2,71.7,70.2,0,0,4.8,0.0,0,0.0,0,0,0,0,0,0
70.2,71.7,70.2,0,0,4.7,0.0,0,0.0,0,0,0,0,0,0
70.2,71.7,70.2,0,0,4.7,0.0,0,0.0,0,0,0,0,0,0
70.2,71.8,70.2,0,0,4.7,0.1,0,0.1,0,0,0,0,0,0
70.3,71.8,70.3,0,0,4.6,0.2,0,0.1,0,0,0,0,0,0
70.3,71.8,70.3,0,0,4.5,0.3,0,0.2,0,0,0,0,0,0
70.3,71.9,70.3,0,0,4.6,0.5,0,0.2,0,0,0,0,0,0
70.4,71.9,70.4,0,0,4.5,0.6,0,0.3,0,0,0,0,0,0
70.4,71.9,70.4,0,0,4.5,0.9,0,0.5,0,0,0,0,0,0
70.4,72.0,70.4,0,0,4.4,1.1,0,0.6,0,0,0,0,0,0
70.5,72.0,70.5,0,0,4.4,1.4,0,0.8,0,0,0,0,0,0
70.5,72.0,70.5,0,0,4.3,1.6,0,0.9,0,0,0,0,0,0
70.5,72.0,70.5,0,0,4.3,1.9,0,1.1,0,0,0,0,0,0
70.4,72.0,70.4,0,0,4.3,2.2,0,1.2,0,0,0,0,0,0
70.4,71.9,70.4,0,0,4.2,2.4,0,1.4,0,0,0,0,0,0
70.4,71.9,70.4,0,0,4.2,2.7,0,1.7,0,0,0,0,0,0
70.3,71.8,70.3,0,0,4.2,3.0,0,2.0,0,0,0,0,0,0
70.1,71.6,70.1,0,0,4.1,3.4,0,2.4,0,0,0,0,0,0
69.9,71.4,69.9,0,0,4.1,4.2,0,2.9,0,0,0,0,0,0
69.4,70.9,69.4,0,0,4.1,5.4,0,3.4,0,0,0,0,0,0
68.8,70.3,68.8,0,0,4.0,7.0,0,4.0,0,0,0,0,0,0
68.2,69.7,68.2,0,0,4.0,8.8,0,4.5,0,0,0,0,0,0
67.7,69.1,67.7,0,0,4.0,10.5,0,5.1,0,0,0,0,0,0
67.3,68.8,67.3,0,0,3.9,11.6,0,5.7,0,0,0,0,0,0
67.1,68.6,67.1,0,0,3.9,12.3,0,6.2,0,0,0,0,0,0
67.1,68.6,67.1,0,0,3.9,12.6,0,6.6,0,0,0,0,0,0
67.3,68.8,67.3,0,0,3.9,12.5,0,6.9,0,0,0,0,0,0
67.6,69.1,67.6,0,0,3.9,12.3,0,6.9,0,0,0,0,0,0
68.0,69.5,68.0,0,0,3.9,12.0,0,6.8,0,0,0,0,0,0
68.5,69.9,68.5,0,0,3.9,11.9,0,6.6,0,0,0,0,0,0
68.8,70.3,68.8,0,0,3.8,11.9,0,6.5,0,0,0,0,0,0
68.9,70.3,68.9,0,0,3.8,12.3,0,6.7,0,0,0,0,0,0
68.7,70.2,68.7,0,0,3.8,13.1,0,7.1,0,0,0,0,0,0
68.5,70.0,68.5,0,0,3.8,14.0,0,7.8,0,0,0,0,0,0
68.2,69.6,68.2,0,0,3.8,15.1,0,8.5,0,0,0,0,0,0
67.8,69.2,67.8,0,0,3.8,16.2,0,9.2,0,0,0,0,0,0
67.4,68.9,67.4,0,0,3.8,17.1,0,9.8,0,0,0,0,0,0
67.2,68.6,67.2,0,0,3.8,18.0,0,10.4,0,0,0,0,0,0
67.0,68.5,67.0,0,0,3.8,18.6,0,10.7,0,0,0,0,0,0
67.0,68.5,67.0,0,0,3.8,19.0,0,10.9,0,0,0,0,0,0
67.1,68.5,67.1,0,0,3.8,19.3,0,11.0,0,0,0,0,0,0
67.0,68.5,67.0,0,0,3.9,19.8,0,11.1,0,0,0,0,0,0
66.7,68.2,66.7,0,0,3.8,20.8,0,11.6,0,0,0,0,0,0
66.1,67.5,66.1,0,0,3.9,22.4,0,12.4,0,0,0,0,0,0
65.4,66.8,65.4,0,0,3.9,24.0,0,13.3,0,0,0,0,0,0
64.9,66.3,64.9,0,0,3.9,25.1,0,14.0,0,0,0,0,0,0
65.0,66.4,65.0,0,0,4.0,25.2,0,14.0,0,0,0,0,0,0
65.8,67.2,65.8,0,0,4.0,23.7,0,13.1,0,0,0,0,0,0
67.2,68.7,67.2,0,0,4.0,21.2,0,11.6,0,0,0,0,0,0
68.7,70.2,68.7,0,0,4.0,18.4,0,10.0,0,0,0,0,0,0
69.8,71.4,69.8,0,0,4.1,16.3,0,8.7,0,0,0,0,0,0
70.2,71.7,70.2,0,0,4.1,15.9,0,8.3,0,0,0,0,0,0
69.7,71.3,69.7,0,0,4.1,16.9,0,8.8,0,0,0,0,0,0
69.0,70.5,69.0,0,0,4.1,18.5,0,9.7,0,0,0,0,0,0
68.2,69.7,68.2,0,0,4.2,20.0,0,10.9,0,0,0,0,0,0
67.6,69.1,67.6,0,0,4.2,21.1,0,11.9,0,0,0,0,0,0
67.2,68.7,67.2,0,0,4.3,21.6,0,12.7,0,0,0,0,0,0
67.1,68.6,67.1,0,0,4.2,21.7,0,13.3,0,0,0,0,0,0
67.1,68.6,67.1,0,0,4.3,21.5,0,13.6,0,0,0,0,0,0
67.3,68.8,67.3,0,0,4.3,21.2,0,13.6,0,0,0,0,0,0
67.5,69.0,67.5,0,0,4.3,21.0,0,13.5,0,0,0,0,0,0
67.6,69.0,67.6,0,0,4.3,21.2,0,13.4,0,0,0,0,0,0
67.3,68.8,67.3,0,0,4.3,21.9,0,13.7,0,0,0,0,0,0
66.8,68.2,66.8,0,0,4.3,23.3,0,14.2,0,0,0,0,0,0
66.1,67.5,66.1,0,0,4.3,24.8,0,14.9,0,0,0,0,0,0
65.7,67.1,65.7,0,0,4.3,25.9,0,15.3,0,0,0,0,0,0
65.8,67.2,65.8,0,0,4.3,25.8,0,15.2,0,0,0,0,0,0
66.7,68.2,66.7,0,0,4.3,24.4,0,14.2,0,0,0,0,0,0
68.1,69.6,68.1,0,0,4.3,22.0,0,12.7,0,0,0,0,0,0
69.6,71.1,69.6,0,0,4.3,19.4,0,11.1,0,0,0,0,0,0
70.8,72.3,70.8,0,0,4.2,17.3,0,10.1,0,0,0,0,0,0
71.3,72.8,71.3,0,0,4.2,16.5,0,10.0,0,0,0,0,0,0
71.1,72.7,71.1,0,0,4.2,16.8,0,10.6,0,0,0,0,0,0
70.6,72.2,70.6,0,0,4.2,17.7,0,11.5,0,0,0,0,0,0
70.1,71.6,70.1,0,0,4.1,18.8,0,12.1,0,0,0,0,0,0
69.6,71.1,69.6,0,0,4.1,19.7,0,12.4,0,0,0,0,0,0
69.2,70.7,69.2,0,0,4.1,20.3,0,12.3,0,0,0,0,0,0
68.9,70.4,68.9,0,0,4.0,20.4,0,11.8,0,0,0,0,0,0
68.8,70.3,68.8,0,0,4.0,20.0,0,11.2,0,0,0,0,0,0
68.9,70.4,68.9,0,0,4.0,19.1,0,10.3,0,0,0,0,0,0
69.1,70.6,69.1,0,0,4.0,17.8,0,9.4,0,0,0,0,0,0
69.3,70.8,69.3,0,0,3.9,16.4,0,8.8,0,0,0,0,0,0
69.4,70.9,69.4,0,0,3.9,15.3,0,8.4,0,0,0,0,0,0
69.2,70.7,69.2,0,0,3.8,14.5,0,8.4,0,0,0,0,0,0
68.8,70.3,68.8,0,0,3.8,14.2,0,8.7,0,0,0,0,0,0
68.4,69.9,68.4,0,0,3.8,14.2,0,9.0,0,0,0,0,0,0
68.0,69.5,68.0,0,0,3.8,14.5,0,9.2,0,0,0,0,0,0
67.7,69.1,67.7,0,0,3.7,14.9,0,9.0,0,0,0,0,0,0
67.5,69.0,67.5,0,0,3.7,15.2,0,8.7,0,0,0,0,0,0
67.5,69.0,67.5,0,0,3.7,15.1,0,8.2,0,0,0,0,0,0
67.8,69.3,67.8,0,0,3.6,14.4,0,7.5,0,0,0,0,0,0
68.3,69.8,68.3,0,0,3.6,13.0,0,6.9,0,0,0,0,0,0
68.9,70.4,68.9,0,0,3.6,11.3,0,6.3,0,0,0,0,0,0
69.3,70.8,69.3,0,0,3.6,9.9,0,5.7,0,0,0,0,0,0
69.5,71.0,69.5,0,0,3.5,9.0,0,5.4,0,0,0,0,0,0
69.3,70.8,69.3,0,0,3.5,8.8,0,5.2,0,0,0,0,0,0
69.0,70.4,69.0,0,0,3.5,9.0,0,5.1,0,0,0,0,0,0
68.7,70.2,68.7,0,0,3.5,9.1,0,4.9,0,0,0,0,0,0
68.6,70.1,68.6,0,0,3.5,8.9,0,4.6,0,0,0,0,0,0
68.8,70.2,68.8,0,0,3.5,8.0,0,4.1,0,0,0,0,0,0
69.1,70.6,69.1,0,0,3.4,7.0,0,3.6,0,0,0,0,0,0
69.5,71.0,69.5,0,0,3.4,5.9,0,3.2,0,0,0,0,0,0
69.8,71.4,69.8,0,0,3.4,5.0,0,2.7,0,0,0,0,0,0
70.1,71.6,70.1,0,0,3.4,4.4,0,2.4,0,0,0,0,0,0
70.3,71.8,70.3,0,0,3.4,3.9,0,2.1,0,0,0,0,0,0
70.5,72.1,70.5,0,0,3.4,3.3,0,1.8,0,0,0,0,0,0
70.8,72.3,70.8,0,0,3.4,2.7,0,1.4,0,0,0,0,0,0
71.0,72.5,71.0,0,0,3.4,2.0,0,1.0,0,0,0,0,0,0
71.2,72.7,71.2,0,0,3.4,1.4,0,0.7,0,0,0,0,0,0
71.3,72.8,71.3,0,0,3.4,0.9,0,0.5,0,0,0,0,0,0
71.3,72.8,71.3,0,0,3.5,0.6,0,0.3,0,0,0,0,0,0
71.3,72.9,71.3,0,0,3.4,0.5,0,0.2,0,0,0,0,0,0
71.3,72.8,71.3,0,0,3.5,0.3,0,0.2,0,0,0,0,0,0
71.3,72.8,71.3,0,0,3.5,0.2,0,0.1,0,0,0,0,0,0
71.3,72.9,71.3,0,0,3.5,0.1,0,0.0,0,0,0,0,0,0
71.4,72.9,71.4,0,0,3.6,0.0,0,0.0,0,0,0,0,0,0
71.4,72.9,71.4,0,0,3.6,0.0,0,0.0,0,0,0,0,0,0
71.4,72.9,71.4,0,0,3.7,0.0,0,0.0,0,0,0,0,0,0
71.4,73.0,71.4,0,0,3.7,0.0,0,0.0,0,0,0,0,0,0
71.4,73.0,71.4,0,0,3.7,0.0,0,0.0,0,0,0,0,0,0
71.5,73.0,71.5,0,0,3.8,0.0,0,0.0,0,0,0,0,0,0
71.6,73.1,71.6,0,0,3.8,0.0,0,0.0,0,0,0,0,0,0
71.6,73.2,71.6,0,0,3.9,0.0,0,0.0,0,0,0,0,0,0
71.8,73.3,71.8,0,0,3.9,0.0,0,0.0,0,0,0,0,0,0
71.9,73.5,71.9,0,0,3.9,0.1,0,0.0,0,0,0,0,0,0
72.1,73.7,72.1,0,0,3.9,0.1,0,0.0,0,0,0,0,0,0
72.3,73.9,72.3,0,0,4.0,0.1,0,0.0,0,0,0,0,0,0
72.6,74.2,72.6,0,0,4.1,0.1,0,0.0,0,0,0,0,0,0
73.0,74.5,73.0,0,0,4.1,0.1,0,0.0,0,0,0,0,0,0
73.4,75.0,73.4,0,0,4.1,0.0,0,0.0,0,0,0,0,0,0
73.8,75.4,73.8,0,0,4.2,0.0,0,0.0,0,0,0,0,0,0
74.4,76.0,74.4,0,0,4.2,0.0,0,0.0,0,0,0,0,0,0
74.9,76.5,74.9,0,0,4.2,0.0,0,0.0,0,0,0,0,0,0
75.5,77.1,75.5,0,0,4.2,0.0,0,0.0,0,0,0,0,0,0
76.1,77.8,76.1,0,0,4.2,0.0,0,0.0,0,0,0,0,0,0
76.7,78.4,76.7,0,0,4.2,0.0,0,0.0,0,0,0,0,0,0
77.4,79.0,77.4,0,0,4.2,0.0,0,0.0,0,0,0,0,0,0
78.0,79.7,78.0,0,0,4.1,0.0,0,0.0,0,0,0,0,0,0
78.7,80.4,78.7,0,0,4.1,0.0,0,0.0,0,0,0,0,0,0
79.3,81.0,79.3,0,0,4.1,0.0,0,0.0,0,0,0,0,0,0
79.9,81.7,79.9,0,0,4.1,0.0,0,0.0,0,0,0,0,0,0
80.6,82.3,80.6,0,0,4.1,0.0,0,0.0,0,0,0,0,0,0
81.2,83.0,81.2,0,0,4.1,0.0,0,0.0,0,0,0,0,0,0
81.8,83.6,81.8,0,0,4.0,0.0,0,0.0,0,0,0,0,0,0
82.4,84.2,82.4,0,0,4.0,0.0,0,0.0,0,0,0,0,0,0
83.0,84.8,83.0,0,0,4.0,0.0,0,0.0,0,0,0,0,0,0
83.5,85.3,83.5,0,0,3.9,0.0,0,0.0,0,0,0,0,0,0
83.9,85.7,83.9,0,0,3.9,0.0,0,0.0,0,0,0,0,0,0
84.2,86.0,84.2,0,0,3.9,0.0,0,0.0,0,0,0,0,0,0
84.5,86.3,84.5,0,0,3.9,0.0,0,0.0,0,0,0,0,0,0
84.6,86.5,84.6,0,0,3.9,0.0,0,0.0,0,0,0,0,0,0
84.8,86.6,84.8,0,0,3.8,0.0,0,0.0,0,0,0,0,0,0
84.8,86.7,84.8,0,0,3.8,0.0,0,0.0,0,0,0,0,0,0
84.9,86.7,84.9,0,0,3.8,0.0,0,0.0,0,0,0,0,0,0
84.9,86.7,84.9,0,0,3.8,0.0,0,0.0,0,0,0,0,0,0
84.9,86.7,84.9,0,0,3.8,0.0,0,0.0,0,0,0,0,0,0
84.8,86.7,84.8,0,0,3.8,0.0,0,0.0,0,0,0,0,0,0
84.8,86.6,84.8,0,0,3.8,0.0,0,0.0,0,0,0,0,0,0
84.7,86.5,84.7,0,0,3.8,0.0,0,0.0,0,0,0,0,0,0
84.5,86.3,84.5,0,0,3.8,0.0,0,0.0,0,0,0,0,0,0
84.3,86.1,84.3,0,0,3.9,0.0,0,0.0,0,0,0,0,0,0
84.0,85.9,84.0,0,0,3.8,0.0,0,0.0,0,0,0,0,0,0
83.7,85.6,83.7,0,0,3.9,0.0,0,0.0,0,0,0,0,0,0
83.5,85.3,83.5,0,0,3.9,0.0,0,0.0,0,0,0,0,0,0
83.2,85.0,83.2,0,0,4.0,0.0,0,0.0,0,0,0,0,0,0
82.9,84.7,82.9,0,0,4.0,0.0,0,0.0,0,0,0,0,0,0
82.6,84.4,82.6,0,0,4.0,0.0,0,0.0,0,0,0,0,0,0
82.4,84.2,82.4,0,0,4.1,0.0,0,0.0,0,0,0,0,0,0
82.2,83.9,82.2,0,0,4.1,0.0,0,0.0,0,0,0,0,0,0
81.9,83.7,81.9,0,0,4.2,0.0,0,0.0,0,0,0,0,0,0
81.7,83.4,81.7,0,0,4.3,0.0,0,0.0,0,0,0,0,0,0
81.4,83.2,81.4,0,0,4.3,0.0,0,0.0,0,0,0,0,0,0
81.1,82.9,81.1,0,0,4.4,0.0,0,0.0,0,0,0,0,0,0
80.8,82.6,80.8,0,0,4.5,0.0,0,0.0,0,0,0,0,0,0
80.5,82.3,80.5,0,0,4.5,0.0,0,0.0,0,0,0,0,0,0
80.2,82.0,80.2,0,0,4.6,0.0,0,0.0,0,0,0,0,0,0
79.9,81.6,79.9,0,0,4.7,0.0,0,0.0,0,0,0,0,0,0
79.6,81.3,79.6,0,0,4.7,0.0,0,0.0,0,0,0,0,0,0
79.3,81.0,79.3,0,0,4.7,0.0,0,0.0,0,0,0,0,0,0
79.0,80.8,79.0,0,0,4.8,0.0,0,0.0,0,0,0,0,0,0
78.8,80.5,78.8,0,0,4.8,0.0,0,0.0,0,0,0,0,0,0
78.5,80.2,78.5,0,0,4.8,0.0,0,0.0,0,0,0,0,0,0
78.3,80.0,78.3,0,0,4.9,0.0,0,0.0,0,0,0,0,0,0
78.1,79.8,78.1,0,0,4.9,0.0,0,0.0,0,0,0,0,0,0
78.0,79.7,78.0,0,0,5.0,0.0,0,0.0,0,0,0,0,0,0
77.9,79.6,77.9,0,0,5.0,0.0,0,0.0,0,0,0,0,0,0
77.9,79.6,77.9,0,0,5.0,0.0,0,0.0,0,0,0,0,0,0
78.0,79.7,78.0,0,0,4.9,0.0,0,0.0,0,0,0,0,0,0
78.2,79.9,78.2,0,0,5.0,0.0,0,0.0,0,0,0,0,0,0
78.6,80.3,78.6,0,0,5.0,0.0,0,0.0,0,0,0,0,0,0
79.1,80.8,79.1,0,0,4.9,0.0,0,0.0,0,0,0,0,0,0
79.7,81.5,79.7,0,0,4.9,0.0,0,0.0,0,0,0,0,0,0
80.4,82.1,80.4,0,0,4.9,0.0,0,0.0,0,0,0,0,0,0
81.1,82.8,81.1,0,0,4.9,0.0,0,0.0,0,0,0,0,0,0
81.6,83.4,81.6,0,0,4.8,0.0,0,0.0,0,0,0,0,0,0
82.0,83.7,82.0,0,0,4.8,0.0,0,0.0,0,0,0,0,0,0
82.1,83.8,82.1,0,0,4.8,0.0,0,0.0,0,0,0,0,0,0
82.0,83.8,82.0,0,0,4.7,0.0,0,0.0,0,0,0,0,0,0
81.8,83.6,81.8,0,0,4.7,0.0,0,0.0,0,0,0,0,0,0
81.6,83.4,81.6,0,0,4.7,0.0,0,0.0,0,0,0,0,0,0
81.4,83.1,81.4,0,0,4.7,0.0,0,0.0,0,0,0,0,0,0
81.2,82.9,81.2,0,0,4.6,0.0,0,0.0,0,0,0,0,0,0
81.2,82.9,81.2,0,0,4.5,0.0,0,0.0,0,0,0,0,0,0
81.2,83.0,81.2,0,0,4.5,0.0,0,0.0,0,0,0,0,0,0
81.3,83.0,81.3,0,0,4.5,0.0,0,0.0,0,0,0,0,0,0
81.4,83.1,81.4,0,0,4.5,0.0,0,0.0,0,0,0,0,0,0
81.5,83.3,81.5,0,0,4.4,0.0,0,0.0,0,0,0,0,0,0
81.5,83.3,81.5,0,0,4.4,0.0,0,0.0,0,0,0,0,0,0
81.4,83.2,81.4,0,0,4.3,0.0,0,0.0,0,0,0,0,0,0
81.3,83.0,81.3,0,0,4.3,0.0,0,0.0,0,0,0,0,0,0
81.0,82.8,81.0,0,0,4.3,0.0,0,0.0,0,0,0,0,0,0
80.7,82.4,80.7,0,0,4.2,0.0,0,0.0,0,0,0,0,0,0
80.3,82.0,80.3,0,0,4.2,0.0,0,0.0,0,0,0,0,0,0
79.8,81.5,79.8,0,0,4.2,0.0,0,0.0,0,0,0,0,0,0
79.2,80.9,79.2,0,0,4.2,0.0,0,0.0,0,0,0,0,0,0
78.7,80.4,78.7,0,0,4.1,0.0,0,0.0,0,0,0,0,0,0
78.1,79.8,78.1,0,0,4.1,0.0,0,0.0,0,0,0,0,0,0
77.6,79.3,77.6,0,0,4.1,0.0,0,0.0,0,0,0,0,0,0
77.1,78.8,77.1,0,0,4.1,0.0,0,0.0,0,0,0,0,0,0
76.8,78.4,76.8,0,0,4.1,0.0,0,0.0,0,0,0,0,0,0
76.6,78.2,76.6,0,0,4.0,0.0,0,0.0,0,0,0,0,0,0
76.4,78.1,76.4,0,0,4.0,0.0,0,0.0,0,0,0,0,0,0
76.4,78.1,76.4,0,0,4.0,0.0,0,0.0,0,0,0,0,0,0
76.4,78.1,76.4,0,0,4.0,0.0,0,0.0,0,0,0,0,0,0
76.4,78.1,76.4,0,0,4.0,0.0,0,0.0,0,0,0,0,0,0
76.4,78.0,76.4,0,0,4.0,0.0,0,0.0,0,0,0,0,0,0
76.3,78.0,76.3,0,0,4.0,0.0,0,0.0,0,0,0,0,0,0
76.2,77.9,76.2,0,0,4.0,0.0,0,0.0,0,0,0,0,0,0
76.1,77.7,76.1,0,0,3.9,0.0,0,0.0,0,0,0,0,0,0
75.9,77.6,75.9,0,0,4.0,0.0,0,0.0,0,0,0,0,0,0
75.8,77.4,75.8,0,0,4.0,0.0,0,0.0,0,0,0,0,0,0
75.7,77.4,75.7,0,0,4.0,0.0,0,0.0,0,0,0,0,0,0
75.7,77.3,75.7,0,0,4.0,0.0,0,0.0,0,0,0,0,0,0
75.6,77.3,75.6,0,0,4.0,0.0,0,0.0,0,0,0,0,0,0
75.6,77.2,75.6,0,0,4.0,0.0,0,0.0,0,0,0,0,0,0
75.5,77.2,75.5,0,0,4.0,0.0,0,0.0,0,0,0,0,0,0
75.4,77.0,75.4,0,0,4.0,0.0,0,0.0,0,0,0,0,0,0
75.2,76.8,75.2,0,0,4.0,0.0,0,0.0,0,0,0,0,0,0
74.9,76.5,74.9,0,0,4.0,0.0,0,0.0,0,0,0,0,0,0
74.5,76.1,74.5,0,0,4.0,0.0,0,0.0,0,0,0,0,0,0
74.1,75.7,74.1,0,0,4.0,0.0,0,0.0,0,0,0,0,0,0
73.6,75.2,73.6,0,0,4.0,0.0,0,0.0,0,0,0,0,0,0
73.2,74.8,73.2,0,0,4.0,0.0,0,0.0,0,0,0,0,0,0
72.8,74.4,72.8,0,0,4.1,0.0,0,0.0,0,0,0,0,0,0
72.6,74.1,72.6,0,0,4.1,0.0,0,0.0,0,0,0,0,0,0
72.3,73.9,72.3,0,0,4.1,0.0,0,0.0,0,0,0,0,0,0
72.1,73.7,72.1,0,0,4.1,0.0,0,0.0,0,0,0,0,0,0
71.9,73.5,71.9,0,0,4.2,0.0,0,0.0,0,0,0,0,0,0
71.8,73.3,71.8,0,0,4.1,0.0,0,0.0,0,0,0,0,0,0
