gen_0_5,gen_1_0,gen_2_1,gen_5_2,gen_5_3,gen_7_4
69.3,70.8,69.3,5.0,0.0,0.0
69.4,71.0,69.4,4.9,0.0,0.0
69.6,71.1,69.6,4.9,0.0,0.0
69.8,71.3,69.8,4.9,0.0,0.0
69.9,71.4,69.9,4.9,0.0,0.0
70.0,71.5,70.0,4.8,0.0,0.0
70.1,71.6,70.1,4.8,0.0,0.0
70.2,71.7,70.2,4.8,0.0,0.0
70.2,71.7,70.2,4.8,0.0,0.0
70.2,71.7,70.2,4.7,0.0,0.0
70.2,71.7,70.2,4.7,0.0,0.0
70.2,71.8,70.2,4.7,0.1,0.1
70.3,71.8,70.3,4.6,0.2,0.1
70.3,71.8,70.3,4.5,0.3,0.2
70.3,71.9,70.3,4.6,0.5,0.2
70.4,71.9,70.4,4.5,0.6,0.3
70.4,71.9,70.4,4.5,0.9,0.5
70.4,72.0,70.4,4.4,1.1,0.6
70.5,72.0,70.5,4.4,1.4,0.8
70.5,72.0,70.5,4.3,1.6,0.9
70.5,72.0,70.5,4.3,1.9,1.1
70.4,72.0,70.4,4.3,2.2,1.2
70.4,71.9,70.4,4.2,2.4,1.4
70.4,71.9,70.4,4.2,2.7,1.7
70.3,71.8,70.3,4.2,3.0,2.0
70.1,71.6,70.1,4.1,3.4,2.4
69.9,71.4,69.9,4.1,4.2,2.9
69.4,70.9,69.4,4.1,5.4,3.4
68.8,70.3,68.8,4.0,7.0,4.0
68.2,69.7,68.2,4.0,8.8,4.5
67.7,69.1,67.7,4.0,10.5,5.1
67.3,68.8,67.3,3.9,11.6,5.7
67.1,68.6,67.1,3.9,12.3,6.2
67.1,68.6,67.1,3.9,12.6,6.6
67.3,68.8,67.3,3.9,12.5,6.9
67.6,69.1,67.6,3.9,12.3,6.9
68.0,69.5,68.0,3.9,12.0,6.8
68.5,69.9,68.5,3.9,11.9,6.6
68.8,70.3,68.8,3.8,11.9,6.5
68.9,70.3,68.9,3.8,12.3,6.7
68.7,70.2,68.7,3.8,13.1,7.1
68.5,70.0,68.5,3.8,14.0,7.8
68.2,69.6,68.2,3.8,15.1,8.5
67.8,69.2,67.8,3.8,16.2,9.2
67.4,68.9,67.4,3.8,17.1,9.8
67.2,68.6,67.2,3.8,18.0,10.4
67.0,68.5,67.0,3.8,18.6,10.7
67.0,68.5,67.0,3.8,19.0,10.9
67.1,68.5,67.1,3.8,19.3,11.0
67.0,68.5,67.0,3.9,19.8,11.1
66.7,68.2,66.7,3.8,20.8,11.6
66.1,67.5,66.1,3.9,22.4,12.4
65.4,66.8,65.4,3.9,24.0,13.3
64.9,66.3,64.9,3.9,25.1,14.0
65.0,66.4,65.0,4.0,25.2,14.0
65.8,67.2,65.8,4.0,23.7,13.1
67.2,68.7,67.2,4.0,21.2,11.6
68.7,70.2,68.7,4.0,18.4,10.0
69.8,71.4,69.8,4.1,16.3,8.7
70.2,71.7,70.2,4.1,15.9,8.3
69.7,71.3,69.7,4.1,16.9,8.8
69.0,70.5,69.0,4.1,18.5,9.7
68.2,69.7,68.2,4.2,20.0,10.9
67.6,69.1,67.6,4.2,21.1,11.9
67.2,68.7,67.2,4.3,21.6,12.7
67.1,68.6,67.1,4.2,21.7,13.3
67.1,68.6,67.1,4.3,21.5,13.6
67.3,68.8,67.3,4.3,21.2,13.6
67.5,69.0,67.5,4.3,21.0,13.5
67.6,69.0,67.6,4.3,21.2,13.4
67.3,68.8,67.3,4.3,21.9,13.7
66.8,68.2,66.8,4.3,23.3,14.2
66.1,67.5,66.1,4.3,24.8,14.9
65.7,67.1,65.7,4.3,25.9,15.3
65.8,67.2,65.8,4.3,25.8,15.2
66.7,68.2,66.7,4.3,24.4,14.2
68.1,69.6,68.1,4.3,22.0,12.7
69.6,71.1,69.6,4.3,19.4,11.1
70.8,72.3,70.8,4.2,17.3,10.1
71.3,72.8,71.3,4.2,16.5,10.0
71.1,72.7,71.1,4.2,16.8,10.6
70.6,72.2,70.6,4.2,17.7,11.5
70.1,71.6,70.1,4.1,18.8,12.1
69.6,71.1,69.6,4.1,19.7,12.4
69.2,70.7,69.2,4.1,20.3,12.3
68.9,70.4,68.9,4.0,20.4,11.8
68.8,70.3,68.8,4.0,20.0,11.2
68.9,70.4,68.9,4.0,19.1,10.3
69.1,70.6,69.1,4.0,17.8,9.4
69.3,70.8,69.3,3.9,16.4,8.8
69.4,70.9,69.4,3.9,15.3,8.4
69.2,70.7,69.2,3.8,14.5,8.4
68.8,70.3,68.8,3.8,14.2,8.7
68.4,69.9,68.4,3.8,14.2,9.0
68.0,69.5,68.0,3.8,14.5,9.2
67.7,69.1,67.7,3.7,14.9,9.0
67.5,69.0,67.5,3.7,15.2,8.7
67.5,69.0,67.5,3.7,15.1,8.2
67.8,69.3,67.8,3.6,14.4,7.5
68.3,69.8,68.3,3.6,13.0,6.9
68.9,70.4,68.9,3.6,11.3,6.3
69.3,70.8,69.3,3.6,9.9,5.7
69.5,71.0,69.5,3.5,9.0,5.4
69.3,70.8,69.3,3.5,8.8,5.2
69.0,70.4,69.0,3.5,9.0,5.1
68.7,70.2,68.7,3.5,9.1,4.9
68.6,70.1,68.6,3.5,8.9,4.6
68.8,70.2,68.8,3.5,8.0,4.1
69.1,70.6,69.1,3.4,7.0,3.6
69.5,71.0,69.5,3.4,5.9,3.2
69.8,71.4,69.8,3.4,5.0,2.7
70.1,71.6,70.1,3.4,4.4,2.4
70.3,71.8,70.3,3.4,3.9,2.1
70.5,72.1,70.5,3.4,3.3,1.8
70.8,72.3,70.8,3.4,2.7,1.4
71.0,72.5,71.0,3.4,2.0,1.0
71.2,72.7,71.2,3.4,1.4,0.7
71.3,72.8,71.3,3.4,0.9,0.5
71.3,72.8,71.3,3.5,0.6,0.3
71.3,72.9,71.3,3.4,0.5,0.2
71.3,72.8,71.3,3.5,0.3,0.2
71.3,72.8,71.3,3.5,0.2,0.1
71.3,72.9,71.3,3.5,0.1,0.0
71.4,72.9,71.4,3.6,0.0,0.0
71.4,72.9,71.4,3.6,0.0,0.0
71.4,72.9,71.4,3.7,0.0,0.0
71.4,73.0,71.4,3.7,0.0,0.0
71.4,73.0,71.4,3.7,0.0,0.0
71.5,73.0,71.5,3.8,0.0,0.0
71.6,73.1,71.6,3.8,0.0,0.0
71.6,73.2,71.6,3.9,0.0,0.0
71.8,73.3,71.8,3.9,0.0,0.0
71.9,73.5,71.9,3.9,0.1,0.0
72.1,73.7,72.1,3.9,0.1,0.0
72.3,73.9,72.3,4.0,0.1,0.0
72.6,74.2,72.6,4.1,0.1,0.0
73.0,74.5,73.0,4.1,0.1,0.0
73.4,75.0,73.4,4.1,0.0,0.0
73.8,75.4,73.8,4.2,0.0,0.0
74.4,76.0,74.4,4.2,0.0,0.0
74.9,76.5,74.9,4.2,0.0,0.0
75.5,77.1,75.5,4.2,0.0,0.0
76.1,77.8,76.1,4.2,0.0,0.0
76.7,78.4,76.7,4.2,0.0,0.0
77.4,79.0,77.4,4.2,0.0,0.0
78.0,79.7,78.0,4.1,0.0,0.0
78.7,80.4,78.7,4.1,0.0,0.0
79.3,81.0,79.3,4.1,0.0,0.0
79.9,81.7,79.9,4.1,0.0,0.0
80.6,82.3,80.6,4.1,0.0,0.0
81.2,83.0,81.2,4.1,0.0,0.0
81.8,83.6,81.8,4.0,0.0,0.0
82.4,84.2,82.4,4.0,0.0,0.0
83.0,84.8,83.0,4.0,0.0,0.0
83.5,85.3,83.5,3.9,0.0,0.0
83.9,85.7,83.9,3.9,0.0,0.0
84.2,86.0,84.2,3.9,0.0,0.0
84.5,86.3,84.5,3.9,0.0,0.0
84.6,86.5,84.6,3.9,0.0,0.0
84.8,86.6,84.8,3.8,0.0,0.0
84.8,86.7,84.8,3.8,0.0,0.0
84.9,86.7,84.9,3.8,0.0,0.0
84.9,86.7,84.9,3.8,0.0,0.0
84.9,86.7,84.9,3.8,0.0,0.0
84.8,86.7,84.8,3.8,0.0,0.0
84.8,86.6,84.8,3.8,0.0,0.0
84.7,86.5,84.7,3.8,0.0,0.0
84.5,86.3,84.5,3.8,0.0,0.0
84.3,86.1,84.3,3.9,0.0,0.0
84.0,85.9,84.0,3.8,0.0,0.0
83.7,85.6,83.7,3.9,0.0,0.0
83.5,85.3,83.5,3.9,0.0,0.0
83.2,85.0,83.2,4.0,0.0,0.0
82.9,84.7,82.9,4.0,0.0,0.0
82.6,84.4,82.6,4.0,0.0,0.0
82.4,84.2,82.4,4.1,0.0,0.0
82.2,83.9,82.2,4.1,0.0,0.0
81.9,83.7,81.9,4.2,0.0,0.0
81.7,83.4,81.7,4.3,0.0,0.0
81.4,83.2,81.4,4.3,0.0,0.0
81.1,82.9,81.1,4.4,0.0,0.0
80.8,82.6,80.8,4.5,0.0,0.0
80.5,82.3,80.5,4.5,0.0,0.0
80.2,82.0,80.2,4.6,0.0,0.0
79.9,81.6,79.9,4.7,0.0,0.0
79.6,81.3,79.6,4.7,0.0,0.0
79.3,81.0,79.3,4.7,0.0,0.0
79.0,80.8,79.0,4.8,0.0,0.0
78.8,80.5,78.8,4.8,0.0,0.0
78.5,80.2,78.5,4.8,0.0,0.0
78.3,80.0,78.3,4.9,0.0,0.0
78.1,79.8,78.1,4.9,0.0,0.0
78.0,79.7,78.0,5.0,0.0,0.0
77.9,79.6,77.9,5.0,0.0,0.0
77.9,79.6,77.9,5.0,0.0,0.0
78.0,79.7,78.0,4.9,0.0,0.0
78.2,79.9,78.2,5.0,0.0,0.0
78.6,80.3,78.6,5.0,0.0,0.0
79.1,80.8,79.1,4.9,0.0,0.0
79.7,81.5,79.7,4.9,0.0,0.0
80.4,82.1,80.4,4.9,0.0,0.0
81.1,82.8,81.1,4.9,0.0,0.0
81.6,83.4,81.6,4.8,0.0,0.0
82.0,83.7,82.0,4.8,0.0,0.0
82.1,83.8,82.1,4.8,0.0,0.0
82.0,83.8,82.0,4.7,0.0,0.0
81.8,83.6,81.8,4.7,0.0,0.0
81.6,83.4,81.6,4.7,0.0,0.0
81.4,83.1,81.4,4.7,0.0,0.0
81.2,82.9,81.2,4.6,0.0,0.0
81.2,82.9,81.2,4.5,0.0,0.0
81.2,83.0,81.2,4.5,0.0,0.0
81.3,83.0,81.3,4.5,0.0,0.0
81.4,83.1,81.4,4.5,0.0,0.0
81.5,83.3,81.5,4.4,0.0,0.0
81.5,83.3,81.5,4.4,0.0,0.0
81.4,83.2,81.4,4.3,0.0,0.0
81.3,83.0,81.3,4.3,0.0,0.0
81.0,82.8,81.0,4.3,0.0,0.0
80.7,82.4,80.7,4.2,0.0,0.0
80.3,82.0,80.3,4.2,0.0,0.0
79.8,81.5,79.8,4.2,0.0,0.0
79.2,80.9,79.2,4.2,0.0,0.0
78.7,80.4,78.7,4.1,0.0,0.0
78.1,79.8,78.1,4.1,0.0,0.0
77.6,79.3,77.6,4.1,0.0,0.0
77.1,78.8,77.1,4.1,0.0,0.0
76.8,78.4,76.8,4.1,0.0,0.0
76.6,78.2,76.6,4.0,0.0,0.0
76.4,78.1,76.4,4.0,0.0,0.0
76.4,78.1,76.4,4.0,0.0,0.0
76.4,78.1,76.4,4.0,0.0,0.0
76.4,78.1,76.4,4.0,0.0,0.0
76.4,78.0,76.4,4.0,0.0,0.0
76.3,78.0,76.3,4.0,0.0,0.0
76.2,77.9,76.2,4.0,0.0,0.0
76.1,77.7,76.1,3.9,0.0,0.0
75.9,77.6,75.9,4.0,0.0,0.0
75.8,77.4,75.8,4.0,0.0,0.0
75.7,77.4,75.7,4.0,0.0,0.0
75.7,77.3,75.7,4.0,0.0,0.0
75.6,77.3,75.6,4.0,0.0,0.0
75.6,77.2,75.6,4.0,0.0,0.0
75.5,77.2,75.5,4.0,0.0,0.0
75.4,77.0,75.4,4.0,0.0,0.0
75.2,76.8,75.2,4.0,0.0,0.0
74.9,76.5,74.9,4.0,0.0,0.0
74.5,76.1,74.5,4.0,0.0,0.0
74.1,75.7,74.1,4.0,0.0,0.0
73.6,75.2,73.6,4.0,0.0,0.0
73.2,74.8,73.2,4.0,0.0,0.0
72.8,74.4,72.8,4.1,0.0,0.0
72.6,74.1,72.6,4.1,0.0,0.0
72.3,73.9,72.3,4.1,0.0,0.0
72.1,73.7,72.1,4.1,0.0,0.0
71.9,73.5,71.9,4.2,0.0,0.0
71.8,73.3,71.8,4.1,0.0,0.0
71.6,73.1,71.6,4.2,0.0,0.0
71.4,72.9,71.4,4.2,0.0,0.0
71.1,72.7,71.1,4.2,0.0,0.0
70.9,72.4,70.9,4.3,0.0,0.0
70.7,72.2,70.7,4.3,0.0,0.0
70.5,72.0,70.5,4.2,0.0,0.0
70.3,71.8,70.3,4.3,0.0,0.0
70.2,71.7,70.2,4.3,0.0,0.0
70.2,71.7,70.2,4.3,0.0,0.0
70.2,71.7,70.2,4.3,0.0,0.0
70.2,71.7,70.2,4.4,0.0,0.0
70.2,71.7,70.2,4.4,0.0,0.0
70.2,71.8,70.2,4.4,0.0,0.0
70.2,71.8,70.2,4.4,0.0,0.0
70.2,71.8,70.2,4.4,0.0,0.0
70.3,71.8,70.3,4.4,0.0,0.0
70.3,71.9,70.3,4.4,0.0,0.0
70.5,72.0,70.5,4.4,0.0,0.0
70.7,72.2,70.7,4.5,0.0,0.0
71.0,72.6,71.0,4.5,0.0,0.0
71.4,73.0,71.4,4.5,0.0,0.0
71.9,73.4,71.9,4.5,0.0,0.0
72.3,73.9,72.3,4.5,0.0,0.0
72.8,74.4,72.8,4.5,0.0,0.0
73.2,74.8,73.2,4.5,0.0,0.0
73.6,75.2,73.6,4.5,0.0,0.0
73.9,75.5,73.9,4.5,0.0,0.0
74.2,75.9,74.2,4.5,0.0,0.0
74.6,76.2,74.6,4.5,0.0,0.0
75.0,76.6,75.0,4.5,0.0,0.0
75.5,77.2,75.5,4.5,0.0,0.0
76.2,77.8,76.2,4.5,0.0,0.0
76.9,78.6,76.9,4.5,0.0,0.0
77.7,79.4,77.7,4.5,0.0,0.0
78.5,80.2,78.5,4.5,0.0,0.0
79.4,81.1,79.4,4.4,0.0,0.0
80.2,81.9,80.2,4.4,0.0,0.0
80.9,82.6,80.9,4.5,0.0,0.0
81.5,83.3,81.5,4.4,0.0,0.0
82.2,83.9,82.2,4.4,0.0,0.0
82.7,84.5,82.7,4.5,0.0,0.0
83.3,85.1,83.3,4.4,0.0,0.0
83.8,85.7,83.8,4.4,0.1,0.1
84.4,86.2,84.4,4.4,0.2,0.1
84.9,86.8,84.9,4.5,0.3,0.2
85.4,87.3,85.4,4.5,0.4,0.3
85.9,87.8,85.9,4.4,0.6,0.4
86.3,88.2,86.3,4.4,0.8,0.6
86.7,88.6,86.7,4.5,1.0,0.7
86.9,88.8,86.9,4.5,1.3,0.9
87.1,89.0,87.1,4.5,1.7,1.0
87.2,89.1,87.2,4.5,2.1,1.2
87.3,89.2,87.3,4.6,2.5,1.3
87.3,89.2,87.3,4.6,2.9,1.5
87.2,89.1,87.2,4.6,3.2,1.7
87.1,89.0,87.1,4.6,3.5,2.0
87.0,88.8,87.0,4.7,3.9,2.3
86.8,88.6,86.8,4.7,4.3,2.6
86.5,88.4,86.5,4.8,4.8,2.9
86.1,88.0,86.1,4.8,5.5,3.3
85.7,87.6,85.7,4.9,6.4,3.7
85.2,87.1,85.2,4.9,7.4,4.1
84.7,86.5,84.7,5.0,8.6,4.6
84.1,85.9,84.1,5.0,9.8,5.1
83.5,85.3,83.5,5.1,10.9,5.6
83.1,84.9,83.1,5.2,11.8,6.0
82.8,84.6,82.8,5.3,12.4,6.2
82.8,84.5,82.8,5.3,12.6,6.3
82.8,84.6,82.8,5.3,12.6,6.3
82.9,84.7,82.9,5.4,12.4,6.2
82.9,84.7,82.9,5.5,12.1,6.2
83.0,84.8,83.0,5.5,11.8,6.3
82.8,84.6,82.8,5.6,11.9,6.6
82.5,84.3,82.5,5.6,12.4,7.0
81.8,83.6,81.8,5.6,13.6,7.7
80.9,82.7,80.9,5.7,15.3,8.5
79.9,81.7,79.9,5.7,17.1,9.4
79.0,80.7,79.0,5.7,18.7,10.3
78.3,80.0,78.3,5.7,19.8,11.0
77.8,79.5,77.8,5.7,20.6,11.5
77.4,79.1,77.4,5.7,21.0,11.9
77.2,78.9,77.2,5.7,21.1,12.2
77.1,78.8,77.1,5.7,21.2,12.2
77.0,78.7,77.0,5.7,21.2,12.2
76.9,78.6,76.9,5.6,21.3,12.0
76.8,78.4,76.8,5.6,21.5,11.9
76.5,78.2,76.5,5.6,22.0,11.9
76.3,78.0,76.3,5.6,22.4,11.8
76.4,78.0,76.4,5.6,22.2,11.4
76.9,78.6,76.9,5.5,21.2,10.5
78.2,79.9,78.2,5.5,18.8,8.8
79.8,81.6,79.8,5.5,15.7,6.8
81.4,83.2,81.4,5.5,12.7,4.9
82.3,84.0,82.3,5.4,11.0,3.9
81.9,83.6,81.9,5.4,11.6,4.4
80.6,82.3,80.6,5.4,13.9,5.9
78.9,80.6,78.9,5.3,16.9,7.9
77.4,79.1,77.4,5.3,19.8,9.7
76.3,78.0,76.3,5.3,21.9,10.9
75.7,77.3,75.7,5.3,23.1,11.6
75.4,77.1,75.4,5.3,23.5,11.8
75.6,77.2,75.6,5.3,23.1,11.7
76.0,77.6,76.0,5.2,21.8,11.2
76.5,78.1,76.5,5.3,20.2,10.7
76.7,78.4,76.7,5.3,18.9,10.5
76.5,78.2,76.5,5.3,18.5,10.7
75.7,77.3,75.7,5.3,19.5,11.5
74.5,76.1,74.5,5.3,21.2,12.7
73.4,75.0,73.4,5.3,22.8,13.6
72.8,74.4,72.8,5.4,23.9,14.1
72.9,74.5,72.9,5.4,23.8,13.9
73.4,75.0,73.4,5.4,22.9,13.2
74.1,75.8,74.1,5.4,21.7,12.3
74.8,76.4,74.8,5.5,20.5,11.4
75.2,76.8,75.2,5.5,19.6,10.7
75.5,77.1,75.5,5.6,18.7,10.2
75.9,77.5,75.9,5.6,17.5,9.5
76.5,78.2,76.5,5.6,15.7,8.4
77.6,79.3,77.6,5.6,12.9,6.9
78.8,80.5,78.8,5.7,10.1,5.3
79.3,81.1,79.3,5.7,8.4,4.5
78.8,80.5,78.8,5.7,8.8,5.0
77.0,78.7,77.0,5.7,11.7,7.0
74.8,76.4,74.8,5.8,15.5,9.4
73.0,74.6,73.0,5.8,18.5,11.3
72.3,73.9,72.3,5.8,19.8,11.9
72.9,74.5,72.9,5.8,18.7,10.9
74.2,75.9,74.2,5.8,16.2,9.0
75.8,77.5,75.8,5.8,13.2,6.9
77.0,78.7,77.0,5.8,10.9,5.3
77.3,79.0,77.3,5.8,9.8,5.0
77.1,78.8,77.1,5.8,9.6,5.3
76.8,78.5,76.8,5.7,9.5,5.6
76.7,78.4,76.7,5.7,9.0,5.6
77.0,78.7,77.0,5.7,7.8,4.9
77.6,79.3,77.6,5.7,6.2,3.8
78.1,79.8,78.1,5.6,4.7,2.8
78.4,80.1,78.4,5.6,3.6,2.1
78.4,80.1,78.4,5.6,3.2,1.8
78.2,79.9,78.2,5.6,3.1,1.8
77.9,79.6,77.9,5.6,3.3,2.0
77.7,79.4,77.7,5.5,3.5,2.1
77.5,79.2,77.5,5.5,3.7,2.2
77.4,79.1,77.4,5.5,3.7,2.1
77.5,79.2,77.5,5.5,3.4,2.0
77.7,79.4,77.7,5.5,2.9,1.7
78.0,79.7,78.0,5.5,2.2,1.3
78.2,79.9,78.2,5.5,1.6,0.9
78.4,80.1,78.4,5.5,1.1,0.6
78.6,80.3,78.6,5.5,0.7,0.4
78.6,80.3,78.6,5.5,0.4,0.3
78.7,80.4,78.7,5.6,0.3,0.2
78.7,80.4,78.7,5.6,0.2,0.1
78.7,80.4,78.7,5.7,0.1,0.0
78.8,80.5,78.8,5.7,0.0,0.0
78.8,80.5,78.8,5.7,0.0,0.0
78.8,80.5,78.8,5.8,0.0,0.0
78.8,80.5,78.8,5.8,0.0,0.0
78.9,80.6,78.9,5.9,0.0,0.0
78.9,80.7,78.9,5.9,0.0,0.0
79.0,80.7,79.0,6.0,0.0,0.0
79.1,80.8,79.1,6.0,0.0,0.0
79.2,80.9,79.2,6.1,0.0,0.0
79.3,81.0,79.3,6.2,0.1,0.0
79.4,81.2,79.4,6.3,0.1,0.0
79.6,81.4,79.6,6.3,0.1,0.0
79.9,81.6,79.9,6.4,0.1,0.0
80.2,81.9,80.2,6.5,0.1,0.0
80.5,82.3,80.5,6.6,0.1,0.0
81.0,82.8,81.0,6.6,0.0,0.0
81.5,83.3,81.5,6.7,0.0,0.0
82.1,83.8,82.1,6.8,0.0,0.0
82.6,84.4,82.6,6.8,0.0,0.0
83.2,85.0,83.2,6.9,0.0,0.0
83.8,85.6,83.8,7.0,0.0,0.0
84.4,86.2,84.4,7.0,0.0,0.0
84.9,86.8,84.9,7.1,0.0,0.0
85.5,87.3,85.5,7.1,0.0,0.0
86.1,87.9,86.1,7.1,0.0,0.0
86.7,88.5,86.7,7.2,0.0,0.0
87.3,89.2,87.3,7.2,0.0,0.0
88.0,89.9,88.0,7.2,0.0,0.0
88.7,90.6,88.7,7.3,0.0,0.0
89.4,91.3,89.4,7.3,0.0,0.0
90.0,92.0,90.0,7.4,0.0,0.0
90.6,92.6,90.6,7.4,0.0,0.0
91.1,93.0,91.1,7.4,0.0,0.0
91.4,93.4,91.4,7.4,0.0,0.0
91.6,93.5,91.6,7.5,0.0,0.0
91.6,93.6,91.6,7.5,0.0,0.0
91.6,93.6,91.6,7.5,0.0,0.0
91.5,93.5,91.5,7.6,0.0,0.0
91.4,93.4,91.4,7.6,0.0,0.0
91.2,93.2,91.2,7.7,0.0,0.0
91.0,93.0,91.0,7.7,0.0,0.0
90.8,92.8,90.8,7.7,0.0,0.0
90.6,92.5,90.6,7.8,0.0,0.0
90.3,92.3,90.3,7.8,0.0,0.0
90.0,92.0,90.0,7.9,0.0,0.0
89.7,91.7,89.7,7.9,0.0,0.0
89.4,91.3,89.4,8.0,0.0,0.0
89.1,91.0,89.1,8.0,0.0,0.0
88.7,90.6,88.7,8.1,0.0,0.0
88.4,90.3,88.4,8.2,0.0,0.0
88.0,89.9,88.0,8.3,0.0,0.0
87.6,89.5,87.6,8.3,0.0,0.0
87.3,89.2,87.3,8.4,0.0,0.0
86.9,88.8,86.9,8.4,0.0,0.0
86.5,88.4,86.5,8.5,0.0,0.0
86.2,88.1,86.2,8.6,0.0,0.0
85.9,87.7,85.9,8.7,0.0,0.0
85.5,87.4,85.5,8.7,0.0,0.0
85.2,87.1,85.2,8.8,0.0,0.0
85.0,86.8,85.0,8.8,0.0,0.0
84.7,86.5,84.7,8.9,0.0,0.0
84.4,86.2,84.4,9.0,0.0,0.0
84.2,86.0,84.2,9.0,0.0,0.0
83.9,85.7,83.9,9.1,0.0,0.0
83.6,85.5,83.6,9.1,0.0,0.0
83.4,85.2,83.4,9.2,0.0,0.0
83.2,85.0,83.2,9.2,0.0,0.0
83.0,84.8,83.0,9.2,0.0,0.0
82.8,84.6,82.8,9.2,0.0,0.0
82.6,84.4,82.6,9.3,0.0,0.0
82.6,84.3,82.6,9.3,0.0,0.0
82.6,84.3,82.6,9.3,0.0,0.0
82.7,84.5,82.7,9.3,0.0,0.0
82.9,84.7,82.9,9.3,0.0,0.0
83.3,85.2,83.3,9.3,0.0,0.0
84.0,85.8,84.0,9.3,0.0,0.0
84.7,86.5,84.7,9.2,0.0,0.0
85.5,87.3,85.5,9.2,0.0,0.0
86.2,88.1,86.2,9.2,0.0,0.0
86.8,88.7,86.8,9.2,0.0,0.0
87.3,89.1,87.3,9.2,0.0,0.0
87.4,89.3,87.4,9.2,0.0,0.0
87.4,89.3,87.4,9.2,0.0,0.0
87.2,89.1,87.2,9.2,0.0,0.0
86.9,88.8,86.9,9.2,0.0,0.0
86.7,88.5,86.7,9.2,0.0,0.0
86.5,88.3,86.5,9.2,0.0,0.0
86.4,88.3,86.4,9.2,0.0,0.0
86.4,88.3,86.4,9.2,0.0,0.0
86.5,88.4,86.5,9.3,0.0,0.0
86.5,88.4,86.5,9.3,0.0,0.0
86.6,88.5,86.6,9.4,0.0,0.0
86.5,88.4,86.5,9.4,0.0,0.0
86.4,88.3,86.4,9.5,0.0,0.0
86.1,88.0,86.1,9.5,0.0,0.0
