1_G,2_G,3_G,4_G,5_G,6_1_G,6_2_G,7_G,8_G,9_G,10_G,11_G,12_G,13_G,14_G
68.0,69.4,68.0,0,0,10.9,0.0,0,0.0,0,0,0,0,0,0
67.9,69.4,67.9,0,0,10.9,0.0,0,0.0,0,0,0,0,0,0
67.9,69.3,67.9,0,0,10.8,0.0,0,0.0,0,0,0,0,0,0
67.9,69.3,67.9,0,0,10.8,0.0,0,0.0,0,0,0,0,0,0
67.8,69.3,67.8,0,0,10.7,0.0,0,0.0,0,0,0,0,0,0
67.7,69.2,67.7,0,0,10.7,0.0,0,0.0,0,0,0,0,0,0
67.7,69.1,67.7,0,0,10.6,0.0,0,0.0,0,0,0,0,0,0
67.6,69.0,67.6,0,0,10.6,0.0,0,0.0,0,0,0,0,0,0
67.5,69.0,67.5,0,0,10.6,0.0,0,0.0,0,0,0,0,0,0
67.5,68.9,67.5,0,0,10.6,0.0,0,0.0,0,0,0,0,0,0
67.5,69.0,67.5,0,0,10.6,0.0,0,0.0,0,0,0,0,0,0
67.6,69.0,67.6,0,0,10.5,0.0,0,0.0,0,0,0,0,0,0
67.7,69.2,67.7,0,0,10.5,0.0,0,0.0,0,0,0,0,0,0
67.8,69.3,67.8,0,0,10.5,0.0,0,0.0,0,0,0,0,0,0
68.0,69.5,68.0,0,0,10.5,0.0,0,0.0,0,0,0,0,0,0
68.1,69.6,68.1,0,0,10.4,0.0,0,0.0,0,0,0,0,0,0
68.3,69.8,68.3,0,0,10.4,0.0,0,0.0,0,0,0,0,0,0
68.3,69.8,68.3,0,0,10.4,0.0,0,0.0,0,0,0,0,0,0
68.4,69.9,68.4,0,0,10.3,0.0,0,0.0,0,0,0,0,0,0
68.4,69.9,68.4,0,0,10.3,0.0,0,0.0,0,0,0,0,0,0
68.5,70.0,68.5,0,0,10.2,0.0,0,0.0,0,0,0,0,0,0
68.6,70.0,68.6,0,0,10.2,0.0,0,0.0,0,0,0,0,0,0
68.7,70.2,68.7,0,0,10.1,0.0,0,0.0,0,0,0,0,0,0
68.8,70.3,68.8,0,0,10.0,0.0,0,0.0,0,0,0,0,0,0
69.0,70.5,69.0,0,0,10.0,0.0,0,0.0,0,0,0,0,0,0
69.2,70.7,69.2,0,0,9.9,0.0,0,0.0,0,0,0,0,0,0
69.5,71.0,69.5,0,0,9.9,0.0,0,0.0,0,0,0,0,0,0
69.7,71.2,69.7,0,0,9.8,0.0,0,0.0,0,0,0,0,0,0
69.9,71.4,69.9,0,0,9.7,0.0,0,0.0,0,0,0,0,0,0
70.0,71.5,70.0,0,0,9.7,0.0,0,0.0,0,0,0,0,0,0
70.1,71.6,70.1,0,0,9.6,0.0,0,0.0,0,0,0,0,0,0
70.2,71.7,70.2,0,0,9.5,0.0,0,0.0,0,0,0,0,0,0
70.3,71.8,70.3,0,0,9.4,0.0,0,0.0,0,0,0,0,0,0
70.4,71.9,70.4,0,0,9.3,0.0,0,0.0,0,0,0,0,0,0
70.5,72.0,70.5,0,0,9.3,0.1,0,0.1,0,0,0,0,0,0
70.6,72.1,70.6,0,0,9.2,0.2,0,0.1,0,0,0,0,0,0
70.7,72.2,70.7,0,0,9.2,0.3,0,0.2,0,0,0,0,0,0
70.8,72.3,70.8,0,0,9.1,0.4,0,0.2,0,0,0,0,0,0
70.9,72.5,70.9,0,0,9.0,0.5,0,0.3,0,0,0,0,0,0
71.1,72.6,71.1,0,0,9.0,0.7,0,0.3,0,0,0,0,0,0
71.2,72.7,71.2,0,0,8.9,0.8,0,0.4,0,0,0,0,0,0
71.3,72.8,71.3,0,0,8.9,1.0,0,0.6,0,0,0,0,0,0
71.3,72.8,71.3,0,0,8.8,1.4,0,0.8,0,0,0,0,0,0
71.2,72.7,71.2,0,0,8.8,1.9,0,1.1,0,0,0,0,0,0
71.0,72.6,71.0,0,0,8.8,2.5,0,1.6,0,0,0,0,0,0
70.8,72.4,70.8,0,0,8.8,3.2,0,2.0,0,0,0,0,0,0
70.7,72.2,70.7,0,0,8.8,3.9,0,2.3,0,0,0,0,0,0
70.6,72.1,70.6,0,0,8.7,4.5,0,2.5,0,0,0,0,0,0
70.5,72.1,70.5,0,0,8.8,5.0,0,2.6,0,0,0,0,0,0
70.5,72.0,70.5,0,0,8.8,5.5,0,2.9,0,0,0,0,0,0
70.3,71.8,70.3,0,0,8.8,6.2,0,3.3,0,0,0,0,0,0
70.0,71.5,70.0,0,0,8.8,7.0,0,3.9,0,0,0,0,0,0
69.7,71.2,69.7,0,0,8.8,7.7,0,4.6,0,0,0,0,0,0
69.5,71.0,69.5,0,0,8.9,8.4,0,5.2,0,0,0,0,0,0
69.5,71.1,69.5,0,0,8.9,8.8,0,5.5,0,0,0,0,0,0
69.7,71.2,69.7,0,0,9.0,9.0,0,5.5,0,0,0,0,0,0
70.0,71.5,70.0,0,0,9.0,9.1,0,5.3,0,0,0,0,0,0
70.3,71.8,70.3,0,0,9.1,9.3,0,5.2,0,0,0,0,0,0
70.4,71.9,70.4,0,0,9.1,9.7,0,5.3,0,0,0,0,0,0
70.4,72.0,70.4,0,0,9.1,10.3,0,5.7,0,0,0,0,0,0
70.5,72.0,70.5,0,0,9.2,10.8,0,6.1,0,0,0,0,0,0
70.6,72.1,70.6,0,0,9.2,11.1,0,6.4,0,0,0,0,0,0
70.9,72.5,70.9,0,0,9.3,10.9,0,6.5,0,0,0,0,0,0
71.3,72.9,71.3,0,0,9.3,10.7,0,6.6,0,0,0,0,0,0
71.5,73.1,71.5,0,0,9.4,10.8,0,6.7,0,0,0,0,0,0
71.3,72.9,71.3,0,0,9.4,11.9,0,7.2,0,0,0,0,0,0
70.4,72.0,70.4,0,0,9.5,14.2,0,8.3,0,0,0,0,0,0
69.3,70.8,69.3,0,0,9.5,17.2,0,9.6,0,0,0,0,0,0
68.1,69.6,68.1,0,0,9.5,20.0,0,11.0,0,0,0,0,0,0
67.3,68.8,67.3,0,0,9.5,22.0,0,12.0,0,0,0,0,0,0
67.2,68.7,67.2,0,0,9.6,22.5,0,12.5,0,0,0,0,0,0
67.6,69.0,67.6,0,0,9.6,22.1,0,12.6,0,0,0,0,0,0
68.2,69.6,68.2,0,0,9.6,21.1,0,12.5,0,0,0,0,0,0
68.7,70.2,68.7,0,0,9.6,20.2,0,12.4,0,0,0,0,0,0
68.9,70.4,68.9,0,0,9.6,20.1,0,12.4,0,0,0,0,0,0
68.9,70.4,68.9,0,0,9.6,20.6,0,12.6,0,0,0,0,0,0
68.8,70.3,68.8,0,0,9.6,21.3,0,12.8,0,0,0,0,0,0
68.7,70.2,68.7,0,0,9.6,21.9,0,12.8,0,0,0,0,0,0
68.8,70.2,68.8,0,0,9.6,22.2,0,12.7,0,0,0,0,0,0
68.9,70.4,68.9,0,0,9.6,22.1,0,12.5,0,0,0,0,0,0
69.2,70.7,69.2,0,0,9.6,21.9,0,12.2,0,0,0,0,0,0
69.4,70.9,69.4,0,0,9.6,21.8,0,12.1,0,0,0,0,0,0
69.4,70.9,69.4,0,0,9.6,21.8,0,12.2,0,0,0,0,0,0
69.4,70.9,69.4,0,0,9.5,22.0,0,12.4,0,0,0,0,0,0
69.4,70.9,69.4,0,0,9.5,22.2,0,12.6,0,0,0,0,0,0
69.4,70.9,69.4,0,0,9.5,22.5,0,12.7,0,0,0,0,0,0
69.5,71.0,69.5,0,0,9.4,22.6,0,12.6,0,0,0,0,0,0
69.7,71.2,69.7,0,0,9.4,22.7,0,12.4,0,0,0,0,0,0
70.0,71.5,70.0,0,0,9.3,22.6,0,12.1,0,0,0,0,0,0
70.3,71.8,70.3,0,0,9.3,22.4,0,11.8,0,0,0,0,0,0
70.6,72.2,70.6,0,0,9.3,22.0,0,11.5,0,0,0,0,0,0
71.0,72.5,71.0,0,0,9.2,21.6,0,11.3,0,0,0,0,0,0
71.2,72.8,71.2,0,0,9.2,21.2,0,11.2,0,0,0,0,0,0
71.4,73.0,71.4,0,0,9.2,20.9,0,11.3,0,0,0,0,0,0
71.4,73.0,71.4,0,0,9.1,20.8,0,11.7,0,0,0,0,0,0
71.4,73.0,71.4,0,0,9.0,20.8,0,12.1,0,0,0,0,0,0
71.4,72.9,71.4,0,0,9.0,20.8,0,12.5,0,0,0,0,0,0
71.4,72.9,71.4,0,0,9.0,20.8,0,12.8,0,0,0,0,0,0
71.5,73.1,71.5,0,0,8.9,20.6,0,12.9,0,0,0,0,0,0
71.7,73.3,71.7,0,0,8.9,20.3,0,12.9,0,0,0,0,0,0
72.0,73.6,72.0,0,0,8.8,20.0,0,12.8,0,0,0,0,0,0
72.3,73.9,72.3,0,0,8.7,19.8,0,12.7,0,0,0,0,0,0
72.6,74.2,72.6,0,0,8.7,19.6,0,12.5,0,0,0,0,0,0
72.8,74.4,72.8,0,0,8.7,19.6,0,12.2,0,0,0,0,0,0
73.1,74.7,73.1,0,0,8.6,19.4,0,11.8,0,0,0,0,0,0
73.3,74.9,73.3,0,0,8.6,19.1,0,11.3,0,0,0,0,0,0
73.6,75.2,73.6,0,0,8.5,18.7,0,10.7,0,0,0,0,0,0
73.7,75.3,73.7,0,0,8.5,18.3,0,10.1,0,0,0,0,0,0
73.5,75.1,73.5,0,0,8.5,18.0,0,9.6,0,0,0,0,0,0
73.0,74.6,73.0,0,0,8.4,18.2,0,9.4,0,0,0,0,0,0
72.2,73.8,72.2,0,0,8.4,18.8,0,9.7,0,0,0,0,0,0
71.2,72.8,71.2,0,0,8.4,19.5,0,10.2,0,0,0,0,0,0
70.3,71.8,70.3,0,0,8.3,20.1,0,10.7,0,0,0,0,0,0
69.7,71.2,69.7,0,0,8.3,20.2,0,11.1,0,0,0,0,0,0
69.4,70.9,69.4,0,0,8.3,19.6,0,11.1,0,0,0,0,0,0
69.4,70.9,69.4,0,0,8.3,18.5,0,10.9,0,0,0,0,0,0
69.5,71.1,69.5,0,0,8.3,17.2,0,10.5,0,0,0,0,0,0
69.8,71.4,69.8,0,0,8.3,15.8,0,10.0,0,0,0,0,0,0
70.2,71.7,70.2,0,0,8.3,14.7,0,9.3,0,0,0,0,0,0
70.5,72.0,70.5,0,0,8.3,13.7,0,8.6,0,0,0,0,0,0
70.7,72.2,70.7,0,0,8.3,12.9,0,7.9,0,0,0,0,0,0
70.9,72.4,70.9,0,0,8.3,12.3,0,7.3,0,0,0,0,0,0
71.0,72.6,71.0,0,0,8.3,11.7,0,6.8,0,0,0,0,0,0
71.1,72.7,71.1,0,0,8.3,11.1,0,6.4,0,0,0,0,0,0
71.2,72.7,71.2,0,0,8.3,10.4,0,6.0,0,0,0,0,0,0
71.3,72.8,71.3,0,0,8.4,9.5,0,5.5,0,0,0,0,0,0
71.4,73.0,71.4,0,0,8.4,8.5,0,5.0,0,0,0,0,0,0
71.5,73.1,71.5,0,0,8.4,7.5,0,4.4,0,0,0,0,0,0
71.5,73.1,71.5,0,0,8.4,6.7,0,4.0,0,0,0,0,0,0
71.4,72.9,71.4,0,0,8.4,6.3,0,3.8,0,0,0,0,0,0
71.1,72.6,71.1,0,0,8.4,6.4,0,3.7,0,0,0,0,0,0
70.8,72.4,70.8,0,0,8.5,6.4,0,3.7,0,0,0,0,0,0
70.8,72.3,70.8,0,0,8.5,6.3,0,3.5,0,0,0,0,0,0
70.9,72.5,70.9,0,0,8.5,5.7,0,3.1,0,0,0,0,0,0
71.3,72.9,71.3,0,0,8.5,4.7,0,2.5,0,0,0,0,0,0
71.7,73.3,71.7,0,0,8.6,3.6,0,1.9,0,0,0,0,0,0
72.1,73.7,72.1,0,0,8.5,2.7,0,1.4,0,0,0,0,0,0
72.2,73.8,72.2,0,0,8.5,2.0,0,1.0,0,0,0,0,0,0
72.2,73.8,72.2,0,0,8.6,1.7,0,0.9,0,0,0,0,0,0
72.1,73.7,72.1,0,0,8.6,1.5,0,0.8,0,0,0,0,0,0
72.0,73.6,72.0,0,0,8.6,1.2,0,0.7,0,0,0,0,0,0
72.0,73.6,72.0,0,0,8.6,1.0,0,0.5,0,0,0,0,0,0
72.0,73.5,72.0,0,0,8.6,0.7,0,0.4,0,0,0,0,0,0
72.0,73.5,72.0,0,0,8.6,0.4,0,0.2,0,0,0,0,0,0
72.0,73.5,72.0,0,0,8.5,0.2,0,0.1,0,0,0,0,0,0
72.0,73.5,72.0,0,0,8.6,0.1,0,0.0,0,0,0,0,0,0
72.0,73.5,72.0,0,0,8.5,0.0,0,0.0,0,0,0,0,0,0
71.9,73.5,71.9,0,0,8.5,0.0,0,0.0,0,0,0,0,0,0
71.9,73.4,71.9,0,0,8.5,0.0,0,0.0,0,0,0,0,0,0
71.9,73.4,71.9,0,0,8.4,0.0,0,0.0,0,0,0,0,0,0
71.8,73.4,71.8,0,0,8.4,0.0,0,0.0,0,0,0,0,0,0
71.8,73.4,71.8,0,0,8.4,0.0,0,0.0,0,0,0,0,0,0
71.8,73.4,71.8,0,0,8.4,0.0,0,0.0,0,0,0,0,0,0
71.9,73.4,71.9,0,0,8.4,0.0,0,0.0,0,0,0,0,0,0
72.0,73.5,72.0,0,0,8.3,0.0,0,0.0,0,0,0,0,0,0
72.1,73.6,72.1,0,0,8.3,0.0,0,0.0,0,0,0,0,0,0
72.2,73.8,72.2,0,0,8.3,0.1,0,0.0,0,0,0,0,0,0
72.4,74.0,72.4,0,0,8.2,0.1,0,0.0,0,0,0,0,0,0
72.7,74.2,72.7,0,0,8.2,0.1,0,0.0,0,0,0,0,0,0
73.0,74.5,73.0,0,0,8.2,0.1,0,0.0,0,0,0,0,0,0
73.3,74.9,73.3,0,0,8.2,0.0,0,0.0,0,0,0,0,0,0
73.7,75.3,73.7,0,0,8.2,0.0,0,0.0,0,0,0,0,0,0
74.2,75.8,74.2,0,0,8.1,0.0,0,0.0,0,0,0,0,0,0
74.7,76.3,74.7,0,0,8.1,0.0,0,0.0,0,0,0,0,0,0
75.2,76.8,75.2,0,0,8.2,0.0,0,0.0,0,0,0,0,0,0
75.8,77.4,75.8,0,0,8.1,0.0,0,0.0,0,0,0,0,0,0
76.3,78.0,76.3,0,0,8.1,0.0,0,0.0,0,0,0,0,0,0
76.9,78.5,76.9,0,0,8.1,0.0,0,0.0,0,0,0,0,0,0
77.4,79.1,77.4,0,0,8.1,0.0,0,0.0,0,0,0,0,0,0
78.0,79.7,78.0,0,0,8.2,0.0,0,0.0,0,0,0,0,0,0
78.6,80.3,78.6,0,0,8.1,0.0,0,0.0,0,0,0,0,0,0
79.1,80.9,79.1,0,0,8.1,0.0,0,0.0,0,0,0,0,0,0
79.7,81.4,79.7,0,0,8.2,0.0,0,0.0,0,0,0,0,0,0
80.2,82.0,80.2,0,0,8.2,0.0,0,0.0,0,0,0,0,0,0
80.8,82.5,80.8,0,0,8.2,0.0,0,0.0,0,0,0,0,0,0
81.3,83.0,81.3,0,0,8.2,0.0,0,0.0,0,0,0,0,0,0
81.7,83.5,81.7,0,0,8.2,0.0,0,0.0,0,0,0,0,0,0
82.1,83.9,82.1,0,0,8.3,0.0,0,0.0,0,0,0,0,0,0
82.5,84.2,82.5,0,0,8.3,0.0,0,0.0,0,0,0,0,0,0
82.7,84.5,82.7,0,0,8.3,0.0,0,0.0,0,0,0,0,0,0
82.8,84.6,82.8,0,0,8.3,0.0,0,0.0,0,0,0,0,0,0
83.0,84.8,83.0,0,0,8.3,0.0,0,0.0,0,0,0,0,0,0
83.0,84.8,83.0,0,0,8.4,0.0,0,0.0,0,0,0,0,0,0
83.0,84.8,83.0,0,0,8.4,0.0,0,0.0,0,0,0,0,0,0
83.0,84.8,83.0,0,0,8.4,0.0,0,0.0,0,0,0,0,0,0
82.9,84.7,82.9,0,0,8.4,0.0,0,0.0,0,0,0,0,0,0
82.8,84.6,82.8,0,0,8.4,0.0,0,0.0,0,0,0,0,0,0
82.7,84.5,82.7,0,0,8.4,0.0,0,0.0,0,0,0,0,0,0
82.6,84.4,82.6,0,0,8.4,0.0,0,0.0,0,0,0,0,0,0
82.4,84.2,82.4,0,0,8.4,0.0,0,0.0,0,0,0,0,0,0
82.2,84.0,82.2,0,0,8.4,0.0,0,0.0,0,0,0,0,0,0
81.9,83.7,81.9,0,0,8.3,0.0,0,0.0,0,0,0,0,0,0
81.7,83.4,81.7,0,0,8.3,0.0,0,0.0,0,0,0,0,0,0
81.4,83.1,81.4,0,0,8.3,0.0,0,0.0,0,0,0,0,0,0
81.0,82.8,81.0,0,0,8.3,0.0,0,0.0,0,0,0,0,0,0
80.7,82.5,80.7,0,0,8.3,0.0,0,0.0,0,0,0,0,0,0
80.4,82.2,80.4,0,0,8.3,0.0,0,0.0,0,0,0,0,0,0
80.2,81.9,80.2,0,0,8.2,0.0,0,0.0,0,0,0,0,0,0
79.9,81.6,79.9,0,0,8.2,0.0,0,0.0,0,0,0,0,0,0
79.6,81.4,79.6,0,0,8.1,0.0,0,0.0,0,0,0,0,0,0
79.4,81.1,79.4,0,0,8.2,0.0,0,0.0,0,0,0,0,0,0
79.1,80.8,79.1,0,0,8.1,0.0,0,0.0,0,0,0,0,0,0
78.9,80.6,78.9,0,0,8.1,0.0,0,0.0,0,0,0,0,0,0
78.6,80.3,78.6,0,0,8.1,0.0,0,0.0,0,0,0,0,0,0
78.3,80.0,78.3,0,0,8.0,0.0,0,0.0,0,0,0,0,0,0
78.0,79.7,78.0,0,0,8.0,0.0,0,0.0,0,0,0,0,0,0
77.7,79.4,77.7,0,0,8.0,0.0,0,0.0,0,0,0,0,0,0
77.4,79.0,77.4,0,0,8.0,0.0,0,0.0,0,0,0,0,0,0
77.1,78.7,77.1,0,0,8.0,0.0,0,0.0,0,0,0,0,0,0
76.8,78.4,76.8,0,0,8.0,0.0,0,0.0,0,0,0,0,0,0
76.5,78.1,76.5,0,0,8.0,0.0,0,0.0,0,0,0,0,0,0
76.2,77.8,76.2,0,0,8.0,0.0,0,0.0,0,0,0,0,0,0
75.9,77.6,75.9,0,0,8.0,0.0,0,0.0,0,0,0,0,0,0
75.7,77.3,75.7,0,0,8.0,0.0,0,0.0,0,0,0,0,0,0
75.5,77.1,75.5,0,0,8.0,0.0,0,0.0,0,0,0,0,0,0
75.3,77.0,75.3,0,0,8.1,0.0,0,0.0,0,0,0,0,0,0
75.2,76.8,75.2,0,0,8.1,0.0,0,0.0,0,0,0,0,0,0
75.2,76.8,75.2,0,0,8.2,0.0,0,0.0,0,0,0,0,0,0
75.2,76.8,75.2,0,0,8.2,0.0,0,0.0,0,0,0,0,0,0
75.4,77.0,75.4,0,0,8.3,0.0,0,0.0,0,0,0,0,0,0
75.7,77.4,75.7,0,0,8.4,0.0,0,0.0,0,0,0,0,0,0
76.2,77.9,76.2,0,0,8.4,0.0,0,0.0,0,0,0,0,0,0
76.8,78.5,76.8,0,0,8.4,0.0,0,0.0,0,0,0,0,0,0
77.4,79.1,77.4,0,0,8.5,0.0,0,0.0,0,0,0,0,0,0
78.0,79.7,78.0,0,0,8.6,0.0,0,0.0,0,0,0,0,0,0
78.5,80.2,78.5,0,0,8.7,0.0,0,0.0,0,0,0,0,0,0
78.8,80.5,78.8,0,0,8.7,0.0,0,0.0,0,0,0,0,0,0
78.9,80.6,78.9,0,0,8.8,0.0,0,0.0,0,0,0,0,0,0
78.8,80.5,78.8,0,0,8.8,0.0,0,0.0,0,0,0,0,0,0
78.6,80.3,78.6,0,0,8.9,0.0,0,0.0,0,0,0,0,0,0
78.3,80.0,78.3,0,0,8.9,0.0,0,0.0,0,0,0,0,0,0
78.0,79.7,78.0,0,0,9.0,0.0,0,0.0,0,0,0,0,0,0
77.8,79.5,77.8,0,0,9.0,0.0,0,0.0,0,0,0,0,0,0
77.8,79.4,77.8,0,0,9.1,0.0,0,0.0,0,0,0,0,0,0
77.8,79.4,77.8,0,0,9.2,0.0,0,0.0,0,0,0,0,0,0
77.8,79.5,77.8,0,0,9.2,0.0,0,0.0,0,0,0,0,0,0
77.9,79.6,77.9,0,0,9.2,0.0,0,0.0,0,0,0,0,0,0
78.0,79.7,78.0,0,0,9.2,0.0,0,0.0,0,0,0,0,0,0
78.0,79.7,78.0,0,0,9.2,0.0,0,0.0,0,0,0,0,0,0
77.9,79.6,77.9,0,0,9.2,0.0,0,0.0,0,0,0,0,0,0
77.7,79.4,77.7,0,0,9.2,0.0,0,0.0,0,0,0,0,0,0
77.5,79.2,77.5,0,0,9.2,0.0,0,0.0,0,0,0,0,0,0
77.2,78.8,77.2,0,0,9.1,0.0,0,0.0,0,0,0,0,0,0
76.8,78.4,76.8,0,0,9.1,0.0,0,0.0,0,0,0,0,0,0
76.3,77.9,76.3,0,0,9.1,0.0,0,0.0,0,0,0,0,0,0
75.8,77.4,75.8,0,0,9.0,0.0,0,0.0,0,0,0,0,0,0
75.2,76.9,75.2,0,0,9.0,0.0,0,0.0,0,0,0,0,0,0
74.7,76.3,74.7,0,0,8.9,0.0,0,0.0,0,0,0,0,0,0
74.2,75.8,74.2,0,0,8.9,0.0,0,0.0,0,0,0,0,0,0
73.7,75.3,73.7,0,0,8.9,0.0,0,0.0,0,0,0,0,0,0
73.4,75.0,73.4,0,0,8.8,0.0,0,0.0,0,0,0,0,0,0
73.2,74.8,73.2,0,0,8.7,0.0,0,0.0,0,0,0,0,0,0
73.1,74.7,73.1,0,0,8.7,0.0,0,0.0,0,0,0,0,0,0
73.1,74.7,73.1,0,0,8.7,0.0,0,0.0,0,0,0,0,0,0
73.1,74.7,73.1,0,0,8.6,0.0,0,0.0,0,0,0,0,0,0
73.2,74.7,73.2,0,0,8.5,0.0,0,0.0,0,0,0,0,0,0
73.1,74.7,73.1,0,0,8.5,0.0,0,0.0,0,0,0,0,0,0
73.1,74.7,73.1,0,0,8.5,0.0,0,0.0,0,0,0,0,0,0
73.0,74.6,73.0,0,0,8.5,0.0,0,0.0,0,0,0,0,0,0
72.9,74.5,72.9,0,0,8.4,0.0,0,0.0,0,0,0,0,0,0
72.8,74.3,72.8,0,0,8.4,0.0,0,0.0,0,0,0,0,0,0
72.6,74.2,72.6,0,0,8.4,0.0,0,0.0,0,0,0,0,0,0
72.6,74.1,72.6,0,0,8.4,0.0,0,0.0,0,0,0,0,0,0
72.5,74.1,72.5,0,0,8.4,0.0,0,0.0,0,0,0,0,0,0
72.5,74.1,72.5,0,0,8.4,0.0,0,0.0,0,0,0,0,0,0
72.5,74.0,72.5,0,0,8.4,0.0,0,0.0,0,0,0,0,0,0
72.4,74.0,72.4,0,0,8.4,0.0,0,0.0,0,0,0,0,0,0
72.3,73.8,72.3,0,0,8.5,0.0,0,0.0,0,0,0,0,0,0
72.1,73.6,72.1,0,0,8.4,0.0,0,0.0,0,0,0,0,0,0
71.8,73.3,71.8,0,0,8.5,0.0,0,0.0,0,0,0,0,0,0
71.4,73.0,71.4,0,0,8.5,0.0,0,0.0,0,0,0,0,0,0
71.0,72.5,71.0,0,0,8.6,0.0,0,0.0,0,0,0,0,0,0
70.6,72.1,70.6,0,0,8.6,0.0,0,0.0,0,0,0,0,0,0
70.1,71.7,70.1,0,0,8.6,0.0,0,0.0,0,0,0,0,0,0
69.8,71.3,69.8,0,0,8.7,0.0,0,0.0,0,0,0,0,0,0
69.5,71.0,69.5,0,0,8.7,0.0,0,0.0,0,0,0,0,0,0
69.2,70.7,69.2,0,0,8.8,0.0,0,0.0,0,0,0,0,0,0
69.0,70.5,69.0,0,0,8.8,0.0,0,0.0,0,0,0,0,0,0
68.9,70.4,68.9,0,0,8.9,0.0,0,0.0,0,0,0,0,0,0
68.7,70.2,68.7,0,0,8.9,0.0,0,0.0,0,0,0,0,0,0
