gen_0_5,gen_1_0,gen_2_1,gen_5_2,gen_5_3,gen_7_4
70.5,72.0,70.5,9.3,0.1,0.1
70.6,72.1,70.6,9.2,0.2,0.1
70.7,72.2,70.7,9.2,0.3,0.2
70.8,72.3,70.8,9.1,0.4,0.2
70.9,72.5,70.9,9.0,0.5,0.3
71.1,72.6,71.1,9.0,0.7,0.3
71.2,72.7,71.2,8.9,0.8,0.4
71.3,72.8,71.3,8.9,1.0,0.6
71.3,72.8,71.3,8.8,1.4,0.8
71.2,72.7,71.2,8.8,1.9,1.1
71.0,72.6,71.0,8.8,2.5,1.6
70.8,72.4,70.8,8.8,3.2,2.0
70.7,72.2,70.7,8.8,3.9,2.3
70.6,72.1,70.6,8.7,4.5,2.5
70.5,72.1,70.5,8.8,5.0,2.6
70.5,72.0,70.5,8.8,5.5,2.9
70.3,71.8,70.3,8.8,6.2,3.3
70.0,71.5,70.0,8.8,7.0,3.9
69.7,71.2,69.7,8.8,7.7,4.6
69.5,71.0,69.5,8.9,8.4,5.2
69.5,71.1,69.5,8.9,8.8,5.5
69.7,71.2,69.7,9.0,9.0,5.5
70.0,71.5,70.0,9.0,9.1,5.3
70.3,71.8,70.3,9.1,9.3,5.2
70.4,71.9,70.4,9.1,9.7,5.3
70.4,72.0,70.4,9.1,10.3,5.7
70.5,72.0,70.5,9.2,10.8,6.1
70.6,72.1,70.6,9.2,11.1,6.4
70.9,72.5,70.9,9.3,10.9,6.5
71.3,72.9,71.3,9.3,10.7,6.6
71.5,73.1,71.5,9.4,10.8,6.7
71.3,72.9,71.3,9.4,11.9,7.2
70.4,72.0,70.4,9.5,14.2,8.3
69.3,70.8,69.3,9.5,17.2,9.6
68.1,69.6,68.1,9.5,20.0,11.0
67.3,68.8,67.3,9.5,22.0,12.0
67.2,68.7,67.2,9.6,22.5,12.5
67.6,69.0,67.6,9.6,22.1,12.6
68.2,69.6,68.2,9.6,21.1,12.5
68.7,70.2,68.7,9.6,20.2,12.4
68.9,70.4,68.9,9.6,20.1,12.4
68.9,70.4,68.9,9.6,20.6,12.6
68.8,70.3,68.8,9.6,21.3,12.8
68.7,70.2,68.7,9.6,21.9,12.8
68.8,70.2,68.8,9.6,22.2,12.7
68.9,70.4,68.9,9.6,22.1,12.5
69.2,70.7,69.2,9.6,21.9,12.2
69.4,70.9,69.4,9.6,21.8,12.1
69.4,70.9,69.4,9.6,21.8,12.2
69.4,70.9,69.4,9.5,22.0,12.4
69.4,70.9,69.4,9.5,22.2,12.6
69.4,70.9,69.4,9.5,22.5,12.7
69.5,71.0,69.5,9.4,22.6,12.6
69.7,71.2,69.7,9.4,22.7,12.4
70.0,71.5,70.0,9.3,22.6,12.1
70.3,71.8,70.3,9.3,22.4,11.8
70.6,72.2,70.6,9.3,22.0,11.5
71.0,72.5,71.0,9.2,21.6,11.3
71.2,72.8,71.2,9.2,21.2,11.2
71.4,73.0,71.4,9.2,20.9,11.3
71.4,73.0,71.4,9.1,20.8,11.7
71.4,73.0,71.4,9.0,20.8,12.1
71.4,72.9,71.4,9.0,20.8,12.5
71.4,72.9,71.4,9.0,20.8,12.8
71.5,73.1,71.5,8.9,20.6,12.9
71.7,73.3,71.7,8.9,20.3,12.9
72.0,73.6,72.0,8.8,20.0,12.8
72.3,73.9,72.3,8.7,19.8,12.7
72.6,74.2,72.6,8.7,19.6,12.5
72.8,74.4,72.8,8.7,19.6,12.2
73.1,74.7,73.1,8.6,19.4,11.8
73.3,74.9,73.3,8.6,19.1,11.3
73.6,75.2,73.6,8.5,18.7,10.7
73.7,75.3,73.7,8.5,18.3,10.1
73.5,75.1,73.5,8.5,18.0,9.6
73.0,74.6,73.0,8.4,18.2,9.4
72.2,73.8,72.2,8.4,18.8,9.7
71.2,72.8,71.2,8.4,19.5,10.2
70.3,71.8,70.3,8.3,20.1,10.7
69.7,71.2,69.7,8.3,20.2,11.1
69.4,70.9,69.4,8.3,19.6,11.1
69.4,70.9,69.4,8.3,18.5,10.9
69.5,71.1,69.5,8.3,17.2,10.5
69.8,71.4,69.8,8.3,15.8,10.0
70.2,71.7,70.2,8.3,14.7,9.3
70.5,72.0,70.5,8.3,13.7,8.6
70.7,72.2,70.7,8.3,12.9,7.9
70.9,72.4,70.9,8.3,12.3,7.3
71.0,72.6,71.0,8.3,11.7,6.8
71.1,72.7,71.1,8.3,11.1,6.4
71.2,72.7,71.2,8.3,10.4,6.0
71.3,72.8,71.3,8.4,9.5,5.5
71.4,73.0,71.4,8.4,8.5,5.0
71.5,73.1,71.5,8.4,7.5,4.4
71.5,73.1,71.5,8.4,6.7,4.0
71.4,72.9,71.4,8.4,6.3,3.8
71.1,72.6,71.1,8.4,6.4,3.7
70.8,72.4,70.8,8.5,6.4,3.7
70.8,72.3,70.8,8.5,6.3,3.5
70.9,72.5,70.9,8.5,5.7,3.1
71.3,72.9,71.3,8.5,4.7,2.5
71.7,73.3,71.7,8.6,3.6,1.9
72.1,73.7,72.1,8.5,2.7,1.4
72.2,73.8,72.2,8.5,2.0,1.0
72.2,73.8,72.2,8.6,1.7,0.9
72.1,73.7,72.1,8.6,1.5,0.8
72.0,73.6,72.0,8.6,1.2,0.7
72.0,73.6,72.0,8.6,1.0,0.5
72.0,73.5,72.0,8.6,0.7,0.4
72.0,73.5,72.0,8.6,0.4,0.2
72.0,73.5,72.0,8.5,0.2,0.1
72.0,73.5,72.0,8.6,0.1,0.0
72.0,73.5,72.0,8.5,0.0,0.0
71.9,73.5,71.9,8.5,0.0,0.0
71.9,73.4,71.9,8.5,0.0,0.0
71.9,73.4,71.9,8.4,0.0,0.0
71.8,73.4,71.8,8.4,0.0,0.0
71.8,73.4,71.8,8.4,0.0,0.0
71.8,73.4,71.8,8.4,0.0,0.0
71.9,73.4,71.9,8.4,0.0,0.0
72.0,73.5,72.0,8.3,0.0,0.0
72.1,73.6,72.1,8.3,0.0,0.0
72.2,73.8,72.2,8.3,0.1,0.0
72.4,74.0,72.4,8.2,0.1,0.0
72.7,74.2,72.7,8.2,0.1,0.0
73.0,74.5,73.0,8.2,0.1,0.0
73.3,74.9,73.3,8.2,0.0,0.0
73.7,75.3,73.7,8.2,0.0,0.0
74.2,75.8,74.2,8.1,0.0,0.0
74.7,76.3,74.7,8.1,0.0,0.0
75.2,76.8,75.2,8.2,0.0,0.0
75.8,77.4,75.8,8.1,0.0,0.0
76.3,78.0,76.3,8.1,0.0,0.0
76.9,78.5,76.9,8.1,0.0,0.0
77.4,79.1,77.4,8.1,0.0,0.0
78.0,79.7,78.0,8.2,0.0,0.0
78.6,80.3,78.6,8.1,0.0,0.0
79.1,80.9,79.1,8.1,0.0,0.0
79.7,81.4,79.7,8.2,0.0,0.0
80.2,82.0,80.2,8.2,0.0,0.0
80.8,82.5,80.8,8.2,0.0,0.0
81.3,83.0,81.3,8.2,0.0,0.0
81.7,83.5,81.7,8.2,0.0,0.0
82.1,83.9,82.1,8.3,0.0,0.0
82.5,84.2,82.5,8.3,0.0,0.0
82.7,84.5,82.7,8.3,0.0,0.0
82.8,84.6,82.8,8.3,0.0,0.0
83.0,84.8,83.0,8.3,0.0,0.0
83.0,84.8,83.0,8.4,0.0,0.0
83.0,84.8,83.0,8.4,0.0,0.0
83.0,84.8,83.0,8.4,0.0,0.0
82.9,84.7,82.9,8.4,0.0,0.0
82.8,84.6,82.8,8.4,0.0,0.0
82.7,84.5,82.7,8.4,0.0,0.0
82.6,84.4,82.6,8.4,0.0,0.0
82.4,84.2,82.4,8.4,0.0,0.0
82.2,84.0,82.2,8.4,0.0,0.0
81.9,83.7,81.9,8.3,0.0,0.0
81.7,83.4,81.7,8.3,0.0,0.0
81.4,83.1,81.4,8.3,0.0,0.0
81.0,82.8,81.0,8.3,0.0,0.0
80.7,82.5,80.7,8.3,0.0,0.0
80.4,82.2,80.4,8.3,0.0,0.0
80.2,81.9,80.2,8.2,0.0,0.0
79.9,81.6,79.9,8.2,0.0,0.0
79.6,81.4,79.6,8.1,0.0,0.0
79.4,81.1,79.4,8.2,0.0,0.0
79.1,80.8,79.1,8.1,0.0,0.0
78.9,80.6,78.9,8.1,0.0,0.0
78.6,80.3,78.6,8.1,0.0,0.0
78.3,80.0,78.3,8.0,0.0,0.0
78.0,79.7,78.0,8.0,0.0,0.0
77.7,79.4,77.7,8.0,0.0,0.0
77.4,79.0,77.4,8.0,0.0,0.0
77.1,78.7,77.1,8.0,0.0,0.0
76.8,78.4,76.8,8.0,0.0,0.0
76.5,78.1,76.5,8.0,0.0,0.0
76.2,77.8,76.2,8.0,0.0,0.0
75.9,77.6,75.9,8.0,0.0,0.0
75.7,77.3,75.7,8.0,0.0,0.0
75.5,77.1,75.5,8.0,0.0,0.0
75.3,77.0,75.3,8.1,0.0,0.0
75.2,76.8,75.2,8.1,0.0,0.0
75.2,76.8,75.2,8.2,0.0,0.0
75.2,76.8,75.2,8.2,0.0,0.0
75.4,77.0,75.4,8.3,0.0,0.0
75.7,77.4,75.7,8.4,0.0,0.0
76.2,77.9,76.2,8.4,0.0,0.0
76.8,78.5,76.8,8.4,0.0,0.0
77.4,79.1,77.4,8.5,0.0,0.0
78.0,79.7,78.0,8.6,0.0,0.0
78.5,80.2,78.5,8.7,0.0,0.0
78.8,80.5,78.8,8.7,0.0,0.0
78.9,80.6,78.9,8.8,0.0,0.0
78.8,80.5,78.8,8.8,0.0,0.0
78.6,80.3,78.6,8.9,0.0,0.0
78.3,80.0,78.3,8.9,0.0,0.0
78.0,79.7,78.0,9.0,0.0,0.0
77.8,79.5,77.8,9.0,0.0,0.0
77.8,79.4,77.8,9.1,0.0,0.0
77.8,79.4,77.8,9.2,0.0,0.0
77.8,79.5,77.8,9.2,0.0,0.0
77.9,79.6,77.9,9.2,0.0,0.0
78.0,79.7,78.0,9.2,0.0,0.0
78.0,79.7,78.0,9.2,0.0,0.0
77.9,79.6,77.9,9.2,0.0,0.0
77.7,79.4,77.7,9.2,0.0,0.0
77.5,79.2,77.5,9.2,0.0,0.0
77.2,78.8,77.2,9.1,0.0,0.0
76.8,78.4,76.8,9.1,0.0,0.0
76.3,77.9,76.3,9.1,0.0,0.0
75.8,77.4,75.8,9.0,0.0,0.0
75.2,76.9,75.2,9.0,0.0,0.0
74.7,76.3,74.7,8.9,0.0,0.0
74.2,75.8,74.2,8.9,0.0,0.0
73.7,75.3,73.7,8.9,0.0,0.0
73.4,75.0,73.4,8.8,0.0,0.0
73.2,74.8,73.2,8.7,0.0,0.0
73.1,74.7,73.1,8.7,0.0,0.0
73.1,74.7,73.1,8.7,0.0,0.0
73.1,74.7,73.1,8.6,0.0,0.0
73.2,74.7,73.2,8.5,0.0,0.0
73.1,74.7,73.1,8.5,0.0,0.0
73.1,74.7,73.1,8.5,0.0,0.0
73.0,74.6,73.0,8.5,0.0,0.0
72.9,74.5,72.9,8.4,0.0,0.0
72.8,74.3,72.8,8.4,0.0,0.0
72.6,74.2,72.6,8.4,0.0,0.0
72.6,74.1,72.6,8.4,0.0,0.0
72.5,74.1,72.5,8.4,0.0,0.0
72.5,74.1,72.5,8.4,0.0,0.0
72.5,74.0,72.5,8.4,0.0,0.0
72.4,74.0,72.4,8.4,0.0,0.0
72.3,73.8,72.3,8.5,0.0,0.0
72.1,73.6,72.1,8.4,0.0,0.0
71.8,73.3,71.8,8.5,0.0,0.0
71.4,73.0,71.4,8.5,0.0,0.0
71.0,72.5,71.0,8.6,0.0,0.0
70.6,72.1,70.6,8.6,0.0,0.0
70.1,71.7,70.1,8.6,0.0,0.0
69.8,71.3,69.8,8.7,0.0,0.0
69.5,71.0,69.5,8.7,0.0,0.0
69.2,70.7,69.2,8.8,0.0,0.0
69.0,70.5,69.0,8.8,0.0,0.0
68.9,70.4,68.9,8.9,0.0,0.0
68.7,70.2,68.7,8.9,0.0,0.0
68.5,70.0,68.5,9.0,0.0,0.0
68.3,69.8,68.3,9.0,0.0,0.0
68.0,69.5,68.0,9.1,0.0,0.0
67.8,69.3,67.8,9.1,0.0,0.0
67.6,69.0,67.6,9.2,0.0,0.0
67.4,68.8,67.4,9.2,0.0,0.0
67.2,68.7,67.2,9.3,0.0,0.0
67.1,68.6,67.1,9.3,0.0,0.0
67.1,68.6,67.1,9.3,0.0,0.0
67.1,68.6,67.1,9.4,0.0,0.0
67.1,68.6,67.1,9.4,0.0,0.0
67.2,68.6,67.2,9.4,0.0,0.0
67.2,68.6,67.2,9.4,0.0,0.0
67.2,68.6,67.2,9.5,0.0,0.0
67.2,68.6,67.2,9.5,0.0,0.0
67.2,68.7,67.2,9.5,0.0,0.0
67.3,68.7,67.3,9.6,0.0,0.0
67.4,68.9,67.4,9.6,0.0,0.0
67.7,69.1,67.7,9.6,0.0,0.0
68.0,69.5,68.0,9.6,0.0,0.0
68.4,69.9,68.4,9.6,0.0,0.0
68.8,70.3,68.8,9.7,0.0,0.0
69.3,70.8,69.3,9.8,0.0,0.0
69.8,71.3,69.8,9.8,0.0,0.0
70.2,71.7,70.2,9.8,0.0,0.0
70.6,72.1,70.6,9.9,0.0,0.0
70.9,72.4,70.9,9.9,0.0,0.0
71.2,72.7,71.2,10.0,0.0,0.0
71.5,73.1,71.5,10.1,0.0,0.0
72.0,73.5,72.0,10.1,0.0,0.0
72.5,74.0,72.5,10.2,0.0,0.0
73.1,74.7,73.1,10.3,0.0,0.0
73.8,75.4,73.8,10.4,0.0,0.0
74.6,76.2,74.6,10.4,0.0,0.0
75.4,77.0,75.4,10.5,0.0,0.0
76.2,77.9,76.2,10.7,0.0,0.0
77.0,78.6,77.0,10.8,0.0,0.0
77.7,79.4,77.7,10.8,0.0,0.0
78.3,80.0,78.3,11.0,0.0,0.0
79.0,80.7,79.0,11.0,0.0,0.0
79.5,81.3,79.5,11.1,0.0,0.0
80.1,81.8,80.1,11.3,0.0,0.0
80.6,82.4,80.6,11.4,0.1,0.1
81.2,82.9,81.2,11.4,0.2,0.1
81.7,83.5,81.7,11.6,0.4,0.2
82.2,84.0,82.2,11.6,0.6,0.3
82.7,84.5,82.7,11.7,0.8,0.4
83.2,85.0,83.2,11.8,1.0,0.5
83.5,85.4,83.5,11.8,1.2,0.6
83.8,85.6,83.8,11.9,1.5,0.8
84.0,85.8,84.0,12.0,2.0,1.1
84.0,85.8,84.0,12.0,2.5,1.5
84.0,85.8,84.0,12.0,3.2,1.9
83.9,85.7,83.9,12.0,3.8,2.3
83.9,85.7,83.9,12.0,4.2,2.5
83.9,85.8,83.9,12.0,4.4,2.6
84.0,85.8,84.0,12.0,4.7,2.7
84.0,85.8,84.0,11.9,5.1,2.8
83.8,85.6,83.8,11.9,5.8,3.1
83.4,85.2,83.4,11.8,6.9,3.5
83.0,84.8,83.0,11.7,7.9,4.0
82.8,84.6,82.8,11.7,8.6,4.3
82.9,84.7,82.9,11.6,8.5,4.3
83.4,85.2,83.4,11.5,7.8,4.0
84.0,85.8,84.0,11.4,6.9,3.6
84.4,86.2,84.4,11.4,6.3,3.4
84.4,86.2,84.4,11.3,6.5,3.6
84.0,85.8,84.0,11.2,7.5,4.2
83.3,85.1,83.3,11.1,9.0,5.1
82.6,84.4,82.6,11.0,10.6,6.1
82.0,83.8,82.0,10.9,12.1,7.0
81.5,83.2,81.5,10.9,13.3,7.7
81.1,82.9,81.1,10.8,14.1,8.3
81.0,82.8,81.0,10.7,14.4,8.7
81.1,82.8,81.1,10.7,14.4,8.8
81.2,83.0,81.2,10.7,14.0,8.9
81.4,83.1,81.4,10.6,13.8,8.8
81.4,83.1,81.4,10.6,14.0,8.9
81.0,82.8,81.0,10.6,14.9,9.0
80.6,82.3,80.6,10.6,16.3,9.3
80.0,81.7,80.0,10.6,17.7,9.7
79.5,81.2,79.5,10.7,18.8,10.1
79.2,80.9,79.2,10.7,19.4,10.5
79.0,80.7,79.0,10.7,19.6,11.0
78.8,80.5,78.8,10.7,19.7,11.4
78.5,80.2,78.5,10.7,20.3,11.9
78.0,79.6,78.0,10.8,21.5,12.4
77.4,79.0,77.4,10.9,22.9,12.8
76.9,78.6,76.9,10.9,24.0,13.0
76.9,78.6,76.9,11.0,24.3,12.8
77.4,79.1,77.4,11.1,23.4,12.3
78.3,80.0,78.3,11.2,21.7,11.6
79.0,80.7,79.0,11.2,20.1,11.1
79.2,80.9,79.2,11.3,19.6,11.1
78.7,80.4,78.7,11.3,20.8,12.0
77.7,79.4,77.7,11.5,22.7,13.2
77.0,78.7,77.0,11.5,24.2,14.1
77.2,78.9,77.2,11.6,24.2,14.1
78.5,80.2,78.5,11.7,22.0,12.7
80.6,82.3,80.6,11.8,18.3,10.4
82.5,84.3,82.5,11.9,14.8,8.3
83.4,85.2,83.4,11.9,13.3,7.4
82.3,84.1,82.3,12.0,15.1,8.6
80.2,82.0,80.2,12.0,19.0,11.0
78.1,79.8,78.1,12.1,22.7,13.3
76.8,78.4,76.8,12.1,24.9,14.5
76.7,78.4,76.7,12.2,24.8,14.3
77.7,79.3,77.7,12.3,23.0,13.0
79.0,80.7,79.0,12.3,20.4,11.3
80.2,81.9,80.2,12.4,18.2,10.1
80.7,82.4,80.7,12.4,17.2,9.8
80.6,82.4,80.6,12.4,17.3,10.4
80.3,82.0,80.3,12.5,17.9,11.2
80.1,81.8,80.1,12.5,18.4,11.7
80.0,81.8,80.0,12.5,18.5,11.8
80.1,81.9,80.1,12.5,18.3,11.5
80.2,81.9,80.2,12.5,18.1,11.1
80.1,81.8,80.1,12.6,18.0,10.8
79.8,81.5,79.8,12.6,18.2,10.9
79.4,81.1,79.4,12.6,18.6,11.1
79.0,80.8,79.0,12.6,18.9,11.2
78.9,80.6,78.9,12.6,19.1,11.2
79.0,80.7,79.0,12.6,18.9,10.8
79.3,81.0,79.3,12.6,18.4,10.2
79.7,81.4,79.7,12.6,17.7,9.6
80.1,81.9,80.1,12.6,16.9,9.1
80.5,82.3,80.5,12.6,16.1,8.7
80.9,82.7,80.9,12.6,15.1,8.4
81.4,83.2,81.4,12.6,13.9,8.0
82.0,83.8,82.0,12.5,12.6,7.4
82.7,84.5,82.7,12.6,11.0,6.6
83.4,85.2,83.4,12.6,9.4,5.7
83.9,85.8,83.9,12.5,8.1,4.9
84.2,86.0,84.2,12.5,7.1,4.3
84.2,86.0,84.2,12.4,6.7,4.1
83.9,85.7,83.9,12.4,6.6,4.1
83.6,85.4,83.6,12.4,6.5,4.1
83.4,85.2,83.4,12.4,6.5,4.1
83.2,85.1,83.2,12.4,6.3,3.9
83.3,85.1,83.3,12.3,6.0,3.6
83.4,85.2,83.4,12.3,5.6,3.3
83.5,85.3,83.5,12.2,5.1,3.0
83.7,85.5,83.7,12.2,4.7,2.7
83.8,85.7,83.8,12.2,4.2,2.4
84.1,85.9,84.1,12.1,3.6,2.1
84.3,86.1,84.3,12.1,3.1,1.7
84.5,86.4,84.5,12.0,2.5,1.4
84.7,86.6,84.7,12.0,2.0,1.0
84.9,86.8,84.9,11.9,1.5,0.7
85.1,86.9,85.1,11.8,1.0,0.5
85.2,87.1,85.2,11.8,0.7,0.3
85.3,87.1,85.3,11.8,0.4,0.2
85.4,87.2,85.4,11.7,0.2,0.1
85.4,87.2,85.4,11.6,0.1,0.0
85.4,87.2,85.4,11.6,0.0,0.0
85.4,87.2,85.4,11.5,0.0,0.0
85.3,87.2,85.3,11.5,0.0,0.0
85.3,87.2,85.3,11.4,0.0,0.0
85.4,87.2,85.4,11.4,0.0,0.0
85.4,87.2,85.4,11.3,0.0,0.0
85.4,87.2,85.4,11.3,0.0,0.0
85.4,87.3,85.4,11.2,0.0,0.0
85.4,87.3,85.4,11.2,0.0,0.0
85.5,87.3,85.5,11.2,0.1,0.0
85.6,87.4,85.6,11.2,0.1,0.0
85.7,87.5,85.7,11.2,0.1,0.0
85.9,87.7,85.9,11.1,0.1,0.0
86.1,88.0,86.1,11.2,0.1,0.0
86.4,88.3,86.4,11.2,0.0,0.0
86.8,88.6,86.8,11.2,0.0,0.0
87.2,89.1,87.2,11.3,0.0,0.0
87.6,89.5,87.6,11.3,0.0,0.0
88.1,90.0,88.1,11.4,0.0,0.0
88.6,90.5,88.6,11.5,0.0,0.0
89.0,91.0,89.0,11.6,0.0,0.0
89.5,91.4,89.5,11.7,0.0,0.0
89.9,91.8,89.9,11.8,0.0,0.0
90.3,92.2,90.3,11.9,0.0,0.0
90.7,92.6,90.7,12.1,0.0,0.0
91.1,93.1,91.1,12.2,0.0,0.0
91.6,93.5,91.6,12.3,0.0,0.0
92.0,94.0,92.0,12.5,0.0,0.0
92.6,94.6,92.6,12.7,0.0,0.0
93.1,95.1,93.1,12.8,0.0,0.0
93.5,95.5,93.5,13.0,0.0,0.0
93.9,95.9,93.9,13.2,0.0,0.0
94.1,96.1,94.1,13.3,0.0,0.0
94.2,96.2,94.2,13.5,0.0,0.0
94.1,96.2,94.1,13.7,0.0,0.0
94.0,96.0,94.0,13.8,0.0,0.0
93.7,95.8,93.7,13.9,0.0,0.0
93.4,95.4,93.4,14.1,0.0,0.0
93.0,95.0,93.0,14.2,0.0,0.0
92.6,94.6,92.6,14.3,0.0,0.0
92.2,94.2,92.2,14.4,0.0,0.0
91.8,93.7,91.8,14.4,0.0,0.0
91.3,93.3,91.3,14.5,0.0,0.0
90.8,92.8,90.8,14.4,0.0,0.0
90.3,92.3,90.3,14.4,0.0,0.0
89.8,91.8,89.8,14.4,0.0,0.0
89.3,91.3,89.3,14.3,0.0,0.0
88.8,90.8,88.8,14.2,0.0,0.0
88.3,90.3,88.3,14.1,0.0,0.0
87.9,89.8,87.9,14.0,0.0,0.0
87.3,89.2,87.3,13.9,0.0,0.0
86.9,88.7,86.9,13.8,0.0,0.0
86.4,88.2,86.4,13.6,0.0,0.0
85.9,87.7,85.9,13.5,0.0,0.0
85.4,87.2,85.4,13.3,0.0,0.0
84.9,86.8,84.9,13.2,0.0,0.0
84.5,86.3,84.5,13.1,0.0,0.0
84.1,85.9,84.1,12.9,0.0,0.0
83.7,85.5,83.7,12.8,0.0,0.0
83.2,85.1,83.2,12.6,0.0,0.0
82.9,84.7,82.9,12.5,0.0,0.0
82.5,84.3,82.5,12.4,0.0,0.0
82.1,83.9,82.1,12.3,0.0,0.0
81.7,83.5,81.7,12.2,0.0,0.0
81.4,83.1,81.4,12.1,0.0,0.0
81.0,82.8,81.0,12.1,0.0,0.0
80.7,82.4,80.7,12.0,0.0,0.0
80.3,82.1,80.3,12.1,0.0,0.0
80.0,81.8,80.0,12.0,0.0,0.0
79.7,81.5,79.7,12.1,0.0,0.0
79.5,81.2,79.5,12.1,0.0,0.0
79.4,81.1,79.4,12.2,0.0,0.0
79.3,81.0,79.3,12.3,0.0,0.0
79.4,81.1,79.4,12.4,0.0,0.0
79.6,81.4,79.6,12.5,0.0,0.0
80.1,81.8,80.1,12.5,0.0,0.0
80.6,82.4,80.6,12.7,0.0,0.0
81.2,83.0,81.2,12.8,0.0,0.0
81.8,83.6,81.8,12.9,0.0,0.0
82.2,84.0,82.2,13.1,0.0,0.0
82.5,84.3,82.5,13.2,0.0,0.0
82.5,84.3,82.5,13.4,0.0,0.0
82.3,84.1,82.3,13.5,0.0,0.0
82.0,83.8,82.0,13.7,0.0,0.0
81.7,83.4,81.7,13.8,0.0,0.0
81.3,83.1,81.3,13.9,0.0,0.0
81.0,82.8,81.0,14.0,0.0,0.0
80.8,82.6,80.8,14.2,0.0,0.0
80.8,82.5,80.8,14.2,0.0,0.0
80.7,82.5,80.7,14.3,0.0,0.0
80.8,82.5,80.8,14.4,0.0,0.0
80.8,82.5,80.8,14.4,0.0,0.0
80.7,82.4,80.7,14.4,0.0,0.0
80.5,82.3,80.5,14.3,0.0,0.0
80.3,82.0,80.3,14.3,0.0,0.0
