gen_0_5,gen_1_0,gen_2_1,gen_5_2,gen_5_3,gen_7_4
66.7,68.1,66.7,11.1,0.0,0.0
66.5,68.0,66.5,10.9,0.0,0.0
66.4,67.8,66.4,10.7,0.0,0.0
66.1,67.6,66.1,10.6,0.0,0.0
65.9,67.3,65.9,10.4,0.0,0.0
65.6,67.1,65.6,10.3,0.0,0.0
65.4,66.8,65.4,10.1,0.0,0.0
65.2,66.6,65.2,10.0,0.0,0.0
65.0,66.4,65.0,9.9,0.0,0.0
64.8,66.2,64.8,9.8,0.0,0.0
64.7,66.1,64.7,9.7,0.0,0.0
64.7,66.1,64.7,9.7,0.0,0.0
64.6,66.0,64.6,9.6,0.0,0.0
64.6,66.0,64.6,9.5,0.0,0.0
64.5,65.9,64.5,9.5,0.0,0.0
64.4,65.8,64.4,9.4,0.0,0.0
64.3,65.7,64.3,9.3,0.0,0.0
64.2,65.6,64.2,9.3,0.0,0.0
64.1,65.5,64.1,9.3,0.0,0.0
64.0,65.4,64.0,9.2,0.0,0.0
64.0,65.4,64.0,9.2,0.0,0.0
64.1,65.4,64.1,9.2,0.0,0.0
64.1,65.5,64.1,9.2,0.0,0.0
64.3,65.6,64.3,9.1,0.0,0.0
64.4,65.7,64.4,9.1,0.0,0.0
64.5,65.9,64.5,9.1,0.0,0.0
64.5,65.9,64.5,9.1,0.0,0.0
64.6,66.0,64.6,9.0,0.0,0.0
64.6,66.0,64.6,9.0,0.0,0.0
64.6,66.0,64.6,9.1,0.0,0.0
64.6,66.0,64.6,9.0,0.0,0.0
64.6,66.0,64.6,9.0,0.0,0.0
64.6,66.0,64.6,9.0,0.0,0.0
64.7,66.1,64.7,9.0,0.0,0.0
64.9,66.3,64.9,9.0,0.0,0.0
65.0,66.4,65.0,9.0,0.0,0.0
65.2,66.6,65.2,9.0,0.0,0.0
65.3,66.7,65.3,9.0,0.0,0.0
65.5,66.9,65.5,8.9,0.0,0.0
65.5,67.0,65.5,8.9,0.0,0.0
65.6,67.0,65.6,8.9,0.0,0.0
65.6,67.1,65.6,8.9,0.0,0.0
65.7,67.1,65.7,8.9,0.0,0.0
65.7,67.1,65.7,8.8,0.0,0.0
65.8,67.2,65.8,8.8,0.1,0.0
65.8,67.2,65.8,8.7,0.1,0.1
65.8,67.3,65.8,8.7,0.3,0.1
65.9,67.3,65.9,8.7,0.4,0.2
66.0,67.4,66.0,8.6,0.6,0.3
66.0,67.5,66.0,8.6,0.7,0.4
66.1,67.6,66.1,8.5,0.9,0.5
66.2,67.6,66.2,8.5,1.1,0.6
66.2,67.6,66.2,8.4,1.4,0.7
66.1,67.5,66.1,8.3,2.0,1.0
65.9,67.3,65.9,8.3,2.6,1.3
65.8,67.2,65.8,8.2,3.2,1.6
65.8,67.2,65.8,8.1,3.5,1.7
65.9,67.3,65.9,8.0,3.5,1.8
66.0,67.5,66.0,7.9,3.5,1.9
66.0,67.5,66.0,7.9,3.7,2.1
65.7,67.1,65.7,7.8,4.6,2.8
65.1,66.5,65.1,7.6,6.1,3.8
64.3,65.6,64.3,7.6,8.0,4.9
63.6,65.0,63.6,7.5,9.6,5.9
63.3,64.7,63.3,7.4,10.5,6.5
63.4,64.8,63.4,7.3,10.8,6.7
63.7,65.1,63.7,7.2,10.8,6.7
64.0,65.4,64.0,7.1,10.8,6.6
64.1,65.5,64.1,7.0,11.5,6.6
63.9,65.3,63.9,6.9,12.6,6.9
63.7,65.1,63.7,6.8,13.9,7.2
63.6,65.0,63.6,6.7,14.7,7.6
63.8,65.2,63.8,6.6,14.9,7.8
64.2,65.6,64.2,6.5,14.6,8.0
64.6,65.9,64.6,6.4,14.2,8.2
64.7,66.1,64.7,6.4,14.1,8.6
64.6,66.0,64.6,6.3,14.8,9.1
64.2,65.6,64.2,6.2,15.9,9.7
63.9,65.3,63.9,6.2,17.0,10.3
63.8,65.2,63.8,6.1,17.6,10.5
64.2,65.6,64.2,6.1,17.4,10.3
64.8,66.2,64.8,6.0,16.7,9.9
65.3,66.7,65.3,5.9,16.0,9.6
65.4,66.8,65.4,5.9,16.0,9.7
64.9,66.3,64.9,5.9,17.2,10.6
64.0,65.4,64.0,5.8,19.2,11.9
63.0,64.3,63.0,5.8,21.4,13.2
62.2,63.5,62.2,5.8,23.1,14.1
61.8,63.2,61.8,5.7,24.0,14.5
61.9,63.2,61.9,5.7,24.3,14.3
62.2,63.6,62.2,5.6,24.0,13.8
62.7,64.1,62.7,5.6,23.4,13.0
63.3,64.6,63.3,5.6,22.7,12.3
63.8,65.1,63.8,5.6,22.1,11.7
64.1,65.5,64.1,5.6,21.7,11.3
64.2,65.5,64.2,5.6,21.8,11.3
63.9,65.3,63.9,5.6,22.5,11.7
63.4,64.8,63.4,5.6,23.5,12.4
62.9,64.3,62.9,5.5,24.6,13.2
62.5,63.9,62.5,5.5,25.4,13.8
62.4,63.8,62.4,5.6,25.7,14.0
62.6,63.9,62.6,5.5,25.6,14.0
62.8,64.2,62.8,5.5,25.1,13.8
63.3,64.6,63.3,5.5,24.4,13.4
63.8,65.1,63.8,5.5,23.5,13.0
64.2,65.6,64.2,5.5,22.5,12.7
64.7,66.1,64.7,5.5,21.6,12.4
65.0,66.4,65.0,5.5,21.0,12.2
65.1,66.5,65.1,5.5,20.8,12.2
65.1,66.6,65.1,5.5,21.0,12.3
65.1,66.6,65.1,5.5,21.3,12.3
65.2,66.6,65.2,5.6,21.7,12.2
65.3,66.7,65.3,5.5,22.0,11.9
65.5,66.9,65.5,5.6,22.1,11.4
65.8,67.2,65.8,5.6,22.0,10.9
66.1,67.5,66.1,5.6,21.4,10.5
66.3,67.8,66.3,5.6,20.4,10.2
66.5,67.9,66.5,5.6,19.2,10.1
66.5,67.9,66.5,5.6,18.1,10.1
66.2,67.6,66.2,5.6,17.4,10.3
65.6,67.0,65.6,5.6,17.3,10.5
64.9,66.3,64.9,5.7,17.6,10.8
64.2,65.6,64.2,5.7,17.8,10.9
63.8,65.1,63.8,5.7,17.8,10.9
63.6,65.0,63.6,5.7,17.2,10.7
63.6,65.0,63.6,5.7,16.4,10.3
63.7,65.0,63.7,5.7,15.5,9.8
63.7,65.1,63.7,5.8,14.8,9.3
63.7,65.1,63.7,5.8,14.4,8.8
63.7,65.1,63.7,5.8,14.2,8.3
63.8,65.2,63.8,5.8,13.9,7.7
63.9,65.3,63.9,5.9,13.3,7.1
64.3,65.6,64.3,5.9,12.3,6.5
64.6,66.0,64.6,5.9,11.2,5.9
64.9,66.3,64.9,5.9,9.9,5.4
65.0,66.4,65.0,6.0,8.9,5.2
64.9,66.4,64.9,6.0,8.1,5.1
64.8,66.2,64.8,6.0,7.5,5.0
64.6,66.0,64.6,6.1,7.1,4.9
64.5,65.9,64.5,6.1,6.7,4.6
64.5,65.9,64.5,6.1,6.4,4.2
64.5,65.9,64.5,6.1,6.0,3.7
64.7,66.1,64.7,6.1,5.5,3.1
64.9,66.3,64.9,6.1,4.9,2.7
65.1,66.5,65.1,6.1,4.3,2.4
65.3,66.7,65.3,6.2,3.6,2.1
65.5,66.9,65.5,6.1,2.9,1.8
65.6,67.1,65.6,6.2,2.4,1.5
65.7,67.2,65.7,6.2,1.9,1.2
65.8,67.2,65.8,6.1,1.4,1.0
65.8,67.3,65.8,6.1,1.1,0.7
65.9,67.3,65.9,6.1,0.8,0.5
65.9,67.3,65.9,6.1,0.5,0.3
65.9,67.3,65.9,6.0,0.3,0.2
65.9,67.3,65.9,6.0,0.2,0.1
65.9,67.3,65.9,6.0,0.1,0.0
65.9,67.3,65.9,5.9,0.0,0.0
65.9,67.3,65.9,5.8,0.0,0.0
65.9,67.3,65.9,5.8,0.0,0.0
65.9,67.3,65.9,5.7,0.0,0.0
65.9,67.3,65.9,5.7,0.0,0.0
65.9,67.3,65.9,5.7,0.0,0.0
66.0,67.4,66.0,5.6,0.0,0.0
66.0,67.5,66.0,5.5,0.0,0.0
66.1,67.6,66.1,5.5,0.0,0.0
66.2,67.7,66.2,5.4,0.1,0.0
66.4,67.9,66.4,5.4,0.1,0.0
66.6,68.1,66.6,5.3,0.1,0.0
66.9,68.3,66.9,5.3,0.1,0.0
67.2,68.7,67.2,5.2,0.0,0.0
67.6,69.0,67.6,5.2,0.0,0.0
68.0,69.5,68.0,5.1,0.0,0.0
68.5,70.0,68.5,5.0,0.0,0.0
69.0,70.5,69.0,5.0,0.0,0.0
69.5,71.0,69.5,5.0,0.0,0.0
70.1,71.6,70.1,4.9,0.0,0.0
70.6,72.1,70.6,4.9,0.0,0.0
71.2,72.7,71.2,4.9,0.0,0.0
71.7,73.3,71.7,4.9,0.0,0.0
72.3,73.9,72.3,4.8,0.0,0.0
72.9,74.5,72.9,4.8,0.0,0.0
73.5,75.0,73.5,4.8,0.0,0.0
74.0,75.6,74.0,4.8,0.0,0.0
74.6,76.2,74.6,4.8,0.0,0.0
75.2,76.8,75.2,4.8,0.0,0.0
75.7,77.3,75.7,4.8,0.0,0.0
76.2,77.8,76.2,4.8,0.0,0.0
76.6,78.3,76.6,4.8,0.0,0.0
77.0,78.7,77.0,4.7,0.0,0.0
77.3,78.9,77.3,4.8,0.0,0.0
77.5,79.2,77.5,4.8,0.0,0.0
77.7,79.3,77.7,4.8,0.0,0.0
77.8,79.5,77.8,4.8,0.0,0.0
77.9,79.5,77.9,4.8,0.0,0.0
77.9,79.6,77.9,4.9,0.0,0.0
77.9,79.6,77.9,4.9,0.0,0.0
77.9,79.6,77.9,4.9,0.0,0.0
77.9,79.6,77.9,4.9,0.0,0.0
77.9,79.5,77.9,5.0,0.0,0.0
77.8,79.4,77.8,5.0,0.0,0.0
77.6,79.3,77.6,5.0,0.0,0.0
77.5,79.2,77.5,5.0,0.0,0.0
77.3,79.0,77.3,5.1,0.0,0.0
77.1,78.8,77.1,5.1,0.0,0.0
76.9,78.5,76.9,5.2,0.0,0.0
76.7,78.4,76.7,5.2,0.0,0.0
76.5,78.1,76.5,5.2,0.0,0.0
76.3,78.0,76.3,5.3,0.0,0.0
76.1,77.8,76.1,5.3,0.0,0.0
76.0,77.6,76.0,5.4,0.0,0.0
75.8,77.5,75.8,5.4,0.0,0.0
75.7,77.3,75.7,5.4,0.0,0.0
75.5,77.2,75.5,5.5,0.0,0.0
75.4,77.0,75.4,5.5,0.0,0.0
75.2,76.8,75.2,5.5,0.0,0.0
75.0,76.6,75.0,5.6,0.0,0.0
74.8,76.4,74.8,5.6,0.0,0.0
74.6,76.2,74.6,5.6,0.0,0.0
74.4,76.0,74.4,5.7,0.0,0.0
74.2,75.8,74.2,5.7,0.0,0.0
74.0,75.6,74.0,5.7,0.0,0.0
73.9,75.5,73.9,5.7,0.0,0.0
73.8,75.4,73.8,5.7,0.0,0.0
73.7,75.3,73.7,5.7,0.0,0.0
73.6,75.2,73.6,5.8,0.0,0.0
73.5,75.1,73.5,5.7,0.0,0.0
73.6,75.1,73.6,5.7,0.0,0.0
73.6,75.2,73.6,5.7,0.0,0.0
73.8,75.4,73.8,5.7,0.0,0.0
74.2,75.8,74.2,5.7,0.0,0.0
74.6,76.2,74.6,5.7,0.0,0.0
75.2,76.9,75.2,5.7,0.0,0.0
75.9,77.6,75.9,5.7,0.0,0.0
76.7,78.4,76.7,5.6,0.0,0.0
77.4,79.1,77.4,5.6,0.0,0.0
78.0,79.7,78.0,5.6,0.0,0.0
78.5,80.2,78.5,5.6,0.0,0.0
78.7,80.4,78.7,5.6,0.0,0.0
78.7,80.4,78.7,5.6,0.0,0.0
78.7,80.4,78.7,5.6,0.0,0.0
78.5,80.2,78.5,5.6,0.0,0.0
78.4,80.1,78.4,5.6,0.0,0.0
78.3,80.0,78.3,5.5,0.0,0.0
78.4,80.1,78.4,5.5,0.0,0.0
78.5,80.2,78.5,5.5,0.0,0.0
78.7,80.4,78.7,5.6,0.0,0.0
78.9,80.6,78.9,5.6,0.0,0.0
79.1,80.8,79.1,5.5,0.0,0.0
79.2,80.9,79.2,5.6,0.0,0.0
79.2,80.9,79.2,5.6,0.0,0.0
79.1,80.8,79.1,5.6,0.0,0.0
78.9,80.7,78.9,5.6,0.0,0.0
78.7,80.4,78.7,5.7,0.0,0.0
78.4,80.0,78.4,5.7,0.0,0.0
78.0,79.6,78.0,5.7,0.0,0.0
77.5,79.2,77.5,5.8,0.0,0.0
77.0,78.7,77.0,5.8,0.0,0.0
76.5,78.1,76.5,5.9,0.0,0.0
76.0,77.7,76.0,5.9,0.0,0.0
75.7,77.3,75.7,5.9,0.0,0.0
75.4,77.0,75.4,5.9,0.0,0.0
75.2,76.8,75.2,6.0,0.0,0.0
75.2,76.8,75.2,6.0,0.0,0.0
75.2,76.8,75.2,6.1,0.0,0.0
75.2,76.9,75.2,6.1,0.0,0.0
75.3,76.9,75.3,6.1,0.0,0.0
75.3,77.0,75.3,6.1,0.0,0.0
75.3,77.0,75.3,6.1,0.0,0.0
75.2,76.9,75.2,6.2,0.0,0.0
75.2,76.8,75.2,6.1,0.0,0.0
75.1,76.7,75.1,6.1,0.0,0.0
75.0,76.6,75.0,6.1,0.0,0.0
75.0,76.6,75.0,6.1,0.0,0.0
75.0,76.6,75.0,6.0,0.0,0.0
75.0,76.6,75.0,6.0,0.0,0.0
75.0,76.6,75.0,5.9,0.0,0.0
75.0,76.6,75.0,5.9,0.0,0.0
74.9,76.5,74.9,5.8,0.0,0.0
74.7,76.3,74.7,5.8,0.0,0.0
74.5,76.1,74.5,5.7,0.0,0.0
74.1,75.7,74.1,5.7,0.0,0.0
73.7,75.3,73.7,5.6,0.0,0.0
73.3,74.9,73.3,5.5,0.0,0.0
72.9,74.5,72.9,5.5,0.0,0.0
72.6,74.1,72.6,5.4,0.0,0.0
72.3,73.9,72.3,5.3,0.0,0.0
72.0,73.6,72.0,5.3,0.0,0.0
71.9,73.4,71.9,5.2,0.0,0.0
71.7,73.3,71.7,5.2,0.0,0.0
71.5,73.1,71.5,5.1,0.0,0.0
71.3,72.9,71.3,5.1,0.0,0.0
71.1,72.6,71.1,5.1,0.0,0.0
70.8,72.4,70.8,5.0,0.0,0.0
70.6,72.1,70.6,5.0,0.0,0.0
70.3,71.9,70.3,4.9,0.0,0.0
70.1,71.6,70.1,5.0,0.0,0.0
69.9,71.4,69.9,4.9,0.0,0.0
69.8,71.3,69.8,5.0,0.0,0.0
69.7,71.2,69.7,5.0,0.0,0.0
69.7,71.2,69.7,5.0,0.0,0.0
69.6,71.1,69.6,5.0,0.0,0.0
69.6,71.1,69.6,5.1,0.0,0.0
69.5,71.0,69.5,5.1,0.0,0.0
69.5,71.0,69.5,5.1,0.0,0.0
69.4,70.9,69.4,5.1,0.0,0.0
69.4,70.9,69.4,5.2,0.0,0.0
69.3,70.8,69.3,5.3,0.0,0.0
69.4,70.9,69.4,5.4,0.0,0.0
69.5,71.0,69.5,5.4,0.0,0.0
69.8,71.3,69.8,5.4,0.0,0.0
70.1,71.6,70.1,5.6,0.0,0.0
70.5,72.0,70.5,5.6,0.0,0.0
70.8,72.4,70.8,5.7,0.0,0.0
71.2,72.7,71.2,5.8,0.0,0.0
71.5,73.1,71.5,5.9,0.0,0.0
71.8,73.3,71.8,6.0,0.0,0.0
72.0,73.5,72.0,6.1,0.0,0.0
72.2,73.7,72.2,6.2,0.0,0.0
72.4,74.0,72.4,6.3,0.0,0.0
72.7,74.3,72.7,6.4,0.0,0.0
73.1,74.7,73.1,6.5,0.0,0.0
73.6,75.2,73.6,6.6,0.0,0.0
74.2,75.8,74.2,6.7,0.0,0.0
74.9,76.5,74.9,6.8,0.0,0.0
75.6,77.3,75.6,6.9,0.0,0.0
76.3,78.0,76.3,7.0,0.0,0.0
77.0,78.6,77.0,7.1,0.0,0.0
77.6,79.2,77.6,7.2,0.0,0.0
78.1,79.8,78.1,7.3,0.0,0.0
78.6,80.3,78.6,7.4,0.0,0.0
79.0,80.8,79.0,7.5,0.0,0.0
79.5,81.2,79.5,7.6,0.0,0.0
79.9,81.6,79.9,7.7,0.1,0.1
80.3,82.1,80.3,7.7,0.3,0.1
80.7,82.5,80.7,7.9,0.4,0.2
81.1,82.9,81.1,7.9,0.6,0.3
81.5,83.3,81.5,8.0,0.7,0.4
81.9,83.7,81.9,8.0,0.8,0.5
82.3,84.1,82.3,8.0,0.9,0.6
82.5,84.3,82.5,8.0,1.0,0.7
82.7,84.5,82.7,8.0,1.3,0.8
82.7,84.5,82.7,8.0,1.8,1.0
82.5,84.3,82.5,8.1,2.5,1.3
82.3,84.1,82.3,8.0,3.3,1.7
82.0,83.8,82.0,8.0,4.1,2.1
81.7,83.5,81.7,8.0,4.9,2.5
81.4,83.1,81.4,7.9,5.6,2.9
81.0,82.8,81.0,7.8,6.4,3.3
80.6,82.4,80.6,7.8,7.3,3.8
80.2,81.9,80.2,7.7,8.2,4.2
79.8,81.5,79.8,7.6,9.1,4.7
79.4,81.2,79.4,7.5,9.8,5.1
79.3,81.0,79.3,7.4,10.2,5.4
79.2,80.9,79.2,7.3,10.3,5.5
79.3,81.0,79.3,7.3,10.2,5.6
79.4,81.1,79.4,7.1,10.1,5.6
79.5,81.2,79.5,7.0,10.0,5.7
79.5,81.2,79.5,7.0,10.0,5.8
79.4,81.1,79.4,6.9,10.4,6.0
79.1,80.8,79.1,6.7,11.1,6.5
78.6,80.3,78.6,6.7,12.2,7.2
77.9,79.6,77.9,6.6,13.7,8.0
77.2,78.9,77.2,6.5,15.2,8.8
76.6,78.3,76.6,6.5,16.4,9.5
76.3,77.9,76.3,6.4,17.3,9.8
76.2,77.8,76.2,6.4,17.7,9.8
76.2,77.9,76.2,6.3,17.8,9.5
76.5,78.1,76.5,6.3,17.6,9.2
76.8,78.4,76.8,6.3,17.1,8.8
77.1,78.7,77.1,6.3,16.6,8.5
77.2,78.9,77.2,6.3,16.2,8.5
77.1,78.7,77.1,6.3,16.3,8.8
76.6,78.2,76.6,6.3,17.0,9.7
75.9,77.5,75.9,6.4,18.0,10.8
75.3,76.9,75.3,6.4,18.9,11.8
75.0,76.6,75.0,6.5,19.2,12.2
75.3,76.9,75.3,6.5,18.8,11.9
75.8,77.4,75.8,6.5,18.0,11.2
76.2,77.9,76.2,6.6,17.5,10.5
76.1,77.8,76.1,6.7,17.9,10.5
75.2,76.8,75.2,6.7,19.7,11.5
73.9,75.5,73.9,6.8,22.4,13.1
72.5,74.1,72.5,6.9,25.1,14.7
71.6,73.2,71.6,7.0,27.0,15.8
71.4,73.0,71.4,7.1,27.8,16.0
71.7,73.3,71.7,7.1,27.6,15.6
72.4,74.0,72.4,7.2,26.7,14.8
73.3,74.9,73.3,7.3,25.5,13.9
74.1,75.7,74.1,7.4,24.2,13.2
74.8,76.4,74.8,7.5,23.0,12.7
75.5,77.1,75.5,7.5,21.9,12.2
76.0,77.6,76.0,7.7,20.9,11.7
76.4,78.1,76.4,7.7,20.2,11.1
76.7,78.4,76.7,7.8,19.8,10.6
76.8,78.4,76.8,7.9,19.7,10.2
76.6,78.2,76.6,7.9,20.0,10.2
76.1,77.7,76.1,8.0,20.7,10.7
75.5,77.1,75.5,8.1,21.5,11.4
75.1,76.7,75.1,8.1,22.2,12.1
74.9,76.6,74.9,8.2,22.4,12.5
75.2,76.8,75.2,8.2,22.1,12.5
75.7,77.3,75.7,8.3,21.4,12.2
76.4,78.0,76.4,8.4,20.3,11.7
77.1,78.7,77.1,8.4,19.2,11.3
77.7,79.3,77.7,8.4,18.1,10.9
78.1,79.8,78.1,8.5,17.0,10.6
78.4,80.1,78.4,8.5,16.1,10.2
78.8,80.5,78.8,8.5,15.3,9.7
79.1,80.8,79.1,8.5,14.7,8.9
79.3,81.1,79.3,8.5,14.3,8.0
79.5,81.2,79.5,8.6,14.2,7.3
79.4,81.1,79.4,8.6,14.6,6.9
79.2,80.9,79.2,8.6,15.3,6.9
78.8,80.5,78.8,8.6,16.1,7.2
78.6,80.3,78.6,8.6,16.6,7.6
78.5,80.2,78.5,8.6,16.6,7.9
78.8,80.5,78.8,8.6,16.0,7.9
79.2,80.9,79.2,8.6,15.0,7.8
79.7,81.4,79.7,8.6,13.8,7.5
80.2,81.9,80.2,8.5,12.8,7.2
80.5,82.3,80.5,8.5,12.0,6.8
80.8,82.6,80.8,8.5,11.4,6.4
81.0,82.8,81.0,8.5,10.9,6.0
81.3,83.0,81.3,8.5,10.1,5.5
81.6,83.3,81.6,8.5,9.2,4.9
81.9,83.6,81.9,8.4,8.2,4.4
82.1,83.9,82.1,8.4,7.3,3.9
82.3,84.1,82.3,8.4,6.4,3.5
82.5,84.3,82.5,8.4,5.7,3.2
82.6,84.4,82.6,8.4,5.1,2.9
82.8,84.6,82.8,8.3,4.6,2.7
83.0,84.8,83.0,8.3,4.1,2.4
83.2,85.0,83.2,8.3,3.5,2.1
83.5,85.3,83.5,8.3,3.0,1.8
83.8,85.6,83.8,8.2,2.5,1.5
84.0,85.8,84.0,8.2,2.0,1.2
84.2,86.0,84.2,8.2,1.5,0.9
84.4,86.2,84.4,8.2,1.1,0.7
84.5,86.3,84.5,8.2,0.8,0.5
84.6,86.4,84.6,8.2,0.6,0.4
84.6,86.5,84.6,8.2,0.4,0.3
84.7,86.5,84.7,8.2,0.3,0.2
84.7,86.6,84.7,8.2,0.2,0.1
84.8,86.6,84.8,8.2,0.1,0.0
84.8,86.6,84.8,8.2,0.0,0.0
84.8,86.6,84.8,8.2,0.0,0.0
84.8,86.6,84.8,8.2,0.0,0.0
84.8,86.6,84.8,8.3,0.0,0.0
84.8,86.7,84.8,8.3,0.0,0.0
84.8,86.7,84.8,8.3,0.0,0.0
84.9,86.7,84.9,8.3,0.0,0.0
84.9,86.7,84.9,8.4,0.0,0.0
85.0,86.8,85.0,8.3,0.0,0.0
85.0,86.8,85.0,8.4,0.1,0.0
85.1,86.9,85.1,8.4,0.1,0.0
85.2,87.1,85.2,8.5,0.1,0.0
85.4,87.2,85.4,8.5,0.1,0.0
85.6,87.5,85.6,8.5,0.0,0.0
85.9,87.8,85.9,8.6,0.0,0.0
86.3,88.1,86.3,8.7,0.0,0.0
86.7,88.6,86.7,8.7,0.0,0.0
87.2,89.0,87.2,8.8,0.0,0.0
87.6,89.5,87.6,8.9,0.0,0.0
88.1,90.0,88.1,8.9,0.0,0.0
88.6,90.5,88.6,9.0,0.0,0.0
89.0,91.0,89.0,9.1,0.0,0.0
89.5,91.4,89.5,9.1,0.0,0.0
89.8,91.8,89.8,9.2,0.0,0.0
90.3,92.2,90.3,9.3,0.0,0.0
90.7,92.7,90.7,9.4,0.0,0.0
91.2,93.2,91.2,9.5,0.0,0.0
91.7,93.7,91.7,9.6,0.0,0.0
92.2,94.2,92.2,9.6,0.0,0.0
92.7,94.8,92.7,9.7,0.0,0.0
93.2,95.2,93.2,9.8,0.0,0.0
93.6,95.6,93.6,9.9,0.0,0.0
93.8,95.9,93.8,10.0,0.0,0.0
93.9,96.0,93.9,10.1,0.0,0.0
93.9,95.9,93.9,10.2,0.0,0.0
93.7,95.8,93.7,10.3,0.0,0.0
93.5,95.5,93.5,10.4,0.0,0.0
93.2,95.2,93.2,10.5,0.0,0.0
92.8,94.8,92.8,10.5,0.0,0.0
92.4,94.4,92.4,10.6,0.0,0.0
91.9,93.9,91.9,10.7,0.0,0.0
91.5,93.5,91.5,10.8,0.0,0.0
91.0,93.0,91.0,10.9,0.0,0.0
90.5,92.4,90.5,11.0,0.0,0.0
90.0,91.9,90.0,11.0,0.0,0.0
89.4,91.4,89.4,11.1,0.0,0.0
88.9,90.8,88.9,11.2,0.0,0.0
88.3,90.2,88.3,11.2,0.0,0.0
87.8,89.7,87.8,11.3,0.0,0.0
87.2,89.1,87.2,11.3,0.0,0.0
86.6,88.5,86.6,11.4,0.0,0.0
86.1,87.9,86.1,11.4,0.0,0.0
85.5,87.3,85.5,11.4,0.0,0.0
84.9,86.8,84.9,11.5,0.0,0.0
84.4,86.2,84.4,11.5,0.0,0.0
83.8,85.7,83.8,11.5,0.0,0.0
83.3,85.1,83.3,11.6,0.0,0.0
82.8,84.6,82.8,11.6,0.0,0.0
82.4,84.1,82.4,11.5,0.0,0.0
81.9,83.7,81.9,11.6,0.0,0.0
81.5,83.2,81.5,11.6,0.0,0.0
81.0,82.8,81.0,11.6,0.0,0.0
80.6,82.3,80.6,11.6,0.0,0.0
80.2,81.9,80.2,11.5,0.0,0.0
79.8,81.5,79.8,11.5,0.0,0.0
79.4,81.1,79.4,11.5,0.0,0.0
79.0,80.7,79.0,11.5,0.0,0.0
78.7,80.4,78.7,11.4,0.0,0.0
78.4,80.1,78.4,11.4,0.0,0.0
78.1,79.8,78.1,11.3,0.0,0.0
77.9,79.5,77.9,11.2,0.0,0.0
77.7,79.4,77.7,11.2,0.0,0.0
77.7,79.4,77.7,11.2,0.0,0.0
77.8,79.5,77.8,11.1,0.0,0.0
78.1,79.7,78.1,11.0,0.0,0.0
78.5,80.2,78.5,11.0,0.0,0.0
79.1,80.8,79.1,10.9,0.0,0.0
79.7,81.4,79.7,10.9,0.0,0.0
80.3,82.0,80.3,10.8,0.0,0.0
80.7,82.5,80.7,10.8,0.0,0.0
81.0,82.8,81.0,10.7,0.0,0.0
81.1,82.8,81.1,10.6,0.0,0.0
80.9,82.7,80.9,10.6,0.0,0.0
80.6,82.4,80.6,10.6,0.0,0.0
80.3,82.0,80.3,10.6,0.0,0.0
79.9,81.7,79.9,10.6,0.0,0.0
79.7,81.4,79.7,10.5,0.0,0.0
79.5,81.2,79.5,10.5,0.0,0.0
79.4,81.2,79.4,10.5,0.0,0.0
79.4,81.1,79.4,10.5,0.0,0.0
79.4,81.1,79.4,10.5,0.0,0.0
79.4,81.1,79.4,10.6,0.0,0.0
79.2,81.0,79.2,10.6,0.0,0.0
79.0,80.7,79.0,10.7,0.0,0.0
78.7,80.4,78.7,10.7,0.0,0.0
