gen_0_4,gen_1_0,gen_2_1,gen_5_2,gen_7_3
51.4,52.5,51.4,54.7,0.0
51.3,52.5,51.3,55.0,0.0
51.3,52.4,51.3,55.2,0.0
51.2,52.3,51.2,55.5,0.0
51.2,52.3,51.2,55.7,0.1
51.2,52.3,51.2,55.9,0.1
51.2,52.3,51.2,56.1,0.2
51.2,52.4,51.2,56.3,0.2
51.3,52.4,51.3,56.5,0.3
51.3,52.4,51.3,56.7,0.5
51.4,52.5,51.4,56.9,0.6
51.4,52.5,51.4,57.1,0.8
51.4,52.5,51.4,57.2,1.0
51.4,52.6,51.4,57.4,1.2
51.4,52.6,51.4,57.5,1.5
51.4,52.5,51.4,57.7,1.8
51.4,52.5,51.4,57.8,2.2
51.4,52.5,51.4,57.9,2.5
51.3,52.4,51.3,58.1,3.0
51.3,52.4,51.3,58.2,3.4
51.2,52.3,51.2,58.3,3.9
51.2,52.3,51.2,58.4,4.4
51.1,52.2,51.1,58.5,4.9
51.1,52.2,51.1,58.7,5.5
51.1,52.2,51.1,58.8,6.0
51.1,52.2,51.1,58.9,6.5
51.1,52.2,51.1,59.0,7.1
51.2,52.3,51.2,59.1,7.6
51.2,52.3,51.2,59.2,8.2
51.3,52.4,51.3,59.3,8.7
51.4,52.5,51.4,59.5,9.2
51.5,52.6,51.5,59.6,9.7
51.6,52.7,51.6,59.7,10.2
51.7,52.8,51.7,59.9,10.7
51.7,52.9,51.7,60.0,11.2
51.8,52.9,51.8,60.1,11.6
51.8,53.0,51.8,60.3,12.1
51.9,53.0,51.9,60.4,12.5
51.9,53.0,51.9,60.6,12.9
51.9,53.0,51.9,60.7,13.3
51.9,53.1,51.9,60.9,13.6
52.0,53.1,52.0,61.1,14.0
52.0,53.1,52.0,61.2,14.3
52.0,53.1,52.0,61.4,14.6
52.0,53.2,52.0,61.6,14.9
52.0,53.2,52.0,61.8,15.2
52.0,53.2,52.0,62.0,15.5
52.0,53.1,52.0,62.1,15.7
51.9,53.1,51.9,62.3,15.9
51.9,53.0,51.9,62.5,16.2
51.8,53.0,51.8,62.7,16.4
51.8,52.9,51.8,62.8,16.5
51.7,52.9,51.7,63.0,16.7
51.7,52.8,51.7,63.2,16.9
51.7,52.8,51.7,63.3,17.0
51.7,52.8,51.7,63.5,17.2
51.8,52.9,51.8,63.6,17.3
51.8,52.9,51.8,63.7,17.4
51.8,52.9,51.8,63.8,17.5
51.9,53.0,51.9,64.0,17.5
51.9,53.0,51.9,64.1,17.6
52.0,53.1,52.0,64.2,17.6
52.0,53.1,52.0,64.2,17.7
52.1,53.2,52.1,64.3,17.7
52.1,53.3,52.1,64.4,17.6
52.2,53.3,52.2,64.4,17.6
52.3,53.4,52.3,64.5,17.5
52.4,53.5,52.4,64.5,17.5
52.5,53.6,52.5,64.6,17.4
52.6,53.7,52.6,64.6,17.2
52.8,53.9,52.8,64.6,17.1
53.0,54.1,53.0,64.6,17.0
53.2,54.3,53.2,64.6,16.8
53.4,54.5,53.4,64.6,16.6
53.5,54.6,53.5,64.6,16.4
53.5,54.7,53.5,64.7,16.2
53.5,54.7,53.5,64.7,15.9
53.3,54.5,53.3,64.7,15.7
53.0,54.2,53.0,64.7,15.4
52.7,53.8,52.7,64.7,15.1
52.3,53.4,52.3,64.7,14.7
51.9,53.0,51.9,64.7,14.4
51.5,52.6,51.5,64.7,14.0
51.1,52.2,51.1,64.7,13.7
50.8,51.9,50.8,64.8,13.3
50.6,51.7,50.6,64.8,12.8
50.4,51.5,50.4,64.8,12.4
50.2,51.3,50.2,64.9,11.9
50.1,51.2,50.1,65.0,11.4
50.0,51.1,50.0,65.0,10.9
50.0,51.1,50.0,65.1,10.4
50.0,51.0,50.0,65.2,9.8
49.9,51.0,49.9,65.2,9.3
49.9,51.0,49.9,65.3,8.7
49.8,50.9,49.8,65.4,8.1
49.6,50.7,49.6,65.5,7.6
49.5,50.6,49.5,65.6,7.0
49.3,50.4,49.3,65.7,6.4
49.1,50.2,49.1,65.8,5.9
49.0,50.0,49.0,65.9,5.3
48.9,49.9,48.9,66.0,4.8
48.8,49.9,48.8,66.1,4.2
48.8,49.9,48.8,66.1,3.7
48.8,49.9,48.8,66.2,3.3
48.9,49.9,48.9,66.3,2.8
48.9,49.9,48.9,66.4,2.4
48.9,49.9,48.9,66.5,2.0
48.9,49.9,48.9,66.5,1.6
48.8,49.9,48.8,66.6,1.3
48.7,49.8,48.7,66.6,1.0
48.6,49.7,48.6,66.7,0.7
48.5,49.6,48.5,66.7,0.5
48.5,49.5,48.5,66.8,0.4
48.4,49.5,48.4,66.8,0.2
48.4,49.4,48.4,66.8,0.1
48.3,49.4,48.3,66.9,0.0
48.3,49.4,48.3,66.9,0.0
48.3,49.4,48.3,66.9,0.0
48.3,49.3,48.3,66.9,0.0
48.3,49.3,48.3,66.9,0.0
48.3,49.4,48.3,66.9,0.0
48.3,49.4,48.3,66.9,0.0
48.4,49.4,48.4,66.9,0.0
48.5,49.5,48.5,66.8,0.0
48.6,49.6,48.6,66.8,0.0
48.7,49.8,48.7,66.8,0.0
48.9,50.0,48.9,66.8,0.0
49.1,50.2,49.1,66.7,0.0
49.4,50.5,49.4,66.7,0.0
49.7,50.8,49.7,66.6,0.0
50.1,51.2,50.1,66.6,0.0
50.6,51.6,50.6,66.5,0.0
51.0,52.1,51.0,66.5,0.0
51.6,52.7,51.6,66.4,0.0
52.1,53.3,52.1,66.3,0.0
52.7,53.9,52.7,66.3,0.0
53.3,54.5,53.3,66.2,0.0
53.9,55.1,53.9,66.1,0.0
54.5,55.7,54.5,66.0,0.0
55.1,56.3,55.1,65.9,0.0
55.8,57.0,55.8,65.8,0.0
56.4,57.6,56.4,65.7,0.0
57.0,58.2,57.0,65.6,0.0
57.6,58.8,57.6,65.5,0.0
58.2,59.5,58.2,65.4,0.0
58.8,60.0,58.8,65.3,0.0
59.3,60.6,59.3,65.2,0.0
59.8,61.1,59.8,65.0,0.0
60.2,61.5,60.2,64.9,0.0
60.5,61.8,60.5,64.8,0.0
60.7,62.1,60.7,64.7,0.0
60.9,62.2,60.9,64.5,0.0
61.1,62.4,61.1,64.4,0.0
61.2,62.5,61.2,64.3,0.0
61.2,62.5,61.2,64.1,0.0
61.2,62.6,61.2,64.0,0.0
61.3,62.6,61.3,63.9,0.0
61.2,62.6,61.2,63.7,0.0
61.2,62.5,61.2,63.6,0.0
61.1,62.4,61.1,63.5,0.0
61.0,62.3,61.0,63.4,0.0
60.8,62.1,60.8,63.2,0.0
60.6,61.9,60.6,63.1,0.0
60.4,61.7,60.4,63.0,0.0
60.1,61.4,60.1,62.9,0.0
59.9,61.2,59.9,62.8,0.0
59.7,61.0,59.7,62.7,0.0
59.5,60.7,59.5,62.6,0.0
59.3,60.5,59.3,62.5,0.0
59.1,60.4,59.1,62.4,0.0
58.9,60.2,58.9,62.3,0.0
58.7,60.0,58.7,62.2,0.0
58.5,59.8,58.5,62.1,0.0
58.3,59.5,58.3,62.0,0.0
58.0,59.3,58.0,61.9,0.0
57.8,59.0,57.8,61.9,0.0
57.5,58.8,57.5,61.8,0.0
57.3,58.5,57.3,61.7,0.0
57.0,58.3,57.0,61.7,0.0
56.8,58.0,56.8,61.6,0.0
56.6,57.8,56.6,61.6,0.0
56.3,57.5,56.3,61.5,0.0
56.1,57.3,56.1,61.5,0.0
55.9,57.1,55.9,61.4,0.0
55.8,57.0,55.8,61.4,0.0
55.7,56.9,55.7,61.4,0.0
55.6,56.8,55.6,61.3,0.0
55.6,56.8,55.6,61.3,0.0
55.7,56.9,55.7,61.3,0.0
55.9,57.1,55.9,61.3,0.0
56.3,57.5,56.3,61.3,0.0
56.8,58.0,56.8,61.3,0.0
57.4,58.7,57.4,61.2,0.0
58.1,59.3,58.1,61.2,0.0
58.7,60.0,58.7,61.2,0.0
59.2,60.5,59.2,61.2,0.0
59.6,60.9,59.6,61.1,0.0
59.7,61.0,59.7,61.1,0.0
59.7,61.0,59.7,61.1,0.0
59.5,60.8,59.5,61.0,0.0
59.3,60.6,59.3,60.9,0.0
59.1,60.4,59.1,60.9,0.0
59.0,60.2,59.0,60.8,0.0
58.9,60.2,58.9,60.7,0.0
59.0,60.3,59.0,60.6,0.0
59.2,60.4,59.2,60.5,0.0
59.3,60.6,59.3,60.3,0.0
59.4,60.7,59.4,60.2,0.0
59.5,60.8,59.5,60.0,0.0
59.5,60.8,59.5,59.8,0.0
59.4,60.7,59.4,59.6,0.0
59.3,60.5,59.3,59.4,0.0
59.0,60.3,59.0,59.2,0.0
58.7,60.0,58.7,59.0,0.0
58.3,59.6,58.3,58.7,0.0
57.9,59.2,57.9,58.4,0.0
57.5,58.7,57.5,58.2,0.0
57.0,58.3,57.0,57.9,0.0
56.6,57.9,56.6,57.6,0.0
56.3,57.5,56.3,57.3,0.0
56.1,57.3,56.1,57.0,0.0
56.0,57.2,56.0,56.6,0.0
56.0,57.2,56.0,56.3,0.0
56.1,57.3,56.1,56.0,0.0
56.2,57.4,56.2,55.7,0.0
56.3,57.5,56.3,55.3,0.0
56.4,57.7,56.4,55.0,0.0
56.5,57.7,56.5,54.7,0.0
56.5,57.7,56.5,54.4,0.0
56.5,57.7,56.5,54.0,0.0
56.5,57.7,56.5,53.7,0.0
56.5,57.7,56.5,53.4,0.0
56.5,57.7,56.5,53.1,0.0
56.5,57.8,56.5,52.9,0.0
56.6,57.8,56.6,52.6,0.0
56.7,57.9,56.7,52.3,0.0
56.7,57.9,56.7,52.1,0.0
56.7,57.9,56.7,51.8,0.0
56.6,57.8,56.6,51.6,0.0
56.4,57.6,56.4,51.4,0.0
56.1,57.3,56.1,51.1,0.0
55.8,57.0,55.8,50.9,0.0
55.4,56.6,55.4,50.7,0.0
55.1,56.3,55.1,50.5,0.0
54.8,56.0,54.8,50.3,0.0
54.6,55.8,54.6,50.2,0.0
54.5,55.6,54.5,50.0,0.0
54.3,55.5,54.3,49.8,0.0
54.2,55.4,54.2,49.7,0.0
54.1,55.3,54.1,49.5,0.0
54.0,55.2,54.0,49.4,0.0
53.9,55.0,53.9,49.2,0.0
53.7,54.9,53.7,49.1,0.0
53.5,54.7,53.5,49.0,0.0
53.4,54.5,53.4,48.8,0.0
53.2,54.4,53.2,48.7,0.0
53.1,54.3,53.1,48.6,0.0
53.1,54.2,53.1,48.5,0.0
53.1,54.2,53.1,48.4,0.0
53.1,54.3,53.1,48.3,0.0
53.2,54.4,53.2,48.2,0.0
53.3,54.4,53.3,48.1,0.0
53.3,54.5,53.3,48.0,0.0
53.4,54.5,53.4,47.9,0.0
53.4,54.6,53.4,47.8,0.0
53.5,54.7,53.5,47.7,0.0
53.6,54.8,53.6,47.6,0.0
53.8,55.0,53.8,47.5,0.0
54.1,55.2,54.1,47.4,0.0
54.4,55.6,54.4,47.3,0.0
54.9,56.0,54.9,47.2,0.0
55.4,56.6,55.4,47.1,0.0
55.9,57.1,55.9,46.9,0.0
56.4,57.6,56.4,46.8,0.0
56.8,58.1,56.8,46.7,0.0
57.2,58.5,57.2,46.5,0.0
57.6,58.9,57.6,46.4,0.0
58.0,59.2,58.0,46.3,0.0
58.4,59.6,58.4,46.1,0.0
58.9,60.1,58.9,45.9,0.0
59.4,60.7,59.4,45.8,0.0
60.1,61.4,60.1,45.6,0.0
60.9,62.2,60.9,45.4,0.0
61.8,63.1,61.8,45.2,0.0
62.7,64.0,62.7,45.0,0.0
63.6,64.9,63.6,44.8,0.0
64.4,65.8,64.4,44.5,0.0
65.2,66.6,65.2,44.3,0.0
65.9,67.4,65.9,44.1,0.0
66.6,68.1,66.6,43.9,0.0
67.3,68.7,67.3,43.6,0.0
67.9,69.4,67.9,43.4,0.0
68.6,70.1,68.6,43.1,0.1
69.2,70.7,69.2,42.9,0.2
69.9,71.4,69.9,42.6,0.3
70.5,72.1,70.5,42.4,0.4
71.2,72.7,71.2,42.1,0.5
71.7,73.3,71.7,41.9,0.7
72.3,73.8,72.3,41.7,0.9
72.7,74.3,72.7,41.4,1.1
73.1,74.7,73.1,41.2,1.3
73.4,75.0,73.4,40.9,1.6
73.6,75.2,73.6,40.7,1.9
73.8,75.4,73.8,40.4,2.2
74.0,75.6,74.0,40.2,2.6
74.1,75.7,74.1,40.0,3.0
74.1,75.7,74.1,39.8,3.4
74.1,75.7,74.1,39.6,3.8
74.1,75.7,74.1,39.3,4.3
74.1,75.7,74.1,39.1,4.7
74.1,75.7,74.1,38.9,5.2
74.1,75.7,74.1,38.7,5.6
74.0,75.7,74.0,38.5,6.1
74.0,75.6,74.0,38.3,6.5
74.0,75.6,74.0,38.1,7.0
74.0,75.6,74.0,37.9,7.4
74.0,75.6,74.0,37.7,7.9
74.0,75.6,74.0,37.6,8.3
74.0,75.6,74.0,37.4,8.7
74.0,75.6,74.0,37.2,9.1
74.0,75.7,74.0,37.0,9.4
74.1,75.7,74.1,36.8,9.8
74.0,75.7,74.0,36.7,10.1
74.0,75.6,74.0,36.5,10.5
74.0,75.6,74.0,36.3,10.8
74.0,75.6,74.0,36.2,11.1
73.9,75.5,73.9,36.0,11.4
73.9,75.5,73.9,35.8,11.7
73.8,75.4,73.8,35.7,11.9
73.8,75.4,73.8,35.5,12.2
73.8,75.4,73.8,35.4,12.4
73.7,75.3,73.7,35.2,12.6
73.7,75.3,73.7,35.1,12.9
73.7,75.3,73.7,34.9,13.1
73.6,75.2,73.6,34.8,13.2
73.6,75.2,73.6,34.6,13.4
73.6,75.2,73.6,34.4,13.6
73.5,75.1,73.5,34.3,13.7
73.5,75.1,73.5,34.1,13.9
73.5,75.1,73.5,34.0,14.0
73.5,75.1,73.5,33.8,14.2
73.5,75.1,73.5,33.7,14.3
73.6,75.2,73.6,33.5,14.4
73.7,75.3,73.7,33.3,14.5
73.7,75.3,73.7,33.2,14.5
73.8,75.4,73.8,33.0,14.6
74.0,75.6,74.0,32.8,14.7
74.1,75.7,74.1,32.7,14.7
74.3,75.9,74.3,32.5,14.7
74.4,76.0,74.4,32.3,14.7
74.5,76.1,74.5,32.1,14.7
74.6,76.2,74.6,31.9,14.7
74.6,76.2,74.6,31.7,14.7
74.6,76.2,74.6,31.5,14.6
74.5,76.1,74.5,31.3,14.5
74.4,76.0,74.4,31.1,14.5
74.3,75.9,74.3,30.9,14.4
74.3,75.9,74.3,30.7,14.3
74.3,75.9,74.3,30.5,14.1
74.4,76.1,74.4,30.3,14.0
74.6,76.2,74.6,30.0,13.9
74.8,76.5,74.8,29.8,13.7
75.1,76.7,75.1,29.6,13.5
75.2,76.9,75.2,29.4,13.3
75.4,77.0,75.4,29.1,13.2
75.4,77.0,75.4,28.9,12.9
75.4,77.0,75.4,28.7,12.7
75.3,76.9,75.3,28.4,12.5
75.2,76.8,75.2,28.2,12.3
75.1,76.8,75.1,28.0,12.0
75.1,76.7,75.1,27.7,11.7
75.1,76.7,75.1,27.5,11.5
75.2,76.8,75.2,27.2,11.2
75.2,76.9,75.2,27.0,10.9
75.4,77.0,75.4,26.7,10.5
75.5,77.2,75.5,26.5,10.2
75.7,77.3,75.7,26.3,9.8
75.8,77.5,75.8,26.0,9.5
76.0,77.6,76.0,25.8,9.1
76.1,77.7,76.1,25.5,8.7
76.2,77.8,76.2,25.3,8.2
76.2,77.9,76.2,25.0,7.8
76.3,77.9,76.3,24.8,7.4
76.2,77.9,76.2,24.6,6.9
76.2,77.8,76.2,24.3,6.5
76.1,77.7,76.1,24.1,6.0
76.0,77.6,76.0,23.9,5.6
75.9,77.6,75.9,23.7,5.1
75.9,77.5,75.9,23.5,4.6
75.9,77.5,75.9,23.3,4.2
75.9,77.6,75.9,23.1,3.7
76.0,77.6,76.0,22.9,3.3
76.1,77.7,76.1,22.7,2.9
76.2,77.8,76.2,22.5,2.5
76.3,77.9,76.3,22.3,2.1
76.4,78.0,76.4,22.2,1.7
76.4,78.1,76.4,22.0,1.4
76.5,78.1,76.5,21.9,1.1
76.5,78.2,76.5,21.7,0.8
76.5,78.2,76.5,21.6,0.6
76.6,78.2,76.6,21.5,0.4
76.6,78.2,76.6,21.4,0.2
76.6,78.2,76.6,21.3,0.1
76.6,78.3,76.6,21.2,0.0
76.6,78.3,76.6,21.1,0.0
76.6,78.2,76.6,21.0,0.0
76.6,78.2,76.6,21.0,0.0
76.6,78.3,76.6,20.9,0.0
76.6,78.3,76.6,20.9,0.0
76.6,78.3,76.6,20.8,0.0
76.7,78.3,76.7,20.8,0.0
76.7,78.4,76.7,20.7,0.0
76.8,78.4,76.8,20.7,0.0
76.8,78.5,76.8,20.6,0.0
76.9,78.6,76.9,20.6,0.0
77.1,78.8,77.1,20.6,0.0
77.3,78.9,77.3,20.5,0.0
77.5,79.2,77.5,20.5,0.0
77.8,79.5,77.8,20.5,0.0
78.2,79.9,78.2,20.5,0.0
78.6,80.3,78.6,20.5,0.0
79.1,80.8,79.1,20.4,0.0
79.6,81.3,79.6,20.4,0.0
80.1,81.9,80.1,20.4,0.0
80.6,82.4,80.6,20.4,0.0
81.1,82.8,81.1,20.4,0.0
81.5,83.3,81.5,20.3,0.0
82.0,83.8,82.0,20.3,0.0
82.5,84.2,82.5,20.3,0.0
82.9,84.7,82.9,20.3,0.0
83.5,85.3,83.5,20.3,0.0
84.0,85.8,84.0,20.2,0.0
84.6,86.4,84.6,20.2,0.0
85.2,87.0,85.2,20.2,0.0
85.7,87.6,85.7,20.2,0.0
86.1,88.0,86.1,20.1,0.0
86.5,88.3,86.5,20.1,0.0
86.6,88.5,86.6,20.1,0.0
86.7,88.6,86.7,20.1,0.0
86.6,88.5,86.6,20.1,0.0
86.5,88.4,86.5,20.0,0.0
86.3,88.2,86.3,20.0,0.0
86.0,87.9,86.0,20.0,0.0
85.7,87.6,85.7,20.0,0.0
85.4,87.2,85.4,20.0,0.0
85.0,86.9,85.0,20.0,0.0
84.7,86.5,84.7,19.9,0.0
84.3,86.1,84.3,19.9,0.0
83.9,85.7,83.9,19.9,0.0
83.4,85.3,83.4,19.9,0.0
83.0,84.8,83.0,19.9,0.0
82.6,84.4,82.6,19.9,0.0
82.1,83.9,82.1,19.9,0.0
81.7,83.4,81.7,19.9,0.0
81.2,83.0,81.2,19.8,0.0
80.7,82.5,80.7,19.8,0.0
80.3,82.0,80.3,19.8,0.0
79.8,81.5,79.8,19.8,0.0
79.4,81.1,79.4,19.8,0.0
78.9,80.6,78.9,19.8,0.0
78.5,80.2,78.5,19.7,0.0
78.1,79.8,78.1,19.7,0.0
77.7,79.4,77.7,19.7,0.0
77.4,79.1,77.4,19.7,0.0
77.0,78.7,77.0,19.6,0.0
76.7,78.4,76.7,19.6,0.0
76.4,78.0,76.4,19.6,0.0
76.0,77.7,76.0,19.5,0.0
75.7,77.4,75.7,19.5,0.0
75.4,77.1,75.4,19.5,0.0
75.1,76.8,75.1,19.4,0.0
74.9,76.5,74.9,19.3,0.0
74.6,76.3,74.6,19.3,0.0
74.4,76.0,74.4,19.2,0.0
74.3,75.9,74.3,19.2,0.0
74.2,75.8,74.2,19.1,0.0
74.3,75.9,74.3,19.0,0.0
74.5,76.1,74.5,18.9,0.0
74.8,76.4,74.8,18.9,0.0
75.3,77.0,75.3,18.8,0.0
76.0,77.6,76.0,18.7,0.0
76.7,78.3,76.7,18.6,0.0
77.3,79.0,77.3,18.5,0.0
77.9,79.5,77.9,18.5,0.0
78.2,79.9,78.2,18.4,0.0
78.4,80.0,78.4,18.3,0.0
78.3,80.0,78.3,18.2,0.0
78.1,79.8,78.1,18.1,0.0
77.8,79.5,77.8,18.1,0.0
77.6,79.3,77.6,18.0,0.0
77.4,79.1,77.4,17.9,0.0
77.3,79.0,77.3,17.9,0.0
77.3,79.0,77.3,17.8,0.0
77.4,79.1,77.4,17.7,0.0
77.5,79.1,77.5,17.7,0.0
77.5,79.2,77.5,17.6,0.0
77.5,79.2,77.5,17.6,0.0
77.4,79.1,77.4,17.5,0.0
77.2,78.8,77.2,17.5,0.0
76.9,78.5,76.9,17.5,0.0
76.5,78.1,76.5,17.4,0.0
76.0,77.7,76.0,17.4,0.0
75.5,77.1,75.5,17.4,0.0
74.9,76.5,74.9,17.4,0.0
74.3,75.9,74.3,17.4,0.0
73.7,75.3,73.7,17.4,0.0
73.1,74.7,73.1,17.3,0.0
72.7,74.3,72.7,17.3,0.0
72.4,73.9,72.4,17.4,0.0
72.2,73.7,72.2,17.4,0.0
72.1,73.7,72.1,17.4,0.0
72.2,73.7,72.2,17.4,0.0
72.2,73.8,72.2,17.4,0.0
72.3,73.9,72.3,17.4,0.0
72.3,73.9,72.3,17.5,0.0
72.3,73.9,72.3,17.5,0.0
72.2,73.8,72.2,17.5,0.0
72.1,73.6,72.1,17.6,0.0
71.9,73.5,71.9,17.6,0.0
71.8,73.3,71.8,17.7,0.0
71.7,73.2,71.7,17.7,0.0
71.6,73.1,71.6,17.8,0.0
71.5,73.1,71.5,17.8,0.0
71.5,73.0,71.5,17.9,0.0
71.4,72.9,71.4,17.9,0.0
71.2,72.8,71.2,18.0,0.0
71.0,72.6,71.0,18.1,0.0
70.8,72.3,70.8,18.1,0.0
70.4,72.0,70.4,18.2,0.0
70.1,71.6,70.1,18.3,0.0
69.7,71.2,69.7,18.4,0.0
69.3,70.8,69.3,18.5,0.0
68.9,70.4,68.9,18.5,0.0
68.6,70.1,68.6,18.6,0.0
68.4,69.9,68.4,18.7,0.0
68.2,69.7,68.2,18.8,0.0
68.0,69.5,68.0,18.9,0.0
67.8,69.3,67.8,19.0,0.0
67.6,69.1,67.6,19.1,0.0
67.4,68.8,67.4,19.2,0.0
67.1,68.6,67.1,19.3,0.0
66.9,68.3,66.9,19.4,0.0
66.7,68.1,66.7,19.5,0.0
66.5,67.9,66.5,19.6,0.0
66.3,67.8,66.3,19.7,0.0
66.2,67.7,66.2,19.8,0.0
66.2,67.6,66.2,20.0,0.0
66.2,67.6,66.2,20.1,0.0
66.2,67.6,66.2,20.2,0.0
66.2,67.6,66.2,20.3,0.0
66.2,67.6,66.2,20.4,0.0
66.1,67.6,66.1,20.5,0.0
66.1,67.5,66.1,20.7,0.0
66.1,67.5,66.1,20.8,0.0
66.1,67.5,66.1,20.9,0.0
66.2,67.6,66.2,21.1,0.0
66.4,67.8,66.4,21.2,0.0
66.6,68.1,66.6,21.3,0.0
66.9,68.4,66.9,21.5,0.0
67.3,68.8,67.3,21.6,0.0
67.7,69.2,67.7,21.7,0.0
68.1,69.6,68.1,21.9,0.0
68.4,69.9,68.4,22.0,0.0
68.7,70.2,68.7,22.2,0.0
69.0,70.5,69.0,22.4,0.0
69.3,70.8,69.3,22.5,0.0
69.6,71.1,69.6,22.7,0.0
70.0,71.5,70.0,22.8,0.0
70.4,71.9,70.4,23.0,0.0
71.0,72.5,71.0,23.2,0.0
71.6,73.2,71.6,23.4,0.0
72.3,73.9,72.3,23.5,0.0
73.1,74.7,73.1,23.7,0.0
73.8,75.4,73.8,23.9,0.0
74.6,76.2,74.6,24.1,0.0
75.2,76.9,75.2,24.3,0.0
75.9,77.5,75.9,24.5,0.0
76.5,78.1,76.5,24.7,0.0
77.1,78.7,77.1,24.9,0.0
77.6,79.3,77.6,25.1,0.0
78.2,79.9,78.2,25.3,0.1
78.7,80.4,78.7,25.5,0.2
79.3,81.0,79.3,25.7,0.3
79.8,81.5,79.8,25.8,0.4
80.3,82.0,80.3,26.0,0.5
80.7,82.4,80.7,26.2,0.7
81.1,82.8,81.1,26.4,0.9
81.4,83.1,81.4,26.6,1.1
81.6,83.3,81.6,26.8,1.3
81.7,83.5,81.7,27.0,1.6
81.8,83.6,81.8,27.2,1.9
81.8,83.6,81.8,27.3,2.3
81.8,83.6,81.8,27.5,2.7
81.7,83.5,81.7,27.7,3.1
81.6,83.4,81.6,27.9,3.5
81.5,83.3,81.5,28.0,4.0
81.4,83.1,81.4,28.2,4.5
81.2,82.9,81.2,28.4,5.0
81.0,82.8,81.0,28.5,5.5
80.8,82.6,80.8,28.7,6.0
80.6,82.4,80.6,28.8,6.5
80.4,82.2,80.4,29.0,7.1
80.2,82.0,80.2,29.2,7.6
80.0,81.8,80.0,29.4,8.1
79.9,81.6,79.9,29.5,8.6
79.7,81.4,79.7,29.7,9.1
79.5,81.3,79.5,29.9,9.6
79.4,81.1,79.4,30.1,10.1
79.2,80.9,79.2,30.3,10.6
79.0,80.7,79.0,30.5,11.1
78.8,80.5,78.8,30.7,11.5
78.6,80.3,78.6,30.9,11.9
78.4,80.1,78.4,31.2,12.3
78.1,79.8,78.1,31.4,12.7
77.9,79.6,77.9,31.7,13.0
77.7,79.3,77.7,31.9,13.4
