1_G,2_G,3_G,4_G,5_G,6_G,7_G,8_G,9_G,10_G,11_G,12_G,13_G,14_G
52.9,64.9,54.1,0,0,53.4,0,15.8,0,0,0,0,0,0
53.9,64.8,55.1,0,0,53.8,0,15.6,0,0,0,0,0,0
52.6,64.7,54.8,0,0,52.9,0,15.4,0,0,0,0,0,0
53.3,64.7,53.4,0,0,52.6,0,14.8,0,0,0,0,0,0
52.1,64.6,53.7,0,0,52.1,0,14.6,0,0,0,0,0,0
52.7,65.0,53.7,0,0,51.1,0,14.3,0,0,0,0,0,0
52.5,65.1,52.5,0,0,52.1,0,14.1,0,0,0,0,0,0
51.2,64.6,53.4,0,0,50.9,0,13.6,0,0,0,0,0,0
51.5,65.3,51.1,0,0,50.5,0,13.3,0,0,0,0,0,0
50.4,64.9,51.4,0,0,50.8,0,13.0,0,0,0,0,0,0
49.9,65.0,51.0,0,0,50.7,0,12.3,0,0,0,0,0,0
49.4,65.1,51.0,0,0,51.1,0,11.9,0,0,0,0,0,0
50.3,64.0,51.2,0,0,51.1,0,11.4,0,0,0,0,0,0
48.9,64.4,51.3,0,0,49.8,0,10.8,0,0,0,0,0,0
50.4,66.4,51.3,0,0,50.4,0,10.4,0,0,0,0,0,0
50.3,65.6,51.0,0,0,50.0,0,9.8,0,0,0,0,0,0
50.1,64.6,50.2,0,0,50.6,0,9.3,0,0,0,0,0,0
50.1,65.4,50.1,0,0,50.2,0,8.7,0,0,0,0,0,0
49.8,64.8,51.4,0,0,49.9,0,8.1,0,0,0,0,0,0
50.1,63.6,50.7,0,0,49.1,0,7.5,0,0,0,0,0,0
50.1,65.8,51.1,0,0,50.2,0,7.0,0,0,0,0,0,0
49.1,65.7,50.8,0,0,49.7,0,6.5,0,0,0,0,0,0
48.9,65.7,50.1,0,0,48.3,0,6.0,0,0,0,0,0,0
48.2,65.4,50.3,0,0,48.6,0,5.2,0,0,0,0,0,0
47.9,66.2,50.1,0,0,48.7,0,4.8,0,0,0,0,0,0
48.2,66.8,49.5,0,0,49.2,0,4.2,0,0,0,0,0,0
48.8,66.9,49.9,0,0,48.9,0,3.7,0,0,0,0,0,0
47.9,67.6,50.7,0,0,48.0,0,3.2,0,0,0,0,0,0
49.3,64.8,50.3,0,0,49.7,0,2.8,0,0,0,0,0,0
48.6,65.5,50.3,0,0,48.6,0,2.4,0,0,0,0,0,0
48.4,67.2,50.0,0,0,48.8,0,1.9,0,0,0,0,0,0
48.4,66.3,50.2,0,0,48.7,0,1.6,0,0,0,0,0,0
47.4,66.3,50.1,0,0,48.7,0,1.3,0,0,0,0,0,0
48.6,67.7,49.5,0,0,49.2,0,1.0,0,0,0,0,0,0
49.1,67.5,49.3,0,0,48.3,0,0.7,0,0,0,0,0,0
48.1,67.1,49.8,0,0,47.7,0,0.5,0,0,0,0,0,0
48.2,67.6,49.3,0,0,48.2,0,0.4,0,0,0,0,0,0
47.8,66.4,49.1,0,0,47.8,0,0.2,0,0,0,0,0,0
48.8,66.4,49.5,0,0,48.4,0,0.1,0,0,0,0,0,0
48.7,66.4,48.5,0,0,48.8,0,0.0,0,0,0,0,0,0
47.7,68.0,49.4,0,0,48.0,0,0.0,0,0,0,0,0,0
48.3,67.0,49.6,0,0,47.8,0,0.0,0,0,0,0,0,0
48.5,67.8,50.3,0,0,47.7,0,0.0,0,0,0,0,0,0
48.1,66.7,49.3,0,0,47.8,0,0.0,0,0,0,0,0,0
47.8,67.4,49.5,0,0,47.7,0,0.0,0,0,0,0,0,0
48.7,65.2,49.1,0,0,48.4,0,0.0,0,0,0,0,0,0
48.9,67.1,49.3,0,0,48.3,0,0.0,0,0,0,0,0,0
49.0,68.3,49.4,0,0,48.5,0,0.0,0,0,0,0,0,0
49.7,67.9,50.1,0,0,47.9,0,0.0,0,0,0,0,0,0
48.3,66.7,49.7,0,0,49.4,0,0.0,0,0,0,0,0,0
48.3,67.3,50.8,0,0,49.0,0,0.0,0,0,0,0,0,0
49.4,66.3,50.5,0,0,49.0,0,0.0,0,0,0,0,0,0
49.8,67.0,50.4,0,0,49.2,0,0.0,0,0,0,0,0,0
49.8,65.9,49.9,0,0,49.7,0,0.0,0,0,0,0,0,0
50.2,66.4,51.7,0,0,49.9,0,0.0,0,0,0,0,0,0
50.5,67.4,51.2,0,0,51.0,0,0.0,0,0,0,0,0,0
51.1,67.6,51.1,0,0,51.1,0,0.0,0,0,0,0,0,0
51.1,65.8,52.9,0,0,51.2,0,0.0,0,0,0,0,0,0
52.3,65.8,54.5,0,0,51.6,0,0.0,0,0,0,0,0,0
52.8,66.6,55.4,0,0,51.7,0,0.0,0,0,0,0,0,0
53.2,65.8,54.3,0,0,52.2,0,0.0,0,0,0,0,0,0
54.1,65.7,55.5,0,0,54.4,0,0.0,0,0,0,0,0,0
54.6,65.7,55.7,0,0,54.7,0,0.0,0,0,0,0,0,0
54.4,66.6,56.1,0,0,55.4,0,0.0,0,0,0,0,0,0
55.7,66.0,56.6,0,0,54.8,0,0.0,0,0,0,0,0,0
56.6,64.5,57.9,0,0,56.0,0,0.0,0,0,0,0,0,0
56.6,66.6,57.8,0,0,56.0,0,0.0,0,0,0,0,0,0
56.9,64.8,58.3,0,0,57.6,0,0.0,0,0,0,0,0,0
59.0,65.8,59.7,0,0,57.5,0,0.0,0,0,0,0,0,0
58.1,65.7,59.7,0,0,58.8,0,0.0,0,0,0,0,0,0
59.2,65.1,60.2,0,0,60.4,0,0.0,0,0,0,0,0,0
60.8,64.6,61.4,0,0,59.4,0,0.0,0,0,0,0,0,0
60.6,64.2,62.0,0,0,59.2,0,0.0,0,0,0,0,0,0
60.6,64.5,60.7,0,0,60.2,0,0.0,0,0,0,0,0,0
60.7,65.2,60.7,0,0,59.6,0,0.0,0,0,0,0,0,0
61.4,66.0,62.4,0,0,61.5,0,0.0,0,0,0,0,0,0
60.7,64.6,62.6,0,0,61.4,0,0.0,0,0,0,0,0,0
59.9,64.9,62.8,0,0,61.1,0,0.0,0,0,0,0,0,0
61.3,64.4,62.0,0,0,60.9,0,0.0,0,0,0,0,0,0
61.2,64.7,62.6,0,0,61.0,0,0.0,0,0,0,0,0,0
61.8,63.3,62.8,0,0,60.3,0,0.0,0,0,0,0,0,0
59.9,65.2,63.7,0,0,61.5,0,0.0,0,0,0,0,0,0
60.6,63.4,62.5,0,0,62.3,0,0.0,0,0,0,0,0,0
59.8,63.5,62.9,0,0,61.2,0,0.0,0,0,0,0,0,0
60.5,63.4,62.5,0,0,59.9,0,0.0,0,0,0,0,0,0
60.0,63.6,63.4,0,0,61.5,0,0.0,0,0,0,0,0,0
60.6,62.8,61.3,0,0,60.9,0,0.0,0,0,0,0,0,0
61.2,63.7,60.2,0,0,60.2,0,0.0,0,0,0,0,0,0
59.7,62.7,61.4,0,0,59.1,0,0.0,0,0,0,0,0,0
60.0,63.0,61.4,0,0,60.2,0,0.0,0,0,0,0,0,0
59.6,62.0,61.2,0,0,60.6,0,0.0,0,0,0,0,0,0
60.7,63.7,61.5,0,0,59.5,0,0.0,0,0,0,0,0,0
59.6,62.7,59.8,0,0,58.5,0,0.0,0,0,0,0,0,0
59.2,62.4,59.9,0,0,58.7,0,0.0,0,0,0,0,0,0
58.0,61.4,60.7,0,0,58.9,0,0.0,0,0,0,0,0,0
58.5,62.2,60.0,0,0,58.1,0,0.0,0,0,0,0,0,0
58.3,62.1,58.9,0,0,58.6,0,0.0,0,0,0,0,0,0
57.9,60.6,59.6,0,0,58.7,0,0.0,0,0,0,0,0,0
57.6,61.4,59.5,0,0,58.4,0,0.0,0,0,0,0,0,0
57.5,61.3,59.6,0,0,58.9,0,0.0,0,0,0,0,0,0
57.9,61.9,58.8,0,0,57.6,0,0.0,0,0,0,0,0,0
58.4,60.1,58.3,0,0,56.7,0,0.0,0,0,0,0,0,0
57.0,61.2,58.4,0,0,56.4,0,0.0,0,0,0,0,0,0
56.8,60.8,57.2,0,0,56.7,0,0.0,0,0,0,0,0,0
56.5,61.4,58.7,0,0,56.0,0,0.0,0,0,0,0,0,0
56.0,60.9,57.7,0,0,56.8,0,0.0,0,0,0,0,0,0
55.0,61.6,57.6,0,0,55.9,0,0.0,0,0,0,0,0,0
55.2,60.7,58.9,0,0,54.9,0,0.0,0,0,0,0,0,0
55.1,62.9,57.6,0,0,55.2,0,0.0,0,0,0,0,0,0
57.0,61.4,56.0,0,0,56.2,0,0.0,0,0,0,0,0,0
56.1,62.1,56.6,0,0,55.6,0,0.0,0,0,0,0,0,0
55.4,61.3,56.8,0,0,55.1,0,0.0,0,0,0,0,0,0
55.8,60.5,56.5,0,0,55.3,0,0.0,0,0,0,0,0,0
56.3,60.9,57.3,0,0,56.1,0,0.0,0,0,0,0,0,0
56.4,62.1,57.8,0,0,57.1,0,0.0,0,0,0,0,0,0
56.7,60.8,58.2,0,0,56.4,0,0.0,0,0,0,0,0,0
56.5,61.4,57.5,0,0,58.7,0,0.0,0,0,0,0,0,0
59.2,61.2,58.7,0,0,58.4,0,0.0,0,0,0,0,0,0
58.4,60.9,60.0,0,0,58.7,0,0.0,0,0,0,0,0,0
60.1,61.9,60.0,0,0,58.7,0,0.0,0,0,0,0,0,0
59.7,60.8,61.4,0,0,58.7,0,0.0,0,0,0,0,0,0
58.1,61.3,60.4,0,0,59.6,0,0.0,0,0,0,0,0,0
59.7,60.2,60.5,0,0,59.7,0,0.0,0,0,0,0,0,0
59.0,60.0,61.1,0,0,58.8,0,0.0,0,0,0,0,0,0
58.7,60.1,61.0,0,0,59.2,0,0.0,0,0,0,0,0,0
59.6,60.5,61.3,0,0,59.1,0,0.0,0,0,0,0,0,0
59.6,60.4,59.5,0,0,59.3,0,0.0,0,0,0,0,0,0
59.4,61.3,60.9,0,0,59.3,0,0.0,0,0,0,0,0,0
58.3,60.9,59.2,0,0,59.4,0,0.0,0,0,0,0,0,0
59.2,61.2,60.6,0,0,58.9,0,0.0,0,0,0,0,0,0
60.0,59.2,60.8,0,0,59.1,0,0.0,0,0,0,0,0,0
59.7,59.8,61.2,0,0,58.8,0,0.0,0,0,0,0,0,0
58.9,60.0,61.4,0,0,60.1,0,0.0,0,0,0,0,0,0
60.5,60.0,61.1,0,0,58.9,0,0.0,0,0,0,0,0,0
59.5,59.8,60.9,0,0,60.0,0,0.0,0,0,0,0,0,0
59.8,60.5,60.4,0,0,58.8,0,0.0,0,0,0,0,0,0
59.6,59.8,60.3,0,0,58.4,0,0.0,0,0,0,0,0,0
58.4,58.9,60.2,0,0,58.7,0,0.0,0,0,0,0,0,0
57.2,59.3,59.9,0,0,58.1,0,0.0,0,0,0,0,0,0
58.2,58.3,59.5,0,0,58.4,0,0.0,0,0,0,0,0,0
57.9,58.0,59.6,0,0,56.6,0,0.0,0,0,0,0,0,0
57.5,57.9,59.0,0,0,56.7,0,0.0,0,0,0,0,0,0
56.5,57.6,58.4,0,0,55.8,0,0.0,0,0,0,0,0,0
56.3,57.2,58.5,0,0,57.0,0,0.0,0,0,0,0,0,0
56.9,57.3,56.8,0,0,56.8,0,0.0,0,0,0,0,0,0
55.5,56.9,57.2,0,0,55.6,0,0.0,0,0,0,0,0,0
55.5,56.2,57.2,0,0,56.4,0,0.0,0,0,0,0,0,0
56.0,56.5,57.7,0,0,55.8,0,0.0,0,0,0,0,0,0
56.1,55.9,56.9,0,0,55.9,0,0.0,0,0,0,0,0,0
56.3,55.9,58.5,0,0,56.0,0,0.0,0,0,0,0,0,0
57.2,55.7,57.0,0,0,55.6,0,0.0,0,0,0,0,0,0
56.9,54.7,57.1,0,0,56.9,0,0.0,0,0,0,0,0,0
57.3,54.3,57.2,0,0,57.1,0,0.0,0,0,0,0,0,0
56.2,54.0,58.3,0,0,57.1,0,0.0,0,0,0,0,0,0
56.8,53.2,57.5,0,0,57.2,0,0.0,0,0,0,0,0,0
55.6,53.0,57.9,0,0,56.0,0,0.0,0,0,0,0,0,0
56.1,52.4,57.8,0,0,55.8,0,0.0,0,0,0,0,0,0
56.3,53.1,57.5,0,0,56.0,0,0.0,0,0,0,0,0,0
56.3,52.4,57.8,0,0,56.4,0,0.0,0,0,0,0,0,0
57.4,52.3,58.0,0,0,55.8,0,0.0,0,0,0,0,0,0
56.9,52.3,57.1,0,0,56.2,0,0.0,0,0,0,0,0,0
56.7,53.0,58.9,0,0,57.1,0,0.0,0,0,0,0,0,0
56.5,51.1,58.7,0,0,56.6,0,0.0,0,0,0,0,0,0
56.5,51.2,57.0,0,0,56.6,0,0.0,0,0,0,0,0,0
56.2,51.1,56.1,0,0,57.1,0,0.0,0,0,0,0,0,0
55.7,51.8,57.6,0,0,57.4,0,0.0,0,0,0,0,0,0
55.7,51.3,56.0,0,0,54.6,0,0.0,0,0,0,0,0,0
56.2,50.2,56.2,0,0,55.8,0,0.0,0,0,0,0,0,0
54.9,50.4,56.1,0,0,55.0,0,0.0,0,0,0,0,0,0
53.8,49.7,54.6,0,0,54.9,0,0.0,0,0,0,0,0,0
54.6,49.5,56.1,0,0,55.1,0,0.0,0,0,0,0,0,0
53.4,49.7,55.3,0,0,53.1,0,0.0,0,0,0,0,0,0
55.2,49.7,55.9,0,0,54.7,0,0.0,0,0,0,0,0,0
54.7,49.3,54.9,0,0,54.1,0,0.0,0,0,0,0,0,0
54.1,49.1,55.6,0,0,54.4,0,0.0,0,0,0,0,0,0
53.5,48.8,55.1,0,0,53.9,0,0.0,0,0,0,0,0,0
54.5,49.6,54.8,0,0,53.3,0,0.0,0,0,0,0,0,0
53.4,48.6,55.8,0,0,53.5,0,0.0,0,0,0,0,0,0
54.2,49.1,54.9,0,0,53.8,0,0.0,0,0,0,0,0,0
54.2,48.5,53.8,0,0,53.0,0,0.0,0,0,0,0,0,0
53.4,48.9,54.7,0,0,53.1,0,0.0,0,0,0,0,0,0
52.6,48.8,54.4,0,0,53.9,0,0.0,0,0,0,0,0,0
53.1,47.6,53.2,0,0,51.8,0,0.0,0,0,0,0,0,0
53.1,48.6,54.6,0,0,52.1,0,0.0,0,0,0,0,0,0
53.0,48.4,55.3,0,0,53.3,0,0.0,0,0,0,0,0,0
53.5,47.9,53.6,0,0,52.6,0,0.0,0,0,0,0,0,0
54.3,49.0,54.4,0,0,54.2,0,0.0,0,0,0,0,0,0
54.0,47.5,55.3,0,0,53.6,0,0.0,0,0,0,0,0,0
53.5,47.4,54.5,0,0,53.7,0,0.0,0,0,0,0,0,0
53.4,48.0,54.2,0,0,54.1,0,0.0,0,0,0,0,0,0
53.0,47.6,53.9,0,0,54.1,0,0.0,0,0,0,0,0,0
54.6,47.6,55.1,0,0,53.3,0,0.0,0,0,0,0,0,0
54.0,47.3,54.8,0,0,54.6,0,0.0,0,0,0,0,0,0
55.0,47.5,55.3,0,0,54.4,0,0.0,0,0,0,0,0,0
55.0,47.0,56.1,0,0,54.8,0,0.0,0,0,0,0,0,0
55.9,47.3,56.5,0,0,55.2,0,0.0,0,0,0,0,0,0
55.6,46.4,57.1,0,0,55.9,0,0.0,0,0,0,0,0,0
56.6,46.7,58.2,0,0,55.8,0,0.0,0,0,0,0,0,0
57.7,46.7,56.9,0,0,56.4,0,0.0,0,0,0,0,0,0
56.8,46.5,58.6,0,0,56.8,0,0.0,0,0,0,0,0,0
57.0,45.8,58.5,0,0,57.5,0,0.0,0,0,0,0,0,0
57.3,46.2,58.5,0,0,58.1,0,0.0,0,0,0,0,0,0
59.3,46.6,60.1,0,0,58.3,0,0.0,0,0,0,0,0,0
58.0,46.2,60.2,0,0,58.1,0,0.0,0,0,0,0,0,0
59.3,45.4,60.5,0,0,59.6,0,0.0,0,0,0,0,0,0
60.9,44.5,61.6,0,0,59.6,0,0.0,0,0,0,0,0,0
60.6,45.4,61.3,0,0,61.2,0,0.0,0,0,0,0,0,0
61.8,44.7,63.0,0,0,61.3,0,0.0,0,0,0,0,0,0
