gen_0_4,gen_1_0,gen_2_1,gen_5_2,gen_7_3
67.7,69.1,67.7,11.2,0.0
67.7,69.2,67.7,11.2,0.0
67.8,69.2,67.8,11.1,0.0
67.8,69.3,67.8,11.1,0.0
67.9,69.3,67.9,11.0,0.1
67.9,69.4,67.9,11.0,0.2
68.0,69.5,68.0,11.0,0.2
68.1,69.6,68.1,10.9,0.4
68.2,69.7,68.2,10.9,0.5
68.3,69.8,68.3,10.9,0.7
68.4,69.9,68.4,10.9,0.9
68.5,70.0,68.5,10.9,1.2
68.5,70.0,68.5,10.9,1.5
68.5,70.0,68.5,10.9,1.8
68.5,70.0,68.5,11.0,2.2
68.5,70.0,68.5,11.0,2.6
68.5,70.0,68.5,11.1,3.1
68.4,69.9,68.4,11.1,3.7
68.3,69.8,68.3,11.2,4.3
68.2,69.7,68.2,11.3,4.9
68.2,69.6,68.2,11.3,5.5
68.1,69.6,68.1,11.4,6.1
68.0,69.5,68.0,11.5,6.8
68.0,69.4,68.0,11.6,7.4
67.9,69.4,67.9,11.7,8.1
67.9,69.4,67.9,11.9,8.7
67.9,69.4,67.9,12.0,9.3
67.9,69.4,67.9,12.1,9.9
68.0,69.4,68.0,12.2,10.5
68.1,69.5,68.1,12.4,11.0
68.1,69.6,68.1,12.5,11.5
68.2,69.7,68.2,12.6,12.0
68.4,69.8,68.4,12.8,12.5
68.5,69.9,68.5,12.9,13.0
68.6,70.0,68.6,13.0,13.4
68.6,70.1,68.6,13.2,13.8
68.7,70.2,68.7,13.3,14.1
68.8,70.3,68.8,13.4,14.5
68.9,70.3,68.9,13.5,14.8
68.9,70.4,68.9,13.7,15.1
69.0,70.5,69.0,13.8,15.3
69.1,70.6,69.1,13.9,15.6
69.2,70.7,69.2,14.0,15.8
69.3,70.8,69.3,14.1,16.0
69.4,70.9,69.4,14.1,16.1
69.5,71.0,69.5,14.2,16.3
69.5,71.0,69.5,14.3,16.4
69.6,71.1,69.6,14.4,16.6
69.6,71.1,69.6,14.4,16.7
69.6,71.1,69.6,14.5,16.8
69.7,71.2,69.7,14.5,16.9
69.7,71.2,69.7,14.5,16.9
69.7,71.2,69.7,14.6,17.0
69.8,71.3,69.8,14.6,17.1
69.9,71.4,69.9,14.6,17.1
70.0,71.5,70.0,14.6,17.2
70.1,71.6,70.1,14.6,17.2
70.2,71.7,70.2,14.6,17.2
70.3,71.8,70.3,14.5,17.2
70.4,71.9,70.4,14.5,17.3
70.5,72.0,70.5,14.4,17.3
70.6,72.1,70.6,14.4,17.3
70.7,72.3,70.7,14.3,17.2
70.8,72.4,70.8,14.3,17.2
70.9,72.5,70.9,14.2,17.2
71.1,72.6,71.1,14.1,17.2
71.2,72.7,71.2,14.0,17.1
71.3,72.8,71.3,13.9,17.1
71.4,73.0,71.4,13.8,17.0
71.6,73.2,71.6,13.7,16.9
71.8,73.4,71.8,13.6,16.9
72.0,73.6,72.0,13.4,16.8
72.3,73.8,72.3,13.3,16.7
72.5,74.0,72.5,13.2,16.5
72.6,74.2,72.6,13.1,16.4
72.7,74.2,72.7,13.0,16.3
72.6,74.2,72.6,12.9,16.1
72.4,74.0,72.4,12.8,15.9
72.2,73.7,72.2,12.7,15.7
71.8,73.3,71.8,12.6,15.5
71.4,72.9,71.4,12.5,15.3
71.0,72.5,71.0,12.5,15.1
70.5,72.1,70.5,12.4,14.8
70.2,71.7,70.2,12.4,14.5
69.8,71.4,69.8,12.3,14.2
69.6,71.1,69.6,12.3,13.9
69.3,70.8,69.3,12.3,13.5
69.2,70.7,69.2,12.3,13.1
69.0,70.5,69.0,12.3,12.7
68.9,70.4,68.9,12.3,12.3
68.9,70.4,68.9,12.3,11.8
68.8,70.3,68.8,12.4,11.3
68.8,70.3,68.8,12.4,10.8
68.7,70.2,68.7,12.5,10.3
68.6,70.1,68.6,12.6,9.7
68.5,70.0,68.5,12.7,9.1
68.3,69.8,68.3,12.7,8.5
68.2,69.6,68.2,12.8,8.0
68.0,69.4,68.0,12.9,7.4
67.8,69.3,67.8,13.0,6.7
67.7,69.2,67.7,13.1,6.1
67.7,69.2,67.7,13.2,5.5
67.7,69.2,67.7,13.3,5.0
67.8,69.2,67.8,13.4,4.4
67.8,69.3,67.8,13.5,3.8
67.9,69.3,67.9,13.6,3.3
67.9,69.4,67.9,13.6,2.8
67.9,69.4,67.9,13.7,2.3
67.9,69.4,67.9,13.8,1.9
67.9,69.3,67.9,13.8,1.5
67.8,69.3,67.8,13.9,1.1
67.7,69.2,67.7,13.9,0.8
67.7,69.2,67.7,13.9,0.5
67.7,69.1,67.7,13.9,0.3
67.7,69.1,67.7,13.9,0.2
67.7,69.1,67.7,13.8,0.1
67.7,69.1,67.7,13.8,0.0
67.7,69.1,67.7,13.7,0.0
67.7,69.2,67.7,13.7,0.0
67.7,69.2,67.7,13.6,0.0
67.7,69.2,67.7,13.6,0.0
67.8,69.3,67.8,13.5,0.0
67.9,69.3,67.9,13.4,0.0
67.9,69.4,67.9,13.4,0.0
68.1,69.5,68.1,13.3,0.0
68.2,69.7,68.2,13.2,0.0
68.4,69.9,68.4,13.2,0.0
68.7,70.1,68.7,13.1,0.0
68.9,70.4,68.9,13.1,0.0
69.3,70.8,69.3,13.0,0.0
69.7,71.2,69.7,13.0,0.0
70.1,71.6,70.1,13.0,0.0
70.6,72.1,70.6,13.0,0.0
71.1,72.6,71.1,13.0,0.0
71.7,73.2,71.7,13.0,0.0
72.2,73.8,72.2,13.0,0.0
72.8,74.4,72.8,13.0,0.0
73.3,74.9,73.3,13.1,0.0
73.9,75.5,73.9,13.2,0.0
74.5,76.1,74.5,13.3,0.0
75.0,76.7,75.0,13.4,0.0
75.6,77.2,75.6,13.5,0.0
76.2,77.8,76.2,13.6,0.0
76.7,78.4,76.7,13.7,0.0
77.2,78.9,77.2,13.8,0.0
77.7,79.4,77.7,14.0,0.0
78.2,79.9,78.2,14.1,0.0
78.6,80.3,78.6,14.2,0.0
78.9,80.6,78.9,14.4,0.0
79.1,80.8,79.1,14.5,0.0
79.3,81.0,79.3,14.7,0.0
79.4,81.1,79.4,14.8,0.0
79.4,81.2,79.4,14.9,0.0
79.4,81.2,79.4,15.0,0.0
79.4,81.1,79.4,15.2,0.0
79.4,81.1,79.4,15.3,0.0
79.3,81.0,79.3,15.3,0.0
79.2,80.9,79.2,15.4,0.0
79.1,80.8,79.1,15.5,0.0
78.9,80.6,78.9,15.5,0.0
78.7,80.5,78.7,15.5,0.0
78.5,80.2,78.5,15.6,0.0
78.3,80.0,78.3,15.5,0.0
78.0,79.7,78.0,15.5,0.0
77.8,79.4,77.8,15.5,0.0
77.5,79.2,77.5,15.4,0.0
77.2,78.9,77.2,15.4,0.0
77.0,78.7,77.0,15.3,0.0
76.8,78.5,76.8,15.3,0.0
76.6,78.2,76.6,15.2,0.0
76.4,78.0,76.4,15.1,0.0
76.2,77.8,76.2,15.1,0.0
76.0,77.6,76.0,15.0,0.0
75.7,77.4,75.7,14.9,0.0
75.5,77.1,75.5,14.9,0.0
75.2,76.8,75.2,14.8,0.0
74.9,76.6,74.9,14.8,0.0
74.7,76.3,74.7,14.8,0.0
74.4,76.0,74.4,14.8,0.0
74.1,75.7,74.1,14.8,0.0
73.8,75.4,73.8,14.8,0.0
73.6,75.2,73.6,14.8,0.0
73.3,74.9,73.3,14.9,0.0
73.1,74.7,73.1,14.9,0.0
72.9,74.5,72.9,15.0,0.0
72.7,74.3,72.7,15.2,0.0
72.6,74.2,72.6,15.3,0.0
72.5,74.1,72.5,15.5,0.0
72.6,74.2,72.6,15.6,0.0
72.7,74.3,72.7,15.8,0.0
73.0,74.6,73.0,16.0,0.0
73.5,75.1,73.5,16.3,0.0
74.0,75.6,74.0,16.5,0.0
74.6,76.2,74.6,16.7,0.0
75.2,76.8,75.2,17.0,0.0
75.6,77.2,75.6,17.2,0.0
75.9,77.5,75.9,17.4,0.0
75.9,77.6,75.9,17.7,0.0
75.8,77.4,75.8,17.9,0.0
75.5,77.2,75.5,18.1,0.0
75.2,76.8,75.2,18.4,0.0
74.9,76.5,74.9,18.6,0.0
74.7,76.3,74.7,18.8,0.0
74.6,76.2,74.6,18.9,0.0
74.6,76.2,74.6,19.1,0.0
74.6,76.2,74.6,19.2,0.0
74.7,76.3,74.7,19.3,0.0
74.8,76.4,74.8,19.4,0.0
74.8,76.4,74.8,19.4,0.0
74.7,76.3,74.7,19.4,0.0
74.6,76.2,74.6,19.4,0.0
74.3,75.9,74.3,19.3,0.0
74.0,75.6,74.0,19.3,0.0
73.7,75.3,73.7,19.2,0.0
73.2,74.8,73.2,19.0,0.0
72.8,74.3,72.8,18.9,0.0
72.3,73.8,72.3,18.7,0.0
71.8,73.3,71.8,18.6,0.0
71.3,72.9,71.3,18.4,0.0
70.9,72.5,70.9,18.2,0.0
70.7,72.2,70.7,18.0,0.0
70.5,72.0,70.5,17.9,0.0
70.5,72.0,70.5,17.7,0.0
70.5,72.0,70.5,17.5,0.0
70.6,72.1,70.6,17.3,0.0
70.7,72.2,70.7,17.1,0.0
70.7,72.2,70.7,17.0,0.0
70.7,72.2,70.7,16.8,0.0
70.7,72.2,70.7,16.6,0.0
70.6,72.1,70.6,16.5,0.0
70.5,72.0,70.5,16.4,0.0
70.4,71.9,70.4,16.3,0.0
70.4,71.9,70.4,16.2,0.0
70.3,71.9,70.3,16.1,0.0
70.3,71.9,70.3,16.1,0.0
70.3,71.9,70.3,16.1,0.0
70.3,71.8,70.3,16.0,0.0
70.2,71.7,70.2,16.0,0.0
70.0,71.5,70.0,16.0,0.0
69.7,71.2,69.7,16.1,0.0
69.3,70.8,69.3,16.1,0.0
68.9,70.4,68.9,16.1,0.0
68.5,70.0,68.5,16.2,0.0
68.1,69.5,68.1,16.2,0.0
67.7,69.1,67.7,16.3,0.0
67.4,68.8,67.4,16.4,0.0
67.1,68.6,67.1,16.4,0.0
66.9,68.4,66.9,16.5,0.0
66.7,68.2,66.7,16.6,0.0
66.6,68.0,66.6,16.7,0.0
66.4,67.8,66.4,16.8,0.0
66.1,67.6,66.1,16.9,0.0
65.9,67.3,65.9,17.0,0.0
65.6,67.0,65.6,17.1,0.0
65.4,66.8,65.4,17.2,0.0
65.2,66.6,65.2,17.3,0.0
65.0,66.4,65.0,17.4,0.0
64.9,66.3,64.9,17.5,0.0
64.8,66.2,64.8,17.5,0.0
64.8,66.2,64.8,17.6,0.0
64.8,66.2,64.8,17.7,0.0
64.8,66.2,64.8,17.8,0.0
64.8,66.2,64.8,17.9,0.0
64.8,66.2,64.8,17.9,0.0
64.8,66.2,64.8,18.0,0.0
64.8,66.2,64.8,18.1,0.0
64.9,66.3,64.9,18.1,0.0
65.0,66.4,65.0,18.2,0.0
65.2,66.6,65.2,18.2,0.0
65.5,66.9,65.5,18.3,0.0
65.9,67.4,65.9,18.3,0.0
66.4,67.8,66.4,18.4,0.0
66.9,68.3,66.9,18.4,0.0
67.3,68.8,67.3,18.5,0.0
67.7,69.2,67.7,18.5,0.0
68.1,69.6,68.1,18.5,0.0
68.4,69.9,68.4,18.5,0.0
68.7,70.2,68.7,18.6,0.0
69.1,70.6,69.1,18.6,0.0
69.5,71.0,69.5,18.6,0.0
70.0,71.5,70.0,18.6,0.0
70.7,72.2,70.7,18.6,0.0
71.4,73.0,71.4,18.6,0.0
72.2,73.8,72.2,18.6,0.0
73.1,74.6,73.1,18.5,0.0
73.9,75.5,73.9,18.5,0.0
74.7,76.3,74.7,18.5,0.0
75.4,77.1,75.4,18.5,0.0
76.1,77.8,76.1,18.5,0.0
76.8,78.4,76.8,18.4,0.0
77.4,79.0,77.4,18.4,0.0
78.0,79.6,78.0,18.4,0.0
78.5,80.2,78.5,18.3,0.1
79.1,80.8,79.1,18.3,0.2
79.7,81.5,79.7,18.3,0.3
80.3,82.0,80.3,18.2,0.4
80.9,82.6,80.9,18.2,0.6
81.4,83.1,81.4,18.2,0.8
81.8,83.6,81.8,18.1,1.0
82.2,84.0,82.2,18.1,1.3
82.5,84.3,82.5,18.1,1.5
82.7,84.5,82.7,18.1,1.9
82.9,84.7,82.9,18.0,2.2
83.0,84.8,83.0,18.0,2.6
83.0,84.8,83.0,18.0,3.0
83.0,84.8,83.0,18.0,3.5
83.0,84.8,83.0,18.0,3.9
82.9,84.7,82.9,18.0,4.4
82.8,84.6,82.8,18.0,4.9
82.7,84.5,82.7,18.0,5.5
82.6,84.4,82.6,18.0,6.0
82.5,84.3,82.5,18.0,6.5
82.4,84.1,82.4,18.0,7.1
82.2,84.0,82.2,18.0,7.6
82.1,83.9,82.1,18.0,8.1
82.0,83.8,82.0,18.1,8.6
81.9,83.7,81.9,18.1,9.1
81.8,83.6,81.8,18.1,9.6
81.8,83.5,81.8,18.2,10.1
81.7,83.5,81.7,18.2,10.5
81.6,83.4,81.6,18.3,10.9
81.5,83.3,81.5,18.3,11.3
81.4,83.2,81.4,18.4,11.7
81.3,83.0,81.3,18.5,12.1
81.2,82.9,81.2,18.5,12.5
81.0,82.8,81.0,18.6,12.9
80.9,82.6,80.9,18.7,13.2
80.8,82.5,80.8,18.8,13.5
80.6,82.4,80.6,18.9,13.8
80.5,82.2,80.5,19.0,14.1
80.3,82.1,80.3,19.1,14.4
80.2,81.9,80.2,19.2,14.6
80.0,81.8,80.0,19.4,14.9
79.9,81.6,79.9,19.5,15.1
79.8,81.5,79.8,19.6,15.3
79.6,81.4,79.6,19.8,15.5
79.5,81.2,79.5,19.9,15.7
79.4,81.1,79.4,20.0,15.9
79.2,81.0,79.2,20.1,16.0
79.1,80.9,79.1,20.3,16.2
79.0,80.8,79.0,20.4,16.3
79.0,80.7,79.0,20.5,16.4
78.9,80.6,78.9,20.7,16.5
78.9,80.6,78.9,20.8,16.6
78.9,80.6,78.9,20.9,16.7
78.9,80.6,78.9,21.0,16.7
79.0,80.7,79.0,21.1,16.8
79.0,80.7,79.0,21.2,16.8
79.1,80.8,79.1,21.3,16.8
79.2,80.9,79.2,21.3,16.8
79.2,80.9,79.2,21.4,16.8
79.2,80.9,79.2,21.4,16.7
79.2,80.9,79.2,21.5,16.6
79.1,80.8,79.1,21.5,16.5
78.9,80.6,78.9,21.5,16.4
78.8,80.5,78.8,21.5,16.3
78.6,80.3,78.6,21.5,16.1
78.6,80.3,78.6,21.5,16.0
78.5,80.2,78.5,21.5,15.8
78.6,80.3,78.6,21.4,15.6
78.7,80.5,78.7,21.4,15.4
78.9,80.6,78.9,21.4,15.2
79.1,80.8,79.1,21.3,15.0
79.2,81.0,79.2,21.3,14.7
79.3,81.0,79.3,21.2,14.5
79.3,81.0,79.3,21.2,14.2
79.3,81.0,79.3,21.1,13.9
79.1,80.8,79.1,21.1,13.6
79.0,80.7,79.0,21.0,13.3
78.9,80.6,78.9,21.0,13.0
78.8,80.5,78.8,20.9,12.7
78.7,80.4,78.7,20.9,12.3
78.7,80.4,78.7,20.8,12.0
78.8,80.5,78.8,20.8,11.6
78.8,80.5,78.8,20.8,11.2
78.9,80.6,78.9,20.8,10.9
79.0,80.7,79.0,20.7,10.4
79.1,80.8,79.1,20.7,10.0
79.2,80.9,79.2,20.7,9.6
79.2,80.9,79.2,20.8,9.1
79.2,81.0,79.2,20.8,8.7
79.2,80.9,79.2,20.8,8.2
79.2,80.9,79.2,20.8,7.7
79.0,80.8,79.0,20.9,7.2
78.9,80.6,78.9,20.9,6.8
78.7,80.4,78.7,21.0,6.3
78.5,80.2,78.5,21.0,5.8
78.4,80.1,78.4,21.1,5.3
78.2,79.9,78.2,21.1,4.8
78.2,79.9,78.2,21.2,4.3
78.1,79.8,78.1,21.3,3.9
78.1,79.8,78.1,21.4,3.4
78.1,79.8,78.1,21.5,3.0
78.1,79.8,78.1,21.5,2.6
78.1,79.8,78.1,21.6,2.2
78.1,79.8,78.1,21.7,1.8
78.1,79.8,78.1,21.8,1.4
78.1,79.8,78.1,21.9,1.1
78.0,79.7,78.0,22.0,0.8
78.0,79.7,78.0,22.2,0.6
77.9,79.6,77.9,22.3,0.4
77.9,79.5,77.9,22.4,0.3
77.8,79.5,77.8,22.5,0.1
77.7,79.4,77.7,22.6,0.1
77.7,79.3,77.7,22.8,0.0
77.6,79.3,77.6,22.9,0.0
77.5,79.2,77.5,23.0,0.0
77.5,79.1,77.5,23.1,0.0
77.4,79.1,77.4,23.3,0.0
77.4,79.0,77.4,23.4,0.0
77.3,79.0,77.3,23.5,0.0
77.3,79.0,77.3,23.7,0.0
77.3,79.0,77.3,23.8,0.0
77.3,79.0,77.3,24.0,0.0
77.4,79.1,77.4,24.1,0.1
77.5,79.1,77.5,24.3,0.1
77.6,79.3,77.6,24.4,0.1
77.8,79.5,77.8,24.5,0.0
78.0,79.7,78.0,24.7,0.0
78.4,80.1,78.4,24.8,0.0
78.8,80.5,78.8,25.0,0.0
79.2,80.9,79.2,25.1,0.0
79.6,81.4,79.6,25.3,0.0
80.1,81.8,80.1,25.4,0.0
80.5,82.3,80.5,25.6,0.0
81.0,82.7,81.0,25.7,0.0
81.4,83.1,81.4,25.9,0.0
81.8,83.5,81.8,26.0,0.0
82.2,84.0,82.2,26.2,0.0
82.6,84.4,82.6,26.3,0.0
83.1,84.9,83.1,26.5,0.0
83.6,85.4,83.6,26.6,0.0
84.2,86.0,84.2,26.7,0.0
84.7,86.5,84.7,26.9,0.0
85.2,87.0,85.2,27.0,0.0
85.6,87.4,85.6,27.1,0.0
85.9,87.7,85.9,27.2,0.0
86.0,87.9,86.0,27.3,0.0
86.0,87.9,86.0,27.4,0.0
85.9,87.8,85.9,27.5,0.0
85.7,87.6,85.7,27.6,0.0
85.5,87.3,85.5,27.7,0.0
85.2,87.0,85.2,27.7,0.0
84.9,86.7,84.9,27.8,0.0
84.5,86.3,84.5,27.8,0.0
84.1,85.9,84.1,27.9,0.0
83.7,85.5,83.7,27.9,0.0
83.3,85.1,83.3,27.9,0.0
82.9,84.7,82.9,27.9,0.0
82.5,84.2,82.5,27.9,0.0
82.0,83.8,82.0,27.9,0.0
81.6,83.3,81.6,27.8,0.0
81.1,82.9,81.1,27.8,0.0
80.7,82.4,80.7,27.7,0.0
80.2,82.0,80.2,27.7,0.0
79.8,81.5,79.8,27.6,0.0
79.3,81.0,79.3,27.5,0.0
78.9,80.6,78.9,27.5,0.0
78.4,80.1,78.4,27.4,0.0
78.0,79.7,78.0,27.3,0.0
77.6,79.3,77.6,27.2,0.0
77.2,78.9,77.2,27.1,0.0
76.8,78.5,76.8,27.1,0.0
76.5,78.2,76.5,27.0,0.0
76.2,77.8,76.2,26.9,0.0
75.8,77.5,75.8,26.8,0.0
75.5,77.1,75.5,26.7,0.0
75.2,76.8,75.2,26.6,0.0
74.9,76.5,74.9,26.6,0.0
74.6,76.2,74.6,26.5,0.0
74.3,75.9,74.3,26.4,0.0
74.0,75.6,74.0,26.4,0.0
73.8,75.4,73.8,26.3,0.0
73.6,75.2,73.6,26.3,0.0
73.4,75.0,73.4,26.3,0.0
73.3,74.9,73.3,26.2,0.0
73.4,74.9,73.4,26.2,0.0
73.5,75.1,73.5,26.2,0.0
73.9,75.5,73.9,26.2,0.0
74.4,76.0,74.4,26.2,0.0
75.0,76.6,75.0,26.2,0.0
75.7,77.3,75.7,26.2,0.0
76.3,77.9,76.3,26.2,0.0
76.8,78.5,76.8,26.2,0.0
77.2,78.8,77.2,26.2,0.0
77.2,78.9,77.2,26.2,0.0
77.2,78.8,77.2,26.2,0.0
76.9,78.6,76.9,26.2,0.0
76.6,78.3,76.6,26.2,0.0
76.3,78.0,76.3,26.2,0.0
76.1,77.8,76.1,26.3,0.0
76.0,77.7,76.0,26.3,0.0
76.0,77.7,76.0,26.3,0.0
76.0,77.7,76.0,26.3,0.0
76.1,77.7,76.1,26.3,0.0
76.1,77.8,76.1,26.3,0.0
76.1,77.7,76.1,26.3,0.0
76.0,77.6,76.0,26.3,0.0
75.7,77.4,75.7,26.3,0.0
75.4,77.0,75.4,26.3,0.0
75.0,76.6,75.0,26.3,0.0
74.5,76.1,74.5,26.3,0.0
74.0,75.6,74.0,26.3,0.0
73.4,75.0,73.4,26.2,0.0
72.8,74.3,72.8,26.2,0.0
72.2,73.7,72.2,26.2,0.0
71.6,73.2,71.6,26.2,0.0
71.2,72.7,71.2,26.2,0.0
70.8,72.4,70.8,26.2,0.0
70.7,72.2,70.7,26.1,0.0
70.6,72.1,70.6,26.1,0.0
70.6,72.2,70.6,26.1,0.0
70.7,72.3,70.7,26.1,0.0
70.8,72.4,70.8,26.0,0.0
70.9,72.4,70.9,26.0,0.0
70.9,72.4,70.9,26.0,0.0
70.8,72.3,70.8,26.0,0.0
70.7,72.2,70.7,25.9,0.0
70.5,72.1,70.5,25.9,0.0
70.4,71.9,70.4,25.9,0.0
70.3,71.8,70.3,25.9,0.0
70.3,71.8,70.3,25.9,0.0
70.2,71.7,70.2,25.8,0.0
70.2,71.7,70.2,25.8,0.0
70.1,71.6,70.1,25.8,0.0
70.0,71.5,70.0,25.8,0.0
69.8,71.4,69.8,25.8,0.0
69.6,71.1,69.6,25.7,0.0
69.3,70.8,69.3,25.7,0.0
68.9,70.4,68.9,25.7,0.0
68.6,70.0,68.6,25.7,0.0
68.2,69.7,68.2,25.7,0.0
67.9,69.3,67.9,25.7,0.0
67.6,69.1,67.6,25.7,0.0
67.4,68.9,67.4,25.7,0.0
67.2,68.7,67.2,25.7,0.0
67.0,68.5,67.0,25.7,0.0
66.9,68.3,66.9,25.7,0.0
66.7,68.1,66.7,25.7,0.0
66.5,67.9,66.5,25.7,0.0
66.3,67.7,66.3,25.7,0.0
66.1,67.5,66.1,25.7,0.0
65.9,67.3,65.9,25.7,0.0
65.7,67.1,65.7,25.7,0.0
65.6,67.0,65.6,25.7,0.0
65.5,67.0,65.5,25.8,0.0
65.5,66.9,65.5,25.8,0.0
65.5,66.9,65.5,25.8,0.0
65.6,67.0,65.6,25.8,0.0
65.6,67.0,65.6,25.9,0.0
65.6,67.0,65.6,25.9,0.0
65.6,67.0,65.6,26.0,0.0
65.6,67.0,65.6,26.0,0.0
65.6,67.0,65.6,26.0,0.0
65.7,67.1,65.7,26.1,0.0
65.8,67.2,65.8,26.1,0.0
65.9,67.4,65.9,26.2,0.0
66.2,67.7,66.2,26.3,0.0
66.6,68.0,66.6,26.3,0.0
67.0,68.4,67.0,26.4,0.0
67.4,68.9,67.4,26.5,0.0
67.8,69.3,67.8,26.6,0.0
68.2,69.7,68.2,26.6,0.0
68.5,70.0,68.5,26.7,0.0
68.8,70.3,68.8,26.8,0.0
69.1,70.6,69.1,26.9,0.0
69.4,71.0,69.4,27.0,0.0
69.8,71.3,69.8,27.1,0.0
70.3,71.8,70.3,27.3,0.0
70.9,72.4,70.9,27.4,0.0
71.6,73.1,71.6,27.5,0.0
72.3,73.9,72.3,27.6,0.0
73.1,74.7,73.1,27.8,0.0
73.9,75.5,73.9,27.9,0.0
74.6,76.2,74.6,28.0,0.0
75.3,77.0,75.3,28.1,0.0
76.0,77.6,76.0,28.3,0.0
76.6,78.3,76.6,28.4,0.0
77.2,78.9,77.2,28.5,0.0
77.8,79.5,77.8,28.7,0.0
78.4,80.1,78.4,28.8,0.1
79.0,80.7,79.0,28.9,0.1
79.6,81.3,79.6,29.0,0.2
80.2,81.9,80.2,29.1,0.3
80.7,82.4,80.7,29.2,0.4
81.2,82.9,81.2,29.3,0.6
81.6,83.4,81.6,29.4,0.7
81.9,83.7,81.9,29.5,0.9
82.2,84.0,82.2,29.6,1.1
82.4,84.2,82.4,29.6,1.3
82.6,84.4,82.6,29.7,1.5
82.7,84.5,82.7,29.7,1.8
82.8,84.6,82.8,29.7,2.0
82.8,84.6,82.8,29.7,2.3
82.8,84.6,82.8,29.7,2.6
82.8,84.6,82.8,29.7,3.0
82.7,84.5,82.7,29.7,3.3
82.7,84.5,82.7,29.6,3.6
82.6,84.4,82.6,29.6,4.0
82.5,84.3,82.5,29.6,4.3
82.5,84.3,82.5,29.5,4.7
82.4,84.2,82.4,29.5,5.0
82.4,84.1,82.4,29.4,5.4
82.3,84.1,82.3,29.4,5.7
82.3,84.0,82.3,29.3,6.1
82.2,84.0,82.2,29.3,6.4
82.2,84.0,82.2,29.2,6.8
82.1,83.9,82.1,29.2,7.1
82.1,83.9,82.1,29.1,7.4
82.1,83.8,82.1,29.1,7.7
82.0,83.8,82.0,29.1,8.0
81.9,83.7,81.9,29.1,8.3
81.8,83.5,81.8,29.0,8.6
81.6,83.4,81.6,29.1,8.9
81.5,83.3,81.5,29.1,9.1
81.4,83.1,81.4,29.1,9.4
