gen_0_5,gen_1_0,gen_2_1,gen_5_2,gen_5_3,gen_7_4
62.7,64.1,62.7,26.8,17.3,9.9
61.5,62.9,61.5,27.0,19.8,11.2
59.9,61.2,59.9,27.2,23.2,13.1
58.4,59.6,58.4,27.3,26.4,14.9
57.4,58.6,57.4,27.5,28.5,16.0
56.9,58.1,56.9,27.6,29.7,16.7
56.8,58.0,56.8,27.7,30.0,16.9
57.1,58.3,57.1,27.9,29.7,16.7
57.6,58.8,57.6,28.0,28.8,16.2
58.3,59.6,58.3,28.1,27.5,15.6
59.0,60.3,59.0,28.2,26.2,15.1
59.6,60.8,59.6,28.3,25.1,14.8
59.8,61.1,59.8,28.4,24.4,15.0
60.0,61.3,60.0,28.4,24.0,15.3
60.3,61.6,60.3,28.4,23.5,15.4
60.9,62.3,60.9,28.5,22.5,15.0
62.0,63.4,62.0,28.4,21.0,13.9
63.3,64.7,63.3,28.4,19.2,12.4
64.3,65.7,64.3,28.4,17.9,11.0
64.7,66.1,64.7,28.4,17.5,10.2
64.2,65.6,64.2,28.4,18.5,10.5
63.1,64.5,63.1,28.4,20.1,11.4
62.0,63.4,62.0,28.3,21.6,12.3
61.3,62.7,61.3,28.2,22.1,12.6
61.3,62.6,61.3,28.2,21.3,12.1
61.8,63.1,61.8,28.1,19.6,11.0
62.4,63.8,62.4,28.0,17.5,9.7
63.0,64.3,63.0,27.9,15.6,8.6
63.2,64.6,63.2,27.8,14.2,8.1
63.2,64.5,63.2,27.7,13.4,8.0
62.9,64.3,62.9,27.6,13.1,8.2
62.7,64.0,62.7,27.4,12.9,8.4
62.4,63.8,62.4,27.3,12.9,8.5
62.3,63.6,62.3,27.2,12.9,8.5
62.2,63.5,62.2,27.0,12.9,8.4
62.1,63.4,62.1,26.9,12.9,8.2
62.1,63.4,62.1,26.8,12.9,7.8
62.2,63.5,62.2,26.6,12.7,7.4
62.3,63.7,62.3,26.5,12.1,6.8
62.6,64.0,62.6,26.3,11.2,6.1
63.1,64.4,63.1,26.1,9.9,5.2
63.5,64.9,63.5,26.0,8.5,4.3
63.9,65.3,63.9,25.8,7.2,3.6
64.2,65.6,64.2,25.7,6.2,3.0
64.3,65.7,64.3,25.5,5.5,2.7
64.4,65.8,64.4,25.4,5.1,2.5
64.4,65.8,64.4,25.3,4.7,2.4
64.6,66.0,64.6,25.1,4.3,2.2
64.8,66.2,64.8,25.0,3.8,2.0
65.0,66.4,65.0,24.8,3.2,1.7
65.2,66.6,65.2,24.7,2.8,1.5
65.3,66.7,65.3,24.6,2.4,1.3
65.3,66.7,65.3,24.5,2.1,1.1
65.3,66.7,65.3,24.4,1.8,1.0
65.4,66.8,65.4,24.3,1.4,0.8
65.5,66.9,65.5,24.2,1.0,0.6
65.6,67.0,65.6,24.1,0.6,0.4
65.6,67.1,65.6,24.0,0.4,0.2
65.7,67.1,65.7,23.9,0.2,0.1
65.7,67.1,65.7,23.9,0.1,0.0
65.7,67.1,65.7,23.8,0.0,0.0
65.7,67.1,65.7,23.7,0.0,0.0
65.7,67.1,65.7,23.7,0.0,0.0
65.7,67.2,65.7,23.6,0.0,0.0
65.7,67.2,65.7,23.6,0.0,0.0
65.8,67.2,65.8,23.6,0.0,0.0
65.8,67.2,65.8,23.6,0.0,0.0
65.9,67.3,65.9,23.5,0.0,0.0
66.0,67.4,66.0,23.5,0.0,0.0
66.1,67.5,66.1,23.5,0.0,0.0
66.3,67.7,66.3,23.5,0.1,0.0
66.5,67.9,66.5,23.5,0.1,0.0
66.8,68.2,66.8,23.4,0.1,0.0
67.1,68.5,67.1,23.4,0.1,0.0
67.4,68.9,67.4,23.4,0.0,0.0
67.9,69.4,67.9,23.4,0.0,0.0
68.3,69.8,68.3,23.4,0.0,0.0
68.9,70.4,68.9,23.4,0.0,0.0
69.4,70.9,69.4,23.4,0.0,0.0
70.0,71.5,70.0,23.4,0.0,0.0
70.6,72.1,70.6,23.3,0.0,0.0
71.1,72.7,71.1,23.4,0.0,0.0
71.7,73.3,71.7,23.3,0.0,0.0
72.3,73.9,72.3,23.3,0.0,0.0
72.9,74.5,72.9,23.3,0.0,0.0
73.5,75.1,73.5,23.2,0.0,0.0
74.1,75.7,74.1,23.2,0.0,0.0
74.7,76.3,74.7,23.2,0.0,0.0
75.2,76.9,75.2,23.2,0.0,0.0
75.8,77.4,75.8,23.1,0.0,0.0
76.2,77.9,76.2,23.1,0.0,0.0
76.7,78.3,76.7,23.0,0.0,0.0
77.0,78.7,77.0,23.0,0.0,0.0
77.3,79.0,77.3,23.0,0.0,0.0
77.5,79.2,77.5,22.9,0.0,0.0
77.6,79.3,77.6,22.9,0.0,0.0
77.7,79.4,77.7,22.8,0.0,0.0
77.7,79.4,77.7,22.8,0.0,0.0
77.7,79.4,77.7,22.7,0.0,0.0
77.7,79.4,77.7,22.6,0.0,0.0
77.7,79.3,77.7,22.6,0.0,0.0
77.6,79.3,77.6,22.5,0.0,0.0
77.5,79.1,77.5,22.5,0.0,0.0
77.3,79.0,77.3,22.4,0.0,0.0
77.1,78.8,77.1,22.3,0.0,0.0
76.9,78.6,76.9,22.2,0.0,0.0
76.7,78.3,76.7,22.1,0.0,0.0
76.4,78.0,76.4,22.0,0.0,0.0
76.1,77.7,76.1,21.9,0.0,0.0
75.8,77.4,75.8,21.8,0.0,0.0
75.5,77.2,75.5,21.8,0.0,0.0
75.3,76.9,75.3,21.7,0.0,0.0
75.0,76.6,75.0,21.6,0.0,0.0
74.8,76.4,74.8,21.5,0.0,0.0
74.5,76.2,74.5,21.4,0.0,0.0
74.3,75.9,74.3,21.3,0.0,0.0
74.1,75.7,74.1,21.2,0.0,0.0
73.8,75.4,73.8,21.1,0.0,0.0
73.5,75.1,73.5,21.0,0.0,0.0
73.2,74.8,73.2,20.9,0.0,0.0
72.9,74.5,72.9,20.9,0.0,0.0
72.6,74.2,72.6,20.8,0.0,0.0
72.3,73.9,72.3,20.7,0.0,0.0
72.0,73.6,72.0,20.6,0.0,0.0
71.8,73.3,71.8,20.6,0.0,0.0
71.5,73.0,71.5,20.5,0.0,0.0
71.2,72.8,71.2,20.5,0.0,0.0
71.0,72.6,71.0,20.4,0.0,0.0
70.8,72.4,70.8,20.4,0.0,0.0
70.7,72.2,70.7,20.3,0.0,0.0
70.6,72.1,70.6,20.3,0.0,0.0
70.5,72.1,70.5,20.3,0.0,0.0
70.6,72.1,70.6,20.3,0.0,0.0
70.8,72.3,70.8,20.2,0.0,0.0
71.1,72.7,71.1,20.2,0.0,0.0
71.6,73.2,71.6,20.2,0.0,0.0
72.2,73.8,72.2,20.2,0.0,0.0
72.8,74.4,72.8,20.2,0.0,0.0
73.4,75.0,73.4,20.2,0.0,0.0
73.9,75.5,73.9,20.2,0.0,0.0
74.2,75.8,74.2,20.2,0.0,0.0
74.3,75.9,74.3,20.2,0.0,0.0
74.2,75.8,74.2,20.2,0.0,0.0
74.0,75.6,74.0,20.2,0.0,0.0
73.7,75.3,73.7,20.2,0.0,0.0
73.4,75.0,73.4,20.2,0.0,0.0
73.2,74.8,73.2,20.2,0.0,0.0
73.1,74.7,73.1,20.2,0.0,0.0
73.2,74.7,73.2,20.2,0.0,0.0
73.2,74.8,73.2,20.1,0.0,0.0
73.3,74.9,73.3,20.1,0.0,0.0
73.3,74.9,73.3,20.1,0.0,0.0
73.3,74.9,73.3,20.1,0.0,0.0
73.3,74.8,73.3,20.1,0.0,0.0
73.1,74.7,73.1,20.0,0.0,0.0
72.8,74.4,72.8,20.0,0.0,0.0
72.5,74.1,72.5,20.0,0.0,0.0
72.1,73.6,72.1,19.9,0.0,0.0
71.6,73.2,71.6,19.9,0.0,0.0
71.1,72.6,71.1,19.8,0.0,0.0
70.5,72.0,70.5,19.8,0.0,0.0
70.0,71.5,70.0,19.8,0.0,0.0
69.5,71.0,69.5,19.7,0.0,0.0
69.0,70.5,69.0,19.7,0.0,0.0
68.7,70.2,68.7,19.7,0.0,0.0
68.5,69.9,68.5,19.7,0.0,0.0
68.4,69.8,68.4,19.6,0.0,0.0
68.3,69.8,68.3,19.6,0.0,0.0
68.3,69.8,68.3,19.6,0.0,0.0
68.3,69.8,68.3,19.5,0.0,0.0
68.3,69.8,68.3,19.6,0.0,0.0
68.2,69.7,68.2,19.5,0.0,0.0
68.1,69.6,68.1,19.5,0.0,0.0
68.0,69.5,68.0,19.5,0.0,0.0
67.9,69.3,67.9,19.6,0.0,0.0
67.7,69.2,67.7,19.5,0.0,0.0
67.6,69.1,67.6,19.6,0.0,0.0
67.6,69.0,67.6,19.6,0.0,0.0
67.5,69.0,67.5,19.6,0.0,0.0
67.5,69.0,67.5,19.7,0.0,0.0
67.4,68.9,67.4,19.7,0.0,0.0
67.3,68.7,67.3,19.8,0.0,0.0
67.1,68.5,67.1,19.8,0.0,0.0
66.8,68.2,66.8,19.9,0.0,0.0
66.4,67.9,66.4,19.9,0.0,0.0
66.0,67.4,66.0,20.0,0.0,0.0
65.6,67.0,65.6,20.1,0.0,0.0
65.2,66.6,65.2,20.1,0.0,0.0
64.8,66.2,64.8,20.2,0.0,0.0
64.5,65.9,64.5,20.2,0.0,0.0
64.3,65.7,64.3,20.3,0.0,0.0
64.1,65.5,64.1,20.3,0.0,0.0
63.9,65.3,63.9,20.4,0.0,0.0
63.8,65.2,63.8,20.4,0.0,0.0
63.6,65.0,63.6,20.4,0.0,0.0
63.4,64.8,63.4,20.4,0.0,0.0
63.2,64.6,63.2,20.4,0.0,0.0
63.0,64.4,63.0,20.4,0.0,0.0
62.8,64.2,62.8,20.5,0.0,0.0
62.7,64.0,62.7,20.4,0.0,0.0
62.6,63.9,62.6,20.4,0.0,0.0
62.5,63.9,62.5,20.4,0.0,0.0
62.5,63.9,62.5,20.3,0.0,0.0
62.6,63.9,62.6,20.2,0.0,0.0
62.6,64.0,62.6,20.2,0.0,0.0
62.7,64.1,62.7,20.1,0.0,0.0
62.8,64.2,62.8,20.0,0.0,0.0
62.9,64.2,62.9,19.9,0.0,0.0
62.9,64.3,62.9,19.9,0.0,0.0
63.0,64.4,63.0,19.8,0.0,0.0
63.1,64.5,63.1,19.7,0.0,0.0
63.3,64.7,63.3,19.6,0.0,0.0
63.6,65.0,63.6,19.6,0.0,0.0
64.0,65.4,64.0,19.5,0.0,0.0
64.4,65.8,64.4,19.4,0.0,0.0
64.9,66.3,64.9,19.4,0.0,0.0
65.5,66.9,65.5,19.3,0.0,0.0
66.0,67.4,66.0,19.2,0.0,0.0
66.4,67.9,66.4,19.2,0.0,0.0
66.9,68.3,66.9,19.1,0.0,0.0
67.2,68.7,67.2,19.1,0.0,0.0
67.6,69.0,67.6,19.1,0.0,0.0
67.9,69.4,67.9,19.2,0.0,0.0
68.4,69.9,68.4,19.1,0.0,0.0
68.9,70.4,68.9,19.2,0.0,0.0
69.6,71.1,69.6,19.2,0.0,0.0
70.3,71.9,70.3,19.3,0.0,0.0
71.2,72.7,71.2,19.3,0.0,0.0
72.0,73.6,72.0,19.4,0.0,0.0
72.8,74.4,72.8,19.5,0.0,0.0
73.6,75.2,73.6,19.6,0.0,0.0
74.4,76.0,74.4,19.7,0.0,0.0
75.0,76.7,75.0,19.8,0.0,0.0
75.7,77.3,75.7,19.9,0.0,0.0
76.3,77.9,76.3,20.0,0.0,0.0
76.9,78.5,76.9,20.1,0.0,0.0
77.4,79.1,77.4,20.2,0.1,0.1
78.0,79.7,78.0,20.3,0.2,0.1
78.5,80.2,78.5,20.4,0.4,0.2
79.1,80.8,79.1,20.5,0.6,0.3
79.6,81.3,79.6,20.6,0.8,0.5
80.1,81.8,80.1,20.6,1.0,0.6
80.5,82.2,80.5,20.7,1.2,0.7
80.8,82.6,80.8,20.7,1.4,0.9
81.1,82.8,81.1,20.7,1.7,1.1
81.2,82.9,81.2,20.7,2.2,1.4
81.2,83.0,81.2,20.7,2.8,1.7
81.2,82.9,81.2,20.7,3.3,2.1
81.2,82.9,81.2,20.6,3.8,2.4
81.2,82.9,81.2,20.6,4.2,2.6
81.1,82.9,81.1,20.5,4.7,2.9
81.0,82.8,81.0,20.4,5.3,3.2
80.7,82.5,80.7,20.3,6.2,3.6
80.3,82.1,80.3,20.2,7.3,4.1
80.0,81.7,80.0,20.0,8.5,4.6
79.7,81.5,79.7,19.9,9.3,4.9
79.8,81.5,79.8,19.7,9.5,5.0
80.1,81.8,80.1,19.5,9.2,4.9
80.5,82.2,80.5,19.3,8.8,4.7
80.7,82.5,80.7,19.1,8.7,4.7
80.6,82.4,80.6,19.0,9.3,5.0
80.2,81.9,80.2,18.8,10.5,5.7
79.5,81.3,79.5,18.6,12.1,6.6
78.8,80.5,78.8,18.4,13.8,7.6
78.2,79.9,78.2,18.2,15.2,8.6
77.7,79.4,77.7,18.0,16.4,9.5
77.3,79.0,77.3,17.9,17.2,10.3
77.1,78.8,77.1,17.7,17.7,10.8
77.1,78.8,77.1,17.5,17.9,11.1
77.2,78.8,77.2,17.4,17.9,11.1
77.3,79.0,77.3,17.3,17.9,11.0
77.4,79.1,77.4,17.1,17.9,10.9
77.4,79.1,77.4,17.0,18.3,10.9
77.3,79.0,77.3,16.9,18.7,10.8
77.3,79.0,77.3,16.8,19.0,10.8
77.5,79.1,77.5,16.8,19.0,10.5
77.8,79.5,77.8,16.7,18.4,10.0
78.4,80.1,78.4,16.6,17.5,9.4
78.9,80.6,78.9,16.6,16.6,8.9
79.2,80.9,79.2,16.5,16.1,8.5
79.1,80.9,79.1,16.5,16.3,8.5
78.7,80.4,78.7,16.5,17.2,9.0
78.0,79.7,78.0,16.4,18.6,9.8
77.0,78.7,77.0,16.4,20.4,11.0
76.0,77.6,76.0,16.4,22.4,12.4
75.0,76.6,75.0,16.4,24.1,13.8
74.4,76.0,74.4,16.4,25.2,14.6
74.4,76.0,74.4,16.4,25.3,14.8
75.2,76.8,75.2,16.4,24.1,13.9
76.4,78.1,76.4,16.4,22.1,12.5
77.7,79.4,77.7,16.4,20.0,11.0
78.5,80.2,78.5,16.4,18.7,10.4
78.3,80.0,78.3,16.5,19.0,11.1
77.4,79.1,77.4,16.5,20.4,12.6
76.3,78.0,76.3,16.5,22.3,14.4
75.3,77.0,75.3,16.5,24.0,15.7
74.7,76.3,74.7,16.6,25.2,16.3
74.4,76.0,74.4,16.5,26.0,16.2
74.2,75.8,74.2,16.6,26.4,15.9
74.0,75.6,74.0,16.6,26.8,15.5
73.8,75.4,73.8,16.6,27.1,15.3
73.7,75.3,73.7,16.6,27.2,15.1
73.9,75.5,73.9,16.7,26.9,14.7
74.4,76.0,74.4,16.7,25.8,14.1
75.5,77.1,75.5,16.7,23.8,13.1
76.9,78.6,76.9,16.7,21.2,11.8
78.3,80.0,78.3,16.8,18.6,10.5
79.4,81.1,79.4,16.8,16.7,9.2
80.0,81.7,80.0,16.9,15.8,8.3
80.1,81.8,80.1,16.9,15.8,7.8
79.7,81.5,79.7,16.9,16.4,7.7
79.1,80.8,79.1,16.9,17.1,8.1
78.4,80.1,78.4,17.0,17.8,8.9
77.7,79.4,77.7,17.0,18.3,9.8
77.1,78.8,77.1,17.0,18.4,10.6
76.9,78.5,76.9,17.1,18.2,11.1
77.0,78.6,77.0,17.1,17.6,11.1
77.3,79.0,77.3,17.2,16.6,10.8
77.8,79.5,77.8,17.2,15.4,10.2
78.5,80.2,78.5,17.2,14.0,9.4
79.2,80.9,79.2,17.3,12.7,8.3
79.9,81.6,79.9,17.4,11.5,7.3
80.4,82.1,80.4,17.4,10.6,6.5
80.6,82.3,80.6,17.4,10.1,6.1
80.5,82.2,80.5,17.5,10.1,6.1
80.2,81.9,80.2,17.5,10.2,6.2
80.0,81.7,80.0,17.6,10.2,6.2
79.9,81.7,79.9,17.6,9.7,5.9
80.1,81.9,80.1,17.7,8.8,5.2
80.5,82.2,80.5,17.7,7.7,4.4
80.7,82.5,80.7,17.7,6.7,3.6
80.8,82.5,80.8,17.8,5.9,3.1
80.7,82.4,80.7,17.8,5.5,3.0
80.5,82.3,80.5,17.9,5.3,3.0
80.5,82.2,80.5,17.9,4.9,3.0
80.6,82.3,80.6,17.9,4.3,2.7
80.9,82.7,80.9,17.9,3.5,2.1
81.3,83.0,81.3,18.0,2.7,1.6
81.5,83.3,81.5,17.9,2.1,1.1
81.6,83.4,81.6,17.9,1.7,0.9
81.6,83.3,81.6,17.9,1.6,0.8
81.5,83.3,81.5,17.9,1.5,0.8
81.5,83.2,81.5,17.9,1.3,0.7
81.5,83.3,81.5,17.9,1.0,0.6
81.6,83.3,81.6,17.9,0.7,0.4
81.7,83.4,81.7,17.8,0.4,0.3
81.7,83.5,81.7,17.8,0.2,0.1
81.7,83.5,81.7,17.7,0.1,0.0
81.7,83.5,81.7,17.7,0.0,0.0
81.7,83.4,81.7,17.7,0.0,0.0
81.7,83.4,81.7,17.6,0.0,0.0
81.6,83.4,81.6,17.5,0.0,0.0
81.6,83.4,81.6,17.5,0.0,0.0
81.6,83.4,81.6,17.4,0.0,0.0
81.7,83.4,81.7,17.3,0.0,0.0
81.7,83.5,81.7,17.3,0.0,0.0
81.7,83.5,81.7,17.2,0.0,0.0
81.8,83.6,81.8,17.1,0.0,0.0
81.9,83.7,81.9,17.0,0.0,0.0
82.0,83.8,82.0,17.0,0.1,0.0
82.2,84.0,82.2,16.9,0.1,0.0
82.4,84.2,82.4,16.8,0.0,0.0
82.7,84.5,82.7,16.7,0.0,0.0
83.1,84.9,83.1,16.6,0.0,0.0
83.6,85.4,83.6,16.6,0.0,0.0
84.1,85.9,84.1,16.5,0.0,0.0
84.6,86.4,84.6,16.4,0.0,0.0
85.1,86.9,85.1,16.4,0.0,0.0
85.6,87.4,85.6,16.4,0.0,0.0
86.0,87.9,86.0,16.3,0.0,0.0
86.5,88.3,86.5,16.3,0.0,0.0
86.9,88.8,86.9,16.2,0.0,0.0
87.3,89.2,87.3,16.2,0.0,0.0
87.8,89.7,87.8,16.2,0.0,0.0
88.3,90.2,88.3,16.1,0.0,0.0
88.9,90.8,88.9,16.1,0.0,0.0
89.4,91.4,89.4,16.1,0.0,0.0
90.0,91.9,90.0,16.1,0.0,0.0
90.5,92.4,90.5,16.0,0.0,0.0
90.9,92.8,90.9,16.0,0.0,0.0
91.1,93.1,91.1,16.0,0.0,0.0
91.3,93.3,91.3,16.0,0.0,0.0
91.3,93.3,91.3,16.0,0.0,0.0
91.2,93.1,91.2,16.0,0.0,0.0
91.0,92.9,91.0,16.0,0.0,0.0
90.7,92.6,90.7,16.0,0.0,0.0
90.3,92.3,90.3,16.0,0.0,0.0
90.0,91.9,90.0,16.0,0.0,0.0
89.6,91.5,89.6,16.0,0.0,0.0
89.1,91.1,89.1,16.1,0.0,0.0
88.7,90.6,88.7,16.1,0.0,0.0
88.2,90.1,88.2,16.1,0.0,0.0
87.7,89.6,87.7,16.2,0.0,0.0
87.2,89.1,87.2,16.2,0.0,0.0
86.7,88.6,86.7,16.3,0.0,0.0
86.2,88.0,86.2,16.3,0.0,0.0
85.6,87.5,85.6,16.4,0.0,0.0
85.1,86.9,85.1,16.4,0.0,0.0
84.5,86.4,84.5,16.5,0.0,0.0
84.0,85.8,84.0,16.5,0.0,0.0
83.4,85.2,83.4,16.6,0.0,0.0
82.9,84.7,82.9,16.7,0.0,0.0
82.3,84.1,82.3,16.7,0.0,0.0
81.8,83.6,81.8,16.8,0.0,0.0
81.3,83.1,81.3,16.9,0.0,0.0
80.8,82.6,80.8,16.9,0.0,0.0
80.3,82.1,80.3,17.0,0.0,0.0
79.9,81.6,79.9,17.0,0.0,0.0
79.5,81.2,79.5,17.1,0.0,0.0
79.0,80.7,79.0,17.2,0.0,0.0
78.6,80.3,78.6,17.2,0.0,0.0
78.2,79.9,78.2,17.3,0.0,0.0
77.8,79.5,77.8,17.4,0.0,0.0
77.4,79.1,77.4,17.4,0.0,0.0
77.0,78.7,77.0,17.5,0.0,0.0
76.7,78.3,76.7,17.5,0.0,0.0
76.3,78.0,76.3,17.6,0.0,0.0
76.0,77.7,76.0,17.6,0.0,0.0
75.8,77.4,75.8,17.7,0.0,0.0
75.6,77.3,75.6,17.7,0.0,0.0
75.6,77.2,75.6,17.7,0.0,0.0
75.7,77.3,75.7,17.8,0.0,0.0
76.0,77.6,76.0,17.8,0.0,0.0
76.4,78.1,76.4,17.8,0.0,0.0
77.0,78.6,77.0,17.8,0.0,0.0
77.6,79.2,77.6,17.8,0.0,0.0
78.1,79.8,78.1,17.8,0.0,0.0
78.6,80.3,78.6,17.9,0.0,0.0
78.9,80.6,78.9,17.8,0.0,0.0
78.9,80.6,78.9,17.8,0.0,0.0
78.8,80.5,78.8,17.8,0.0,0.0
78.5,80.2,78.5,17.8,0.0,0.0
78.2,79.9,78.2,17.8,0.0,0.0
77.9,79.6,77.9,17.7,0.0,0.0
77.6,79.3,77.6,17.6,0.0,0.0
77.5,79.2,77.5,17.6,0.0,0.0
77.4,79.1,77.4,17.5,0.0,0.0
77.5,79.1,77.5,17.5,0.0,0.0
77.5,79.2,77.5,17.4,0.0,0.0
77.5,79.2,77.5,17.3,0.0,0.0
77.4,79.1,77.4,17.2,0.0,0.0
77.3,79.0,77.3,17.1,0.0,0.0
77.0,78.7,77.0,16.9,0.0,0.0
