gen_0_4,gen_1_0,gen_2_1,gen_5_2,gen_7_3
62.4,63.8,62.4,46.0,13.5
62.5,63.9,62.5,46.1,13.5
62.6,64.0,62.6,46.3,13.4
62.8,64.1,62.8,46.4,13.4
62.9,64.2,62.9,46.6,13.3
62.9,64.3,62.9,46.7,13.2
62.9,64.2,62.9,46.8,13.1
62.7,64.1,62.7,47.0,13.0
62.5,63.8,62.5,47.1,12.9
62.1,63.4,62.1,47.2,12.8
61.6,63.0,61.6,47.4,12.6
61.1,62.5,61.1,47.5,12.4
60.6,61.9,60.6,47.6,12.3
60.1,61.4,60.1,47.7,12.1
59.7,61.0,59.7,47.8,11.8
59.3,60.6,59.3,47.9,11.6
59.0,60.2,59.0,47.9,11.3
58.7,60.0,58.7,48.0,11.1
58.5,59.7,58.5,48.0,10.7
58.3,59.6,58.3,48.1,10.4
58.2,59.4,58.2,48.1,10.1
58.1,59.4,58.1,48.1,9.7
58.1,59.3,58.1,48.1,9.3
58.0,59.3,58.0,48.1,8.9
57.9,59.2,57.9,48.0,8.4
57.8,59.1,57.8,48.0,8.0
57.7,59.0,57.7,47.9,7.5
57.6,58.8,57.6,47.9,7.0
57.4,58.6,57.4,47.8,6.6
57.2,58.5,57.2,47.7,6.1
57.1,58.3,57.1,47.6,5.6
57.0,58.3,57.0,47.5,5.1
57.0,58.3,57.0,47.4,4.6
57.1,58.3,57.1,47.3,4.1
57.1,58.4,57.1,47.2,3.7
57.2,58.5,57.2,47.1,3.2
57.3,58.6,57.3,47.0,2.8
57.4,58.6,57.4,46.9,2.3
57.4,58.7,57.4,46.8,1.9
57.5,58.7,57.5,46.6,1.6
57.4,58.7,57.4,46.5,1.2
57.4,58.7,57.4,46.4,0.9
57.4,58.6,57.4,46.3,0.7
57.4,58.6,57.4,46.2,0.5
57.4,58.6,57.4,46.0,0.3
57.4,58.6,57.4,45.9,0.2
57.4,58.7,57.4,45.8,0.1
57.5,58.7,57.5,45.7,0.0
57.5,58.7,57.5,45.6,0.0
57.5,58.8,57.5,45.5,0.0
57.6,58.8,57.6,45.3,0.0
57.6,58.8,57.6,45.2,0.0
57.7,58.9,57.7,45.1,0.0
57.7,59.0,57.7,45.0,0.0
57.9,59.1,57.9,44.9,0.0
58.0,59.2,58.0,44.8,0.0
58.2,59.4,58.2,44.7,0.0
58.4,59.6,58.4,44.6,0.0
58.6,59.9,58.6,44.4,0.0
58.9,60.2,58.9,44.3,0.0
59.3,60.6,59.3,44.2,0.0
59.7,61.0,59.7,44.1,0.0
60.2,61.5,60.2,44.0,0.0
60.7,62.0,60.7,43.9,0.0
61.3,62.6,61.3,43.8,0.0
61.9,63.2,61.9,43.6,0.0
62.5,63.8,62.5,43.5,0.0
63.1,64.5,63.1,43.4,0.0
63.7,65.1,63.7,43.3,0.0
64.4,65.8,64.4,43.2,0.0
65.0,66.4,65.0,43.0,0.0
65.6,67.1,65.6,42.9,0.0
66.3,67.7,66.3,42.8,0.0
66.9,68.4,66.9,42.7,0.0
67.5,69.0,67.5,42.5,0.0
68.2,69.6,68.2,42.4,0.0
68.7,70.2,68.7,42.3,0.0
69.3,70.8,69.3,42.2,0.0
69.8,71.3,69.8,42.1,0.0
70.2,71.7,70.2,41.9,0.0
70.5,72.0,70.5,41.8,0.0
70.7,72.3,70.7,41.7,0.0
70.9,72.5,70.9,41.6,0.0
71.1,72.6,71.1,41.5,0.0
71.2,72.7,71.2,41.4,0.0
71.2,72.7,71.2,41.3,0.0
71.2,72.8,71.2,41.2,0.0
71.2,72.8,71.2,41.1,0.0
71.2,72.7,71.2,41.0,0.0
71.1,72.7,71.1,40.9,0.0
71.0,72.5,71.0,40.8,0.0
70.9,72.4,70.9,40.7,0.0
70.7,72.2,70.7,40.6,0.0
70.4,72.0,70.4,40.6,0.0
70.2,71.7,70.2,40.5,0.0
69.9,71.4,69.9,40.4,0.0
69.7,71.2,69.7,40.4,0.0
69.4,70.9,69.4,40.3,0.0
69.2,70.7,69.2,40.2,0.0
69.0,70.5,69.0,40.2,0.0
68.8,70.3,68.8,40.1,0.0
68.6,70.0,68.6,40.1,0.0
68.4,69.8,68.4,40.0,0.0
68.1,69.6,68.1,39.9,0.0
67.9,69.4,67.9,39.9,0.0
67.6,69.1,67.6,39.8,0.0
67.4,68.8,67.4,39.7,0.0
67.1,68.6,67.1,39.7,0.0
66.9,68.3,66.9,39.6,0.0
66.6,68.0,66.6,39.5,0.0
66.4,67.8,66.4,39.5,0.0
66.1,67.5,66.1,39.4,0.0
65.9,67.3,65.9,39.3,0.0
65.7,67.1,65.7,39.2,0.0
65.5,67.0,65.5,39.1,0.0
65.4,66.8,65.4,39.0,0.0
65.3,66.7,65.3,38.9,0.0
65.2,66.7,65.2,38.8,0.0
65.3,66.7,65.3,38.7,0.0
65.4,66.8,65.4,38.5,0.0
65.7,67.1,65.7,38.4,0.0
66.1,67.5,66.1,38.3,0.0
66.7,68.1,66.7,38.2,0.0
67.3,68.8,67.3,38.1,0.0
68.0,69.5,68.0,37.9,0.0
68.7,70.2,68.7,37.8,0.0
69.3,70.8,69.3,37.7,0.0
69.7,71.2,69.7,37.6,0.0
69.8,71.3,69.8,37.5,0.0
69.8,71.3,69.8,37.4,0.0
69.6,71.2,69.6,37.3,0.0
69.4,70.9,69.4,37.2,0.0
69.2,70.7,69.2,37.1,0.0
69.1,70.6,69.1,37.0,0.0
69.1,70.6,69.1,37.0,0.0
69.1,70.6,69.1,36.9,0.0
69.2,70.7,69.2,36.9,0.0
69.4,70.9,69.4,36.8,0.0
69.5,71.0,69.5,36.8,0.0
69.5,71.0,69.5,36.8,0.0
69.4,70.9,69.4,36.8,0.0
69.2,70.7,69.2,36.8,0.0
69.0,70.5,69.0,36.8,0.0
68.7,70.1,68.7,36.8,0.0
68.2,69.7,68.2,36.9,0.0
67.8,69.2,67.8,36.9,0.0
67.2,68.7,67.2,37.0,0.0
66.6,68.1,66.6,37.0,0.0
66.1,67.5,66.1,37.1,0.0
65.5,67.0,65.5,37.1,0.0
65.1,66.5,65.1,37.2,0.0
64.7,66.1,64.7,37.3,0.0
64.5,65.9,64.5,37.3,0.0
64.4,65.8,64.4,37.4,0.0
64.3,65.7,64.3,37.4,0.0
64.3,65.7,64.3,37.5,0.0
64.3,65.7,64.3,37.6,0.0
64.3,65.7,64.3,37.6,0.0
64.2,65.6,64.2,37.6,0.0
64.1,65.5,64.1,37.7,0.0
64.0,65.4,64.0,37.7,0.0
63.9,65.2,63.9,37.7,0.0
63.7,65.1,63.7,37.7,0.0
63.7,65.0,63.7,37.7,0.0
63.6,65.0,63.6,37.7,0.0
63.6,65.0,63.6,37.7,0.0
63.6,65.0,63.6,37.6,0.0
63.6,65.0,63.6,37.6,0.0
63.5,64.9,63.5,37.5,0.0
63.3,64.7,63.3,37.5,0.0
63.1,64.4,63.1,37.4,0.0
62.7,64.1,62.7,37.3,0.0
62.3,63.7,62.3,37.2,0.0
61.9,63.3,61.9,37.2,0.0
61.6,62.9,61.6,37.1,0.0
61.3,62.6,61.3,36.9,0.0
61.0,62.3,61.0,36.8,0.0
60.8,62.1,60.8,36.7,0.0
60.7,62.0,60.7,36.6,0.0
60.6,61.9,60.6,36.5,0.0
60.5,61.8,60.5,36.3,0.0
60.3,61.6,60.3,36.2,0.0
60.2,61.5,60.2,36.1,0.0
60.0,61.3,60.0,35.9,0.0
59.8,61.1,59.8,35.8,0.0
59.7,60.9,59.7,35.6,0.0
59.5,60.8,59.5,35.5,0.0
59.4,60.7,59.4,35.3,0.0
59.4,60.7,59.4,35.2,0.0
59.4,60.7,59.4,35.0,0.0
59.5,60.8,59.5,34.9,0.0
59.6,60.9,59.6,34.7,0.0
59.7,60.9,59.7,34.6,0.0
59.7,61.0,59.7,34.4,0.0
59.8,61.1,59.8,34.3,0.0
59.9,61.2,59.9,34.1,0.0
59.9,61.2,59.9,34.0,0.0
60.1,61.4,60.1,33.8,0.0
60.3,61.6,60.3,33.7,0.0
60.6,61.9,60.6,33.5,0.0
60.9,62.3,60.9,33.4,0.0
61.4,62.7,61.4,33.3,0.0
61.9,63.3,61.9,33.1,0.0
62.5,63.8,62.5,33.0,0.0
63.0,64.3,63.0,32.8,0.0
63.5,64.8,63.5,32.7,0.0
63.9,65.3,63.9,32.6,0.0
64.2,65.6,64.2,32.4,0.0
64.6,66.0,64.6,32.3,0.0
65.0,66.4,65.0,32.2,0.0
65.5,66.9,65.5,32.1,0.0
66.0,67.5,66.0,31.9,0.0
66.7,68.2,66.7,31.8,0.0
67.5,69.0,67.5,31.7,0.0
68.4,69.9,68.4,31.6,0.0
69.3,70.8,69.3,31.5,0.0
70.1,71.7,70.1,31.4,0.0
71.0,72.5,71.0,31.3,0.0
71.7,73.3,71.7,31.2,0.0
72.4,74.0,72.4,31.1,0.0
73.1,74.7,73.1,31.0,0.0
73.7,75.3,73.7,31.0,0.0
74.3,75.9,74.3,30.9,0.0
74.9,76.6,74.9,30.8,0.1
75.5,77.2,75.5,30.8,0.2
76.2,77.8,76.2,30.7,0.3
76.7,78.4,76.7,30.7,0.4
77.3,79.0,77.3,30.6,0.5
77.8,79.5,77.8,30.6,0.7
78.3,80.0,78.3,30.6,0.9
78.7,80.4,78.7,30.5,1.1
79.0,80.7,79.0,30.5,1.3
79.3,81.0,79.3,30.5,1.5
79.5,81.2,79.5,30.5,1.8
79.6,81.3,79.6,30.5,2.1
79.7,81.4,79.7,30.5,2.4
79.7,81.4,79.7,30.5,2.7
79.7,81.4,79.7,30.6,3.0
79.7,81.4,79.7,30.6,3.4
79.6,81.3,79.6,30.6,3.8
79.5,81.2,79.5,30.7,4.1
79.5,81.2,79.5,30.7,4.5
79.4,81.1,79.4,30.8,4.8
79.3,81.0,79.3,30.8,5.2
79.2,81.0,79.2,30.9,5.6
79.2,80.9,79.2,30.9,5.9
79.1,80.8,79.1,31.0,6.3
79.1,80.8,79.1,31.0,6.6
79.0,80.8,79.0,31.1,6.9
79.0,80.7,79.0,31.1,7.2
79.0,80.7,79.0,31.1,7.5
78.9,80.7,78.9,31.2,7.8
78.9,80.6,78.9,31.2,8.1
78.9,80.6,78.9,31.2,8.4
78.8,80.5,78.8,31.2,8.7
78.7,80.4,78.7,31.2,9.0
78.7,80.4,78.7,31.2,9.2
78.6,80.3,78.6,31.2,9.5
78.5,80.2,78.5,31.2,9.7
78.4,80.1,78.4,31.2,10.0
78.4,80.1,78.4,31.1,10.2
78.3,80.0,78.3,31.1,10.4
78.2,79.9,78.2,31.0,10.6
78.2,79.8,78.2,30.9,10.9
78.1,79.8,78.1,30.8,11.1
78.0,79.7,78.0,30.7,11.3
78.0,79.7,78.0,30.6,11.5
77.9,79.6,77.9,30.5,11.7
77.9,79.5,77.9,30.4,11.9
77.8,79.5,77.8,30.3,12.1
77.8,79.5,77.8,30.1,12.2
77.8,79.5,77.8,30.0,12.4
77.8,79.5,77.8,29.8,12.6
77.8,79.5,77.8,29.7,12.7
77.8,79.5,77.8,29.5,12.9
77.9,79.6,77.9,29.4,13.0
78.0,79.7,78.0,29.2,13.2
78.1,79.8,78.1,29.0,13.3
78.2,79.9,78.2,28.8,13.4
78.3,80.0,78.3,28.7,13.5
78.5,80.2,78.5,28.5,13.6
78.5,80.2,78.5,28.3,13.7
78.6,80.3,78.6,28.1,13.8
78.6,80.3,78.6,27.9,13.8
78.5,80.2,78.5,27.7,13.9
78.4,80.1,78.4,27.5,13.9
78.3,80.0,78.3,27.3,13.9
78.2,79.8,78.2,27.1,13.9
78.1,79.8,78.1,26.9,13.8
78.1,79.8,78.1,26.7,13.8
78.2,79.8,78.2,26.6,13.7
78.3,80.0,78.3,26.4,13.7
78.5,80.2,78.5,26.2,13.6
78.7,80.4,78.7,26.0,13.5
78.8,80.5,78.8,25.8,13.4
78.9,80.6,78.9,25.7,13.2
78.9,80.6,78.9,25.5,13.1
78.8,80.5,78.8,25.4,12.9
78.7,80.4,78.7,25.2,12.8
78.5,80.2,78.5,25.1,12.6
78.4,80.1,78.4,25.0,12.4
78.3,80.0,78.3,24.9,12.1
78.2,79.9,78.2,24.8,11.9
78.2,79.9,78.2,24.7,11.6
78.2,79.9,78.2,24.6,11.3
78.3,80.0,78.3,24.5,11.0
78.3,80.0,78.3,24.5,10.7
78.4,80.1,78.4,24.4,10.4
78.5,80.2,78.5,24.4,10.0
78.6,80.3,78.6,24.4,9.6
78.6,80.3,78.6,24.4,9.2
78.6,80.3,78.6,24.4,8.8
78.6,80.3,78.6,24.4,8.4
78.5,80.2,78.5,24.4,7.9
78.4,80.1,78.4,24.4,7.5
78.3,79.9,78.3,24.5,7.0
78.1,79.8,78.1,24.5,6.5
77.9,79.6,77.9,24.5,6.0
77.7,79.4,77.7,24.6,5.5
77.6,79.3,77.6,24.6,5.0
77.6,79.2,77.6,24.7,4.6
77.5,79.2,77.5,24.7,4.1
77.5,79.2,77.5,24.7,3.6
77.6,79.2,77.6,24.8,3.1
77.6,79.3,77.6,24.8,2.7
77.6,79.3,77.6,24.8,2.3
77.7,79.3,77.7,24.9,1.9
77.7,79.3,77.7,24.9,1.5
77.7,79.4,77.7,24.9,1.2
77.7,79.4,77.7,24.9,0.9
77.7,79.3,77.7,24.9,0.6
77.7,79.3,77.7,24.9,0.4
77.6,79.3,77.6,24.8,0.3
77.6,79.3,77.6,24.8,0.1
77.6,79.3,77.6,24.8,0.1
77.6,79.3,77.6,24.7,0.0
77.6,79.3,77.6,24.7,0.0
77.6,79.3,77.6,24.6,0.0
77.6,79.3,77.6,24.5,0.0
77.6,79.3,77.6,24.5,0.0
77.7,79.3,77.7,24.4,0.0
77.7,79.4,77.7,24.3,0.0
77.8,79.4,77.8,24.2,0.0
77.8,79.5,77.8,24.1,0.0
77.9,79.6,77.9,24.1,0.0
78.0,79.7,78.0,24.0,0.0
78.2,79.9,78.2,23.9,0.1
78.4,80.1,78.4,23.8,0.0
78.6,80.4,78.6,23.8,0.0
79.0,80.7,79.0,23.7,0.0
79.4,81.1,79.4,23.6,0.0
79.8,81.6,79.8,23.6,0.0
80.3,82.1,80.3,23.5,0.0
80.9,82.6,80.9,23.5,0.0
81.4,83.2,81.4,23.4,0.0
81.9,83.7,81.9,23.4,0.0
82.4,84.2,82.4,23.4,0.0
82.8,84.6,82.8,23.4,0.0
83.3,85.1,83.3,23.4,0.0
83.8,85.6,83.8,23.4,0.0
84.3,86.1,84.3,23.4,0.0
84.8,86.6,84.8,23.4,0.0
85.3,87.2,85.3,23.4,0.0
85.9,87.8,85.9,23.4,0.0
86.5,88.4,86.5,23.4,0.0
87.0,88.9,87.0,23.4,0.0
87.5,89.4,87.5,23.4,0.0
87.8,89.7,87.8,23.5,0.0
88.0,89.9,88.0,23.5,0.0
88.0,89.9,88.0,23.5,0.0
87.9,89.8,87.9,23.5,0.0
87.8,89.7,87.8,23.5,0.0
87.6,89.5,87.6,23.5,0.0
87.3,89.2,87.3,23.5,0.0
87.0,88.9,87.0,23.5,0.0
86.6,88.5,86.6,23.5,0.0
86.3,88.1,86.3,23.5,0.0
85.9,87.8,85.9,23.5,0.0
85.5,87.3,85.5,23.4,0.0
85.1,86.9,85.1,23.4,0.0
84.7,86.5,84.7,23.3,0.0
84.2,86.0,84.2,23.3,0.0
83.8,85.6,83.8,23.2,0.0
83.3,85.1,83.3,23.2,0.0
82.9,84.7,82.9,23.1,0.0
82.4,84.2,82.4,23.0,0.0
82.0,83.7,82.0,23.0,0.0
81.5,83.3,81.5,22.9,0.0
81.1,82.8,81.1,22.8,0.0
80.6,82.4,80.6,22.7,0.0
80.2,81.9,80.2,22.7,0.0
79.8,81.5,79.8,22.6,0.0
79.4,81.1,79.4,22.5,0.0
79.0,80.7,79.0,22.5,0.0
78.6,80.3,78.6,22.4,0.0
78.3,80.0,78.3,22.4,0.0
77.9,79.6,77.9,22.4,0.0
77.6,79.3,77.6,22.3,0.0
77.3,78.9,77.3,22.3,0.0
76.9,78.6,76.9,22.3,0.0
76.6,78.3,76.6,22.3,0.0
76.3,77.9,76.3,22.3,0.0
76.0,77.6,76.0,22.3,0.0
75.7,77.4,75.7,22.3,0.0
75.5,77.1,75.5,22.4,0.0
75.3,76.9,75.3,22.5,0.0
75.2,76.8,75.2,22.5,0.0
75.2,76.8,75.2,22.6,0.0
75.3,76.9,75.3,22.7,0.0
75.6,77.2,75.6,22.8,0.0
76.1,77.7,76.1,22.9,0.0
76.7,78.3,76.7,23.0,0.0
77.3,79.0,77.3,23.1,0.0
77.9,79.6,77.9,23.2,0.0
78.4,80.1,78.4,23.2,0.0
78.7,80.5,78.7,23.3,0.0
78.8,80.5,78.8,23.4,0.0
78.7,80.4,78.7,23.5,0.0
78.5,80.2,78.5,23.6,0.0
78.1,79.8,78.1,23.7,0.0
77.8,79.5,77.8,23.7,0.0
77.6,79.3,77.6,23.8,0.0
77.5,79.2,77.5,23.8,0.0
77.5,79.1,77.5,23.8,0.0
77.5,79.2,77.5,23.9,0.0
77.6,79.2,77.6,23.9,0.0
77.6,79.3,77.6,23.8,0.0
77.6,79.3,77.6,23.8,0.0
77.5,79.1,77.5,23.7,0.0
77.3,78.9,77.3,23.7,0.0
77.0,78.6,77.0,23.6,0.0
76.6,78.2,76.6,23.5,0.0
76.1,77.8,76.1,23.4,0.0
75.6,77.3,75.6,23.2,0.0
75.1,76.7,75.1,23.1,0.0
74.5,76.1,74.5,23.0,0.0
73.9,75.5,73.9,22.9,0.0
73.4,75.0,73.4,22.7,0.0
72.9,74.5,72.9,22.6,0.0
72.6,74.2,72.6,22.5,0.0
72.5,74.1,72.5,22.4,0.0
72.5,74.1,72.5,22.3,0.0
72.5,74.1,72.5,22.2,0.0
72.7,74.2,72.7,22.1,0.0
72.8,74.3,72.8,22.0,0.0
72.8,74.4,72.8,22.0,0.0
72.8,74.4,72.8,21.9,0.0
72.7,74.3,72.7,21.9,0.0
72.6,74.2,72.6,21.9,0.0
72.5,74.0,72.5,21.9,0.0
72.3,73.9,72.3,22.0,0.0
72.2,73.8,72.2,22.0,0.0
72.1,73.7,72.1,22.1,0.0
72.0,73.6,72.0,22.2,0.0
71.9,73.5,71.9,22.4,0.0
71.8,73.4,71.8,22.5,0.0
71.6,73.2,71.6,22.7,0.0
71.4,72.9,71.4,22.9,0.0
71.1,72.6,71.1,23.1,0.0
70.7,72.2,70.7,23.3,0.0
70.3,71.8,70.3,23.5,0.0
69.8,71.3,69.8,23.7,0.0
69.4,70.9,69.4,23.9,0.0
69.0,70.5,69.0,24.1,0.0
68.6,70.1,68.6,24.4,0.0
68.3,69.8,68.3,24.6,0.0
68.1,69.6,68.1,24.8,0.0
67.9,69.3,67.9,25.0,0.0
67.6,69.1,67.6,25.2,0.0
67.4,68.9,67.4,25.3,0.0
67.2,68.6,67.2,25.5,0.0
66.9,68.4,66.9,25.6,0.0
66.7,68.1,66.7,25.7,0.0
66.4,67.9,66.4,25.8,0.0
66.3,67.7,66.3,25.8,0.0
66.1,67.6,66.1,25.9,0.0
66.1,67.5,66.1,25.9,0.0
66.1,67.5,66.1,25.8,0.0
66.1,67.5,66.1,25.8,0.0
66.2,67.6,66.2,25.7,0.0
66.3,67.7,66.3,25.6,0.0
66.3,67.8,66.3,25.5,0.0
66.4,67.8,66.4,25.4,0.0
66.4,67.9,66.4,25.2,0.0
66.5,68.0,66.5,25.1,0.0
66.6,68.1,66.6,24.9,0.0
66.8,68.3,66.8,24.7,0.0
67.1,68.5,67.1,24.5,0.0
67.5,68.9,67.5,24.4,0.0
67.9,69.4,67.9,24.2,0.0
68.4,69.9,68.4,24.0,0.0
68.9,70.4,68.9,23.8,0.0
69.4,70.9,69.4,23.6,0.0
69.9,71.4,69.9,23.4,0.0
70.3,71.8,70.3,23.3,0.0
70.7,72.2,70.7,23.1,0.0
71.1,72.6,71.1,23.0,0.0
71.5,73.0,71.5,22.8,0.0
71.9,73.5,71.9,22.7,0.0
72.5,74.1,72.5,22.6,0.0
73.2,74.7,73.2,22.5,0.0
73.9,75.5,73.9,22.4,0.0
74.7,76.4,74.7,22.4,0.0
75.6,77.2,75.6,22.3,0.0
76.4,78.1,76.4,22.3,0.0
77.2,78.9,77.2,22.3,0.0
78.0,79.7,78.0,22.2,0.0
78.7,80.4,78.7,22.2,0.0
79.4,81.1,79.4,22.3,0.0
80.0,81.8,80.0,22.3,0.0
80.7,82.4,80.7,22.3,0.0
81.3,83.0,81.3,22.4,0.1
81.9,83.7,81.9,22.4,0.1
82.5,84.3,82.5,22.5,0.2
83.1,84.9,83.1,22.5,0.3
83.7,85.5,83.7,22.6,0.3
84.2,86.0,84.2,22.7,0.5
84.6,86.4,84.6,22.8,0.6
84.9,86.8,84.9,22.9,0.8
85.2,87.0,85.2,23.0,0.9
85.4,87.2,85.4,23.1,1.1
85.5,87.4,85.5,23.3,1.4
85.6,87.5,85.6,23.4,1.6
85.6,87.5,85.6,23.5,1.9
85.6,87.5,85.6,23.7,2.2
85.6,87.4,85.6,23.8,2.6
85.5,87.3,85.5,24.0,2.9
85.3,87.2,85.3,24.1,3.3
85.2,87.1,85.2,24.3,3.7
85.1,86.9,85.1,24.5,4.1
84.9,86.7,84.9,24.6,4.5
84.7,86.6,84.7,24.8,5.0
84.6,86.4,84.6,25.0,5.4
84.4,86.2,84.4,25.1,5.9
84.2,86.1,84.2,25.3,6.3
84.1,85.9,84.1,25.5,6.8
83.9,85.8,83.9,25.7,7.2
83.8,85.6,83.8,25.8,7.7
83.7,85.5,83.7,26.0,8.1
83.5,85.3,83.5,26.2,8.6
83.3,85.1,83.3,26.4,9.0
83.2,85.0,83.2,26.5,9.4
83.0,84.8,83.0,26.7,9.8
82.8,84.6,82.8,26.9,10.2
82.5,84.3,82.5,27.0,10.6
82.3,84.1,82.3,27.2,11.0
82.1,83.9,82.1,27.3,11.4
