1_G,2_G,3_G,4_G,5_G,6_G,7_G,8_G,9_G,10_G,11_G,12_G,13_G,14_G
56.9,41.3,58.2,0,0,56.9,0,0.0,0,0,0,0,0,0
57.0,41.5,58.2,0,0,57.0,0,0.0,0,0,0,0,0,0
57.1,41.6,58.3,0,0,57.1,0,0.0,0,0,0,0,0,0
57.2,41.8,58.4,0,0,57.2,0,0.0,0,0,0,0,0,0
57.3,42.0,58.5,0,0,57.3,0,0.0,0,0,0,0,0,0
57.4,42.2,58.6,0,0,57.4,0,0.0,0,0,0,0,0,0
57.4,42.4,58.7,0,0,57.4,0,0.0,0,0,0,0,0,0
57.5,42.6,58.7,0,0,57.5,0,0.0,0,0,0,0,0,0
57.5,42.8,58.7,0,0,57.5,0,0.0,0,0,0,0,0,0
57.4,43.0,58.7,0,0,57.4,0,0.0,0,0,0,0,0,0
57.4,43.2,58.6,0,0,57.4,0,0.0,0,0,0,0,0,0
57.3,43.5,58.6,0,0,57.3,0,0.0,0,0,0,0,0,0
57.3,43.7,58.5,0,0,57.3,0,0.1,0,0,0,0,0,0
57.3,43.9,58.5,0,0,57.3,0,0.1,0,0,0,0,0,0
57.3,44.2,58.5,0,0,57.3,0,0.2,0,0,0,0,0,0
57.3,44.4,58.6,0,0,57.3,0,0.3,0,0,0,0,0,0
57.4,44.6,58.6,0,0,57.4,0,0.4,0,0,0,0,0,0
57.4,44.8,58.6,0,0,57.4,0,0.5,0,0,0,0,0,0
57.4,45.0,58.7,0,0,57.4,0,0.6,0,0,0,0,0,0
57.5,45.2,58.7,0,0,57.5,0,0.8,0,0,0,0,0,0
57.5,45.4,58.7,0,0,57.5,0,1.0,0,0,0,0,0,0
57.5,45.5,58.8,0,0,57.5,0,1.2,0,0,0,0,0,0
57.5,45.7,58.8,0,0,57.5,0,1.5,0,0,0,0,0,0
57.5,45.8,58.8,0,0,57.5,0,1.8,0,0,0,0,0,0
57.5,45.9,58.8,0,0,57.5,0,2.1,0,0,0,0,0,0
57.5,46.0,58.8,0,0,57.5,0,2.5,0,0,0,0,0,0
57.5,46.0,58.7,0,0,57.5,0,2.9,0,0,0,0,0,0
57.5,46.1,58.7,0,0,57.5,0,3.3,0,0,0,0,0,0
57.5,46.1,58.7,0,0,57.5,0,3.7,0,0,0,0,0,0
57.5,46.2,58.7,0,0,57.5,0,4.1,0,0,0,0,0,0
57.5,46.2,58.8,0,0,57.5,0,4.6,0,0,0,0,0,0
57.6,46.2,58.8,0,0,57.6,0,5.0,0,0,0,0,0,0
57.6,46.1,58.9,0,0,57.6,0,5.5,0,0,0,0,0,0
57.7,46.1,59.0,0,0,57.7,0,5.9,0,0,0,0,0,0
57.9,46.1,59.1,0,0,57.9,0,6.3,0,0,0,0,0,0
58.0,46.0,59.3,0,0,58.0,0,6.7,0,0,0,0,0,0
58.2,46.0,59.4,0,0,58.2,0,7.1,0,0,0,0,0,0
58.4,45.9,59.6,0,0,58.4,0,7.5,0,0,0,0,0,0
58.6,45.9,59.8,0,0,58.6,0,7.9,0,0,0,0,0,0
58.8,45.8,60.1,0,0,58.8,0,8.3,0,0,0,0,0,0
59.0,45.7,60.3,0,0,59.0,0,8.6,0,0,0,0,0,0
59.2,45.6,60.5,0,0,59.2,0,9.0,0,0,0,0,0,0
59.4,45.6,60.7,0,0,59.4,0,9.3,0,0,0,0,0,0
59.6,45.5,60.9,0,0,59.6,0,9.6,0,0,0,0,0,0
59.8,45.4,61.1,0,0,59.8,0,9.9,0,0,0,0,0,0
59.9,45.3,61.2,0,0,59.9,0,10.2,0,0,0,0,0,0
60.1,45.2,61.4,0,0,60.1,0,10.4,0,0,0,0,0,0
60.3,45.2,61.6,0,0,60.3,0,10.7,0,0,0,0,0,0
60.4,45.1,61.7,0,0,60.4,0,10.9,0,0,0,0,0,0
60.6,45.0,61.9,0,0,60.6,0,11.1,0,0,0,0,0,0
60.7,45.0,62.0,0,0,60.7,0,11.3,0,0,0,0,0,0
60.9,44.9,62.2,0,0,60.9,0,11.5,0,0,0,0,0,0
61.0,44.9,62.3,0,0,61.0,0,11.7,0,0,0,0,0,0
61.1,44.8,62.4,0,0,61.1,0,11.8,0,0,0,0,0,0
61.2,44.8,62.5,0,0,61.2,0,12.0,0,0,0,0,0,0
61.3,44.8,62.6,0,0,61.3,0,12.1,0,0,0,0,0,0
61.3,44.7,62.7,0,0,61.3,0,12.3,0,0,0,0,0,0
61.4,44.7,62.7,0,0,61.4,0,12.4,0,0,0,0,0,0
61.4,44.7,62.7,0,0,61.4,0,12.5,0,0,0,0,0,0
61.4,44.7,62.8,0,0,61.4,0,12.6,0,0,0,0,0,0
61.5,44.7,62.8,0,0,61.5,0,12.7,0,0,0,0,0,0
61.5,44.7,62.9,0,0,61.5,0,12.9,0,0,0,0,0,0
61.6,44.7,62.9,0,0,61.6,0,12.9,0,0,0,0,0,0
61.7,44.8,63.0,0,0,61.7,0,13.0,0,0,0,0,0,0
61.7,44.8,63.1,0,0,61.7,0,13.1,0,0,0,0,0,0
61.8,44.8,63.1,0,0,61.8,0,13.2,0,0,0,0,0,0
61.9,44.9,63.2,0,0,61.9,0,13.3,0,0,0,0,0,0
61.9,44.9,63.3,0,0,61.9,0,13.3,0,0,0,0,0,0
62.0,45.0,63.3,0,0,62.0,0,13.4,0,0,0,0,0,0
62.1,45.1,63.4,0,0,62.1,0,13.4,0,0,0,0,0,0
62.1,45.2,63.4,0,0,62.1,0,13.5,0,0,0,0,0,0
62.1,45.3,63.5,0,0,62.1,0,13.5,0,0,0,0,0,0
62.2,45.4,63.5,0,0,62.2,0,13.5,0,0,0,0,0,0
62.2,45.5,63.6,0,0,62.2,0,13.6,0,0,0,0,0,0
62.2,45.6,63.6,0,0,62.2,0,13.6,0,0,0,0,0,0
62.3,45.7,63.6,0,0,62.3,0,13.6,0,0,0,0,0,0
62.3,45.9,63.7,0,0,62.3,0,13.5,0,0,0,0,0,0
62.4,46.0,63.8,0,0,62.4,0,13.5,0,0,0,0,0,0
62.5,46.1,63.9,0,0,62.5,0,13.5,0,0,0,0,0,0
62.6,46.3,64.0,0,0,62.6,0,13.4,0,0,0,0,0,0
62.8,46.4,64.1,0,0,62.8,0,13.4,0,0,0,0,0,0
62.9,46.6,64.2,0,0,62.9,0,13.3,0,0,0,0,0,0
62.9,46.7,64.3,0,0,62.9,0,13.2,0,0,0,0,0,0
62.9,46.8,64.2,0,0,62.9,0,13.1,0,0,0,0,0,0
62.7,47.0,64.1,0,0,62.7,0,13.0,0,0,0,0,0,0
62.5,47.1,63.8,0,0,62.5,0,12.9,0,0,0,0,0,0
62.1,47.2,63.4,0,0,62.1,0,12.8,0,0,0,0,0,0
61.6,47.4,63.0,0,0,61.6,0,12.6,0,0,0,0,0,0
61.1,47.5,62.5,0,0,61.1,0,12.4,0,0,0,0,0,0
60.6,47.6,61.9,0,0,60.6,0,12.3,0,0,0,0,0,0
60.1,47.7,61.4,0,0,60.1,0,12.1,0,0,0,0,0,0
59.7,47.8,61.0,0,0,59.7,0,11.8,0,0,0,0,0,0
59.3,47.9,60.6,0,0,59.3,0,11.6,0,0,0,0,0,0
59.0,47.9,60.2,0,0,59.0,0,11.3,0,0,0,0,0,0
58.7,48.0,60.0,0,0,58.7,0,11.1,0,0,0,0,0,0
58.5,48.0,59.7,0,0,58.5,0,10.7,0,0,0,0,0,0
58.3,48.1,59.6,0,0,58.3,0,10.4,0,0,0,0,0,0
58.2,48.1,59.4,0,0,58.2,0,10.1,0,0,0,0,0,0
58.1,48.1,59.4,0,0,58.1,0,9.7,0,0,0,0,0,0
58.1,48.1,59.3,0,0,58.1,0,9.3,0,0,0,0,0,0
58.0,48.1,59.3,0,0,58.0,0,8.9,0,0,0,0,0,0
57.9,48.0,59.2,0,0,57.9,0,8.4,0,0,0,0,0,0
57.8,48.0,59.1,0,0,57.8,0,8.0,0,0,0,0,0,0
57.7,47.9,59.0,0,0,57.7,0,7.5,0,0,0,0,0,0
57.6,47.9,58.8,0,0,57.6,0,7.0,0,0,0,0,0,0
57.4,47.8,58.6,0,0,57.4,0,6.6,0,0,0,0,0,0
57.2,47.7,58.5,0,0,57.2,0,6.1,0,0,0,0,0,0
57.1,47.6,58.3,0,0,57.1,0,5.6,0,0,0,0,0,0
57.0,47.5,58.3,0,0,57.0,0,5.1,0,0,0,0,0,0
57.0,47.4,58.3,0,0,57.0,0,4.6,0,0,0,0,0,0
57.1,47.3,58.3,0,0,57.1,0,4.1,0,0,0,0,0,0
57.1,47.2,58.4,0,0,57.1,0,3.7,0,0,0,0,0,0
57.2,47.1,58.5,0,0,57.2,0,3.2,0,0,0,0,0,0
57.3,47.0,58.6,0,0,57.3,0,2.8,0,0,0,0,0,0
57.4,46.9,58.6,0,0,57.4,0,2.3,0,0,0,0,0,0
57.4,46.8,58.7,0,0,57.4,0,1.9,0,0,0,0,0,0
57.5,46.6,58.7,0,0,57.5,0,1.6,0,0,0,0,0,0
57.4,46.5,58.7,0,0,57.4,0,1.2,0,0,0,0,0,0
57.4,46.4,58.7,0,0,57.4,0,0.9,0,0,0,0,0,0
57.4,46.3,58.6,0,0,57.4,0,0.7,0,0,0,0,0,0
57.4,46.2,58.6,0,0,57.4,0,0.5,0,0,0,0,0,0
57.4,46.0,58.6,0,0,57.4,0,0.3,0,0,0,0,0,0
57.4,45.9,58.6,0,0,57.4,0,0.2,0,0,0,0,0,0
57.4,45.8,58.7,0,0,57.4,0,0.1,0,0,0,0,0,0
57.5,45.7,58.7,0,0,57.5,0,0.0,0,0,0,0,0,0
57.5,45.6,58.7,0,0,57.5,0,0.0,0,0,0,0,0,0
57.5,45.5,58.8,0,0,57.5,0,0.0,0,0,0,0,0,0
57.6,45.3,58.8,0,0,57.6,0,0.0,0,0,0,0,0,0
57.6,45.2,58.8,0,0,57.6,0,0.0,0,0,0,0,0,0
57.7,45.1,58.9,0,0,57.7,0,0.0,0,0,0,0,0,0
57.7,45.0,59.0,0,0,57.7,0,0.0,0,0,0,0,0,0
57.9,44.9,59.1,0,0,57.9,0,0.0,0,0,0,0,0,0
58.0,44.8,59.2,0,0,58.0,0,0.0,0,0,0,0,0,0
58.2,44.7,59.4,0,0,58.2,0,0.0,0,0,0,0,0,0
58.4,44.6,59.6,0,0,58.4,0,0.0,0,0,0,0,0,0
58.6,44.4,59.9,0,0,58.6,0,0.0,0,0,0,0,0,0
58.9,44.3,60.2,0,0,58.9,0,0.0,0,0,0,0,0,0
59.3,44.2,60.6,0,0,59.3,0,0.0,0,0,0,0,0,0
59.7,44.1,61.0,0,0,59.7,0,0.0,0,0,0,0,0,0
60.2,44.0,61.5,0,0,60.2,0,0.0,0,0,0,0,0,0
60.7,43.9,62.0,0,0,60.7,0,0.0,0,0,0,0,0,0
61.3,43.8,62.6,0,0,61.3,0,0.0,0,0,0,0,0,0
61.9,43.6,63.2,0,0,61.9,0,0.0,0,0,0,0,0,0
62.5,43.5,63.8,0,0,62.5,0,0.0,0,0,0,0,0,0
63.1,43.4,64.5,0,0,63.1,0,0.0,0,0,0,0,0,0
63.7,43.3,65.1,0,0,63.7,0,0.0,0,0,0,0,0,0
64.4,43.2,65.8,0,0,64.4,0,0.0,0,0,0,0,0,0
65.0,43.0,66.4,0,0,65.0,0,0.0,0,0,0,0,0,0
65.6,42.9,67.1,0,0,65.6,0,0.0,0,0,0,0,0,0
66.3,42.8,67.7,0,0,66.3,0,0.0,0,0,0,0,0,0
66.9,42.7,68.4,0,0,66.9,0,0.0,0,0,0,0,0,0
67.5,42.5,69.0,0,0,67.5,0,0.0,0,0,0,0,0,0
68.2,42.4,69.6,0,0,68.2,0,0.0,0,0,0,0,0,0
68.7,42.3,70.2,0,0,68.7,0,0.0,0,0,0,0,0,0
69.3,42.2,70.8,0,0,69.3,0,0.0,0,0,0,0,0,0
69.8,42.1,71.3,0,0,69.8,0,0.0,0,0,0,0,0,0
70.2,41.9,71.7,0,0,70.2,0,0.0,0,0,0,0,0,0
70.5,41.8,72.0,0,0,70.5,0,0.0,0,0,0,0,0,0
70.7,41.7,72.3,0,0,70.7,0,0.0,0,0,0,0,0,0
70.9,41.6,72.5,0,0,70.9,0,0.0,0,0,0,0,0,0
71.1,41.5,72.6,0,0,71.1,0,0.0,0,0,0,0,0,0
71.2,41.4,72.7,0,0,71.2,0,0.0,0,0,0,0,0,0
71.2,41.3,72.7,0,0,71.2,0,0.0,0,0,0,0,0,0
71.2,41.2,72.8,0,0,71.2,0,0.0,0,0,0,0,0,0
71.2,41.1,72.8,0,0,71.2,0,0.0,0,0,0,0,0,0
71.2,41.0,72.7,0,0,71.2,0,0.0,0,0,0,0,0,0
71.1,40.9,72.7,0,0,71.1,0,0.0,0,0,0,0,0,0
71.0,40.8,72.5,0,0,71.0,0,0.0,0,0,0,0,0,0
70.9,40.7,72.4,0,0,70.9,0,0.0,0,0,0,0,0,0
70.7,40.6,72.2,0,0,70.7,0,0.0,0,0,0,0,0,0
70.4,40.6,72.0,0,0,70.4,0,0.0,0,0,0,0,0,0
70.2,40.5,71.7,0,0,70.2,0,0.0,0,0,0,0,0,0
69.9,40.4,71.4,0,0,69.9,0,0.0,0,0,0,0,0,0
69.7,40.4,71.2,0,0,69.7,0,0.0,0,0,0,0,0,0
69.4,40.3,70.9,0,0,69.4,0,0.0,0,0,0,0,0,0
69.2,40.2,70.7,0,0,69.2,0,0.0,0,0,0,0,0,0
69.0,40.2,70.5,0,0,69.0,0,0.0,0,0,0,0,0,0
68.8,40.1,70.3,0,0,68.8,0,0.0,0,0,0,0,0,0
68.6,40.1,70.0,0,0,68.6,0,0.0,0,0,0,0,0,0
68.4,40.0,69.8,0,0,68.4,0,0.0,0,0,0,0,0,0
68.1,39.9,69.6,0,0,68.1,0,0.0,0,0,0,0,0,0
67.9,39.9,69.4,0,0,67.9,0,0.0,0,0,0,0,0,0
67.6,39.8,69.1,0,0,67.6,0,0.0,0,0,0,0,0,0
67.4,39.7,68.8,0,0,67.4,0,0.0,0,0,0,0,0,0
67.1,39.7,68.6,0,0,67.1,0,0.0,0,0,0,0,0,0
66.9,39.6,68.3,0,0,66.9,0,0.0,0,0,0,0,0,0
66.6,39.5,68.0,0,0,66.6,0,0.0,0,0,0,0,0,0
66.4,39.5,67.8,0,0,66.4,0,0.0,0,0,0,0,0,0
66.1,39.4,67.5,0,0,66.1,0,0.0,0,0,0,0,0,0
65.9,39.3,67.3,0,0,65.9,0,0.0,0,0,0,0,0,0
65.7,39.2,67.1,0,0,65.7,0,0.0,0,0,0,0,0,0
65.5,39.1,67.0,0,0,65.5,0,0.0,0,0,0,0,0,0
65.4,39.0,66.8,0,0,65.4,0,0.0,0,0,0,0,0,0
65.3,38.9,66.7,0,0,65.3,0,0.0,0,0,0,0,0,0
65.2,38.8,66.7,0,0,65.2,0,0.0,0,0,0,0,0,0
65.3,38.7,66.7,0,0,65.3,0,0.0,0,0,0,0,0,0
65.4,38.5,66.8,0,0,65.4,0,0.0,0,0,0,0,0,0
65.7,38.4,67.1,0,0,65.7,0,0.0,0,0,0,0,0,0
66.1,38.3,67.5,0,0,66.1,0,0.0,0,0,0,0,0,0
66.7,38.2,68.1,0,0,66.7,0,0.0,0,0,0,0,0,0
67.3,38.1,68.8,0,0,67.3,0,0.0,0,0,0,0,0,0
68.0,37.9,69.5,0,0,68.0,0,0.0,0,0,0,0,0,0
68.7,37.8,70.2,0,0,68.7,0,0.0,0,0,0,0,0,0
69.3,37.7,70.8,0,0,69.3,0,0.0,0,0,0,0,0,0
69.7,37.6,71.2,0,0,69.7,0,0.0,0,0,0,0,0,0
69.8,37.5,71.3,0,0,69.8,0,0.0,0,0,0,0,0,0
69.8,37.4,71.3,0,0,69.8,0,0.0,0,0,0,0,0,0
69.6,37.3,71.2,0,0,69.6,0,0.0,0,0,0,0,0,0
69.4,37.2,70.9,0,0,69.4,0,0.0,0,0,0,0,0,0
69.2,37.1,70.7,0,0,69.2,0,0.0,0,0,0,0,0,0
69.1,37.0,70.6,0,0,69.1,0,0.0,0,0,0,0,0,0
69.1,37.0,70.6,0,0,69.1,0,0.0,0,0,0,0,0,0
69.1,36.9,70.6,0,0,69.1,0,0.0,0,0,0,0,0,0
69.2,36.9,70.7,0,0,69.2,0,0.0,0,0,0,0,0,0
69.4,36.8,70.9,0,0,69.4,0,0.0,0,0,0,0,0,0
69.5,36.8,71.0,0,0,69.5,0,0.0,0,0,0,0,0,0
69.5,36.8,71.0,0,0,69.5,0,0.0,0,0,0,0,0,0
69.4,36.8,70.9,0,0,69.4,0,0.0,0,0,0,0,0,0
69.2,36.8,70.7,0,0,69.2,0,0.0,0,0,0,0,0,0
69.0,36.8,70.5,0,0,69.0,0,0.0,0,0,0,0,0,0
68.7,36.8,70.1,0,0,68.7,0,0.0,0,0,0,0,0,0
68.2,36.9,69.7,0,0,68.2,0,0.0,0,0,0,0,0,0
67.8,36.9,69.2,0,0,67.8,0,0.0,0,0,0,0,0,0
67.2,37.0,68.7,0,0,67.2,0,0.0,0,0,0,0,0,0
66.6,37.0,68.1,0,0,66.6,0,0.0,0,0,0,0,0,0
66.1,37.1,67.5,0,0,66.1,0,0.0,0,0,0,0,0,0
65.5,37.1,67.0,0,0,65.5,0,0.0,0,0,0,0,0,0
65.1,37.2,66.5,0,0,65.1,0,0.0,0,0,0,0,0,0
64.7,37.3,66.1,0,0,64.7,0,0.0,0,0,0,0,0,0
64.5,37.3,65.9,0,0,64.5,0,0.0,0,0,0,0,0,0
64.4,37.4,65.8,0,0,64.4,0,0.0,0,0,0,0,0,0
64.3,37.4,65.7,0,0,64.3,0,0.0,0,0,0,0,0,0
64.3,37.5,65.7,0,0,64.3,0,0.0,0,0,0,0,0,0
64.3,37.6,65.7,0,0,64.3,0,0.0,0,0,0,0,0,0
64.3,37.6,65.7,0,0,64.3,0,0.0,0,0,0,0,0,0
64.2,37.6,65.6,0,0,64.2,0,0.0,0,0,0,0,0,0
64.1,37.7,65.5,0,0,64.1,0,0.0,0,0,0,0,0,0
64.0,37.7,65.4,0,0,64.0,0,0.0,0,0,0,0,0,0
63.9,37.7,65.2,0,0,63.9,0,0.0,0,0,0,0,0,0
63.7,37.7,65.1,0,0,63.7,0,0.0,0,0,0,0,0,0
63.7,37.7,65.0,0,0,63.7,0,0.0,0,0,0,0,0,0
63.6,37.7,65.0,0,0,63.6,0,0.0,0,0,0,0,0,0
63.6,37.7,65.0,0,0,63.6,0,0.0,0,0,0,0,0,0
63.6,37.6,65.0,0,0,63.6,0,0.0,0,0,0,0,0,0
63.6,37.6,65.0,0,0,63.6,0,0.0,0,0,0,0,0,0
63.5,37.5,64.9,0,0,63.5,0,0.0,0,0,0,0,0,0
63.3,37.5,64.7,0,0,63.3,0,0.0,0,0,0,0,0,0
63.1,37.4,64.4,0,0,63.1,0,0.0,0,0,0,0,0,0
62.7,37.3,64.1,0,0,62.7,0,0.0,0,0,0,0,0,0
62.3,37.2,63.7,0,0,62.3,0,0.0,0,0,0,0,0,0
61.9,37.2,63.3,0,0,61.9,0,0.0,0,0,0,0,0,0
61.6,37.1,62.9,0,0,61.6,0,0.0,0,0,0,0,0,0
61.3,36.9,62.6,0,0,61.3,0,0.0,0,0,0,0,0,0
61.0,36.8,62.3,0,0,61.0,0,0.0,0,0,0,0,0,0
60.8,36.7,62.1,0,0,60.8,0,0.0,0,0,0,0,0,0
60.7,36.6,62.0,0,0,60.7,0,0.0,0,0,0,0,0,0
60.6,36.5,61.9,0,0,60.6,0,0.0,0,0,0,0,0,0
60.5,36.3,61.8,0,0,60.5,0,0.0,0,0,0,0,0,0
60.3,36.2,61.6,0,0,60.3,0,0.0,0,0,0,0,0,0
60.2,36.1,61.5,0,0,60.2,0,0.0,0,0,0,0,0,0
60.0,35.9,61.3,0,0,60.0,0,0.0,0,0,0,0,0,0
59.8,35.8,61.1,0,0,59.8,0,0.0,0,0,0,0,0,0
59.7,35.6,60.9,0,0,59.7,0,0.0,0,0,0,0,0,0
59.5,35.5,60.8,0,0,59.5,0,0.0,0,0,0,0,0,0
59.4,35.3,60.7,0,0,59.4,0,0.0,0,0,0,0,0,0
59.4,35.2,60.7,0,0,59.4,0,0.0,0,0,0,0,0,0
59.4,35.0,60.7,0,0,59.4,0,0.0,0,0,0,0,0,0
59.5,34.9,60.8,0,0,59.5,0,0.0,0,0,0,0,0,0
59.6,34.7,60.9,0,0,59.6,0,0.0,0,0,0,0,0,0
59.7,34.6,60.9,0,0,59.7,0,0.0,0,0,0,0,0,0
59.7,34.4,61.0,0,0,59.7,0,0.0,0,0,0,0,0,0
59.8,34.3,61.1,0,0,59.8,0,0.0,0,0,0,0,0,0
59.9,34.1,61.2,0,0,59.9,0,0.0,0,0,0,0,0,0
59.9,34.0,61.2,0,0,59.9,0,0.0,0,0,0,0,0,0
60.1,33.8,61.4,0,0,60.1,0,0.0,0,0,0,0,0,0
60.3,33.7,61.6,0,0,60.3,0,0.0,0,0,0,0,0,0
60.6,33.5,61.9,0,0,60.6,0,0.0,0,0,0,0,0,0
60.9,33.4,62.3,0,0,60.9,0,0.0,0,0,0,0,0,0
61.4,33.3,62.7,0,0,61.4,0,0.0,0,0,0,0,0,0
61.9,33.1,63.3,0,0,61.9,0,0.0,0,0,0,0,0,0
62.5,33.0,63.8,0,0,62.5,0,0.0,0,0,0,0,0,0
63.0,32.8,64.3,0,0,63.0,0,0.0,0,0,0,0,0,0
63.5,32.7,64.8,0,0,63.5,0,0.0,0,0,0,0,0,0
63.9,32.6,65.3,0,0,63.9,0,0.0,0,0,0,0,0,0
64.2,32.4,65.6,0,0,64.2,0,0.0,0,0,0,0,0,0
64.6,32.3,66.0,0,0,64.6,0,0.0,0,0,0,0,0,0
65.0,32.2,66.4,0,0,65.0,0,0.0,0,0,0,0,0,0
65.5,32.1,66.9,0,0,65.5,0,0.0,0,0,0,0,0,0
66.0,31.9,67.5,0,0,66.0,0,0.0,0,0,0,0,0,0
66.7,31.8,68.2,0,0,66.7,0,0.0,0,0,0,0,0,0
67.5,31.7,69.0,0,0,67.5,0,0.0,0,0,0,0,0,0
68.4,31.6,69.9,0,0,68.4,0,0.0,0,0,0,0,0,0
69.3,31.5,70.8,0,0,69.3,0,0.0,0,0,0,0,0,0
