1_G,2_G,3_G,4_G,5_G,6_G,7_G,8_G,9_G,10_G,11_G,12_G,13_G,14_G
55.5,45.4,57.9,0,0,57.9,0,0.8,0,0,0,0,0,0
58.4,45.3,59.5,0,0,56.7,0,1.0,0,0,0,0,0,0
57.5,45.8,58.7,0,0,57.5,0,1.2,0,0,0,0,0,0
58.1,45.8,58.8,0,0,57.6,0,1.5,0,0,0,0,0,0
57.9,45.8,59.9,0,0,57.1,0,1.8,0,0,0,0,0,0
57.1,46.7,58.4,0,0,58.4,0,2.1,0,0,0,0,0,0
58.2,45.9,58.3,0,0,56.8,0,2.5,0,0,0,0,0,0
57.8,46.2,58.7,0,0,58.0,0,2.9,0,0,0,0,0,0
58.1,45.3,59.3,0,0,57.4,0,3.3,0,0,0,0,0,0
58.4,46.0,58.2,0,0,57.2,0,3.6,0,0,0,0,0,0
57.9,46.4,59.2,0,0,57.5,0,4.1,0,0,0,0,0,0
57.3,46.2,58.5,0,0,58.0,0,4.6,0,0,0,0,0,0
57.7,46.0,58.0,0,0,57.3,0,5.0,0,0,0,0,0,0
58.1,47.5,58.5,0,0,58.0,0,5.5,0,0,0,0,0,0
57.7,46.5,58.6,0,0,57.6,0,5.9,0,0,0,0,0,0
57.4,45.5,59.3,0,0,58.0,0,6.3,0,0,0,0,0,0
57.9,45.8,59.8,0,0,58.3,0,6.8,0,0,0,0,0,0
58.2,46.5,59.3,0,0,57.0,0,7.1,0,0,0,0,0,0
58.2,45.1,59.5,0,0,58.4,0,7.4,0,0,0,0,0,0
58.7,45.8,59.5,0,0,59.2,0,7.8,0,0,0,0,0,0
58.2,46.0,60.0,0,0,59.3,0,8.2,0,0,0,0,0,0
59.0,45.3,60.0,0,0,58.8,0,8.6,0,0,0,0,0,0
60.1,45.3,60.6,0,0,59.5,0,8.9,0,0,0,0,0,0
59.0,45.7,61.8,0,0,59.8,0,9.3,0,0,0,0,0,0
60.0,44.9,60.9,0,0,58.5,0,9.5,0,0,0,0,0,0
60.0,45.4,62.4,0,0,60.1,0,9.8,0,0,0,0,0,0
60.0,45.7,61.7,0,0,59.4,0,10.1,0,0,0,0,0,0
60.3,45.2,61.5,0,0,60.2,0,10.5,0,0,0,0,0,0
60.5,44.3,62.8,0,0,60.8,0,10.9,0,0,0,0,0,0
59.5,44.8,60.5,0,0,60.2,0,10.7,0,0,0,0,0,0
60.5,45.6,61.4,0,0,61.3,0,11.1,0,0,0,0,0,0
59.8,45.2,63.3,0,0,60.6,0,11.3,0,0,0,0,0,0
61.2,45.1,62.8,0,0,61.9,0,11.7,0,0,0,0,0,0
60.4,44.9,63.4,0,0,61.1,0,11.8,0,0,0,0,0,0
61.9,44.9,62.2,0,0,61.1,0,11.9,0,0,0,0,0,0
61.3,44.4,62.7,0,0,61.5,0,12.2,0,0,0,0,0,0
62.5,44.4,62.7,0,0,61.3,0,12.2,0,0,0,0,0,0
61.5,45.3,63.6,0,0,61.1,0,12.2,0,0,0,0,0,0
61.8,45.1,61.5,0,0,61.2,0,12.3,0,0,0,0,0,0
62.4,44.2,62.6,0,0,61.2,0,12.4,0,0,0,0,0,0
61.3,44.9,63.9,0,0,60.6,0,12.6,0,0,0,0,0,0
61.5,45.0,63.8,0,0,61.5,0,12.8,0,0,0,0,0,0
62.8,45.0,63.8,0,0,60.7,0,12.8,0,0,0,0,0,0
62.0,44.3,62.9,0,0,62.1,0,12.8,0,0,0,0,0,0
61.5,44.9,61.7,0,0,61.8,0,13.3,0,0,0,0,0,0
61.6,45.0,62.3,0,0,62.0,0,13.1,0,0,0,0,0,0
61.4,44.6,62.5,0,0,62.9,0,13.3,0,0,0,0,0,0
60.9,44.5,63.0,0,0,62.0,0,13.2,0,0,0,0,0,0
61.8,44.9,63.3,0,0,61.9,0,13.4,0,0,0,0,0,0
61.4,44.7,63.9,0,0,61.1,0,13.4,0,0,0,0,0,0
62.0,46.0,63.4,0,0,61.7,0,13.3,0,0,0,0,0,0
61.8,45.6,63.5,0,0,62.2,0,13.5,0,0,0,0,0,0
62.1,45.3,62.4,0,0,61.6,0,13.5,0,0,0,0,0,0
60.7,45.9,63.9,0,0,62.1,0,13.5,0,0,0,0,0,0
62.9,45.3,63.7,0,0,61.9,0,13.5,0,0,0,0,0,0
62.0,46.2,62.6,0,0,62.0,0,13.6,0,0,0,0,0,0
62.5,45.6,63.3,0,0,62.7,0,13.7,0,0,0,0,0,0
62.6,45.4,63.9,0,0,62.8,0,13.5,0,0,0,0,0,0
61.6,45.1,63.7,0,0,62.9,0,13.4,0,0,0,0,0,0
62.6,46.1,63.4,0,0,62.3,0,13.5,0,0,0,0,0,0
61.5,46.1,65.1,0,0,63.1,0,13.2,0,0,0,0,0,0
63.1,46.5,64.7,0,0,63.0,0,13.2,0,0,0,0,0,0
63.0,46.7,64.2,0,0,63.4,0,13.3,0,0,0,0,0,0
62.9,46.7,64.7,0,0,63.0,0,13.4,0,0,0,0,0,0
62.3,47.2,64.0,0,0,62.9,0,13.1,0,0,0,0,0,0
62.1,46.3,63.8,0,0,63.1,0,13.1,0,0,0,0,0,0
62.3,46.7,63.4,0,0,62.8,0,12.9,0,0,0,0,0,0
62.4,47.3,63.3,0,0,62.1,0,12.6,0,0,0,0,0,0
62.0,47.1,62.5,0,0,62.7,0,12.7,0,0,0,0,0,0
60.1,48.1,63.4,0,0,61.3,0,12.5,0,0,0,0,0,0
61.3,47.6,61.7,0,0,61.1,0,12.2,0,0,0,0,0,0
59.5,48.1,61.1,0,0,59.8,0,12.1,0,0,0,0,0,0
58.9,48.6,62.0,0,0,58.7,0,12.0,0,0,0,0,0,0
59.0,47.6,60.6,0,0,60.7,0,11.7,0,0,0,0,0,0
58.8,48.0,60.8,0,0,59.0,0,11.3,0,0,0,0,0,0
58.5,47.9,59.8,0,0,59.7,0,10.9,0,0,0,0,0,0
58.6,47.9,59.0,0,0,58.5,0,10.6,0,0,0,0,0,0
59.0,47.8,60.4,0,0,58.0,0,10.3,0,0,0,0,0,0
57.9,48.2,59.4,0,0,57.9,0,10.1,0,0,0,0,0,0
57.0,47.8,58.4,0,0,58.0,0,9.8,0,0,0,0,0,0
56.8,48.3,59.2,0,0,58.5,0,9.4,0,0,0,0,0,0
57.6,48.1,59.4,0,0,58.7,0,8.8,0,0,0,0,0,0
57.6,48.2,60.1,0,0,57.3,0,8.3,0,0,0,0,0,0
57.9,47.1,58.3,0,0,58.8,0,8.0,0,0,0,0,0,0
56.8,47.4,58.4,0,0,58.1,0,7.5,0,0,0,0,0,0
57.9,48.3,59.5,0,0,58.2,0,7.0,0,0,0,0,0,0
57.8,47.9,59.3,0,0,56.9,0,6.5,0,0,0,0,0,0
57.1,47.7,58.7,0,0,57.3,0,6.1,0,0,0,0,0,0
56.7,47.8,59.3,0,0,56.5,0,5.6,0,0,0,0,0,0
56.9,47.5,59.2,0,0,56.4,0,5.0,0,0,0,0,0,0
57.1,47.1,59.5,0,0,55.7,0,4.6,0,0,0,0,0,0
57.8,46.5,58.2,0,0,57.1,0,4.2,0,0,0,0,0,0
57.3,47.4,58.5,0,0,57.2,0,3.7,0,0,0,0,0,0
58.2,47.7,58.8,0,0,57.9,0,3.2,0,0,0,0,0,0
57.4,46.9,58.5,0,0,57.9,0,2.7,0,0,0,0,0,0
58.0,46.3,60.0,0,0,56.9,0,2.3,0,0,0,0,0,0
57.7,46.8,58.3,0,0,57.4,0,2.0,0,0,0,0,0,0
56.3,46.1,58.8,0,0,57.4,0,1.6,0,0,0,0,0,0
57.6,46.5,58.4,0,0,56.3,0,1.2,0,0,0,0,0,0
58.0,46.4,59.5,0,0,58.2,0,0.9,0,0,0,0,0,0
57.8,46.0,58.8,0,0,56.8,0,0.7,0,0,0,0,0,0
57.8,46.1,58.2,0,0,58.0,0,0.5,0,0,0,0,0,0
57.3,46.3,57.7,0,0,57.7,0,0.3,0,0,0,0,0,0
56.6,45.4,57.9,0,0,57.4,0,0.2,0,0,0,0,0,0
57.8,46.1,59.3,0,0,58.0,0,0.1,0,0,0,0,0,0
57.0,46.5,59.2,0,0,57.0,0,0.0,0,0,0,0,0,0
57.4,46.2,58.7,0,0,56.9,0,0.0,0,0,0,0,0,0
57.5,44.5,57.5,0,0,56.9,0,0.0,0,0,0,0,0,0
57.5,45.4,58.5,0,0,57.9,0,0.0,0,0,0,0,0,0
57.7,45.5,58.7,0,0,58.0,0,0.0,0,0,0,0,0,0
58.5,44.8,58.5,0,0,58.1,0,0.0,0,0,0,0,0,0
58.4,44.5,59.2,0,0,57.0,0,0.0,0,0,0,0,0,0
57.1,45.1,59.2,0,0,57.7,0,0.0,0,0,0,0,0,0
58.7,45.0,59.5,0,0,58.8,0,0.0,0,0,0,0,0,0
56.8,45.1,59.0,0,0,58.6,0,0.0,0,0,0,0,0,0
58.2,45.1,59.5,0,0,58.0,0,0.0,0,0,0,0,0,0
58.8,44.4,60.1,0,0,58.4,0,0.0,0,0,0,0,0,0
58.2,44.6,60.5,0,0,59.7,0,0.0,0,0,0,0,0,0
58.2,44.5,59.5,0,0,59.7,0,0.0,0,0,0,0,0,0
61.0,43.8,61.0,0,0,59.4,0,0.0,0,0,0,0,0,0
61.4,43.6,62.5,0,0,59.4,0,0.0,0,0,0,0,0,0
60.4,43.7,61.9,0,0,60.4,0,0.0,0,0,0,0,0,0
62.0,43.6,62.7,0,0,61.2,0,0.0,0,0,0,0,0,0
62.3,43.5,62.6,0,0,61.9,0,0.0,0,0,0,0,0,0
62.5,43.5,63.9,0,0,62.7,0,0.0,0,0,0,0,0,0
62.9,43.8,63.6,0,0,63.3,0,0.0,0,0,0,0,0,0
64.1,43.2,64.5,0,0,62.9,0,0.0,0,0,0,0,0,0
63.7,43.6,64.8,0,0,64.0,0,0.0,0,0,0,0,0,0
65.4,42.7,66.0,0,0,65.8,0,0.0,0,0,0,0,0,0
65.7,42.5,67.6,0,0,65.7,0,0.0,0,0,0,0,0,0
66.8,43.1,68.1,0,0,67.4,0,0.0,0,0,0,0,0,0
67.4,43.4,68.3,0,0,67.5,0,0.0,0,0,0,0,0,0
68.2,43.1,69.7,0,0,67.7,0,0.0,0,0,0,0,0,0
68.5,42.2,69.7,0,0,66.2,0,0.0,0,0,0,0,0,0
67.4,41.3,70.0,0,0,68.8,0,0.0,0,0,0,0,0,0
69.0,41.8,69.8,0,0,70.2,0,0.0,0,0,0,0,0,0
70.2,42.7,71.1,0,0,69.8,0,0.0,0,0,0,0,0,0
71.5,42.5,71.3,0,0,68.7,0,0.0,0,0,0,0,0,0
71.5,41.3,72.0,0,0,70.2,0,0.0,0,0,0,0,0,0
70.6,42.4,71.3,0,0,71.1,0,0.0,0,0,0,0,0,0
71.4,42.1,73.7,0,0,70.7,0,0.0,0,0,0,0,0,0
70.4,41.5,72.1,0,0,71.1,0,0.0,0,0,0,0,0,0
71.2,41.2,73.3,0,0,72.0,0,0.0,0,0,0,0,0,0
70.8,41.8,72.2,0,0,70.3,0,0.0,0,0,0,0,0,0
71.0,41.6,72.1,0,0,70.8,0,0.0,0,0,0,0,0,0
71.8,40.8,72.8,0,0,71.1,0,0.0,0,0,0,0,0,0
69.5,41.7,73.3,0,0,70.1,0,0.0,0,0,0,0,0,0
71.8,40.8,72.5,0,0,70.1,0,0.0,0,0,0,0,0,0
70.2,40.7,71.4,0,0,70.8,0,0.0,0,0,0,0,0,0
70.9,41.0,71.5,0,0,70.4,0,0.0,0,0,0,0,0,0
70.5,39.6,72.4,0,0,70.8,0,0.0,0,0,0,0,0,0
70.6,40.8,71.9,0,0,70.6,0,0.0,0,0,0,0,0,0
69.5,40.4,71.8,0,0,70.0,0,0.0,0,0,0,0,0,0
69.8,40.0,71.1,0,0,69.8,0,0.0,0,0,0,0,0,0
69.4,40.7,70.6,0,0,69.6,0,0.0,0,0,0,0,0,0
70.5,39.7,70.4,0,0,70.4,0,0.0,0,0,0,0,0,0
69.8,40.1,71.2,0,0,68.2,0,0.0,0,0,0,0,0,0
68.3,40.5,71.1,0,0,68.4,0,0.0,0,0,0,0,0,0
68.5,39.8,70.6,0,0,68.5,0,0.0,0,0,0,0,0,0
69.4,39.7,70.5,0,0,67.9,0,0.0,0,0,0,0,0,0
69.9,40.1,69.9,0,0,68.0,0,0.0,0,0,0,0,0,0
67.3,39.6,68.6,0,0,68.2,0,0.0,0,0,0,0,0,0
67.2,40.0,69.3,0,0,68.1,0,0.0,0,0,0,0,0,0
67.5,39.3,68.8,0,0,67.9,0,0.0,0,0,0,0,0,0
68.7,39.2,69.2,0,0,68.1,0,0.0,0,0,0,0,0,0
66.7,39.5,67.8,0,0,66.9,0,0.0,0,0,0,0,0,0
66.3,39.7,67.7,0,0,68.4,0,0.0,0,0,0,0,0,0
67.3,39.4,67.8,0,0,66.0,0,0.0,0,0,0,0,0,0
65.4,39.7,69.9,0,0,66.7,0,0.0,0,0,0,0,0,0
65.3,39.8,68.8,0,0,66.2,0,0.0,0,0,0,0,0,0
66.0,39.6,67.2,0,0,64.3,0,0.0,0,0,0,0,0,0
66.0,38.9,67.0,0,0,64.5,0,0.0,0,0,0,0,0,0
64.1,39.1,67.1,0,0,66.4,0,0.0,0,0,0,0,0,0
65.3,39.0,65.9,0,0,65.2,0,0.0,0,0,0,0,0,0
64.5,38.5,66.2,0,0,65.4,0,0.0,0,0,0,0,0,0
65.1,38.4,64.8,0,0,64.4,0,0.0,0,0,0,0,0,0
64.9,38.6,65.8,0,0,65.9,0,0.0,0,0,0,0,0,0
65.0,39.3,65.9,0,0,66.5,0,0.0,0,0,0,0,0,0
65.0,39.2,68.3,0,0,65.3,0,0.0,0,0,0,0,0,0
65.8,38.3,67.1,0,0,65.6,0,0.0,0,0,0,0,0,0
67.3,38.2,69.0,0,0,67.0,0,0.0,0,0,0,0,0,0
67.9,37.8,69.9,0,0,67.3,0,0.0,0,0,0,0,0,0
67.4,37.7,70.0,0,0,68.8,0,0.0,0,0,0,0,0,0
69.6,37.4,70.5,0,0,70.1,0,0.0,0,0,0,0,0,0
70.1,37.0,70.3,0,0,68.2,0,0.0,0,0,0,0,0,0
71.0,38.0,71.2,0,0,70.4,0,0.0,0,0,0,0,0,0
70.5,37.9,71.1,0,0,69.4,0,0.0,0,0,0,0,0,0
69.8,37.4,70.5,0,0,70.8,0,0.0,0,0,0,0,0,0
69.6,37.2,71.7,0,0,70.4,0,0.0,0,0,0,0,0,0
70.6,37.2,70.4,0,0,69.8,0,0.0,0,0,0,0,0,0
70.1,37.5,70.6,0,0,68.5,0,0.0,0,0,0,0,0,0
68.5,37.1,71.4,0,0,70.5,0,0.0,0,0,0,0,0,0
69.2,37.4,70.3,0,0,68.6,0,0.0,0,0,0,0,0,0
68.2,37.2,71.2,0,0,70.0,0,0.0,0,0,0,0,0,0
68.7,37.1,70.0,0,0,68.8,0,0.0,0,0,0,0,0,0
69.3,36.6,71.1,0,0,69.9,0,0.0,0,0,0,0,0,0
70.2,36.7,70.8,0,0,68.9,0,0.0,0,0,0,0,0,0
68.8,36.4,72.2,0,0,69.6,0,0.0,0,0,0,0,0,0
70.1,36.8,71.7,0,0,68.4,0,0.0,0,0,0,0,0,0
68.1,36.5,70.3,0,0,69.7,0,0.0,0,0,0,0,0,0
68.5,36.6,70.3,0,0,69.4,0,0.0,0,0,0,0,0,0
69.0,36.3,69.8,0,0,68.7,0,0.0,0,0,0,0,0,0
67.3,37.3,69.4,0,0,67.8,0,0.0,0,0,0,0,0,0
68.4,36.9,69.6,0,0,68.0,0,0.0,0,0,0,0,0,0
67.8,36.5,68.1,0,0,66.8,0,0.0,0,0,0,0,0,0
65.4,36.9,68.5,0,0,68.4,0,0.0,0,0,0,0,0,0
65.2,36.7,67.8,0,0,65.6,0,0.0,0,0,0,0,0,0
65.5,37.5,66.9,0,0,64.6,0,0.0,0,0,0,0,0,0
65.1,36.7,66.7,0,0,65.4,0,0.0,0,0,0,0,0,0
64.8,37.1,67.0,0,0,64.5,0,0.0,0,0,0,0,0,0
65.8,37.5,65.8,0,0,64.5,0,0.0,0,0,0,0,0,0
64.0,37.9,66.3,0,0,63.8,0,0.0,0,0,0,0,0,0
63.9,37.1,66.0,0,0,63.5,0,0.0,0,0,0,0,0,0
63.9,37.7,66.2,0,0,63.5,0,0.0,0,0,0,0,0,0
65.1,37.1,65.4,0,0,64.0,0,0.0,0,0,0,0,0,0
63.4,37.2,66.7,0,0,63.7,0,0.0,0,0,0,0,0,0
64.6,37.5,66.4,0,0,64.5,0,0.0,0,0,0,0,0,0
64.9,37.8,66.1,0,0,63.8,0,0.0,0,0,0,0,0,0
63.5,38.3,65.3,0,0,63.8,0,0.0,0,0,0,0,0,0
64.1,37.8,65.7,0,0,64.0,0,0.0,0,0,0,0,0,0
64.1,37.8,65.7,0,0,64.5,0,0.0,0,0,0,0,0,0
64.1,37.9,65.5,0,0,63.1,0,0.0,0,0,0,0,0,0
63.3,37.8,64.0,0,0,63.0,0,0.0,0,0,0,0,0,0
64.1,37.5,65.6,0,0,63.9,0,0.0,0,0,0,0,0,0
63.3,37.7,64.8,0,0,63.5,0,0.0,0,0,0,0,0,0
64.1,37.6,64.8,0,0,63.5,0,0.0,0,0,0,0,0,0
62.2,37.9,65.7,0,0,62.8,0,0.0,0,0,0,0,0,0
62.5,37.5,65.0,0,0,63.1,0,0.0,0,0,0,0,0,0
63.2,37.6,66.1,0,0,62.6,0,0.0,0,0,0,0,0,0
63.0,37.4,64.6,0,0,63.5,0,0.0,0,0,0,0,0,0
62.6,36.9,65.0,0,0,61.2,0,0.0,0,0,0,0,0,0
61.1,36.5,62.7,0,0,62.3,0,0.0,0,0,0,0,0,0
62.2,36.8,64.2,0,0,61.7,0,0.0,0,0,0,0,0,0
61.4,37.0,61.4,0,0,60.2,0,0.0,0,0,0,0,0,0
61.1,37.8,63.0,0,0,60.8,0,0.0,0,0,0,0,0,0
61.5,37.7,62.4,0,0,61.1,0,0.0,0,0,0,0,0,0
60.0,36.4,59.3,0,0,60.5,0,0.0,0,0,0,0,0,0
60.5,36.9,62.1,0,0,61.0,0,0.0,0,0,0,0,0,0
61.8,37.1,62.8,0,0,60.0,0,0.0,0,0,0,0,0,0
59.7,36.4,60.2,0,0,60.4,0,0.0,0,0,0,0,0,0
59.6,36.0,61.8,0,0,60.5,0,0.0,0,0,0,0,0,0
60.4,36.1,61.1,0,0,60.9,0,0.0,0,0,0,0,0,0
59.8,35.6,60.3,0,0,59.7,0,0.0,0,0,0,0,0,0
59.2,35.7,60.9,0,0,59.6,0,0.0,0,0,0,0,0,0
58.9,35.0,61.3,0,0,59.8,0,0.0,0,0,0,0,0,0
59.3,35.8,60.4,0,0,60.2,0,0.0,0,0,0,0,0,0
60.1,34.9,61.5,0,0,60.5,0,0.0,0,0,0,0,0,0
59.2,35.7,60.6,0,0,59.3,0,0.0,0,0,0,0,0,0
60.3,35.3,60.4,0,0,59.5,0,0.0,0,0,0,0,0,0
58.8,34.9,61.7,0,0,60.0,0,0.0,0,0,0,0,0,0
59.7,34.6,59.8,0,0,60.1,0,0.0,0,0,0,0,0,0
59.7,34.3,61.2,0,0,57.9,0,0.0,0,0,0,0,0,0
59.9,33.6,60.8,0,0,58.4,0,0.0,0,0,0,0,0,0
59.9,33.7,60.6,0,0,60.3,0,0.0,0,0,0,0,0,0
60.0,34.1,61.3,0,0,58.7,0,0.0,0,0,0,0,0,0
60.3,34.0,61.7,0,0,59.8,0,0.0,0,0,0,0,0,0
60.0,34.1,61.1,0,0,60.4,0,0.0,0,0,0,0,0,0
60.7,33.8,62.0,0,0,60.1,0,0.0,0,0,0,0,0,0
60.5,33.3,62.0,0,0,60.8,0,0.0,0,0,0,0,0,0
61.0,33.2,63.6,0,0,61.2,0,0.0,0,0,0,0,0,0
62.1,33.0,62.5,0,0,62.4,0,0.0,0,0,0,0,0,0
62.5,32.6,64.0,0,0,61.5,0,0.0,0,0,0,0,0,0
62.6,32.8,65.2,0,0,62.3,0,0.0,0,0,0,0,0,0
63.3,32.4,65.1,0,0,63.0,0,0.0,0,0,0,0,0,0
63.2,32.3,64.5,0,0,64.0,0,0.0,0,0,0,0,0,0
63.0,32.9,64.7,0,0,63.3,0,0.0,0,0,0,0,0,0
64.2,31.6,65.3,0,0,64.1,0,0.0,0,0,0,0,0,0
64.5,32.0,66.6,0,0,66.0,0,0.0,0,0,0,0,0,0
66.2,32.3,68.1,0,0,65.3,0,0.0,0,0,0,0,0,0
65.4,31.7,68.2,0,0,66.5,0,0.0,0,0,0,0,0,0
67.2,32.3,67.9,0,0,67.4,0,0.0,0,0,0,0,0,0
67.2,31.9,69.1,0,0,67.3,0,0.0,0,0,0,0,0,0
69.3,31.6,70.6,0,0,68.9,0,0.0,0,0,0,0,0,0
