gen_0_5,gen_1_0,gen_2_1,gen_5_2,gen_5_3,gen_7_4
64.4,65.8,64.4,23.5,0.0,0.0
64.3,65.7,64.3,23.7,0.0,0.0
64.2,65.6,64.2,23.9,0.0,0.0
64.1,65.5,64.1,24.1,0.0,0.0
64.1,65.5,64.1,24.3,0.0,0.0
64.1,65.5,64.1,24.5,0.0,0.0
64.1,65.5,64.1,24.7,0.0,0.0
64.1,65.5,64.1,24.9,0.0,0.0
64.1,65.5,64.1,25.1,0.0,0.0
64.0,65.4,64.0,25.3,0.0,0.0
63.9,65.3,63.9,25.5,0.0,0.0
63.8,65.2,63.8,25.7,0.0,0.0
63.7,65.0,63.7,25.9,0.0,0.0
63.6,64.9,63.6,26.1,0.0,0.0
63.5,64.9,63.5,26.3,0.0,0.0
63.5,64.9,63.5,26.5,0.0,0.0
63.5,64.9,63.5,26.7,0.0,0.0
63.6,64.9,63.6,26.9,0.0,0.0
63.6,65.0,63.6,27.1,0.0,0.0
63.6,65.0,63.6,27.3,0.0,0.0
63.6,65.0,63.6,27.5,0.0,0.0
63.6,65.0,63.6,27.6,0.0,0.0
63.5,64.9,63.5,27.8,0.0,0.0
63.5,64.8,63.5,27.9,0.0,0.0
63.4,64.7,63.4,28.1,0.0,0.0
63.3,64.6,63.3,28.3,0.0,0.0
63.2,64.5,63.2,28.4,0.1,0.1
63.1,64.5,63.1,28.5,0.2,0.1
63.0,64.4,63.0,28.7,0.2,0.1
63.0,64.4,63.0,28.8,0.3,0.2
63.0,64.3,63.0,28.9,0.5,0.3
62.9,64.3,62.9,29.0,0.6,0.3
62.9,64.2,62.9,29.0,0.8,0.4
62.8,64.2,62.8,29.1,1.1,0.6
62.7,64.0,62.7,29.2,1.4,0.7
62.6,63.9,62.6,29.2,1.7,0.9
62.4,63.8,62.4,29.3,2.0,1.1
62.3,63.7,62.3,29.2,2.3,1.3
62.2,63.6,62.2,29.2,2.7,1.4
62.1,63.5,62.1,29.2,3.0,1.6
62.0,63.3,62.0,29.2,3.4,1.7
61.8,63.1,61.8,29.1,3.9,2.0
61.5,62.8,61.5,29.1,4.7,2.4
61.0,62.3,61.0,29.0,5.7,3.0
60.5,61.8,60.5,28.9,6.9,3.8
59.9,61.2,59.9,28.9,8.1,4.6
59.5,60.7,59.5,28.8,9.2,5.4
59.1,60.3,59.1,28.6,10.2,6.0
58.7,60.0,58.7,28.6,11.2,6.6
58.4,59.7,58.4,28.5,12.2,7.1
58.2,59.4,58.2,28.3,13.4,7.5
57.9,59.2,57.9,28.2,14.5,7.7
57.8,59.1,57.8,28.1,15.4,7.9
57.8,59.1,57.8,28.0,16.0,8.1
58.0,59.2,58.0,27.9,16.0,8.4
58.2,59.5,58.2,27.8,15.5,8.8
58.4,59.7,58.4,27.6,15.1,9.2
58.5,59.8,58.5,27.5,14.9,9.7
58.4,59.6,58.4,27.4,15.4,10.2
58.0,59.3,58.0,27.3,16.4,10.6
57.6,58.8,57.6,27.2,17.7,11.2
57.1,58.4,57.1,27.1,18.9,11.7
56.8,58.0,56.8,27.0,19.7,12.4
56.6,57.8,56.6,27.0,20.2,12.9
56.5,57.8,56.5,26.9,20.3,13.2
56.7,58.0,56.7,26.9,20.0,13.2
57.2,58.4,57.2,26.8,19.5,12.7
57.7,59.0,57.7,26.8,18.9,11.8
58.2,59.5,58.2,26.7,18.3,11.0
58.5,59.8,58.5,26.7,18.0,10.6
58.3,59.6,58.3,26.7,18.2,10.7
58.0,59.2,58.0,26.7,18.8,11.3
57.5,58.7,57.5,26.7,19.6,11.9
57.1,58.3,57.1,26.7,20.3,12.3
56.9,58.1,56.9,26.7,20.9,12.1
56.8,58.1,56.8,26.8,21.4,11.7
56.7,57.9,56.7,26.8,22.1,11.4
56.3,57.6,56.3,26.9,23.0,11.5
55.7,56.9,55.7,26.9,24.3,12.2
54.9,56.1,54.9,27.0,25.6,13.3
54.4,55.5,54.4,27.1,26.3,14.1
54.3,55.5,54.3,27.2,26.1,14.4
55.0,56.2,55.0,27.3,24.5,13.8
56.1,57.3,56.1,27.4,22.2,12.7
57.2,58.5,57.2,27.5,20.0,11.4
57.8,59.1,57.8,27.6,18.8,10.7
57.5,58.8,57.5,27.8,19.3,11.0
56.6,57.8,56.6,28.0,20.9,11.9
55.6,56.8,55.6,28.1,22.7,13.0
54.8,56.0,54.8,28.3,23.9,13.9
54.6,55.8,54.6,28.5,24.0,14.3
54.8,56.0,54.8,28.7,23.4,14.2
55.2,56.4,55.2,28.9,22.5,14.1
55.4,56.6,55.4,29.1,21.8,13.9
55.4,56.6,55.4,29.3,21.9,14.0
55.2,56.4,55.2,29.4,22.3,14.1
55.0,56.1,55.0,29.7,22.9,14.1
54.8,56.0,54.8,29.8,23.4,13.8
54.8,56.0,54.8,30.0,23.4,13.1
54.9,56.1,54.9,30.2,23.0,12.1
55.1,56.3,55.1,30.3,22.0,11.0
55.4,56.6,55.4,30.5,20.5,10.0
55.7,56.9,55.7,30.7,18.5,9.4
56.0,57.2,56.0,30.8,16.4,9.0
56.1,57.3,56.1,30.9,14.6,8.8
55.9,57.1,55.9,31.0,13.6,8.7
55.4,56.6,55.4,31.1,13.6,8.7
54.8,56.0,54.8,31.1,14.2,8.6
54.3,55.5,54.3,31.2,14.8,8.4
54.2,55.3,54.2,31.2,14.9,7.9
54.4,55.5,54.4,31.2,14.1,7.2
54.8,56.0,54.8,31.2,13.0,6.4
55.1,56.3,55.1,31.1,12.1,5.8
55.1,56.3,55.1,31.1,11.8,5.6
54.6,55.8,54.6,31.0,12.4,5.9
54.0,55.2,54.0,30.8,13.3,6.3
53.5,54.7,53.5,30.7,13.9,6.6
53.3,54.5,53.3,30.6,13.7,6.6
53.5,54.7,53.5,30.5,12.6,6.2
54.0,55.2,54.0,30.4,10.9,5.5
54.6,55.8,54.6,30.2,9.1,4.8
55.1,56.3,55.1,30.1,7.6,4.1
55.4,56.6,55.4,29.9,6.4,3.6
55.7,56.9,55.7,29.8,5.7,3.3
55.8,57.1,55.8,29.6,5.1,3.0
56.0,57.2,56.0,29.5,4.6,2.8
56.2,57.4,56.2,29.3,4.2,2.6
56.4,57.6,56.4,29.2,3.8,2.4
56.6,57.8,56.6,29.0,3.3,2.1
56.8,58.0,56.8,28.9,2.8,1.8
57.0,58.3,57.0,28.8,2.2,1.5
57.2,58.4,57.2,28.7,1.7,1.1
57.4,58.6,57.4,28.6,1.2,0.8
57.5,58.7,57.5,28.6,0.9,0.6
57.5,58.8,57.5,28.5,0.6,0.4
57.6,58.8,57.6,28.5,0.4,0.2
57.7,58.9,57.7,28.5,0.2,0.1
57.7,59.0,57.7,28.5,0.1,0.0
57.7,59.0,57.7,28.4,0.0,0.0
57.8,59.0,57.8,28.5,0.0,0.0
57.8,59.0,57.8,28.5,0.0,0.0
57.8,59.0,57.8,28.5,0.0,0.0
57.8,59.1,57.8,28.6,0.0,0.0
57.9,59.1,57.9,28.6,0.0,0.0
57.9,59.2,57.9,28.7,0.0,0.0
58.0,59.3,58.0,28.7,0.0,0.0
58.1,59.4,58.1,28.8,0.0,0.0
58.2,59.5,58.2,28.9,0.0,0.0
58.4,59.7,58.4,28.9,0.0,0.0
58.6,59.9,58.6,29.0,0.0,0.0
58.9,60.2,58.9,29.0,0.0,0.0
59.2,60.5,59.2,29.1,0.0,0.0
59.6,60.9,59.6,29.2,0.0,0.0
60.0,61.3,60.0,29.2,0.0,0.0
60.5,61.8,60.5,29.2,0.0,0.0
61.1,62.4,61.1,29.3,0.0,0.0
61.6,63.0,61.6,29.3,0.0,0.0
62.2,63.6,62.2,29.3,0.0,0.0
62.8,64.2,62.8,29.3,0.0,0.0
63.4,64.8,63.4,29.3,0.0,0.0
64.1,65.5,64.1,29.3,0.0,0.0
64.7,66.1,64.7,29.2,0.0,0.0
65.3,66.8,65.3,29.2,0.0,0.0
66.0,67.4,66.0,29.1,0.0,0.0
66.6,68.1,66.6,29.0,0.0,0.0
67.3,68.7,67.3,29.0,0.0,0.0
67.9,69.4,67.9,28.9,0.0,0.0
68.5,70.0,68.5,28.8,0.0,0.0
69.1,70.6,69.1,28.7,0.0,0.0
69.6,71.1,69.6,28.6,0.0,0.0
70.1,71.6,70.1,28.5,0.0,0.0
70.4,72.0,70.4,28.4,0.0,0.0
70.8,72.3,70.8,28.3,0.0,0.0
71.0,72.6,71.0,28.1,0.0,0.0
71.2,72.8,71.2,28.0,0.0,0.0
71.4,72.9,71.4,27.9,0.0,0.0
71.5,73.1,71.5,27.8,0.0,0.0
71.6,73.2,71.6,27.6,0.0,0.0
71.7,73.3,71.7,27.5,0.0,0.0
71.8,73.3,71.8,27.4,0.0,0.0
71.8,73.3,71.8,27.3,0.0,0.0
71.8,73.3,71.8,27.2,0.0,0.0
71.7,73.3,71.7,27.0,0.0,0.0
71.6,73.2,71.6,26.9,0.0,0.0
71.5,73.1,71.5,26.8,0.0,0.0
71.4,72.9,71.4,26.6,0.0,0.0
71.2,72.8,71.2,26.5,0.0,0.0
71.1,72.6,71.1,26.4,0.0,0.0
70.9,72.5,70.9,26.3,0.0,0.0
70.8,72.4,70.8,26.1,0.0,0.0
70.7,72.2,70.7,26.0,0.0,0.0
70.6,72.1,70.6,25.9,0.0,0.0
70.5,72.0,70.5,25.8,0.0,0.0
70.4,72.0,70.4,25.6,0.0,0.0
70.3,71.8,70.3,25.5,0.0,0.0
70.2,71.7,70.2,25.4,0.0,0.0
70.0,71.6,70.0,25.3,0.0,0.0
69.9,71.4,69.9,25.1,0.0,0.0
69.8,71.3,69.8,25.0,0.0,0.0
69.6,71.1,69.6,24.8,0.0,0.0
69.5,71.0,69.5,24.7,0.0,0.0
69.3,70.8,69.3,24.5,0.0,0.0
69.2,70.7,69.2,24.3,0.0,0.0
69.1,70.6,69.1,24.2,0.0,0.0
69.0,70.5,69.0,24.0,0.0,0.0
68.9,70.4,68.9,23.8,0.0,0.0
68.9,70.4,68.9,23.6,0.0,0.0
68.9,70.4,68.9,23.4,0.0,0.0
69.0,70.4,69.0,23.3,0.0,0.0
69.1,70.6,69.1,23.1,0.0,0.0
69.3,70.8,69.3,22.9,0.0,0.0
69.7,71.2,69.7,22.7,0.0,0.0
70.2,71.7,70.2,22.5,0.0,0.0
70.8,72.4,70.8,22.3,0.0,0.0
71.6,73.1,71.6,22.1,0.0,0.0
72.4,73.9,72.4,22.0,0.0,0.0
73.1,74.7,73.1,21.8,0.0,0.0
73.8,75.4,73.8,21.6,0.0,0.0
74.2,75.8,74.2,21.5,0.0,0.0
74.4,76.1,74.4,21.4,0.0,0.0
74.5,76.1,74.5,21.3,0.0,0.0
74.4,76.0,74.4,21.2,0.0,0.0
74.3,75.9,74.3,21.0,0.0,0.0
74.2,75.8,74.2,21.0,0.0,0.0
74.1,75.7,74.1,20.9,0.0,0.0
74.1,75.7,74.1,20.9,0.0,0.0
74.2,75.8,74.2,20.9,0.0,0.0
74.3,76.0,74.3,20.9,0.0,0.0
74.5,76.1,74.5,20.9,0.0,0.0
74.6,76.3,74.6,20.9,0.0,0.0
74.7,76.3,74.7,21.0,0.0,0.0
74.7,76.3,74.7,21.1,0.0,0.0
74.5,76.1,74.5,21.2,0.0,0.0
74.3,75.9,74.3,21.4,0.0,0.0
73.9,75.5,73.9,21.5,0.0,0.0
73.5,75.1,73.5,21.7,0.0,0.0
73.0,74.6,73.0,21.9,0.0,0.0
72.5,74.1,72.5,22.1,0.0,0.0
71.9,73.5,71.9,22.3,0.0,0.0
71.3,72.9,71.3,22.4,0.0,0.0
70.8,72.3,70.8,22.6,0.0,0.0
70.3,71.8,70.3,22.9,0.0,0.0
70.0,71.5,70.0,23.1,0.0,0.0
69.7,71.2,69.7,23.3,0.0,0.0
69.6,71.1,69.6,23.5,0.0,0.0
69.5,71.0,69.5,23.7,0.0,0.0
69.5,71.0,69.5,23.8,0.0,0.0
69.5,71.0,69.5,24.0,0.0,0.0
69.5,71.0,69.5,24.1,0.0,0.0
69.4,70.9,69.4,24.3,0.0,0.0
69.3,70.8,69.3,24.4,0.0,0.0
69.1,70.6,69.1,24.5,0.0,0.0
69.0,70.5,69.0,24.5,0.0,0.0
68.9,70.4,68.9,24.5,0.0,0.0
68.8,70.3,68.8,24.5,0.0,0.0
68.8,70.3,68.8,24.5,0.0,0.0
68.8,70.3,68.8,24.4,0.0,0.0
68.8,70.3,68.8,24.3,0.0,0.0
68.8,70.3,68.8,24.2,0.0,0.0
68.8,70.3,68.8,24.0,0.0,0.0
68.6,70.1,68.6,23.9,0.0,0.0
68.4,69.9,68.4,23.7,0.0,0.0
68.1,69.6,68.1,23.5,0.0,0.0
67.7,69.2,67.7,23.3,0.0,0.0
67.4,68.8,67.4,23.0,0.0,0.0
67.0,68.5,67.0,22.8,0.0,0.0
66.8,68.2,66.8,22.5,0.0,0.0
66.5,68.0,66.5,22.3,0.0,0.0
66.4,67.8,66.4,22.1,0.0,0.0
66.3,67.7,66.3,21.8,0.0,0.0
66.2,67.6,66.2,21.5,0.0,0.0
66.1,67.5,66.1,21.3,0.0,0.0
65.9,67.4,65.9,21.0,0.0,0.0
65.8,67.2,65.8,20.8,0.0,0.0
65.6,67.0,65.6,20.5,0.0,0.0
65.4,66.8,65.4,20.3,0.0,0.0
65.2,66.6,65.2,20.1,0.0,0.0
65.1,66.5,65.1,19.9,0.0,0.0
65.0,66.4,65.0,19.7,0.0,0.0
64.9,66.3,64.9,19.5,0.0,0.0
64.9,66.3,64.9,19.4,0.0,0.0
64.9,66.3,64.9,19.2,0.0,0.0
65.0,66.4,65.0,19.0,0.0,0.0
65.0,66.4,65.0,18.9,0.0,0.0
65.0,66.4,65.0,18.7,0.0,0.0
65.0,66.4,65.0,18.6,0.0,0.0
65.0,66.4,65.0,18.5,0.0,0.0
65.1,66.5,65.1,18.4,0.0,0.0
65.1,66.5,65.1,18.3,0.0,0.0
65.2,66.7,65.2,18.2,0.0,0.0
65.5,66.9,65.5,18.1,0.0,0.0
65.8,67.2,65.8,18.0,0.0,0.0
66.2,67.6,66.2,17.9,0.0,0.0
66.6,68.0,66.6,17.8,0.0,0.0
67.0,68.5,67.0,17.7,0.0,0.0
67.5,68.9,67.5,17.7,0.0,0.0
67.9,69.4,67.9,17.6,0.0,0.0
68.2,69.7,68.2,17.5,0.0,0.0
68.5,70.0,68.5,17.4,0.0,0.0
68.8,70.3,68.8,17.3,0.0,0.0
69.1,70.6,69.1,17.3,0.0,0.0
69.5,71.0,69.5,17.2,0.0,0.0
70.0,71.5,70.0,17.1,0.0,0.0
70.6,72.1,70.6,17.1,0.0,0.0
71.2,72.8,71.2,17.0,0.0,0.0
72.0,73.6,72.0,16.9,0.0,0.0
72.8,74.4,72.8,16.8,0.0,0.0
73.6,75.2,73.6,16.7,0.0,0.0
74.3,75.9,74.3,16.7,0.0,0.0
75.0,76.6,75.0,16.6,0.0,0.0
75.6,77.3,75.6,16.5,0.0,0.0
76.2,77.8,76.2,16.4,0.0,0.0
76.7,78.4,76.7,16.3,0.0,0.0
77.3,78.9,77.3,16.3,0.0,0.0
77.8,79.4,77.8,16.2,0.1,0.1
78.3,80.0,78.3,16.1,0.2,0.1
78.8,80.5,78.8,16.0,0.3,0.2
79.3,81.0,79.3,15.9,0.5,0.3
79.7,81.4,79.7,15.8,0.6,0.4
80.1,81.8,80.1,15.8,0.8,0.5
80.4,82.1,80.4,15.7,1.2,0.7
80.6,82.3,80.6,15.6,1.6,0.9
80.7,82.4,80.7,15.6,2.1,1.1
80.7,82.4,80.7,15.4,2.7,1.3
80.6,82.3,80.6,15.4,3.4,1.5
80.6,82.3,80.6,15.3,3.8,1.6
80.7,82.4,80.7,15.2,4.0,1.6
80.8,82.6,80.8,15.2,3.9,1.5
81.0,82.8,81.0,15.1,3.7,1.4
80.9,82.7,80.9,15.0,3.9,1.6
80.5,82.2,80.5,15.0,4.7,2.2
79.7,81.4,79.7,14.9,6.2,3.2
78.8,80.5,78.8,14.8,7.9,4.4
78.0,79.7,78.0,14.8,9.2,5.3
77.8,79.4,77.8,14.7,9.7,5.8
77.9,79.6,77.9,14.6,9.4,5.8
78.2,79.8,78.2,14.5,8.9,5.6
78.3,80.0,78.3,14.5,8.7,5.6
78.0,79.6,78.0,14.4,9.4,6.0
77.3,79.0,77.3,14.3,10.8,6.7
76.6,78.3,76.6,14.3,12.3,7.4
76.2,77.9,76.2,14.2,13.3,7.9
76.4,78.0,76.4,14.2,13.1,7.8
76.9,78.5,76.9,14.1,12.3,7.3
77.4,79.1,77.4,14.1,11.3,6.7
77.5,79.2,77.5,14.0,11.1,6.6
77.0,78.6,77.0,13.9,12.2,7.2
75.9,77.5,75.9,13.9,14.4,8.4
74.6,76.2,74.6,13.8,16.9,9.7
73.5,75.1,73.5,13.8,19.1,10.7
73.0,74.6,73.0,13.7,20.2,11.2
72.9,74.5,72.9,13.6,20.5,11.2
73.1,74.7,73.1,13.6,20.1,10.9
73.7,75.3,73.7,13.5,19.0,10.3
74.3,75.9,74.3,13.5,17.6,9.8
74.9,76.6,74.9,13.5,16.1,9.4
75.4,77.0,75.4,13.4,14.9,9.3
75.4,77.0,75.4,13.3,14.6,9.6
74.8,76.4,74.8,13.3,15.4,10.4
73.9,75.5,73.9,13.3,17.0,11.6
72.8,74.4,72.8,13.2,19.1,12.8
71.8,73.4,71.8,13.2,21.1,13.7
71.2,72.7,71.2,13.1,22.8,14.2
70.8,72.3,70.8,13.1,23.9,14.2
70.8,72.3,70.8,13.0,24.4,14.0
71.0,72.6,71.0,13.0,24.2,13.7
71.5,73.1,71.5,12.9,23.4,13.2
72.2,73.8,72.2,12.9,22.1,12.8
72.8,74.4,72.8,12.9,20.9,12.5
73.1,74.7,73.1,12.9,20.4,12.4
73.0,74.6,73.0,12.8,20.7,12.8
72.7,74.2,72.7,12.8,21.8,13.3
72.2,73.7,72.2,12.7,23.0,13.8
71.7,73.3,71.7,12.7,24.1,14.2
71.5,73.1,71.5,12.7,24.6,14.4
71.5,73.1,71.5,12.7,24.5,14.2
71.7,73.3,71.7,12.6,24.0,13.8
72.1,73.7,72.1,12.6,22.9,13.2
72.8,74.4,72.8,12.6,21.3,12.4
73.6,75.2,73.6,12.6,19.6,11.5
74.3,75.9,74.3,12.5,18.1,10.8
74.8,76.4,74.8,12.5,17.0,10.4
75.0,76.6,75.0,12.5,16.8,10.6
74.9,76.5,74.9,12.5,17.0,10.9
74.8,76.4,74.8,12.4,17.5,11.2
74.8,76.4,74.8,12.4,17.9,11.2
75.0,76.6,75.0,12.4,17.9,10.8
75.3,77.0,75.3,12.4,17.6,9.9
75.8,77.4,75.8,12.4,16.9,9.0
76.2,77.9,76.2,12.3,15.9,8.2
76.6,78.3,76.6,12.3,14.8,7.7
76.8,78.5,76.8,12.2,13.7,7.5
76.8,78.5,76.8,12.2,13.2,7.7
76.4,78.1,76.4,12.2,13.6,8.2
75.7,77.3,75.7,12.1,15.1,9.0
74.8,76.5,74.8,12.1,16.8,9.8
74.3,75.9,74.3,12.0,18.1,10.1
74.3,75.9,74.3,12.0,18.4,10.0
74.9,76.5,74.9,12.0,17.5,9.1
75.9,77.6,75.9,11.9,15.8,7.9
77.0,78.6,77.0,11.8,14.0,6.7
77.7,79.4,77.7,11.8,12.5,6.0
77.9,79.6,77.9,11.7,11.7,6.0
77.9,79.5,77.9,11.6,11.5,6.3
77.6,79.3,77.6,11.6,11.4,6.7
77.5,79.2,77.5,11.6,11.2,6.8
77.5,79.2,77.5,11.5,10.8,6.6
77.7,79.4,77.7,11.4,10.2,6.1
78.0,79.7,78.0,11.4,9.4,5.4
78.3,80.0,78.3,11.3,8.4,4.8
78.7,80.4,78.7,11.2,7.4,4.2
79.0,80.8,79.0,11.2,6.5,3.8
79.4,81.1,79.4,11.1,5.7,3.4
79.6,81.4,79.6,11.1,5.0,3.1
79.9,81.6,79.9,11.0,4.5,2.9
80.1,81.9,80.1,10.9,4.1,2.7
80.4,82.2,80.4,10.9,3.5,2.4
80.8,82.6,80.8,10.9,2.9,2.0
81.2,83.0,81.2,10.8,2.1,1.4
81.6,83.4,81.6,10.8,1.5,1.0
81.9,83.7,81.9,10.7,1.0,0.6
82.1,83.9,82.1,10.7,0.7,0.4
82.2,84.0,82.2,10.7,0.5,0.3
82.4,84.1,82.4,10.6,0.3,0.2
82.5,84.3,82.5,10.7,0.2,0.1
82.6,84.4,82.6,10.6,0.1,0.0
82.7,84.5,82.7,10.6,0.0,0.0
82.8,84.6,82.8,10.6,0.0,0.0
82.9,84.7,82.9,10.6,0.0,0.0
83.0,84.8,83.0,10.6,0.0,0.0
83.1,84.9,83.1,10.6,0.0,0.0
83.2,85.0,83.2,10.5,0.0,0.0
83.3,85.1,83.3,10.6,0.0,0.0
83.5,85.3,83.5,10.5,0.0,0.0
83.6,85.4,83.6,10.5,0.0,0.0
83.8,85.6,83.8,10.6,0.1,0.0
84.0,85.8,84.0,10.5,0.1,0.0
84.2,86.1,84.2,10.5,0.0,0.0
84.5,86.4,84.5,10.5,0.0,0.0
84.9,86.7,84.9,10.5,0.0,0.0
85.3,87.1,85.3,10.6,0.0,0.0
85.8,87.7,85.8,10.6,0.0,0.0
86.4,88.2,86.4,10.6,0.0,0.0
87.0,88.9,87.0,10.6,0.0,0.0
87.6,89.5,87.6,10.6,0.0,0.0
88.3,90.2,88.3,10.6,0.0,0.0
88.9,90.8,88.9,10.6,0.0,0.0
89.5,91.4,89.5,10.6,0.0,0.0
90.1,92.0,90.1,10.6,0.0,0.0
90.7,92.6,90.7,10.6,0.0,0.0
91.3,93.2,91.3,10.6,0.0,0.0
91.9,93.9,91.9,10.6,0.0,0.0
92.5,94.6,92.5,10.6,0.0,0.0
93.3,95.3,93.3,10.5,0.0,0.0
94.0,96.0,94.0,10.6,0.0,0.0
94.7,96.8,94.7,10.5,0.0,0.0
95.4,97.4,95.4,10.6,0.0,0.0
96.0,98.0,96.0,10.6,0.0,0.0
96.4,98.5,96.4,10.6,0.0,0.0
96.7,98.8,96.7,10.5,0.0,0.0
96.9,99.0,96.9,10.5,0.0,0.0
96.9,99.0,96.9,10.5,0.0,0.0
96.9,99.0,96.9,10.5,0.0,0.0
96.7,98.8,96.7,10.5,0.0,0.0
96.5,98.6,96.5,10.5,0.0,0.0
96.3,98.4,96.3,10.4,0.0,0.0
96.1,98.2,96.1,10.4,0.0,0.0
95.8,97.9,95.8,10.4,0.0,0.0
95.5,97.5,95.5,10.4,0.0,0.0
95.1,97.2,95.1,10.4,0.0,0.0
94.8,96.8,94.8,10.4,0.0,0.0
94.4,96.5,94.4,10.3,0.0,0.0
94.0,96.1,94.0,10.3,0.0,0.0
93.6,95.7,93.6,10.3,0.0,0.0
93.2,95.2,93.2,10.3,0.0,0.0
92.8,94.8,92.8,10.3,0.0,0.0
92.4,94.4,92.4,10.2,0.0,0.0
92.0,93.9,92.0,10.2,0.0,0.0
91.5,93.5,91.5,10.2,0.0,0.0
91.1,93.1,91.1,10.1,0.0,0.0
90.7,92.6,90.7,10.1,0.0,0.0
90.2,92.2,90.2,10.1,0.0,0.0
89.8,91.8,89.8,10.1,0.0,0.0
89.5,91.4,89.5,10.0,0.0,0.0
89.1,91.0,89.1,10.0,0.0,0.0
88.7,90.7,88.7,10.0,0.0,0.0
88.4,90.3,88.4,10.0,0.0,0.0
88.1,90.0,88.1,10.0,0.0,0.0
87.7,89.6,87.7,9.9,0.0,0.0
87.4,89.3,87.4,10.0,0.0,0.0
87.1,89.0,87.1,9.9,0.0,0.0
86.8,88.7,86.8,9.9,0.0,0.0
86.5,88.3,86.5,9.9,0.0,0.0
86.2,88.0,86.2,9.9,0.0,0.0
85.9,87.8,85.9,9.9,0.0,0.0
85.7,87.5,85.7,9.9,0.0,0.0
85.5,87.4,85.5,9.8,0.0,0.0
85.5,87.3,85.5,9.8,0.0,0.0
85.5,87.3,85.5,9.8,0.0,0.0
85.7,87.5,85.7,9.8,0.0,0.0
86.0,87.9,86.0,9.8,0.0,0.0
86.6,88.4,86.6,9.8,0.0,0.0
87.2,89.1,87.2,9.8,0.0,0.0
88.0,89.9,88.0,9.8,0.0,0.0
88.6,90.5,88.6,9.8,0.0,0.0
89.2,91.1,89.2,9.8,0.0,0.0
89.5,91.5,89.5,9.7,0.0,0.0
89.6,91.6,89.6,9.7,0.0,0.0
89.5,91.4,89.5,9.7,0.0,0.0
89.2,91.2,89.2,9.7,0.0,0.0
88.9,90.8,88.9,9.7,0.0,0.0
88.6,90.5,88.6,9.7,0.0,0.0
88.3,90.2,88.3,9.6,0.0,0.0
88.1,90.0,88.1,9.6,0.0,0.0
88.1,90.0,88.1,9.6,0.0,0.0
88.1,90.0,88.1,9.6,0.0,0.0
88.1,90.0,88.1,9.5,0.0,0.0
88.1,90.0,88.1,9.5,0.0,0.0
88.0,89.9,88.0,9.4,0.0,0.0
87.8,89.7,87.8,9.4,0.0,0.0
87.5,89.4,87.5,9.3,0.0,0.0
