gen_0_4,gen_1_0,gen_2_1,gen_5_2,gen_7_3
81.4,83.2,81.4,4.2,0.0
81.8,83.6,81.8,4.2,0.0
82.2,84.0,82.2,4.2,0.0
82.5,84.2,82.5,4.2,0.0
82.7,84.5,82.7,4.3,0.0
82.8,84.6,82.8,4.3,0.0
82.9,84.7,82.9,4.3,0.0
82.9,84.7,82.9,4.4,0.0
82.9,84.7,82.9,4.4,0.0
82.9,84.7,82.9,4.4,0.0
82.9,84.7,82.9,4.4,0.0
82.8,84.6,82.8,4.4,0.0
82.7,84.5,82.7,4.4,0.0
82.6,84.4,82.6,4.5,0.0
82.4,84.2,82.4,4.5,0.0
82.2,84.0,82.2,4.5,0.0
81.9,83.7,81.9,4.5,0.0
81.7,83.4,81.7,4.5,0.0
81.4,83.1,81.4,4.5,0.0
81.1,82.9,81.1,4.5,0.0
80.8,82.6,80.8,4.4,0.0
80.6,82.3,80.6,4.4,0.0
80.4,82.1,80.4,4.4,0.0
80.1,81.9,80.1,4.4,0.0
79.9,81.6,79.9,4.4,0.0
79.7,81.4,79.7,4.4,0.0
79.5,81.2,79.5,4.3,0.0
79.2,80.9,79.2,4.3,0.0
79.0,80.7,79.0,4.3,0.0
78.7,80.4,78.7,4.3,0.0
78.4,80.1,78.4,4.3,0.0
78.1,79.8,78.1,4.2,0.0
77.9,79.5,77.9,4.2,0.0
77.6,79.3,77.6,4.2,0.0
77.3,79.0,77.3,4.2,0.0
77.1,78.8,77.1,4.1,0.0
76.9,78.6,76.9,4.1,0.0
76.7,78.4,76.7,4.1,0.0
76.5,78.2,76.5,4.1,0.0
76.4,78.0,76.4,4.1,0.0
76.3,78.0,76.3,4.0,0.0
76.3,78.0,76.3,4.0,0.0
76.4,78.1,76.4,4.0,0.0
76.6,78.3,76.6,4.0,0.0
77.0,78.7,77.0,4.0,0.0
77.6,79.2,77.6,4.0,0.0
78.2,79.9,78.2,4.0,0.0
78.9,80.6,78.9,3.9,0.0
79.5,81.2,79.5,3.9,0.0
80.0,81.7,80.0,3.9,0.0
80.4,82.1,80.4,3.9,0.0
80.5,82.2,80.5,3.9,0.0
80.4,82.2,80.4,3.9,0.0
80.2,82.0,80.2,3.9,0.0
80.0,81.7,80.0,3.9,0.0
79.8,81.5,79.8,3.9,0.0
79.6,81.3,79.6,3.9,0.0
79.6,81.3,79.6,3.9,0.0
79.6,81.3,79.6,3.9,0.0
79.7,81.4,79.7,3.9,0.0
79.8,81.5,79.8,4.0,0.0
79.9,81.6,79.9,4.0,0.0
79.9,81.6,79.9,4.0,0.0
79.8,81.6,79.8,4.0,0.0
79.7,81.4,79.7,4.0,0.0
79.4,81.1,79.4,4.0,0.0
79.1,80.8,79.1,4.1,0.0
78.7,80.4,78.7,4.1,0.0
78.2,79.9,78.2,4.1,0.0
77.7,79.3,77.7,4.1,0.0
77.1,78.8,77.1,4.2,0.0
76.5,78.2,76.5,4.2,0.0
76.0,77.7,76.0,4.2,0.0
75.6,77.2,75.6,4.2,0.0
75.2,76.9,75.2,4.3,0.0
75.0,76.6,75.0,4.3,0.0
74.9,76.5,74.9,4.3,0.0
74.9,76.5,74.9,4.4,0.0
74.9,76.5,74.9,4.4,0.0
74.9,76.5,74.9,4.4,0.0
74.9,76.5,74.9,4.4,0.0
74.8,76.4,74.8,4.5,0.0
74.7,76.3,74.7,4.5,0.0
74.6,76.2,74.6,4.5,0.0
74.4,76.0,74.4,4.5,0.0
74.3,75.9,74.3,4.6,0.0
74.2,75.8,74.2,4.6,0.0
74.2,75.8,74.2,4.6,0.0
74.2,75.8,74.2,4.6,0.0
74.1,75.7,74.1,4.6,0.0
74.1,75.7,74.1,4.6,0.0
74.0,75.6,74.0,4.6,0.0
73.8,75.4,73.8,4.7,0.0
73.5,75.1,73.5,4.7,0.0
73.1,74.7,73.1,4.7,0.0
72.7,74.3,72.7,4.7,0.0
72.3,73.9,72.3,4.7,0.0
71.9,73.5,71.9,4.7,0.0
71.5,73.1,71.5,4.7,0.0
71.3,72.8,71.3,4.7,0.0
71.0,72.6,71.0,4.7,0.0
70.9,72.4,70.9,4.7,0.0
70.7,72.2,70.7,4.7,0.0
70.6,72.1,70.6,4.7,0.0
70.4,71.9,70.4,4.7,0.0
70.2,71.7,70.2,4.7,0.0
70.0,71.5,70.0,4.6,0.0
69.7,71.2,69.7,4.6,0.0
69.5,71.0,69.5,4.6,0.0
69.3,70.8,69.3,4.6,0.0
69.2,70.7,69.2,4.6,0.0
69.1,70.6,69.1,4.6,0.0
69.1,70.6,69.1,4.6,0.0
69.1,70.6,69.1,4.6,0.0
69.2,70.7,69.2,4.6,0.0
69.2,70.7,69.2,4.6,0.0
69.2,70.7,69.2,4.6,0.0
69.2,70.7,69.2,4.6,0.0
69.2,70.7,69.2,4.6,0.0
69.3,70.8,69.3,4.6,0.0
69.4,70.9,69.4,4.6,0.0
69.5,71.0,69.5,4.6,0.0
69.7,71.2,69.7,4.6,0.0
70.1,71.6,70.1,4.6,0.0
70.5,72.0,70.5,4.6,0.0
70.9,72.5,70.9,4.6,0.0
71.4,73.0,71.4,4.6,0.0
71.9,73.5,71.9,4.6,0.0
72.3,73.9,72.3,4.7,0.0
72.7,74.3,72.7,4.7,0.0
73.0,74.6,73.0,4.7,0.0
73.3,74.9,73.3,4.7,0.0
73.7,75.3,73.7,4.7,0.0
74.1,75.7,74.1,4.7,0.0
74.6,76.2,74.6,4.8,0.0
75.2,76.9,75.2,4.8,0.0
76.0,77.6,76.0,4.8,0.0
76.8,78.4,76.8,4.9,0.0
77.6,79.3,77.6,4.9,0.0
78.4,80.1,78.4,4.9,0.0
79.2,80.9,79.2,5.0,0.0
79.9,81.7,79.9,5.0,0.0
80.6,82.3,80.6,5.0,0.0
81.2,83.0,81.2,5.1,0.0
81.8,83.6,81.8,5.1,0.0
82.4,84.2,82.4,5.1,0.0
82.9,84.7,82.9,5.2,0.1
83.5,85.3,83.5,5.2,0.2
84.1,85.9,84.1,5.2,0.3
84.7,86.5,84.7,5.3,0.4
85.2,87.0,85.2,5.3,0.5
85.7,87.6,85.7,5.3,0.7
86.1,88.0,86.1,5.3,0.9
86.5,88.4,86.5,5.3,1.1
86.8,88.7,86.8,5.3,1.3
87.1,88.9,87.1,5.3,1.6
87.2,89.1,87.2,5.3,1.9
87.4,89.3,87.4,5.3,2.2
87.4,89.3,87.4,5.3,2.6
87.5,89.4,87.5,5.3,2.9
87.5,89.3,87.5,5.3,3.3
87.4,89.3,87.4,5.3,3.7
87.4,89.3,87.4,5.2,4.1
87.3,89.2,87.3,5.2,4.6
87.2,89.1,87.2,5.2,5.0
87.1,89.0,87.1,5.1,5.4
87.1,89.0,87.1,5.1,5.9
87.0,88.9,87.0,5.1,6.3
87.0,88.8,87.0,5.0,6.7
86.9,88.8,86.9,5.0,7.1
86.9,88.7,86.9,5.0,7.5
86.8,88.7,86.8,4.9,7.9
86.8,88.7,86.8,4.9,8.3
86.8,88.6,86.8,4.9,8.7
86.7,88.6,86.7,4.8,9.0
86.7,88.6,86.7,4.8,9.4
86.6,88.5,86.6,4.8,9.7
86.6,88.4,86.6,4.8,10.1
86.5,88.4,86.5,4.8,10.4
86.4,88.3,86.4,4.8,10.7
86.3,88.2,86.3,4.8,11.0
86.2,88.1,86.2,4.8,11.3
86.1,88.0,86.1,4.8,11.5
86.0,87.9,86.0,4.8,11.8
85.9,87.7,85.9,4.9,12.1
85.8,87.6,85.8,4.9,12.3
85.7,87.5,85.7,4.9,12.5
85.6,87.4,85.6,5.0,12.8
85.4,87.3,85.4,5.0,13.0
85.3,87.2,85.3,5.1,13.2
85.2,87.1,85.2,5.1,13.4
85.1,87.0,85.1,5.2,13.5
85.0,86.8,85.0,5.3,13.7
84.9,86.8,84.9,5.3,13.9
84.8,86.7,84.8,5.4,14.0
84.8,86.6,84.8,5.5,14.2
84.7,86.6,84.7,5.6,14.3
84.7,86.5,84.7,5.7,14.5
84.7,86.5,84.7,5.7,14.6
84.7,86.5,84.7,5.8,14.7
84.7,86.6,84.7,5.9,14.8
84.8,86.6,84.8,6.0,14.8
84.8,86.7,84.8,6.1,14.9
84.9,86.7,84.9,6.2,14.9
84.9,86.7,84.9,6.2,15.0
84.9,86.7,84.9,6.3,15.0
84.8,86.6,84.8,6.4,15.0
84.6,86.5,84.6,6.5,14.9
84.5,86.3,84.5,6.6,14.9
84.3,86.1,84.3,6.6,14.8
84.1,85.9,84.1,6.7,14.8
83.9,85.8,83.9,6.8,14.7
83.9,85.7,83.9,6.8,14.6
83.9,85.7,83.9,6.9,14.5
84.0,85.8,84.0,6.9,14.3
84.1,85.9,84.1,7.0,14.2
84.2,86.0,84.2,7.0,14.0
84.3,86.1,84.3,7.1,13.8
84.3,86.2,84.3,7.1,13.7
84.3,86.1,84.3,7.2,13.5
84.2,86.0,84.2,7.2,13.3
84.0,85.8,84.0,7.2,13.0
83.8,85.6,83.8,7.3,12.8
83.6,85.4,83.6,7.3,12.5
83.5,85.3,83.5,7.3,12.3
83.4,85.2,83.4,7.4,12.0
83.4,85.2,83.4,7.4,11.7
83.4,85.2,83.4,7.4,11.3
83.4,85.2,83.4,7.4,11.0
83.5,85.3,83.5,7.5,10.7
83.5,85.4,83.5,7.5,10.3
83.6,85.4,83.6,7.5,9.9
83.7,85.5,83.7,7.5,9.5
83.7,85.5,83.7,7.5,9.1
83.7,85.5,83.7,7.5,8.6
83.7,85.5,83.7,7.5,8.2
83.7,85.5,83.7,7.6,7.7
83.5,85.3,83.5,7.6,7.2
83.4,85.2,83.4,7.6,6.8
83.2,85.0,83.2,7.6,6.3
83.1,84.9,83.1,7.6,5.8
82.9,84.7,82.9,7.6,5.3
82.8,84.6,82.8,7.6,4.8
82.7,84.5,82.7,7.6,4.4
82.7,84.5,82.7,7.6,3.9
82.7,84.5,82.7,7.6,3.4
82.8,84.5,82.8,7.6,3.0
82.8,84.6,82.8,7.7,2.6
82.8,84.6,82.8,7.7,2.2
82.9,84.6,82.9,7.7,1.8
82.9,84.7,82.9,7.7,1.4
82.9,84.7,82.9,7.7,1.1
82.9,84.6,82.9,7.7,0.8
82.8,84.6,82.8,7.7,0.6
82.8,84.6,82.8,7.8,0.4
82.8,84.6,82.8,7.8,0.3
82.7,84.5,82.7,7.8,0.1
82.7,84.5,82.7,7.8,0.1
82.7,84.5,82.7,7.8,0.0
82.6,84.4,82.6,7.9,0.0
82.6,84.4,82.6,7.9,0.0
82.6,84.4,82.6,7.9,0.0
82.6,84.4,82.6,7.9,0.0
82.6,84.3,82.6,8.0,0.0
82.6,84.4,82.6,8.0,0.0
82.6,84.4,82.6,8.0,0.0
82.6,84.4,82.6,8.0,0.0
82.7,84.5,82.7,8.0,0.0
82.8,84.6,82.8,8.1,0.0
82.9,84.7,82.9,8.1,0.0
83.1,84.9,83.1,8.1,0.0
83.3,85.1,83.3,8.1,0.0
83.6,85.4,83.6,8.1,0.0
84.0,85.8,84.0,8.2,0.0
84.4,86.2,84.4,8.2,0.0
84.9,86.7,84.9,8.2,0.0
85.4,87.2,85.4,8.2,0.0
85.9,87.7,85.9,8.2,0.0
86.4,88.2,86.4,8.2,0.0
86.8,88.7,86.8,8.2,0.0
87.3,89.2,87.3,8.2,0.0
87.7,89.6,87.7,8.2,0.0
88.2,90.1,88.2,8.2,0.0
88.7,90.6,88.7,8.2,0.0
89.2,91.2,89.2,8.2,0.0
89.8,91.7,89.8,8.2,0.0
90.4,92.3,90.4,8.2,0.0
91.0,92.9,91.0,8.2,0.0
91.5,93.5,91.5,8.2,0.0
91.9,93.9,91.9,8.2,0.0
92.2,94.2,92.2,8.2,0.0
92.4,94.4,92.4,8.2,0.0
92.4,94.4,92.4,8.2,0.0
92.4,94.4,92.4,8.2,0.0
92.2,94.2,92.2,8.3,0.0
92.0,94.0,92.0,8.3,0.0
91.7,93.7,91.7,8.3,0.0
91.4,93.3,91.4,8.4,0.0
91.0,93.0,91.0,8.4,0.0
90.6,92.6,90.6,8.5,0.0
90.2,92.2,90.2,8.5,0.0
89.8,91.7,89.8,8.6,0.0
89.3,91.2,89.3,8.7,0.0
88.8,90.8,88.8,8.8,0.0
88.4,90.3,88.4,8.9,0.0
87.9,89.8,87.9,9.0,0.0
87.4,89.2,87.4,9.2,0.0
86.8,88.7,86.8,9.3,0.0
86.3,88.2,86.3,9.4,0.0
85.8,87.6,85.8,9.6,0.0
85.3,87.1,85.3,9.7,0.0
84.7,86.6,84.7,9.9,0.0
84.2,86.0,84.2,10.0,0.0
83.7,85.5,83.7,10.2,0.0
83.2,85.0,83.2,10.4,0.0
82.8,84.6,82.8,10.5,0.0
82.3,84.1,82.3,10.7,0.0
81.9,83.7,81.9,10.9,0.0
81.5,83.2,81.5,11.0,0.0
81.0,82.8,81.0,11.2,0.0
80.6,82.4,80.6,11.3,0.0
80.3,82.0,80.3,11.5,0.0
79.9,81.6,79.9,11.6,0.0
79.5,81.2,79.5,11.7,0.0
79.2,80.9,79.2,11.9,0.0
78.8,80.5,78.8,12.0,0.0
78.5,80.2,78.5,12.1,0.0
78.3,80.0,78.3,12.2,0.0
78.1,79.8,78.1,12.2,0.0
78.0,79.7,78.0,12.3,0.0
78.0,79.7,78.0,12.3,0.0
78.1,79.8,78.1,12.4,0.0
78.4,80.1,78.4,12.4,0.0
78.9,80.7,78.9,12.4,0.0
79.6,81.3,79.6,12.5,0.0
80.2,82.0,80.2,12.5,0.0
80.9,82.6,80.9,12.5,0.0
81.4,83.2,81.4,12.5,0.0
81.7,83.5,81.7,12.5,0.0
81.8,83.6,81.8,12.5,0.0
81.7,83.5,81.7,12.5,0.0
81.5,83.3,81.5,12.5,0.0
81.2,83.0,81.2,12.5,0.0
80.9,82.7,80.9,12.5,0.0
80.7,82.5,80.7,12.5,0.0
80.6,82.4,80.6,12.5,0.0
80.6,82.4,80.6,12.5,0.0
80.6,82.4,80.6,12.5,0.0
80.7,82.4,80.7,12.5,0.0
80.7,82.5,80.7,12.6,0.0
80.7,82.4,80.7,12.6,0.0
80.5,82.3,80.5,12.7,0.0
80.3,82.0,80.3,12.7,0.0
79.9,81.6,79.9,12.8,0.0
79.5,81.2,79.5,12.9,0.0
79.0,80.7,79.0,12.9,0.0
78.4,80.1,78.4,13.0,0.0
77.8,79.5,77.8,13.1,0.0
77.1,78.8,77.1,13.2,0.0
76.5,78.1,76.5,13.3,0.0
75.9,77.5,75.9,13.4,0.0
75.4,77.0,75.4,13.5,0.0
75.0,76.6,75.0,13.6,0.0
74.8,76.4,74.8,13.7,0.0
74.7,76.3,74.7,13.9,0.0
74.7,76.3,74.7,14.0,0.0
74.7,76.3,74.7,14.1,0.0
74.7,76.4,74.7,14.2,0.0
74.7,76.4,74.7,14.3,0.0
74.7,76.3,74.7,14.5,0.0
74.6,76.2,74.6,14.6,0.0
74.4,76.0,74.4,14.7,0.0
74.2,75.8,74.2,14.8,0.0
74.1,75.7,74.1,14.9,0.0
73.9,75.5,73.9,15.0,0.0
73.8,75.4,73.8,15.2,0.0
73.7,75.3,73.7,15.3,0.0
73.6,75.2,73.6,15.4,0.0
73.6,75.1,73.6,15.5,0.0
73.4,75.0,73.4,15.5,0.0
73.2,74.8,73.2,15.6,0.0
72.9,74.5,72.9,15.7,0.0
72.6,74.1,72.6,15.8,0.0
72.2,73.7,72.2,15.9,0.0
71.8,73.3,71.8,15.9,0.0
71.4,73.0,71.4,16.0,0.0
71.1,72.6,71.1,16.1,0.0
70.8,72.3,70.8,16.1,0.0
70.5,72.1,70.5,16.2,0.0
70.3,71.9,70.3,16.2,0.0
70.2,71.7,70.2,16.2,0.0
70.0,71.5,70.0,16.3,0.0
69.8,71.3,69.8,16.3,0.0
69.6,71.1,69.6,16.3,0.0
69.4,70.9,69.4,16.3,0.0
69.2,70.7,69.2,16.3,0.0
69.0,70.5,69.0,16.3,0.0
68.8,70.3,68.8,16.3,0.0
68.7,70.2,68.7,16.3,0.0
68.7,70.2,68.7,16.3,0.0
68.7,70.2,68.7,16.3,0.0
68.7,70.2,68.7,16.2,0.0
68.7,70.2,68.7,16.2,0.0
68.8,70.3,68.8,16.2,0.0
68.8,70.3,68.8,16.1,0.0
68.9,70.3,68.9,16.1,0.0
68.9,70.4,68.9,16.1,0.0
68.9,70.4,68.9,16.0,0.0
69.0,70.5,69.0,16.0,0.0
69.1,70.6,69.1,16.0,0.0
69.3,70.8,69.3,15.9,0.0
69.6,71.2,69.6,15.9,0.0
70.0,71.5,70.0,15.9,0.0
70.5,72.0,70.5,15.9,0.0
70.9,72.4,70.9,15.9,0.0
71.4,72.9,71.4,15.9,0.0
71.8,73.3,71.8,15.9,0.0
72.1,73.7,72.1,15.9,0.0
72.4,74.0,72.4,16.0,0.0
72.7,74.3,72.7,16.0,0.0
73.1,74.7,73.1,16.1,0.0
73.5,75.1,73.5,16.1,0.0
74.0,75.6,74.0,16.2,0.0
74.6,76.2,74.6,16.3,0.0
75.2,76.9,75.2,16.4,0.0
76.0,77.6,76.0,16.6,0.0
76.8,78.4,76.8,16.7,0.0
77.6,79.2,77.6,16.9,0.0
78.3,80.0,78.3,17.0,0.0
79.0,80.7,79.0,17.2,0.0
79.6,81.4,79.6,17.4,0.0
80.3,82.0,80.3,17.5,0.0
80.8,82.6,80.8,17.7,0.0
81.4,83.2,81.4,17.9,0.0
82.0,83.8,82.0,18.2,0.1
82.5,84.3,82.5,18.4,0.1
83.1,84.9,83.1,18.6,0.2
83.6,85.4,83.6,18.8,0.3
84.1,85.9,84.1,19.1,0.4
84.6,86.4,84.6,19.3,0.5
84.9,86.8,84.9,19.5,0.6
85.2,87.1,85.2,19.8,0.8
85.5,87.3,85.5,20.0,1.0
85.6,87.5,85.6,20.2,1.2
85.7,87.6,85.7,20.5,1.4
85.8,87.6,85.8,20.7,1.7
85.8,87.6,85.8,20.9,2.0
85.7,87.6,85.7,21.1,2.3
85.6,87.5,85.6,21.3,2.6
85.5,87.4,85.5,21.5,3.0
85.4,87.2,85.4,21.7,3.4
85.2,87.1,85.2,21.9,3.8
85.1,86.9,85.1,22.1,4.2
84.9,86.8,84.9,22.3,4.6
84.8,86.6,84.8,22.5,5.0
84.6,86.4,84.6,22.6,5.5
84.4,86.3,84.4,22.8,5.9
84.3,86.1,84.3,22.9,6.4
84.2,86.0,84.2,23.0,6.8
84.0,85.9,84.0,23.1,7.2
83.9,85.7,83.9,23.2,7.7
83.8,85.6,83.8,23.3,8.1
83.7,85.5,83.7,23.4,8.5
83.6,85.4,83.6,23.4,8.9
83.5,85.3,83.5,23.5,9.3
83.3,85.1,83.3,23.5,9.7
83.2,85.0,83.2,23.5,10.1
83.0,84.8,83.0,23.5,10.4
82.9,84.7,82.9,23.5,10.8
82.7,84.5,82.7,23.4,11.1
