gen_0_5,gen_1_0,gen_2_1,gen_5_2,gen_5_3,gen_7_4
66.6,68.1,66.6,16.9,9.8,6.0
66.6,68.0,66.6,16.9,10.3,6.2
66.5,68.0,66.5,16.9,11.0,6.4
66.4,67.8,66.4,17.0,11.9,6.7
66.2,67.6,66.2,17.0,12.8,7.1
65.9,67.3,65.9,17.1,13.9,7.6
65.6,67.0,65.6,17.1,15.0,8.2
65.2,66.6,65.2,17.2,16.0,8.8
64.9,66.4,64.9,17.2,16.9,9.3
64.7,66.1,64.7,17.3,17.6,9.7
64.6,66.0,64.6,17.4,18.1,10.0
64.6,66.0,64.6,17.4,18.4,10.1
64.6,66.0,64.6,17.5,18.5,10.3
64.8,66.2,64.8,17.6,18.3,10.4
65.0,66.4,65.0,17.7,17.9,10.5
65.2,66.6,65.2,17.8,17.5,10.5
65.5,66.9,65.5,17.9,17.2,10.4
65.7,67.1,65.7,18.0,17.0,10.0
65.9,67.3,65.9,18.1,17.1,9.6
65.9,67.3,65.9,18.2,17.4,9.4
65.6,67.0,65.6,18.4,18.1,9.5
65.0,66.5,65.0,18.5,19.1,10.2
64.3,65.7,64.3,18.6,20.3,11.2
63.6,65.0,63.6,18.7,21.4,12.2
63.0,64.4,63.0,18.8,22.2,13.0
62.7,64.1,62.7,18.9,22.7,13.3
62.7,64.0,62.7,19.0,22.8,13.3
62.9,64.3,62.9,19.1,22.3,13.0
63.4,64.8,63.4,19.2,21.4,12.5
64.1,65.5,64.1,19.3,19.9,11.9
64.8,66.2,64.8,19.4,18.4,11.3
65.3,66.7,65.3,19.4,17.6,11.0
65.0,66.5,65.0,19.5,18.2,11.0
64.1,65.5,64.1,19.6,20.6,11.6
62.9,64.2,62.9,19.6,23.6,12.4
61.9,63.2,61.9,19.6,26.0,13.1
61.5,62.8,61.5,19.6,26.8,13.4
62.1,63.4,62.1,19.6,25.5,13.1
63.3,64.6,63.3,19.6,22.7,12.4
64.6,66.0,64.6,19.6,19.5,11.6
65.6,67.0,65.6,19.6,17.3,10.9
65.7,67.2,65.7,19.5,17.2,10.8
65.3,66.7,65.3,19.4,18.7,10.9
64.6,66.0,64.6,19.4,20.6,11.3
64.1,65.5,64.1,19.3,22.1,11.8
64.0,65.4,64.0,19.2,22.6,12.1
64.1,65.5,64.1,19.2,22.2,12.3
64.4,65.8,64.4,19.1,21.5,12.4
64.7,66.1,64.7,19.0,20.7,12.3
64.8,66.2,64.8,18.9,20.2,12.0
64.8,66.2,64.8,18.8,19.7,11.5
64.9,66.3,64.9,18.7,19.1,10.9
64.9,66.4,64.9,18.6,18.1,10.1
65.2,66.6,65.2,18.5,16.8,9.1
65.5,66.9,65.5,18.4,15.3,8.2
65.7,67.1,65.7,18.3,13.9,7.4
65.6,67.0,65.6,18.3,13.0,7.0
65.2,66.6,65.2,18.2,12.8,7.0
64.7,66.1,64.7,18.1,13.1,7.2
64.1,65.5,64.1,18.1,13.4,7.5
63.7,65.1,63.7,18.0,13.6,7.7
63.5,64.9,63.5,17.9,13.4,7.5
63.6,64.9,63.6,17.9,12.9,7.2
63.8,65.2,63.8,17.9,12.1,6.7
64.1,65.5,64.1,17.9,11.0,6.1
64.4,65.8,64.4,17.9,9.9,5.6
64.7,66.1,64.7,17.8,8.9,5.2
64.6,66.0,64.6,17.9,8.4,5.0
64.3,65.7,64.3,17.9,8.4,5.1
63.6,65.0,63.6,17.9,9.0,5.4
62.8,64.2,62.8,18.0,9.8,5.8
62.3,63.6,62.3,18.0,10.2,6.0
62.0,63.4,62.0,18.0,10.2,5.8
62.1,63.5,62.1,18.1,9.4,5.2
62.5,63.9,62.5,18.1,8.3,4.5
63.0,64.4,63.0,18.2,7.0,3.7
63.5,64.9,63.5,18.2,5.8,3.0
63.9,65.3,63.9,18.4,4.8,2.5
64.2,65.6,64.2,18.5,3.9,2.1
64.4,65.8,64.4,18.5,3.1,1.8
64.5,65.9,64.5,18.6,2.5,1.5
64.6,66.0,64.6,18.8,2.0,1.2
64.7,66.1,64.7,18.9,1.5,0.9
64.7,66.1,64.7,19.0,1.1,0.6
64.6,66.0,64.6,19.1,0.8,0.4
64.6,66.0,64.6,19.2,0.5,0.3
64.6,66.0,64.6,19.3,0.3,0.2
64.5,65.9,64.5,19.5,0.2,0.1
64.5,65.9,64.5,19.6,0.1,0.0
64.4,65.8,64.4,19.8,0.0,0.0
64.4,65.8,64.4,20.0,0.0,0.0
64.3,65.7,64.3,20.1,0.0,0.0
64.3,65.6,64.3,20.2,0.0,0.0
64.2,65.6,64.2,20.4,0.0,0.0
64.2,65.6,64.2,20.6,0.0,0.0
64.2,65.6,64.2,20.7,0.0,0.0
64.2,65.6,64.2,20.9,0.0,0.0
64.2,65.6,64.2,21.0,0.0,0.0
64.3,65.7,64.3,21.2,0.1,0.0
64.4,65.8,64.4,21.3,0.1,0.0
64.6,66.0,64.6,21.4,0.1,0.0
64.8,66.2,64.8,21.6,0.1,0.0
65.1,66.5,65.1,21.7,0.1,0.0
65.4,66.8,65.4,21.9,0.0,0.0
65.8,67.2,65.8,22.0,0.0,0.0
66.2,67.7,66.2,22.1,0.0,0.0
66.7,68.2,66.7,22.2,0.0,0.0
67.2,68.7,67.2,22.3,0.0,0.0
67.8,69.2,67.8,22.4,0.0,0.0
68.3,69.8,68.3,22.4,0.0,0.0
68.9,70.4,68.9,22.5,0.0,0.0
69.4,71.0,69.4,22.5,0.0,0.0
70.0,71.5,70.0,22.6,0.0,0.0
70.6,72.1,70.6,22.6,0.0,0.0
71.2,72.7,71.2,22.6,0.0,0.0
71.8,73.3,71.8,22.6,0.0,0.0
72.3,73.9,72.3,22.7,0.0,0.0
72.9,74.5,72.9,22.7,0.0,0.0
73.4,75.0,73.4,22.6,0.0,0.0
73.9,75.5,73.9,22.7,0.0,0.0
74.4,76.0,74.4,22.6,0.0,0.0
74.7,76.4,74.7,22.6,0.0,0.0
75.0,76.7,75.0,22.6,0.0,0.0
75.2,76.9,75.2,22.5,0.0,0.0
75.4,77.0,75.4,22.5,0.0,0.0
75.5,77.2,75.5,22.4,0.0,0.0
75.6,77.2,75.6,22.4,0.0,0.0
75.6,77.3,75.6,22.3,0.0,0.0
75.6,77.3,75.6,22.3,0.0,0.0
75.6,77.2,75.6,22.2,0.0,0.0
75.6,77.2,75.6,22.2,0.0,0.0
75.5,77.1,75.5,22.1,0.0,0.0
75.4,77.0,75.4,22.1,0.0,0.0
75.2,76.8,75.2,22.0,0.0,0.0
75.0,76.6,75.0,22.0,0.0,0.0
74.8,76.4,74.8,21.9,0.0,0.0
74.5,76.1,74.5,21.9,0.0,0.0
74.3,75.9,74.3,21.8,0.0,0.0
74.0,75.6,74.0,21.8,0.0,0.0
73.8,75.4,73.8,21.7,0.0,0.0
73.5,75.1,73.5,21.7,0.0,0.0
73.3,74.9,73.3,21.7,0.0,0.0
73.1,74.7,73.1,21.7,0.0,0.0
72.9,74.4,72.9,21.6,0.0,0.0
72.6,74.2,72.6,21.6,0.0,0.0
72.4,74.0,72.4,21.6,0.0,0.0
72.1,73.7,72.1,21.7,0.0,0.0
71.9,73.4,71.9,21.6,0.0,0.0
71.6,73.1,71.6,21.7,0.0,0.0
71.3,72.8,71.3,21.7,0.0,0.0
71.0,72.5,71.0,21.7,0.0,0.0
70.7,72.2,70.7,21.8,0.0,0.0
70.4,71.9,70.4,21.8,0.0,0.0
70.1,71.6,70.1,21.9,0.0,0.0
69.8,71.4,69.8,22.0,0.0,0.0
69.6,71.1,69.6,22.1,0.0,0.0
69.4,70.9,69.4,22.2,0.0,0.0
69.1,70.6,69.1,22.3,0.0,0.0
68.9,70.4,68.9,22.4,0.0,0.0
68.8,70.3,68.8,22.6,0.0,0.0
68.8,70.2,68.8,22.7,0.0,0.0
68.8,70.3,68.8,22.9,0.0,0.0
68.9,70.4,68.9,23.1,0.0,0.0
69.2,70.7,69.2,23.3,0.0,0.0
69.7,71.2,69.7,23.4,0.0,0.0
70.2,71.8,70.2,23.6,0.0,0.0
70.8,72.4,70.8,23.8,0.0,0.0
71.4,72.9,71.4,24.0,0.0,0.0
71.8,73.4,71.8,24.2,0.0,0.0
72.1,73.6,72.1,24.3,0.0,0.0
72.1,73.7,72.1,24.5,0.0,0.0
72.0,73.6,72.0,24.7,0.0,0.0
71.8,73.3,71.8,24.9,0.0,0.0
71.5,73.0,71.5,25.1,0.0,0.0
71.2,72.7,71.2,25.2,0.0,0.0
70.9,72.5,70.9,25.4,0.0,0.0
70.8,72.4,70.8,25.5,0.0,0.0
70.8,72.4,70.8,25.7,0.0,0.0
70.9,72.4,70.9,25.8,0.0,0.0
70.9,72.5,70.9,25.8,0.0,0.0
71.0,72.5,71.0,25.9,0.0,0.0
71.0,72.5,71.0,26.0,0.0,0.0
70.9,72.4,70.9,26.0,0.0,0.0
70.7,72.2,70.7,26.1,0.0,0.0
70.5,72.0,70.5,26.1,0.0,0.0
70.1,71.6,70.1,26.1,0.0,0.0
69.7,71.2,69.7,26.0,0.0,0.0
69.3,70.8,69.3,26.0,0.0,0.0
68.8,70.3,68.8,25.9,0.0,0.0
68.2,69.7,68.2,25.9,0.0,0.0
67.7,69.2,67.7,25.8,0.0,0.0
67.2,68.7,67.2,25.7,0.0,0.0
66.8,68.3,66.8,25.6,0.0,0.0
66.5,67.9,66.5,25.5,0.0,0.0
66.3,67.8,66.3,25.4,0.0,0.0
66.3,67.7,66.3,25.2,0.0,0.0
66.3,67.7,66.3,25.1,0.0,0.0
66.3,67.8,66.3,25.0,0.0,0.0
66.4,67.8,66.4,24.8,0.0,0.0
66.4,67.8,66.4,24.7,0.0,0.0
66.4,67.8,66.4,24.5,0.0,0.0
66.3,67.8,66.3,24.4,0.0,0.0
66.2,67.7,66.2,24.2,0.0,0.0
66.2,67.6,66.2,24.0,0.0,0.0
66.1,67.5,66.1,23.8,0.0,0.0
66.1,67.5,66.1,23.7,0.0,0.0
66.1,67.5,66.1,23.5,0.0,0.0
66.1,67.5,66.1,23.3,0.0,0.0
66.1,67.6,66.1,23.2,0.0,0.0
66.1,67.5,66.1,23.0,0.0,0.0
66.0,67.5,66.0,22.8,0.0,0.0
65.9,67.3,65.9,22.7,0.0,0.0
65.6,67.1,65.6,22.6,0.0,0.0
65.3,66.7,65.3,22.4,0.0,0.0
65.0,66.4,65.0,22.3,0.0,0.0
64.6,66.0,64.6,22.2,0.0,0.0
64.2,65.6,64.2,22.1,0.0,0.0
63.9,65.3,63.9,22.0,0.0,0.0
63.6,65.0,63.6,21.9,0.0,0.0
63.4,64.8,63.4,21.8,0.0,0.0
63.2,64.6,63.2,21.8,0.0,0.0
63.1,64.4,63.1,21.8,0.0,0.0
62.9,64.3,62.9,21.8,0.0,0.0
62.7,64.1,62.7,21.8,0.0,0.0
62.5,63.9,62.5,21.8,0.0,0.0
62.3,63.6,62.3,21.8,0.0,0.0
62.0,63.3,62.0,21.9,0.0,0.0
61.7,63.1,61.7,22.0,0.0,0.0
61.5,62.9,61.5,22.1,0.0,0.0
61.3,62.6,61.3,22.3,0.0,0.0
61.2,62.5,61.2,22.4,0.0,0.0
61.1,62.4,61.1,22.6,0.0,0.0
61.0,62.3,61.0,22.9,0.0,0.0
60.9,62.3,60.9,23.1,0.0,0.0
60.9,62.2,60.9,23.3,0.0,0.0
60.8,62.1,60.8,23.6,0.0,0.0
60.7,62.0,60.7,23.9,0.0,0.0
60.6,61.9,60.6,24.2,0.0,0.0
60.5,61.9,60.5,24.5,0.0,0.0
60.5,61.8,60.5,24.8,0.0,0.0
60.5,61.8,60.5,25.1,0.0,0.0
60.7,62.0,60.7,25.3,0.0,0.0
60.9,62.2,60.9,25.7,0.0,0.0
61.2,62.5,61.2,26.0,0.0,0.0
61.5,62.8,61.5,26.2,0.0,0.0
61.9,63.2,61.9,26.5,0.0,0.0
62.2,63.6,62.2,26.8,0.0,0.0
62.6,63.9,62.6,27.0,0.0,0.0
62.8,64.2,62.8,27.2,0.0,0.0
63.1,64.5,63.1,27.4,0.0,0.0
63.3,64.7,63.3,27.6,0.0,0.0
63.6,65.0,63.6,27.7,0.0,0.0
64.0,65.4,64.0,27.8,0.0,0.0
64.5,65.9,64.5,27.9,0.0,0.0
65.1,66.5,65.1,27.9,0.0,0.0
65.8,67.2,65.8,27.9,0.0,0.0
66.6,68.0,66.6,27.9,0.0,0.0
67.4,68.9,67.4,27.8,0.0,0.0
68.3,69.7,68.3,27.7,0.0,0.0
69.1,70.6,69.1,27.6,0.0,0.0
69.8,71.3,69.8,27.5,0.0,0.0
70.5,72.0,70.5,27.3,0.0,0.0
71.2,72.7,71.2,27.1,0.0,0.0
71.8,73.4,71.8,27.0,0.0,0.0
72.5,74.0,72.5,26.7,0.0,0.0
73.1,74.6,73.1,26.5,0.1,0.1
73.7,75.3,73.7,26.3,0.3,0.1
74.3,75.9,74.3,26.1,0.4,0.2
74.9,76.5,74.9,25.8,0.6,0.3
75.5,77.1,75.5,25.6,0.7,0.4
76.0,77.7,76.0,25.3,0.8,0.5
76.5,78.2,76.5,25.1,1.0,0.6
77.0,78.6,77.0,24.8,1.1,0.7
77.3,79.0,77.3,24.6,1.4,0.9
77.5,79.2,77.5,24.3,1.7,1.1
77.6,79.3,77.6,24.1,2.1,1.5
77.6,79.3,77.6,23.9,2.7,1.8
77.6,79.3,77.6,23.6,3.2,2.1
77.6,79.2,77.6,23.4,3.8,2.4
77.5,79.1,77.5,23.2,4.4,2.6
77.3,79.0,77.3,23.1,5.1,2.9
77.1,78.7,77.1,22.9,5.9,3.3
76.8,78.5,76.8,22.7,6.7,3.7
76.5,78.2,76.5,22.5,7.5,4.1
76.3,78.0,76.3,22.3,8.2,4.5
76.3,77.9,76.3,22.2,8.7,4.6
76.3,77.9,76.3,22.1,9.1,4.7
76.3,77.9,76.3,22.0,9.4,4.7
76.2,77.8,76.2,21.9,10.0,4.9
75.8,77.5,75.8,21.8,10.8,5.4
75.4,77.1,75.4,21.7,11.8,6.1
75.1,76.7,75.1,21.6,12.7,6.8
74.9,76.5,74.9,21.6,13.0,7.4
75.1,76.7,75.1,21.5,12.6,7.7
75.5,77.1,75.5,21.5,11.6,7.8
76.1,77.7,76.1,21.4,10.3,7.6
76.5,78.2,76.5,21.4,9.3,7.5
76.7,78.4,76.7,21.4,9.1,7.4
76.6,78.2,76.6,21.4,9.6,7.4
76.2,77.9,76.2,21.4,10.7,7.5
75.8,77.4,75.8,21.5,11.9,7.9
75.2,76.8,75.2,21.5,13.1,8.4
74.6,76.2,74.6,21.6,14.3,9.2
73.9,75.5,73.9,21.7,15.6,10.0
73.2,74.8,73.2,21.8,17.0,10.8
72.4,74.0,72.4,21.8,18.6,11.5
71.7,73.3,71.7,22.0,20.1,12.0
71.2,72.8,71.2,22.1,21.4,12.3
71.0,72.5,71.0,22.2,22.2,12.3
71.1,72.6,71.1,22.3,22.4,11.8
71.5,73.0,71.5,22.4,21.8,11.0
72.1,73.7,72.1,22.6,20.8,10.1
73.0,74.5,73.0,22.7,19.2,9.2
73.8,75.4,73.8,22.8,17.4,8.5
74.5,76.1,74.5,23.0,15.6,8.3
74.9,76.5,74.9,23.0,14.5,8.5
74.6,76.2,74.6,23.2,14.8,9.3
73.5,75.1,73.5,23.3,16.7,10.7
72.2,73.7,72.2,23.4,19.5,12.4
70.9,72.4,70.9,23.6,22.2,13.8
70.1,71.6,70.1,23.6,24.2,14.8
69.9,71.4,69.9,23.8,24.8,15.0
70.2,71.8,70.2,23.8,24.5,14.7
70.8,72.3,70.8,23.9,23.8,14.1
71.2,72.8,71.2,24.0,23.2,13.6
71.3,72.9,71.3,24.1,23.1,13.2
71.2,72.7,71.2,24.1,23.5,13.1
70.9,72.5,70.9,24.1,24.0,13.0
70.7,72.2,70.7,24.1,24.5,12.9
70.6,72.1,70.6,24.1,24.8,12.5
70.7,72.2,70.7,24.1,24.8,12.0
70.9,72.4,70.9,24.1,24.6,11.6
71.1,72.7,71.1,24.1,24.2,11.5
71.4,72.9,71.4,24.1,23.6,11.7
71.7,73.2,71.7,24.0,22.9,12.0
72.0,73.6,72.0,24.0,22.1,12.3
72.5,74.0,72.5,24.0,21.1,12.3
73.0,74.6,73.0,23.9,20.1,11.9
73.5,75.1,73.5,23.9,19.1,11.2
74.0,75.6,74.0,23.8,18.1,10.4
74.5,76.1,74.5,23.8,17.1,9.6
74.8,76.4,74.8,23.7,16.3,8.9
74.9,76.6,74.9,23.7,15.7,8.5
75.0,76.6,75.0,23.7,15.2,8.3
75.1,76.7,75.1,23.6,14.8,8.2
75.1,76.7,75.1,23.6,14.6,8.2
75.1,76.7,75.1,23.6,14.5,8.3
75.1,76.7,75.1,23.6,14.3,8.4
75.2,76.8,75.2,23.6,14.0,8.4
75.4,77.0,75.4,23.6,13.6,8.2
75.7,77.3,75.7,23.6,13.0,7.9
76.0,77.6,76.0,23.6,12.4,7.5
76.3,78.0,76.3,23.6,11.7,7.0
76.7,78.3,76.7,23.7,11.0,6.4
76.9,78.6,76.9,23.7,10.4,5.9
77.0,78.7,77.0,23.7,10.0,5.5
76.9,78.6,76.9,23.7,9.8,5.2
76.6,78.3,76.6,23.8,9.8,5.1
76.3,78.0,76.3,23.8,9.8,5.1
76.2,77.8,76.2,23.9,9.5,5.0
76.3,77.9,76.3,24.0,8.7,4.7
76.6,78.3,76.6,24.0,7.3,4.2
77.1,78.7,77.1,24.1,5.9,3.6
77.5,79.2,77.5,24.1,4.6,3.1
77.8,79.5,77.8,24.2,3.8,2.6
77.9,79.6,77.9,24.2,3.5,2.2
78.0,79.6,78.0,24.3,3.3,2.0
78.0,79.7,78.0,24.4,3.2,1.8
78.1,79.8,78.1,24.4,2.8,1.5
78.2,79.9,78.2,24.4,2.3,1.3
78.4,80.1,78.4,24.4,1.7,1.1
78.6,80.3,78.6,24.5,1.1,0.8
78.7,80.4,78.7,24.5,0.7,0.5
78.8,80.5,78.8,24.6,0.4,0.3
78.9,80.6,78.9,24.5,0.2,0.2
78.9,80.6,78.9,24.5,0.1,0.1
78.8,80.5,78.8,24.5,0.0,0.0
78.8,80.5,78.8,24.6,0.0,0.0
78.8,80.5,78.8,24.6,0.0,0.0
78.7,80.4,78.7,24.5,0.0,0.0
78.7,80.4,78.7,24.5,0.0,0.0
78.7,80.4,78.7,24.5,0.0,0.0
78.7,80.4,78.7,24.5,0.0,0.0
78.7,80.4,78.7,24.4,0.0,0.0
78.7,80.4,78.7,24.4,0.0,0.0
78.8,80.5,78.8,24.3,0.1,0.0
78.8,80.5,78.8,24.2,0.1,0.0
78.9,80.6,78.9,24.2,0.1,0.0
79.0,80.7,79.0,24.1,0.1,0.0
79.2,80.9,79.2,24.1,0.1,0.0
79.4,81.1,79.4,24.0,0.1,0.0
79.7,81.4,79.7,24.0,0.1,0.0
80.1,81.8,80.1,23.9,0.1,0.0
80.5,82.3,80.5,23.8,0.0,0.0
81.0,82.8,81.0,23.7,0.0,0.0
81.5,83.3,81.5,23.6,0.0,0.0
82.0,83.8,82.0,23.5,0.0,0.0
82.5,84.3,82.5,23.5,0.0,0.0
83.0,84.8,83.0,23.3,0.0,0.0
83.4,85.2,83.4,23.3,0.0,0.0
83.8,85.6,83.8,23.2,0.0,0.0
84.3,86.1,84.3,23.1,0.0,0.0
84.8,86.6,84.8,23.0,0.0,0.0
85.3,87.1,85.3,22.9,0.0,0.0
85.8,87.7,85.8,22.8,0.0,0.0
86.4,88.2,86.4,22.7,0.0,0.0
86.9,88.8,86.9,22.6,0.0,0.0
87.4,89.3,87.4,22.6,0.0,0.0
87.8,89.7,87.8,22.5,0.0,0.0
88.1,90.0,88.1,22.4,0.0,0.0
88.2,90.1,88.2,22.4,0.0,0.0
88.2,90.1,88.2,22.3,0.0,0.0
88.1,90.0,88.1,22.2,0.0,0.0
87.9,89.8,87.9,22.2,0.0,0.0
87.6,89.5,87.6,22.2,0.0,0.0
87.2,89.1,87.2,22.2,0.0,0.0
86.9,88.8,86.9,22.1,0.0,0.0
86.5,88.4,86.5,22.1,0.0,0.0
86.0,87.9,86.0,22.1,0.0,0.0
85.6,87.4,85.6,22.2,0.0,0.0
85.1,86.9,85.1,22.2,0.0,0.0
84.6,86.4,84.6,22.2,0.0,0.0
84.1,85.9,84.1,22.3,0.0,0.0
83.5,85.3,83.5,22.4,0.0,0.0
83.0,84.8,83.0,22.5,0.0,0.0
82.4,84.2,82.4,22.5,0.0,0.0
81.8,83.6,81.8,22.6,0.0,0.0
81.3,83.0,81.3,22.7,0.0,0.0
80.7,82.4,80.7,22.8,0.0,0.0
80.1,81.9,80.1,22.9,0.0,0.0
79.6,81.3,79.6,23.0,0.0,0.0
79.0,80.7,79.0,23.1,0.0,0.0
78.5,80.2,78.5,23.2,0.0,0.0
77.9,79.6,77.9,23.3,0.0,0.0
77.4,79.1,77.4,23.5,0.0,0.0
76.9,78.6,76.9,23.5,0.0,0.0
76.5,78.1,76.5,23.6,0.0,0.0
76.0,77.7,76.0,23.7,0.0,0.0
75.6,77.2,75.6,23.8,0.0,0.0
75.1,76.8,75.1,23.9,0.0,0.0
74.7,76.4,74.7,24.0,0.0,0.0
74.3,75.9,74.3,24.0,0.0,0.0
74.0,75.6,74.0,24.0,0.0,0.0
73.6,75.2,73.6,24.1,0.0,0.0
73.2,74.8,73.2,24.1,0.0,0.0
72.9,74.5,72.9,24.1,0.0,0.0
72.7,74.3,72.7,24.0,0.0,0.0
72.5,74.1,72.5,24.0,0.0,0.0
72.4,73.9,72.4,24.0,0.0,0.0
72.4,73.9,72.4,23.9,0.0,0.0
72.5,74.1,72.5,23.8,0.0,0.0
72.8,74.4,72.8,23.7,0.0,0.0
73.3,74.9,73.3,23.7,0.0,0.0
73.9,75.5,73.9,23.5,0.0,0.0
74.6,76.2,74.6,23.4,0.0,0.0
75.2,76.8,75.2,23.3,0.0,0.0
75.7,77.3,75.7,23.2,0.0,0.0
76.0,77.7,76.0,23.1,0.0,0.0
76.1,77.8,76.1,23.0,0.0,0.0
76.0,77.7,76.0,22.8,0.0,0.0
75.8,77.5,75.8,22.7,0.0,0.0
75.6,77.2,75.6,22.6,0.0,0.0
75.3,76.9,75.3,22.5,0.0,0.0
75.1,76.7,75.1,22.3,0.0,0.0
75.0,76.7,75.0,22.2,0.0,0.0
75.0,76.7,75.0,22.1,0.0,0.0
75.1,76.7,75.1,22.0,0.0,0.0
75.2,76.8,75.2,21.9,0.0,0.0
75.2,76.8,75.2,21.8,0.0,0.0
75.2,76.8,75.2,21.7,0.0,0.0
75.1,76.7,75.1,21.7,0.0,0.0
74.9,76.5,74.9,21.6,0.0,0.0
