1_G,2_G,3_G,4_G,5_G,6_1_G,6_2_G,7_G,8_G,9_G,10_G,11_G,12_G,13_G,14_G
69.1,70.9,69.5,0,0,15.9,0.5,0,0.2,0,0,0,0,0,0
70.4,70.0,69.4,0,0,16.1,0.6,0,0.3,0,0,0,0,0,0
69.5,71.2,68.5,0,0,16.3,0.9,0,0.5,0,0,0,0,0,0
70.4,70.8,68.8,0,0,16.0,1.1,0,0.7,0,0,0,0,0,0
69.6,70.2,69.6,0,0,15.9,1.5,0,0.9,0,0,0,0,0,0
69.1,70.7,69.3,0,0,16.5,1.8,0,1.1,0,0,0,0,0,0
69.3,70.4,68.8,0,0,16.1,2.3,0,1.3,0,0,0,0,0,0
69.1,70.8,68.4,0,0,16.2,2.8,0,1.4,0,0,0,0,0,0
69.2,70.3,68.9,0,0,16.4,3.3,0,1.6,0,0,0,0,0,0
68.5,70.3,69.7,0,0,16.1,3.6,0,1.9,0,0,0,0,0,0
68.7,70.1,68.3,0,0,16.4,4.1,0,2.2,0,0,0,0,0,0
68.3,69.4,67.9,0,0,16.7,4.4,0,2.5,0,0,0,0,0,0
67.8,70.2,67.8,0,0,16.4,4.8,0,2.9,0,0,0,0,0,0
68.1,70.1,68.2,0,0,16.3,5.2,0,3.3,0,0,0,0,0,0
68.5,68.6,67.9,0,0,16.5,6.2,0,3.8,0,0,0,0,0,0
67.8,68.0,68.9,0,0,16.7,7.0,0,4.3,0,0,0,0,0,0
67.7,68.9,67.0,0,0,16.9,8.0,0,4.7,0,0,0,0,0,0
66.5,68.4,65.8,0,0,16.4,8.5,0,5.0,0,0,0,0,0,0
65.3,67.8,66.6,0,0,16.9,9.0,0,5.5,0,0,0,0,0,0
66.7,68.3,66.0,0,0,16.7,9.3,0,5.7,0,0,0,0,0,0
66.7,68.2,67.2,0,0,17.1,9.9,0,6.1,0,0,0,0,0,0
67.4,68.1,67.6,0,0,17.0,10.3,0,6.2,0,0,0,0,0,0
66.8,67.3,67.0,0,0,16.9,11.0,0,6.4,0,0,0,0,0,0
66.9,68.6,66.4,0,0,17.0,11.9,0,6.8,0,0,0,0,0,0
67.2,67.0,66.0,0,0,17.0,12.9,0,7.2,0,0,0,0,0,0
67.2,66.2,66.5,0,0,17.0,13.7,0,7.8,0,0,0,0,0,0
65.5,67.5,65.7,0,0,16.8,14.7,0,8.3,0,0,0,0,0,0
64.2,66.9,64.3,0,0,17.2,16.0,0,8.8,0,0,0,0,0,0
63.8,65.6,64.2,0,0,17.4,16.7,0,9.4,0,0,0,0,0,0
64.8,65.4,64.5,0,0,17.6,17.6,0,9.7,0,0,0,0,0,0
64.3,64.4,63.8,0,0,16.9,18.1,0,10.0,0,0,0,0,0,0
65.0,64.9,64.8,0,0,17.4,18.4,0,10.1,0,0,0,0,0,0
64.8,66.8,65.0,0,0,17.7,18.6,0,10.3,0,0,0,0,0,0
64.4,67.0,65.1,0,0,17.4,18.3,0,10.4,0,0,0,0,0,0
63.9,66.4,64.5,0,0,17.5,18.0,0,10.5,0,0,0,0,0,0
65.4,66.7,64.4,0,0,17.9,17.7,0,10.4,0,0,0,0,0,0
64.9,67.3,65.4,0,0,17.8,17.0,0,10.3,0,0,0,0,0,0
65.2,68.6,65.3,0,0,18.3,16.8,0,10.1,0,0,0,0,0,0
66.1,66.8,65.1,0,0,18.0,17.1,0,9.7,0,0,0,0,0,0
65.2,67.2,66.1,0,0,18.4,17.6,0,9.4,0,0,0,0,0,0
66.1,68.4,66.9,0,0,18.3,18.0,0,9.5,0,0,0,0,0,0
65.4,65.9,65.9,0,0,18.4,19.2,0,10.1,0,0,0,0,0,0
65.9,65.7,64.1,0,0,18.4,20.0,0,11.0,0,0,0,0,0,0
62.2,64.3,64.5,0,0,19.0,21.2,0,12.1,0,0,0,0,0,0
63.5,63.5,63.0,0,0,18.8,22.0,0,12.9,0,0,0,0,0,0
62.8,64.3,60.7,0,0,18.7,22.8,0,13.3,0,0,0,0,0,0
61.6,63.3,63.3,0,0,18.8,23.0,0,13.4,0,0,0,0,0,0
62.2,63.8,63.9,0,0,19.1,22.4,0,13.0,0,0,0,0,0,0
62.6,64.5,63.9,0,0,19.3,21.5,0,12.5,0,0,0,0,0,0
64.2,65.0,63.9,0,0,19.5,19.9,0,12.2,0,0,0,0,0,0
65.3,66.8,64.3,0,0,19.5,18.5,0,11.3,0,0,0,0,0,0
65.7,66.1,66.2,0,0,19.2,17.5,0,10.9,0,0,0,0,0,0
64.6,66.7,65.0,0,0,19.3,18.2,0,10.8,0,0,0,0,0,0
64.5,65.3,64.2,0,0,19.6,20.3,0,11.7,0,0,0,0,0,0
62.8,64.4,62.0,0,0,19.3,23.4,0,12.5,0,0,0,0,0,0
62.0,64.2,62.4,0,0,19.4,25.7,0,13.0,0,0,0,0,0,0
60.0,62.9,61.3,0,0,19.4,26.8,0,13.4,0,0,0,0,0,0
62.3,63.9,61.5,0,0,19.6,25.4,0,13.1,0,0,0,0,0,0
63.2,63.2,63.7,0,0,19.5,22.9,0,12.2,0,0,0,0,0,0
64.6,65.5,62.9,0,0,19.5,19.7,0,11.7,0,0,0,0,0,0
65.7,66.1,66.1,0,0,19.8,17.5,0,11.0,0,0,0,0,0,0
65.2,67.2,65.0,0,0,19.5,17.1,0,10.7,0,0,0,0,0,0
65.2,66.7,65.3,0,0,19.4,18.7,0,10.9,0,0,0,0,0,0
63.8,66.1,64.2,0,0,19.5,20.8,0,11.5,0,0,0,0,0,0
63.6,65.1,64.6,0,0,19.3,22.2,0,11.8,0,0,0,0,0,0
62.5,65.8,63.7,0,0,19.1,22.3,0,12.0,0,0,0,0,0,0
65.8,65.9,63.6,0,0,19.0,22.3,0,12.1,0,0,0,0,0,0
64.5,66.5,64.6,0,0,19.0,21.2,0,12.3,0,0,0,0,0,0
65.6,67.0,64.5,0,0,19.0,20.7,0,12.3,0,0,0,0,0,0
63.9,66.0,64.0,0,0,18.9,20.4,0,11.8,0,0,0,0,0,0
63.9,66.2,65.1,0,0,18.6,19.5,0,11.7,0,0,0,0,0,0
64.3,66.0,64.0,0,0,18.4,19.0,0,10.6,0,0,0,0,0,0
64.6,66.0,65.4,0,0,18.6,18.1,0,9.9,0,0,0,0,0,0
64.5,67.4,65.2,0,0,18.6,16.8,0,9.3,0,0,0,0,0,0
64.7,65.9,65.7,0,0,18.4,14.9,0,8.2,0,0,0,0,0,0
64.8,67.0,65.7,0,0,18.3,14.1,0,7.4,0,0,0,0,0,0
65.3,66.0,66.2,0,0,18.3,13.4,0,7.0,0,0,0,0,0,0
64.4,65.8,64.8,0,0,18.3,13.0,0,7.0,0,0,0,0,0,0
65.7,65.7,64.8,0,0,18.2,13.2,0,7.2,0,0,0,0,0,0
62.9,66.2,63.9,0,0,18.1,13.6,0,7.5,0,0,0,0,0,0
63.9,64.5,63.8,0,0,17.6,13.7,0,7.8,0,0,0,0,0,0
63.6,64.9,62.6,0,0,17.4,13.5,0,7.6,0,0,0,0,0,0
63.8,65.9,63.4,0,0,18.0,12.7,0,7.0,0,0,0,0,0,0
64.1,64.5,63.5,0,0,17.7,12.0,0,6.6,0,0,0,0,0,0
63.8,65.1,63.5,0,0,17.9,11.1,0,6.1,0,0,0,0,0,0
64.2,64.9,63.9,0,0,17.9,9.9,0,5.7,0,0,0,0,0,0
64.9,67.2,65.0,0,0,17.9,8.9,0,5.1,0,0,0,0,0,0
64.1,66.6,65.2,0,0,18.0,8.4,0,5.0,0,0,0,0,0,0
63.3,65.8,64.1,0,0,17.8,8.5,0,5.1,0,0,0,0,0,0
62.5,65.3,63.1,0,0,18.2,9.0,0,5.4,0,0,0,0,0,0
62.8,64.3,63.0,0,0,17.8,9.8,0,5.9,0,0,0,0,0,0
61.4,63.3,62.0,0,0,18.1,10.3,0,5.9,0,0,0,0,0,0
62.3,63.4,61.6,0,0,18.1,10.1,0,5.8,0,0,0,0,0,0
61.4,63.6,62.2,0,0,18.3,9.4,0,5.2,0,0,0,0,0,0
62.4,63.6,62.8,0,0,17.9,8.3,0,4.5,0,0,0,0,0,0
63.0,64.6,63.2,0,0,18.0,7.1,0,3.7,0,0,0,0,0,0
63.4,65.4,63.9,0,0,18.3,5.8,0,3.0,0,0,0,0,0,0
64.1,64.7,64.2,0,0,18.4,4.8,0,2.6,0,0,0,0,0,0
64.7,66.4,63.8,0,0,18.4,3.9,0,2.1,0,0,0,0,0,0
65.0,65.3,64.6,0,0,18.8,3.1,0,1.8,0,0,0,0,0,0
66.4,66.1,65.3,0,0,18.9,2.5,0,1.5,0,0,0,0,0,0
64.7,66.4,64.3,0,0,18.8,2.0,0,1.2,0,0,0,0,0,0
65.4,65.5,64.8,0,0,18.8,1.5,0,0.9,0,0,0,0,0,0
66.0,65.5,63.1,0,0,18.6,1.1,0,0.6,0,0,0,0,0,0
63.8,65.6,64.8,0,0,19.4,0.8,0,0.4,0,0,0,0,0,0
65.9,65.1,64.1,0,0,18.9,0.5,0,0.3,0,0,0,0,0,0
64.4,64.7,64.3,0,0,19.7,0.3,0,0.2,0,0,0,0,0,0
62.8,65.0,64.1,0,0,19.6,0.2,0,0.1,0,0,0,0,0,0
64.0,65.8,63.9,0,0,19.6,0.1,0,0.0,0,0,0,0,0,0
65.1,65.6,65.3,0,0,20.1,0.0,0,0.0,0,0,0,0,0,0
64.4,66.0,63.7,0,0,20.1,0.0,0,0.0,0,0,0,0,0,0
65.1,64.8,65.1,0,0,19.9,0.0,0,0.0,0,0,0,0,0,0
64.7,66.0,64.0,0,0,20.4,0.0,0,0.0,0,0,0,0,0,0
64.2,66.6,64.3,0,0,20.8,0.0,0,0.0,0,0,0,0,0,0
63.8,64.8,64.5,0,0,20.7,0.0,0,0.0,0,0,0,0,0,0
63.7,66.1,64.6,0,0,20.9,0.0,0,0.0,0,0,0,0,0,0
64.0,65.5,65.1,0,0,20.9,0.0,0,0.0,0,0,0,0,0,0
63.1,66.1,63.7,0,0,20.9,0.0,0,0.0,0,0,0,0,0,0
63.6,64.8,64.7,0,0,21.1,0.1,0,0.0,0,0,0,0,0,0
63.7,65.8,64.7,0,0,21.3,0.1,0,0.0,0,0,0,0,0,0
66.1,65.2,63.9,0,0,21.3,0.1,0,0.0,0,0,0,0,0,0
64.8,65.7,65.7,0,0,21.5,0.1,0,0.0,0,0,0,0,0,0
64.8,67.8,65.5,0,0,21.8,0.1,0,0.0,0,0,0,0,0,0
65.4,67.6,64.0,0,0,21.8,0.0,0,0.0,0,0,0,0,0,0
66.1,66.9,66.8,0,0,22.0,0.0,0,0.0,0,0,0,0,0,0
66.2,67.4,66.2,0,0,22.2,0.0,0,0.0,0,0,0,0,0,0
66.8,68.4,66.6,0,0,22.4,0.0,0,0.0,0,0,0,0,0,0
66.5,69.0,66.4,0,0,22.4,0.0,0,0.0,0,0,0,0,0,0
68.3,69.7,68.6,0,0,22.4,0.0,0,0.0,0,0,0,0,0,0
68.6,70.4,68.1,0,0,22.5,0.0,0,0.0,0,0,0,0,0,0
68.1,70.0,69.4,0,0,22.1,0.0,0,0.0,0,0,0,0,0,0
69.5,70.9,69.3,0,0,22.5,0.0,0,0.0,0,0,0,0,0,0
70.3,71.1,69.8,0,0,22.5,0.0,0,0.0,0,0,0,0,0,0
70.9,72.7,71.3,0,0,22.6,0.0,0,0.0,0,0,0,0,0,0
72.4,73.1,71.0,0,0,22.9,0.0,0,0.0,0,0,0,0,0,0
70.6,73.4,71.4,0,0,22.8,0.0,0,0.0,0,0,0,0,0,0
72.0,75.2,71.1,0,0,23.0,0.0,0,0.0,0,0,0,0,0,0
74.2,74.8,72.3,0,0,22.8,0.0,0,0.0,0,0,0,0,0,0
73.2,72.1,73.7,0,0,22.7,0.0,0,0.0,0,0,0,0,0,0
74.2,76.0,74.7,0,0,22.7,0.0,0,0.0,0,0,0,0,0,0
74.6,75.9,75.0,0,0,22.6,0.0,0,0.0,0,0,0,0,0,0
75.1,76.9,75.4,0,0,22.4,0.0,0,0.0,0,0,0,0,0,0
75.1,76.3,74.6,0,0,22.9,0.0,0,0.0,0,0,0,0,0,0
74.3,78.6,75.6,0,0,22.2,0.0,0,0.0,0,0,0,0,0,0
74.9,77.6,76.1,0,0,22.6,0.0,0,0.0,0,0,0,0,0,0
76.0,76.5,75.9,0,0,22.3,0.0,0,0.0,0,0,0,0,0,0
75.8,77.4,78.2,0,0,22.7,0.0,0,0.0,0,0,0,0,0,0
75.0,78.1,76.7,0,0,22.3,0.0,0,0.0,0,0,0,0,0,0
75.0,78.1,75.8,0,0,22.4,0.0,0,0.0,0,0,0,0,0,0
75.4,77.4,75.9,0,0,22.4,0.0,0,0.0,0,0,0,0,0,0
74.9,77.0,76.2,0,0,22.4,0.0,0,0.0,0,0,0,0,0,0
75.7,76.7,76.0,0,0,22.0,0.0,0,0.0,0,0,0,0,0,0
74.3,76.4,76.4,0,0,22.4,0.0,0,0.0,0,0,0,0,0,0
75.4,77.4,74.2,0,0,22.2,0.0,0,0.0,0,0,0,0,0,0
73.9,76.7,76.0,0,0,22.1,0.0,0,0.0,0,0,0,0,0,0
74.5,75.5,73.5,0,0,21.7,0.0,0,0.0,0,0,0,0,0,0
73.8,76.3,75.2,0,0,21.7,0.0,0,0.0,0,0,0,0,0,0
74.2,77.8,74.9,0,0,22.1,0.0,0,0.0,0,0,0,0,0,0
73.9,75.7,73.6,0,0,21.8,0.0,0,0.0,0,0,0,0,0,0
75.2,74.7,73.5,0,0,21.9,0.0,0,0.0,0,0,0,0,0,0
73.5,75.3,74.4,0,0,21.3,0.0,0,0.0,0,0,0,0,0,0
73.2,74.9,73.8,0,0,21.3,0.0,0,0.0,0,0,0,0,0,0
73.0,74.1,73.4,0,0,21.9,0.0,0,0.0,0,0,0,0,0,0
72.8,74.2,73.1,0,0,21.3,0.0,0,0.0,0,0,0,0,0,0
73.2,74.8,73.7,0,0,21.4,0.0,0,0.0,0,0,0,0,0,0
72.1,73.7,73.7,0,0,21.5,0.0,0,0.0,0,0,0,0,0,0
72.5,73.5,73.4,0,0,21.8,0.0,0,0.0,0,0,0,0,0,0
72.9,73.5,70.8,0,0,21.6,0.0,0,0.0,0,0,0,0,0,0
71.7,72.6,72.1,0,0,22.0,0.0,0,0.0,0,0,0,0,0,0
70.5,72.9,71.5,0,0,21.9,0.0,0,0.0,0,0,0,0,0,0
71.0,72.4,71.9,0,0,21.5,0.0,0,0.0,0,0,0,0,0,0
71.8,71.6,71.1,0,0,21.6,0.0,0,0.0,0,0,0,0,0,0
70.5,72.1,71.0,0,0,21.8,0.0,0,0.0,0,0,0,0,0,0
70.0,70.4,70.4,0,0,22.1,0.0,0,0.0,0,0,0,0,0,0
69.0,71.1,70.4,0,0,22.1,0.0,0,0.0,0,0,0,0,0,0
69.9,71.3,69.0,0,0,21.8,0.0,0,0.0,0,0,0,0,0,0
69.4,71.5,69.2,0,0,22.5,0.0,0,0.0,0,0,0,0,0,0
70.6,69.4,68.6,0,0,22.5,0.0,0,0.0,0,0,0,0,0,0
70.2,70.4,70.0,0,0,22.5,0.0,0,0.0,0,0,0,0,0,0
68.8,70.0,68.1,0,0,23.0,0.0,0,0.0,0,0,0,0,0,0
68.7,69.5,69.2,0,0,22.5,0.0,0,0.0,0,0,0,0,0,0
69.3,71.1,69.1,0,0,23.1,0.0,0,0.0,0,0,0,0,0,0
68.7,70.0,69.1,0,0,23.0,0.0,0,0.0,0,0,0,0,0,0
70.7,72.0,70.0,0,0,23.1,0.0,0,0.0,0,0,0,0,0,0
70.0,70.9,70.1,0,0,23.6,0.0,0,0.0,0,0,0,0,0,0
70.0,72.6,70.8,0,0,23.8,0.0,0,0.0,0,0,0,0,0,0
70.5,73.3,71.4,0,0,23.7,0.0,0,0.0,0,0,0,0,0,0
71.2,72.7,70.5,0,0,24.0,0.0,0,0.0,0,0,0,0,0,0
70.7,75.3,72.5,0,0,24.1,0.0,0,0.0,0,0,0,0,0,0
72.0,74.5,72.2,0,0,24.1,0.0,0,0.0,0,0,0,0,0,0
71.8,73.1,72.0,0,0,25.0,0.0,0,0.0,0,0,0,0,0,0
72.1,74.0,72.3,0,0,25.1,0.0,0,0.0,0,0,0,0,0,0
71.4,73.3,72.3,0,0,24.9,0.0,0,0.0,0,0,0,0,0,0
70.6,72.6,72.0,0,0,25.2,0.0,0,0.0,0,0,0,0,0,0
72.4,71.4,71.1,0,0,24.9,0.0,0,0.0,0,0,0,0,0,0
71.8,72.2,70.8,0,0,25.0,0.0,0,0.0,0,0,0,0,0,0
71.6,73.3,71.3,0,0,25.6,0.0,0,0.0,0,0,0,0,0,0
71.6,72.0,70.4,0,0,26.2,0.0,0,0.0,0,0,0,0,0,0
70.6,72.2,70.8,0,0,25.7,0.0,0,0.0,0,0,0,0,0,0
70.1,71.8,70.7,0,0,25.7,0.0,0,0.0,0,0,0,0,0,0
71.4,72.9,70.6,0,0,26.1,0.0,0,0.0,0,0,0,0,0,0
70.3,72.5,70.8,0,0,25.9,0.0,0,0.0,0,0,0,0,0,0
71.3,71.3,70.5,0,0,26.1,0.0,0,0.0,0,0,0,0,0,0
72.0,73.0,70.7,0,0,26.1,0.0,0,0.0,0,0,0,0,0,0
71.4,72.5,71.5,0,0,26.1,0.0,0,0.0,0,0,0,0,0,0
71.4,71.4,69.3,0,0,26.5,0.0,0,0.0,0,0,0,0,0,0
70.1,71.9,69.5,0,0,26.1,0.0,0,0.0,0,0,0,0,0,0
69.3,70.9,70.0,0,0,25.9,0.0,0,0.0,0,0,0,0,0,0
69.3,69.9,69.7,0,0,26.3,0.0,0,0.0,0,0,0,0,0,0
69.4,71.1,67.6,0,0,25.5,0.0,0,0.0,0,0,0,0,0,0
67.0,70.3,67.1,0,0,25.6,0.0,0,0.0,0,0,0,0,0,0
67.1,68.2,68.2,0,0,25.5,0.0,0,0.0,0,0,0,0,0,0
65.8,68.1,68.4,0,0,26.0,0.0,0,0.0,0,0,0,0,0,0
66.6,68.7,66.9,0,0,25.5,0.0,0,0.0,0,0,0,0,0,0
66.4,67.7,66.8,0,0,25.6,0.0,0,0.0,0,0,0,0,0,0
66.8,67.6,64.5,0,0,25.3,0.0,0,0.0,0,0,0,0,0,0
65.1,67.9,66.8,0,0,24.7,0.0,0,0.0,0,0,0,0,0,0
65.7,67.8,66.7,0,0,24.9,0.0,0,0.0,0,0,0,0,0,0
66.3,67.8,65.4,0,0,25.1,0.0,0,0.0,0,0,0,0,0,0
66.4,68.0,66.3,0,0,24.8,0.0,0,0.0,0,0,0,0,0,0
65.7,66.7,65.4,0,0,24.1,0.0,0,0.0,0,0,0,0,0,0
65.4,67.9,66.1,0,0,24.5,0.0,0,0.0,0,0,0,0,0,0
65.5,67.8,66.3,0,0,24.3,0.0,0,0.0,0,0,0,0,0,0
67.1,66.9,65.0,0,0,24.2,0.0,0,0.0,0,0,0,0,0,0
66.7,67.5,66.7,0,0,23.8,0.0,0,0.0,0,0,0,0,0,0
66.9,67.3,67.1,0,0,23.8,0.0,0,0.0,0,0,0,0,0,0
65.4,68.0,67.1,0,0,23.4,0.0,0,0.0,0,0,0,0,0,0
65.6,66.4,66.0,0,0,23.7,0.0,0,0.0,0,0,0,0,0,0
65.2,68.5,67.2,0,0,23.3,0.0,0,0.0,0,0,0,0,0,0
65.7,66.0,66.4,0,0,23.4,0.0,0,0.0,0,0,0,0,0,0
65.1,68.3,65.6,0,0,22.9,0.0,0,0.0,0,0,0,0,0,0
65.2,67.3,64.7,0,0,22.8,0.0,0,0.0,0,0,0,0,0,0
65.0,66.3,66.8,0,0,22.9,0.0,0,0.0,0,0,0,0,0,0
65.7,66.8,65.1,0,0,22.5,0.0,0,0.0,0,0,0,0,0,0
66.4,67.6,64.2,0,0,22.5,0.0,0,0.0,0,0,0,0,0,0
64.5,65.8,64.2,0,0,22.2,0.0,0,0.0,0,0,0,0,0,0
64.0,65.9,65.2,0,0,22.0,0.0,0,0.0,0,0,0,0,0,0
64.1,66.0,64.0,0,0,22.2,0.0,0,0.0,0,0,0,0,0,0
63.8,64.3,63.7,0,0,21.6,0.0,0,0.0,0,0,0,0,0,0
63.1,65.3,64.4,0,0,21.9,0.0,0,0.0,0,0,0,0,0,0
63.7,65.2,63.2,0,0,22.0,0.0,0,0.0,0,0,0,0,0,0
62.9,64.4,62.9,0,0,22.0,0.0,0,0.0,0,0,0,0,0,0
