gen_0_4,gen_1_0,gen_2_1,gen_5_2,gen_7_3
64.1,65.5,64.1,21.2,8.9
64.2,65.6,64.2,21.1,9.5
64.3,65.7,64.3,21.1,10.0
64.5,65.9,64.5,21.1,10.5
64.6,66.0,64.6,21.1,11.1
64.7,66.1,64.7,21.2,11.5
64.9,66.3,64.9,21.2,12.0
65.0,66.4,65.0,21.2,12.5
65.1,66.5,65.1,21.3,12.9
65.2,66.6,65.2,21.4,13.3
65.2,66.6,65.2,21.4,13.7
65.3,66.7,65.3,21.5,14.0
65.4,66.8,65.4,21.6,14.4
65.4,66.8,65.4,21.7,14.7
65.5,66.9,65.5,21.8,15.0
65.6,67.0,65.6,21.9,15.2
65.6,67.1,65.6,22.0,15.5
65.7,67.1,65.7,22.2,15.7
65.8,67.2,65.8,22.3,15.9
65.8,67.2,65.8,22.4,16.1
65.8,67.2,65.8,22.5,16.2
65.8,67.2,65.8,22.7,16.4
65.8,67.2,65.8,22.8,16.5
65.8,67.2,65.8,22.9,16.6
65.8,67.2,65.8,23.0,16.7
65.8,67.2,65.8,23.1,16.8
65.8,67.2,65.8,23.2,16.9
65.9,67.3,65.9,23.3,17.0
65.9,67.4,65.9,23.3,17.0
66.0,67.4,66.0,23.4,17.0
66.1,67.5,66.1,23.4,17.1
66.2,67.6,66.2,23.4,17.1
66.3,67.8,66.3,23.4,17.1
66.4,67.9,66.4,23.4,17.0
66.6,68.0,66.6,23.3,17.0
66.7,68.1,66.7,23.2,16.9
66.8,68.3,66.8,23.1,16.9
67.0,68.4,67.0,23.0,16.8
67.1,68.6,67.1,22.8,16.7
67.3,68.8,67.3,22.7,16.6
67.5,69.0,67.5,22.5,16.4
67.7,69.2,67.7,22.3,16.3
67.9,69.4,67.9,22.0,16.1
68.2,69.7,68.2,21.8,15.9
68.5,70.0,68.5,21.6,15.7
68.8,70.3,68.8,21.3,15.5
69.1,70.6,69.1,21.1,15.3
69.3,70.8,69.3,20.8,15.1
69.5,71.0,69.5,20.6,14.8
69.5,71.0,69.5,20.4,14.5
69.4,70.9,69.4,20.1,14.3
69.2,70.7,69.2,19.9,14.0
68.9,70.4,68.9,19.7,13.7
68.6,70.1,68.6,19.5,13.3
68.2,69.7,68.2,19.3,13.0
67.9,69.3,67.9,19.2,12.7
67.6,69.0,67.6,19.0,12.3
67.3,68.8,67.3,18.9,11.9
67.1,68.5,67.1,18.8,11.5
66.9,68.3,66.9,18.7,11.1
66.7,68.2,66.7,18.7,10.7
66.6,68.1,66.6,18.7,10.2
66.6,68.0,66.6,18.7,9.8
66.5,67.9,66.5,18.7,9.3
66.5,67.9,66.5,18.8,8.8
66.4,67.8,66.4,18.9,8.3
66.3,67.7,66.3,19.0,7.9
66.2,67.6,66.2,19.1,7.4
66.0,67.4,66.0,19.2,6.9
65.8,67.2,65.8,19.3,6.4
65.6,67.0,65.6,19.5,5.9
65.3,66.8,65.3,19.6,5.4
65.1,66.5,65.1,19.8,4.9
65.0,66.4,65.0,20.0,4.4
64.9,66.3,64.9,20.2,4.0
64.8,66.2,64.8,20.3,3.5
64.8,66.2,64.8,20.5,3.1
64.8,66.2,64.8,20.7,2.7
64.7,66.2,64.7,20.9,2.3
64.7,66.1,64.7,21.0,1.9
64.6,66.1,64.6,21.2,1.6
64.6,66.0,64.6,21.3,1.3
64.5,65.9,64.5,21.4,1.0
64.4,65.7,64.4,21.5,0.8
64.2,65.6,64.2,21.6,0.5
64.2,65.6,64.2,21.6,0.4
64.1,65.5,64.1,21.7,0.2
64.1,65.5,64.1,21.7,0.1
64.1,65.4,64.1,21.7,0.1
64.1,65.4,64.1,21.6,0.0
64.1,65.4,64.1,21.6,0.0
64.1,65.5,64.1,21.5,0.0
64.1,65.5,64.1,21.5,0.0
64.1,65.5,64.1,21.4,0.0
64.2,65.6,64.2,21.3,0.0
64.3,65.6,64.3,21.2,0.0
64.4,65.8,64.4,21.1,0.0
64.5,65.9,64.5,21.0,0.0
64.7,66.1,64.7,20.9,0.0
64.9,66.3,64.9,20.8,0.0
65.1,66.5,65.1,20.7,0.0
65.4,66.8,65.4,20.6,0.0
65.8,67.2,65.8,20.5,0.0
66.1,67.6,66.1,20.4,0.0
66.6,68.0,66.6,20.4,0.0
67.1,68.5,67.1,20.3,0.0
67.6,69.1,67.6,20.3,0.0
68.2,69.6,68.2,20.2,0.0
68.7,70.2,68.7,20.2,0.0
69.3,70.8,69.3,20.2,0.0
69.9,71.4,69.9,20.2,0.0
70.5,72.0,70.5,20.2,0.0
71.0,72.6,71.0,20.3,0.0
71.6,73.2,71.6,20.3,0.0
72.2,73.7,72.2,20.4,0.0
72.7,74.3,72.7,20.5,0.0
73.3,74.9,73.3,20.5,0.0
73.8,75.4,73.8,20.6,0.0
74.3,75.9,74.3,20.7,0.0
74.8,76.4,74.8,20.8,0.0
75.2,76.8,75.2,20.9,0.0
75.5,77.1,75.5,21.0,0.0
75.8,77.4,75.8,21.1,0.0
75.9,77.6,75.9,21.2,0.0
76.0,77.7,76.0,21.4,0.0
76.1,77.7,76.1,21.5,0.0
76.1,77.8,76.1,21.5,0.0
76.1,77.7,76.1,21.6,0.0
76.0,77.7,76.0,21.7,0.0
76.0,77.6,76.0,21.8,0.0
75.9,77.5,75.9,21.9,0.0
75.8,77.4,75.8,21.9,0.0
75.6,77.3,75.6,22.0,0.0
75.4,77.1,75.4,22.0,0.0
75.2,76.9,75.2,22.0,0.0
75.0,76.6,75.0,22.0,0.0
74.7,76.3,74.7,22.0,0.0
74.4,76.1,74.4,22.0,0.0
74.2,75.8,74.2,22.0,0.0
73.9,75.5,73.9,22.0,0.0
73.7,75.3,73.7,21.9,0.0
73.5,75.1,73.5,21.9,0.0
73.2,74.8,73.2,21.9,0.0
73.0,74.6,73.0,21.8,0.0
72.8,74.4,72.8,21.8,0.0
72.6,74.2,72.6,21.8,0.0
72.3,73.9,72.3,21.7,0.0
72.1,73.6,72.1,21.7,0.0
71.8,73.4,71.8,21.7,0.0
71.5,73.1,71.5,21.7,0.0
71.3,72.8,71.3,21.7,0.0
71.0,72.5,71.0,21.7,0.0
70.7,72.2,70.7,21.8,0.0
70.4,71.9,70.4,21.8,0.0
70.2,71.7,70.2,21.9,0.0
69.9,71.4,69.9,22.0,0.0
69.7,71.2,69.7,22.1,0.0
69.5,71.0,69.5,22.2,0.0
69.3,70.8,69.3,22.3,0.0
69.2,70.7,69.2,22.5,0.0
69.1,70.6,69.1,22.6,0.0
69.1,70.6,69.1,22.8,0.0
69.3,70.8,69.3,23.0,0.0
69.6,71.1,69.6,23.2,0.0
70.0,71.5,70.0,23.5,0.0
70.6,72.1,70.6,23.7,0.0
71.1,72.7,71.1,23.9,0.0
71.7,73.2,71.7,24.2,0.0
72.1,73.6,72.1,24.5,0.0
72.3,73.9,72.3,24.7,0.0
72.4,73.9,72.4,25.0,0.0
72.2,73.8,72.2,25.3,0.0
72.0,73.5,72.0,25.5,0.0
71.6,73.2,71.6,25.8,0.0
71.3,72.9,71.3,26.1,0.0
71.1,72.6,71.1,26.3,0.0
70.9,72.5,70.9,26.6,0.0
70.9,72.4,70.9,26.9,0.0
70.9,72.5,70.9,27.1,0.0
70.9,72.5,70.9,27.3,0.0
71.0,72.5,71.0,27.5,0.0
70.9,72.5,70.9,27.7,0.0
70.8,72.3,70.8,27.9,0.0
70.6,72.1,70.6,28.1,0.0
70.3,71.8,70.3,28.2,0.0
69.9,71.4,69.9,28.4,0.0
69.5,71.0,69.5,28.5,0.0
69.0,70.5,69.0,28.6,0.0
68.4,69.9,68.4,28.7,0.0
67.9,69.3,67.9,28.8,0.0
67.3,68.8,67.3,28.9,0.0
66.8,68.2,66.8,28.9,0.0
66.3,67.8,66.3,29.0,0.0
66.0,67.4,66.0,29.0,0.0
65.8,67.2,65.8,29.1,0.0
65.7,67.1,65.7,29.1,0.0
65.6,67.1,65.6,29.1,0.0
65.6,67.1,65.6,29.1,0.0
65.7,67.1,65.7,29.1,0.0
65.7,67.1,65.7,29.1,0.0
65.6,67.0,65.6,29.1,0.0
65.5,66.9,65.5,29.1,0.0
65.4,66.8,65.4,29.1,0.0
65.3,66.7,65.3,29.0,0.0
65.2,66.6,65.2,29.0,0.0
65.1,66.5,65.1,29.0,0.0
65.1,66.5,65.1,29.0,0.0
65.1,66.5,65.1,28.9,0.0
65.1,66.5,65.1,28.9,0.0
65.0,66.4,65.0,28.8,0.0
64.9,66.3,64.9,28.8,0.0
64.8,66.2,64.8,28.8,0.0
64.5,65.9,64.5,28.7,0.0
64.2,65.5,64.2,28.7,0.0
63.8,65.1,63.8,28.6,0.0
63.4,64.7,63.4,28.6,0.0
63.0,64.4,63.0,28.5,0.0
62.7,64.0,62.7,28.5,0.0
62.4,63.8,62.4,28.4,0.0
62.2,63.5,62.2,28.4,0.0
62.0,63.4,62.0,28.3,0.0
61.9,63.2,61.9,28.3,0.0
61.8,63.1,61.8,28.3,0.0
61.6,62.9,61.6,28.2,0.0
61.4,62.8,61.4,28.2,0.0
61.2,62.6,61.2,28.1,0.0
61.0,62.3,61.0,28.1,0.0
60.8,62.1,60.8,28.0,0.0
60.7,62.0,60.7,28.0,0.0
60.5,61.8,60.5,27.9,0.0
60.5,61.8,60.5,27.9,0.0
60.5,61.8,60.5,27.9,0.0
60.5,61.8,60.5,27.8,0.0
60.5,61.8,60.5,27.8,0.0
60.6,61.9,60.6,27.8,0.0
60.6,61.9,60.6,27.7,0.0
60.6,62.0,60.6,27.7,0.0
60.7,62.0,60.7,27.7,0.0
60.7,62.0,60.7,27.6,0.0
60.8,62.1,60.8,27.6,0.0
60.9,62.3,60.9,27.6,0.0
61.2,62.5,61.2,27.5,0.0
61.5,62.9,61.5,27.5,0.0
61.9,63.3,61.9,27.5,0.0
62.4,63.8,62.4,27.5,0.0
62.9,64.3,62.9,27.4,0.0
63.4,64.7,63.4,27.4,0.0
63.8,65.2,63.8,27.4,0.0
64.2,65.6,64.2,27.4,0.0
64.5,65.9,64.5,27.3,0.0
64.8,66.2,64.8,27.3,0.0
65.2,66.6,65.2,27.3,0.0
65.6,67.0,65.6,27.3,0.0
66.1,67.6,66.1,27.2,0.0
66.8,68.2,66.8,27.2,0.0
67.5,69.0,67.5,27.2,0.0
68.3,69.8,68.3,27.2,0.0
69.2,70.7,69.2,27.2,0.0
70.0,71.5,70.0,27.1,0.0
70.8,72.3,70.8,27.1,0.0
71.5,73.1,71.5,27.1,0.0
72.2,73.8,72.2,27.1,0.0
72.8,74.4,72.8,27.1,0.0
73.4,75.0,73.4,27.0,0.0
74.0,75.6,74.0,27.0,0.0
74.6,76.2,74.6,27.0,0.1
75.2,76.8,75.2,27.0,0.2
75.7,77.4,75.7,27.0,0.2
76.3,78.0,76.3,27.0,0.4
76.9,78.5,76.9,27.0,0.5
77.4,79.0,77.4,27.0,0.6
77.8,79.5,77.8,27.0,0.8
78.2,79.9,78.2,27.0,1.0
78.5,80.2,78.5,27.0,1.2
78.7,80.4,78.7,27.0,1.4
78.9,80.6,78.9,27.0,1.7
79.0,80.7,79.0,27.1,2.0
79.1,80.8,79.1,27.1,2.3
79.1,80.8,79.1,27.1,2.7
79.1,80.8,79.1,27.2,3.0
79.0,80.7,79.0,27.2,3.4
79.0,80.7,79.0,27.2,3.8
78.9,80.6,78.9,27.3,4.2
78.8,80.5,78.8,27.3,4.7
78.7,80.4,78.7,27.4,5.1
78.6,80.3,78.6,27.5,5.5
78.5,80.2,78.5,27.5,6.0
78.4,80.1,78.4,27.6,6.4
78.3,80.0,78.3,27.7,6.9
78.2,79.9,78.2,27.7,7.3
78.1,79.8,78.1,27.8,7.7
78.0,79.7,78.0,27.9,8.1
77.9,79.6,77.9,28.0,8.6
77.8,79.5,77.8,28.1,9.0
77.7,79.4,77.7,28.2,9.4
77.6,79.3,77.6,28.3,9.8
77.5,79.2,77.5,28.4,10.2
77.3,79.0,77.3,28.5,10.6
77.2,78.9,77.2,28.7,10.9
77.0,78.7,77.0,28.8,11.3
76.9,78.5,76.9,28.9,11.7
76.7,78.3,76.7,29.0,12.0
76.5,78.2,76.5,29.2,12.4
76.3,78.0,76.3,29.3,12.7
76.2,77.8,76.2,29.5,13.0
76.0,77.6,76.0,29.6,13.4
75.8,77.5,75.8,29.8,13.7
75.6,77.3,75.6,29.9,14.0
75.5,77.1,75.5,30.1,14.3
75.3,76.9,75.3,30.3,14.5
75.1,76.7,75.1,30.4,14.8
75.0,76.6,75.0,30.6,15.1
74.8,76.4,74.8,30.7,15.3
74.7,76.3,74.7,30.9,15.6
74.6,76.2,74.6,31.1,15.8
74.5,76.1,74.5,31.2,16.0
74.4,76.0,74.4,31.4,16.2
74.3,75.9,74.3,31.5,16.4
74.3,75.9,74.3,31.7,16.5
74.3,75.9,74.3,31.8,16.6
74.3,75.9,74.3,32.0,16.8
74.3,75.9,74.3,32.1,16.9
74.3,75.9,74.3,32.3,16.9
74.3,75.9,74.3,32.4,17.0
74.3,75.9,74.3,32.5,17.0
74.2,75.8,74.2,32.7,17.0
74.0,75.6,74.0,32.8,17.0
73.8,75.4,73.8,32.9,16.9
73.6,75.2,73.6,33.0,16.9
73.5,75.0,73.5,33.1,16.8
73.3,74.9,73.3,33.2,16.7
73.2,74.8,73.2,33.3,16.5
73.3,74.9,73.3,33.4,16.4
73.4,74.9,73.4,33.5,16.2
73.5,75.1,73.5,33.5,16.0
73.6,75.2,73.6,33.6,15.8
73.7,75.3,73.7,33.7,15.6
73.8,75.4,73.8,33.7,15.3
73.7,75.3,73.7,33.8,15.0
73.6,75.2,73.6,33.9,14.8
73.5,75.1,73.5,33.9,14.5
73.3,74.9,73.3,34.0,14.2
73.1,74.7,73.1,34.0,13.8
73.0,74.6,73.0,34.1,13.5
73.0,74.5,73.0,34.1,13.1
72.9,74.5,72.9,34.2,12.8
73.0,74.6,73.0,34.2,12.4
73.0,74.6,73.0,34.2,12.0
73.1,74.7,73.1,34.3,11.5
73.2,74.8,73.2,34.3,11.1
73.3,74.9,73.3,34.3,10.6
73.4,75.0,73.4,34.4,10.1
73.4,75.0,73.4,34.4,9.6
73.5,75.1,73.5,34.4,9.1
73.5,75.0,73.5,34.5,8.6
73.4,75.0,73.4,34.5,8.1
73.3,74.9,73.3,34.5,7.6
73.2,74.8,73.2,34.5,7.1
73.0,74.6,73.0,34.6,6.5
72.9,74.5,72.9,34.6,6.0
72.8,74.3,72.8,34.6,5.5
72.7,74.2,72.7,34.6,5.0
72.6,74.2,72.6,34.6,4.5
72.6,74.2,72.6,34.6,4.0
72.6,74.2,72.6,34.6,3.5
72.7,74.2,72.7,34.6,3.0
72.7,74.3,72.7,34.6,2.6
72.7,74.3,72.7,34.6,2.2
72.8,74.4,72.8,34.6,1.8
72.8,74.4,72.8,34.6,1.4
72.8,74.4,72.8,34.6,1.1
72.8,74.4,72.8,34.6,0.8
72.8,74.4,72.8,34.6,0.6
72.8,74.4,72.8,34.6,0.4
72.8,74.3,72.8,34.6,0.3
72.7,74.3,72.7,34.6,0.1
72.7,74.3,72.7,34.6,0.0
72.7,74.3,72.7,34.6,0.0
72.7,74.2,72.7,34.6,0.0
72.6,74.2,72.6,34.6,0.0
72.6,74.2,72.6,34.6,0.0
72.6,74.2,72.6,34.6,0.0
72.6,74.2,72.6,34.6,0.0
72.6,74.2,72.6,34.6,0.0
72.7,74.2,72.7,34.6,0.0
72.7,74.3,72.7,34.6,0.0
72.8,74.3,72.8,34.6,0.0
72.9,74.4,72.9,34.6,0.0
73.0,74.6,73.0,34.7,0.0
73.1,74.7,73.1,34.7,0.0
73.4,74.9,73.4,34.7,0.0
73.6,75.2,73.6,34.8,0.0
74.0,75.6,74.0,34.8,0.0
74.4,76.0,74.4,34.9,0.0
74.9,76.5,74.9,35.0,0.0
75.3,77.0,75.3,35.0,0.0
75.8,77.5,75.8,35.1,0.0
76.3,77.9,76.3,35.2,0.0
76.7,78.4,76.7,35.3,0.0
77.1,78.8,77.1,35.4,0.0
77.5,79.2,77.5,35.5,0.0
77.9,79.6,77.9,35.7,0.0
78.4,80.1,78.4,35.8,0.0
78.9,80.6,78.9,35.9,0.0
79.4,81.1,79.4,36.1,0.0
79.9,81.6,79.9,36.2,0.0
80.4,82.2,80.4,36.3,0.0
80.9,82.7,80.9,36.4,0.0
81.3,83.1,81.3,36.6,0.0
81.6,83.4,81.6,36.7,0.0
81.7,83.5,81.7,36.8,0.0
81.7,83.5,81.7,36.9,0.0
81.7,83.4,81.7,37.0,0.0
81.5,83.2,81.5,37.0,0.0
81.2,83.0,81.2,37.1,0.0
80.9,82.7,80.9,37.2,0.0
80.6,82.4,80.6,37.2,0.0
80.3,82.0,80.3,37.2,0.0
79.9,81.7,79.9,37.2,0.0
79.6,81.3,79.6,37.2,0.0
79.2,80.9,79.2,37.1,0.0
78.8,80.5,78.8,37.1,0.0
78.4,80.1,78.4,37.0,0.0
78.0,79.7,78.0,36.9,0.0
77.6,79.2,77.6,36.7,0.0
77.1,78.8,77.1,36.6,0.0
76.7,78.4,76.7,36.5,0.0
76.3,78.0,76.3,36.3,0.0
75.9,77.5,75.9,36.1,0.0
75.5,77.1,75.5,35.9,0.0
75.1,76.7,75.1,35.7,0.0
74.7,76.3,74.7,35.5,0.0
74.3,75.9,74.3,35.3,0.0
74.0,75.6,74.0,35.1,0.0
73.6,75.2,73.6,34.9,0.0
73.3,74.9,73.3,34.7,0.0
73.0,74.6,73.0,34.5,0.0
72.7,74.3,72.7,34.3,0.0
72.4,74.0,72.4,34.2,0.0
72.1,73.7,72.1,34.0,0.0
71.8,73.4,71.8,33.8,0.0
71.6,73.1,71.6,33.7,0.0
71.3,72.8,71.3,33.5,0.0
71.0,72.6,71.0,33.4,0.0
70.8,72.3,70.8,33.3,0.0
70.6,72.1,70.6,33.2,0.0
70.4,71.9,70.4,33.1,0.0
70.2,71.7,70.2,33.0,0.0
70.1,71.7,70.1,32.9,0.0
70.2,71.7,70.2,32.9,0.0
70.4,71.9,70.4,32.9,0.0
70.7,72.2,70.7,32.9,0.0
71.2,72.7,71.2,32.8,0.0
71.8,73.4,71.8,32.9,0.0
72.5,74.0,72.5,32.9,0.0
73.1,74.7,73.1,32.9,0.0
73.6,75.2,73.6,32.9,0.0
73.9,75.5,73.9,33.0,0.0
74.0,75.6,74.0,33.0,0.0
73.9,75.5,73.9,33.1,0.0
73.6,75.2,73.6,33.1,0.0
73.3,74.9,73.3,33.2,0.0
73.0,74.6,73.0,33.3,0.0
72.8,74.4,72.8,33.4,0.0
72.7,74.2,72.7,33.5,0.0
72.6,74.2,72.6,33.5,0.0
72.6,74.2,72.6,33.6,0.0
72.7,74.2,72.7,33.7,0.0
72.7,74.2,72.7,33.8,0.0
72.6,74.2,72.6,33.9,0.0
72.4,74.0,72.4,34.0,0.0
72.2,73.7,72.2,34.1,0.0
71.8,73.4,71.8,34.2,0.0
71.4,73.0,71.4,34.2,0.0
70.9,72.4,70.9,34.3,0.0
70.3,71.9,70.3,34.4,0.0
69.7,71.2,69.7,34.5,0.0
69.1,70.6,69.1,34.5,0.0
68.5,69.9,68.5,34.6,0.0
67.9,69.4,67.9,34.7,0.0
67.4,68.9,67.4,34.7,0.0
67.1,68.5,67.1,34.8,0.0
66.9,68.3,66.9,34.8,0.0
66.8,68.3,66.8,34.8,0.0
66.8,68.3,66.8,34.8,0.0
66.9,68.4,66.9,34.9,0.0
67.0,68.4,67.0,34.9,0.0
67.0,68.5,67.0,34.9,0.0
67.0,68.5,67.0,34.8,0.0
66.9,68.4,66.9,34.8,0.0
66.8,68.3,66.8,34.8,0.0
66.7,68.2,66.7,34.7,0.0
66.6,68.1,66.6,34.6,0.0
66.5,68.0,66.5,34.6,0.0
66.5,67.9,66.5,34.5,0.0
66.5,67.9,66.5,34.4,0.0
66.5,67.9,66.5,34.3,0.0
66.5,67.9,66.5,34.1,0.0
66.4,67.8,66.4,34.0,0.0
66.3,67.7,66.3,33.8,0.0
66.1,67.5,66.1,33.7,0.0
65.8,67.2,65.8,33.5,0.0
65.5,66.9,65.5,33.3,0.0
65.2,66.6,65.2,33.2,0.0
64.9,66.3,64.9,33.0,0.0
64.7,66.1,64.7,32.8,0.0
64.5,65.9,64.5,32.6,0.0
64.3,65.7,64.3,32.4,0.0
64.2,65.6,64.2,32.2,0.0
64.1,65.5,64.1,32.0,0.0
64.0,65.4,64.0,31.7,0.0
63.9,65.3,63.9,31.5,0.0
63.8,65.2,63.8,31.3,0.0
63.7,65.0,63.7,31.1,0.0
63.5,64.9,63.5,30.8,0.0
63.4,64.8,63.4,30.6,0.0
63.3,64.7,63.3,30.4,0.0
63.3,64.7,63.3,30.2,0.0
63.3,64.7,63.3,29.9,0.0
63.4,64.7,63.4,29.7,0.0
63.5,64.8,63.5,29.5,0.0
63.6,65.0,63.6,29.3,0.0
63.7,65.1,63.7,29.1,0.0
63.8,65.2,63.8,28.9,0.0
63.9,65.3,63.9,28.6,0.0
63.9,65.3,63.9,28.4,0.0
64.0,65.4,64.0,28.3,0.0
64.2,65.5,64.2,28.1,0.0
64.3,65.7,64.3,27.9,0.0
64.6,66.0,64.6,27.7,0.0
65.0,66.4,65.0,27.5,0.0
65.4,66.8,65.4,27.4,0.0
65.9,67.3,65.9,27.2,0.0
66.4,67.8,66.4,27.1,0.0
66.8,68.3,66.8,27.0,0.0
67.3,68.7,67.3,26.8,0.0
67.7,69.1,67.7,26.7,0.0
68.0,69.5,68.0,26.6,0.0
68.4,69.9,68.4,26.5,0.0
68.8,70.3,68.8,26.4,0.0
69.2,70.7,69.2,26.4,0.0
69.7,71.2,69.7,26.3,0.0
70.4,71.9,70.4,26.3,0.0
71.1,72.6,71.1,26.3,0.0
71.9,73.4,71.9,26.2,0.0
72.7,74.3,72.7,26.2,0.0
73.5,75.1,73.5,26.2,0.0
74.3,75.9,74.3,26.2,0.0
75.1,76.7,75.1,26.2,0.0
75.8,77.4,75.8,26.2,0.0
76.4,78.1,76.4,26.2,0.0
77.1,78.7,77.1,26.2,0.0
77.7,79.4,77.7,26.1,0.0
78.3,80.0,78.3,26.1,0.1
79.0,80.7,79.0,26.1,0.1
79.6,81.3,79.6,26.0,0.2
80.2,82.0,80.2,26.0,0.3
80.8,82.6,80.8,25.9,0.4
81.3,83.1,81.3,25.8,0.5
81.8,83.6,81.8,25.7,0.6
82.2,84.0,82.2,25.6,0.8
82.6,84.4,82.6,25.5,1.0
82.9,84.7,82.9,25.3,1.2
83.1,84.9,83.1,25.1,1.4
83.3,85.1,83.3,24.9,1.6
83.4,85.3,83.4,24.7,1.9
83.6,85.4,83.6,24.5,2.2
83.7,85.5,83.7,24.2,2.5
83.7,85.5,83.7,23.9,2.8
83.8,85.6,83.8,23.6,3.1
83.8,85.6,83.8,23.3,3.5
83.8,85.6,83.8,23.0,3.8
83.8,85.7,83.8,22.7,4.2
83.9,85.7,83.9,22.4,4.6
83.9,85.7,83.9,22.1,4.9
83.9,85.7,83.9,21.7,5.3
83.9,85.7,83.9,21.4,5.7
84.0,85.8,84.0,21.1,6.1
84.0,85.8,84.0,20.8,6.4
84.0,85.8,84.0,20.6,6.8
84.0,85.9,84.0,20.3,7.2
84.1,85.9,84.1,20.0,7.5
84.1,85.9,84.1,19.8,7.9
84.0,85.9,84.0,19.6,8.2
84.0,85.8,84.0,19.4,8.5
83.9,85.7,83.9,19.2,8.9
83.8,85.7,83.8,19.0,9.2
83.7,85.6,83.7,18.9,9.5
83.6,85.4,83.6,18.8,9.8
