gen_0_4,gen_1_0,gen_2_1,gen_5_2,gen_7_3
61.1,62.4,61.1,28.1,4.5
61.1,62.4,61.1,28.3,5.1
61.0,62.3,61.0,28.4,5.6
61.0,62.3,61.0,28.6,6.2
61.0,62.3,61.0,28.7,6.7
61.0,62.3,61.0,28.8,7.3
61.0,62.3,61.0,29.0,7.8
61.1,62.4,61.1,29.1,8.4
61.2,62.5,61.2,29.2,8.9
61.3,62.6,61.3,29.3,9.5
61.4,62.7,61.4,29.4,10.0
61.5,62.8,61.5,29.4,10.5
61.6,62.9,61.6,29.5,11.0
61.7,63.0,61.7,29.5,11.5
61.8,63.1,61.8,29.6,12.0
61.8,63.2,61.8,29.6,12.4
61.9,63.2,61.9,29.6,12.8
62.0,63.3,62.0,29.6,13.3
62.1,63.4,62.1,29.5,13.7
62.1,63.5,62.1,29.5,14.1
62.2,63.6,62.2,29.4,14.4
62.4,63.7,62.4,29.3,14.8
62.5,63.8,62.5,29.2,15.1
62.6,63.9,62.6,29.1,15.4
62.7,64.0,62.7,29.0,15.7
62.7,64.1,62.7,28.9,16.0
62.8,64.2,62.8,28.8,16.2
62.8,64.2,62.8,28.7,16.5
62.9,64.2,62.9,28.6,16.7
62.9,64.3,62.9,28.5,16.9
62.9,64.3,62.9,28.4,17.1
63.0,64.4,63.0,28.3,17.3
63.0,64.4,63.0,28.2,17.4
63.1,64.5,63.1,28.1,17.6
63.2,64.6,63.2,28.0,17.7
63.3,64.7,63.3,28.0,17.8
63.4,64.7,63.4,28.0,17.9
63.5,64.8,63.5,28.0,18.0
63.5,64.9,63.5,28.0,18.1
63.6,65.0,63.6,28.0,18.1
63.7,65.1,63.7,28.0,18.1
63.7,65.1,63.7,28.1,18.1
63.8,65.2,63.8,28.2,18.1
63.8,65.2,63.8,28.4,18.1
63.9,65.2,63.9,28.5,18.0
63.9,65.3,63.9,28.7,17.9
63.9,65.3,63.9,28.9,17.8
64.0,65.4,64.0,29.2,17.7
64.0,65.4,64.0,29.5,17.5
64.1,65.5,64.1,29.7,17.4
64.2,65.6,64.2,30.1,17.2
64.3,65.7,64.3,30.4,17.0
64.4,65.8,64.4,30.7,16.8
64.5,65.9,64.5,31.1,16.5
64.4,65.8,64.4,31.5,16.3
64.3,65.6,64.3,31.8,16.0
64.0,65.3,64.0,32.2,15.7
63.6,64.9,63.6,32.6,15.4
63.1,64.5,63.1,33.0,15.0
62.6,63.9,62.6,33.5,14.7
62.0,63.4,62.0,33.9,14.3
61.5,62.9,61.5,34.3,13.9
61.1,62.4,61.1,34.7,13.5
60.6,61.9,60.6,35.1,13.0
60.3,61.6,60.3,35.5,12.6
60.0,61.2,60.0,35.9,12.1
59.7,61.0,59.7,36.3,11.6
59.5,60.8,59.5,36.6,11.1
59.3,60.6,59.3,37.0,10.6
59.2,60.5,59.2,37.3,10.0
59.1,60.4,59.1,37.7,9.5
59.0,60.2,59.0,38.0,8.9
58.8,60.1,58.8,38.3,8.4
58.7,60.0,58.7,38.6,7.8
58.5,59.8,58.5,38.8,7.2
58.3,59.5,58.3,39.1,6.7
58.0,59.3,58.0,39.3,6.1
57.8,59.1,57.8,39.5,5.5
57.6,58.9,57.6,39.7,5.0
57.5,58.7,57.5,39.9,4.5
57.4,58.6,57.4,40.1,4.0
57.3,58.6,57.3,40.2,3.5
57.3,58.6,57.3,40.4,3.0
57.3,58.6,57.3,40.5,2.6
57.4,58.6,57.4,40.6,2.2
57.3,58.6,57.3,40.7,1.8
57.3,58.6,57.3,40.8,1.5
57.2,58.5,57.2,40.8,1.2
57.2,58.4,57.2,40.9,0.9
57.1,58.3,57.1,40.9,0.7
57.0,58.2,57.0,40.9,0.5
56.9,58.2,56.9,40.9,0.3
56.9,58.1,56.9,40.8,0.2
56.9,58.1,56.9,40.8,0.1
56.9,58.1,56.9,40.7,0.0
56.9,58.1,56.9,40.7,0.0
56.9,58.1,56.9,40.6,0.0
56.9,58.2,56.9,40.5,0.0
57.0,58.2,57.0,40.4,0.0
57.0,58.2,57.0,40.2,0.0
57.1,58.3,57.1,40.1,0.0
57.2,58.4,57.2,40.0,0.0
57.3,58.5,57.3,39.8,0.0
57.4,58.7,57.4,39.7,0.0
57.6,58.9,57.6,39.5,0.0
57.8,59.1,57.8,39.4,0.0
58.1,59.4,58.1,39.2,0.0
58.4,59.7,58.4,39.0,0.0
58.8,60.1,58.8,38.9,0.0
59.2,60.5,59.2,38.7,0.0
59.7,61.0,59.7,38.5,0.0
60.2,61.5,60.2,38.3,0.0
60.8,62.1,60.8,38.2,0.0
61.4,62.7,61.4,38.0,0.0
62.0,63.3,62.0,37.8,0.0
62.6,64.0,62.6,37.7,0.0
63.2,64.6,63.2,37.5,0.0
63.9,65.2,63.9,37.3,0.0
64.5,65.9,64.5,37.2,0.0
65.1,66.5,65.1,37.0,0.0
65.8,67.2,65.8,36.9,0.0
66.4,67.8,66.4,36.8,0.0
67.0,68.4,67.0,36.7,0.0
67.6,69.1,67.6,36.5,0.0
68.2,69.6,68.2,36.4,0.0
68.7,70.2,68.7,36.3,0.0
69.1,70.6,69.1,36.3,0.0
69.5,71.0,69.5,36.2,0.0
69.8,71.3,69.8,36.1,0.0
70.0,71.5,70.0,36.1,0.0
70.2,71.7,70.2,36.1,0.0
70.3,71.8,70.3,36.0,0.0
70.3,71.8,70.3,36.0,0.0
70.3,71.9,70.3,36.1,0.0
70.3,71.8,70.3,36.1,0.0
70.3,71.8,70.3,36.1,0.0
70.2,71.7,70.2,36.2,0.0
70.1,71.6,70.1,36.3,0.0
69.9,71.4,69.9,36.4,0.0
69.7,71.2,69.7,36.5,0.0
69.4,70.9,69.4,36.6,0.0
69.1,70.6,69.1,36.8,0.0
68.8,70.3,68.8,36.9,0.0
68.5,70.0,68.5,37.1,0.0
68.1,69.6,68.1,37.3,0.0
67.8,69.3,67.8,37.5,0.0
67.5,69.0,67.5,37.7,0.0
67.2,68.7,67.2,37.9,0.0
66.9,68.4,66.9,38.1,0.0
66.6,68.1,66.6,38.4,0.0
66.3,67.8,66.3,38.6,0.0
66.0,67.5,66.0,38.8,0.0
65.7,67.1,65.7,39.0,0.0
65.4,66.8,65.4,39.2,0.0
65.1,66.5,65.1,39.4,0.0
64.7,66.1,64.7,39.6,0.0
64.4,65.8,64.4,39.7,0.0
64.1,65.5,64.1,39.9,0.0
63.8,65.1,63.8,40.0,0.0
63.5,64.8,63.5,40.1,0.0
63.2,64.6,63.2,40.2,0.0
62.9,64.3,62.9,40.3,0.0
62.7,64.1,62.7,40.3,0.0
62.6,63.9,62.6,40.4,0.0
62.4,63.8,62.4,40.4,0.0
62.3,63.7,62.3,40.3,0.0
62.4,63.7,62.4,40.3,0.0
62.5,63.8,62.5,40.2,0.0
62.7,64.1,62.7,40.2,0.0
63.1,64.5,63.1,40.1,0.0
63.7,65.0,63.7,40.0,0.0
64.3,65.7,64.3,39.8,0.0
65.0,66.4,65.0,39.7,0.0
65.7,67.1,65.7,39.6,0.0
66.2,67.6,66.2,39.4,0.0
66.6,68.0,66.6,39.3,0.0
66.8,68.2,66.8,39.1,0.0
66.8,68.2,66.8,39.0,0.0
66.6,68.1,66.6,38.8,0.0
66.5,67.9,66.5,38.7,0.0
66.3,67.7,66.3,38.5,0.0
66.2,67.6,66.2,38.4,0.0
66.2,67.6,66.2,38.2,0.0
66.3,67.7,66.3,38.1,0.0
66.4,67.8,66.4,38.0,0.0
66.5,68.0,66.5,37.9,0.0
66.6,68.1,66.6,37.8,0.0
66.7,68.1,66.7,37.8,0.0
66.6,68.1,66.6,37.7,0.0
66.5,67.9,66.5,37.7,0.0
66.2,67.7,66.2,37.7,0.0
65.9,67.4,65.9,37.7,0.0
65.5,67.0,65.5,37.7,0.0
65.1,66.5,65.1,37.7,0.0
64.6,66.0,64.6,37.7,0.0
64.0,65.4,64.0,37.8,0.0
63.5,64.8,63.5,37.8,0.0
62.9,64.3,62.9,37.9,0.0
62.5,63.8,62.5,37.9,0.0
62.1,63.5,62.1,38.0,0.0
61.9,63.2,61.9,38.1,0.0
61.8,63.1,61.8,38.2,0.0
61.7,63.1,61.7,38.3,0.0
61.7,63.0,61.7,38.4,0.0
61.7,63.0,61.7,38.5,0.0
61.6,63.0,61.6,38.7,0.0
61.5,62.9,61.5,38.8,0.0
61.4,62.7,61.4,38.9,0.0
61.2,62.6,61.2,39.0,0.0
61.1,62.4,61.1,39.2,0.0
60.9,62.2,60.9,39.3,0.0
60.8,62.1,60.8,39.4,0.0
60.7,62.0,60.7,39.5,0.0
60.7,62.0,60.7,39.7,0.0
60.6,61.9,60.6,39.8,0.0
60.5,61.8,60.5,39.9,0.0
60.4,61.7,60.4,40.0,0.0
60.2,61.5,60.2,40.1,0.0
59.8,61.1,59.8,40.2,0.0
59.5,60.7,59.5,40.3,0.0
59.0,60.3,59.0,40.4,0.0
58.6,59.9,58.6,40.5,0.0
58.2,59.4,58.2,40.6,0.0
57.8,59.1,57.8,40.6,0.0
57.5,58.8,57.5,40.7,0.0
57.3,58.5,57.3,40.7,0.0
57.1,58.4,57.1,40.7,0.0
57.0,58.2,57.0,40.8,0.0
56.8,58.1,56.8,40.7,0.0
56.7,57.9,56.7,40.7,0.0
56.5,57.7,56.5,40.7,0.0
56.3,57.5,56.3,40.6,0.0
56.1,57.3,56.1,40.5,0.0
55.9,57.1,55.9,40.4,0.0
55.8,57.0,55.8,40.3,0.0
55.7,56.9,55.7,40.2,0.0
55.7,56.9,55.7,40.0,0.0
55.7,56.9,55.7,39.8,0.0
55.8,57.0,55.8,39.6,0.0
55.9,57.1,55.9,39.4,0.0
56.0,57.2,56.0,39.2,0.0
56.1,57.3,56.1,38.9,0.0
56.2,57.4,56.2,38.7,0.0
56.3,57.5,56.3,38.4,0.0
56.4,57.6,56.4,38.2,0.0
56.6,57.8,56.6,37.9,0.0
56.8,58.0,56.8,37.6,0.0
57.1,58.4,57.1,37.4,0.0
57.5,58.8,57.5,37.1,0.0
58.0,59.3,58.0,36.9,0.0
58.6,59.8,58.6,36.6,0.0
59.1,60.4,59.1,36.4,0.0
59.7,61.0,59.7,36.1,0.0
60.2,61.5,60.2,35.9,0.0
60.6,61.9,60.6,35.7,0.0
61.0,62.3,61.0,35.5,0.0
61.4,62.7,61.4,35.3,0.0
61.8,63.1,61.8,35.1,0.0
62.2,63.6,62.2,35.0,0.0
62.8,64.1,62.8,34.9,0.0
63.4,64.8,63.4,34.8,0.0
64.2,65.6,64.2,34.7,0.0
65.0,66.4,65.0,34.6,0.0
65.8,67.3,65.8,34.6,0.0
66.7,68.1,66.7,34.5,0.0
67.4,68.9,67.4,34.5,0.0
68.2,69.6,68.2,34.5,0.0
68.8,70.3,68.8,34.5,0.0
69.4,70.9,69.4,34.5,0.0
70.0,71.5,70.0,34.5,0.0
70.6,72.1,70.6,34.5,0.0
71.2,72.7,71.2,34.5,0.1
71.7,73.3,71.7,34.5,0.1
72.3,73.9,72.3,34.5,0.2
72.9,74.5,72.9,34.5,0.2
73.5,75.0,73.5,34.5,0.3
74.0,75.6,74.0,34.5,0.4
74.4,76.0,74.4,34.5,0.5
74.8,76.4,74.8,34.5,0.7
75.2,76.8,75.2,34.4,0.8
75.4,77.1,75.4,34.4,1.0
75.7,77.3,75.7,34.3,1.2
75.8,77.5,75.8,34.3,1.4
76.0,77.6,76.0,34.2,1.6
76.1,77.7,76.1,34.1,1.9
76.1,77.8,76.1,34.0,2.1
76.1,77.8,76.1,33.9,2.4
76.2,77.8,76.2,33.7,2.7
76.2,77.8,76.2,33.6,3.0
76.2,77.8,76.2,33.5,3.4
76.2,77.8,76.2,33.3,3.7
76.1,77.8,76.1,33.2,4.1
76.1,77.8,76.1,33.0,4.4
76.1,77.8,76.1,32.8,4.8
76.1,77.8,76.1,32.7,5.2
76.2,77.8,76.2,32.5,5.6
76.2,77.8,76.2,32.4,5.9
76.2,77.8,76.2,32.2,6.3
76.2,77.8,76.2,32.1,6.7
76.2,77.8,76.2,31.9,7.1
76.1,77.8,76.1,31.8,7.5
76.1,77.7,76.1,31.7,7.9
76.0,77.7,76.0,31.6,8.3
76.0,77.6,76.0,31.4,8.7
75.9,77.5,75.9,31.4,9.1
75.8,77.4,75.8,31.3,9.5
75.7,77.3,75.7,31.2,9.9
75.5,77.2,75.5,31.2,10.3
75.4,77.0,75.4,31.1,10.7
75.3,76.9,75.3,31.1,11.0
75.1,76.8,75.1,31.1,11.4
75.0,76.6,75.0,31.1,11.8
74.8,76.5,74.8,31.1,12.2
74.7,76.3,74.7,31.2,12.5
74.5,76.1,74.5,31.2,12.9
74.4,76.0,74.4,31.2,13.2
74.2,75.8,74.2,31.3,13.6
74.1,75.7,74.1,31.3,13.9
73.9,75.5,73.9,31.4,14.2
73.8,75.4,73.8,31.4,14.5
73.7,75.3,73.7,31.5,14.8
73.6,75.2,73.6,31.5,15.1
73.5,75.1,73.5,31.6,15.4
73.5,75.1,73.5,31.6,15.7
73.5,75.1,73.5,31.7,15.9
73.5,75.1,73.5,31.7,16.1
73.5,75.1,73.5,31.7,16.3
73.5,75.1,73.5,31.8,16.5
73.6,75.2,73.6,31.8,16.6
73.6,75.2,73.6,31.8,16.8
73.6,75.2,73.6,31.7,16.9
73.5,75.1,73.5,31.7,16.9
73.4,75.0,73.4,31.7,17.0
73.2,74.8,73.2,31.6,17.0
73.1,74.6,73.1,31.5,17.0
72.9,74.5,72.9,31.5,16.9
72.8,74.4,72.8,31.4,16.9
72.8,74.4,72.8,31.3,16.8
72.9,74.4,72.9,31.2,16.7
73.0,74.6,73.0,31.1,16.6
73.2,74.8,73.2,30.9,16.4
73.4,75.0,73.4,30.8,16.2
73.5,75.1,73.5,30.7,16.0
73.6,75.2,73.6,30.5,15.8
73.6,75.2,73.6,30.4,15.6
73.6,75.2,73.6,30.3,15.3
73.5,75.1,73.5,30.1,15.1
73.4,75.0,73.4,30.0,14.8
73.3,74.9,73.3,29.8,14.5
73.3,74.8,73.3,29.7,14.1
73.3,74.8,73.3,29.5,13.8
73.3,74.9,73.3,29.4,13.4
73.4,75.0,73.4,29.2,13.0
73.5,75.1,73.5,29.1,12.6
73.7,75.2,73.7,29.0,12.1
73.8,75.4,73.8,28.8,11.7
73.9,75.5,73.9,28.7,11.2
74.1,75.7,74.1,28.6,10.7
74.2,75.8,74.2,28.5,10.2
74.3,75.9,74.3,28.3,9.7
74.4,76.0,74.4,28.2,9.1
74.4,76.0,74.4,28.1,8.6
74.3,75.9,74.3,28.0,8.0
74.3,75.9,74.3,27.9,7.5
74.2,75.8,74.2,27.8,6.9
74.1,75.7,74.1,27.7,6.4
74.0,75.6,74.0,27.6,5.8
73.9,75.5,73.9,27.5,5.3
73.9,75.5,73.9,27.4,4.7
74.0,75.6,74.0,27.3,4.2
74.0,75.6,74.0,27.2,3.7
74.1,75.7,74.1,27.1,3.2
74.2,75.8,74.2,27.0,2.7
74.3,75.9,74.3,26.9,2.3
74.4,76.0,74.4,26.8,1.9
74.4,76.0,74.4,26.7,1.5
74.5,76.1,74.5,26.6,1.2
74.5,76.1,74.5,26.5,0.9
74.5,76.1,74.5,26.4,0.6
74.5,76.2,74.5,26.3,0.4
74.6,76.2,74.6,26.2,0.3
74.6,76.2,74.6,26.1,0.1
74.6,76.2,74.6,26.0,0.1
74.6,76.2,74.6,26.0,0.0
74.6,76.2,74.6,25.9,0.0
74.6,76.2,74.6,25.8,0.0
74.6,76.2,74.6,25.7,0.0
74.6,76.2,74.6,25.6,0.0
74.6,76.3,74.6,25.6,0.0
74.7,76.3,74.7,25.5,0.0
74.7,76.3,74.7,25.4,0.0
74.8,76.4,74.8,25.4,0.0
74.9,76.5,74.9,25.4,0.0
75.0,76.6,75.0,25.3,0.0
75.1,76.7,75.1,25.3,0.0
75.3,76.9,75.3,25.3,0.0
75.5,77.1,75.5,25.3,0.0
75.8,77.4,75.8,25.4,0.0
76.1,77.8,76.1,25.4,0.0
76.5,78.2,76.5,25.4,0.0
77.0,78.7,77.0,25.5,0.0
77.4,79.1,77.4,25.6,0.0
77.9,79.6,77.9,25.7,0.0
78.4,80.0,78.4,25.8,0.0
78.8,80.5,78.8,26.0,0.0
79.2,80.9,79.2,26.1,0.0
79.5,81.3,79.5,26.3,0.0
79.9,81.7,79.9,26.5,0.0
80.4,82.1,80.4,26.7,0.0
80.8,82.6,80.8,26.8,0.0
81.3,83.1,81.3,27.1,0.0
81.8,83.6,81.8,27.3,0.0
82.3,84.1,82.3,27.5,0.0
82.7,84.5,82.7,27.7,0.0
83.1,84.9,83.1,27.9,0.0
83.3,85.1,83.3,28.1,0.0
83.4,85.2,83.4,28.3,0.0
83.4,85.2,83.4,28.5,0.0
83.3,85.1,83.3,28.7,0.0
83.1,84.9,83.1,28.9,0.0
82.8,84.6,82.8,29.1,0.0
82.5,84.2,82.5,29.3,0.0
82.1,83.9,82.1,29.4,0.0
81.7,83.5,81.7,29.5,0.0
81.3,83.1,81.3,29.7,0.0
80.9,82.7,80.9,29.7,0.0
80.5,82.3,80.5,29.8,0.0
80.1,81.8,80.1,29.8,0.0
79.7,81.4,79.7,29.8,0.0
79.2,80.9,79.2,29.8,0.0
78.8,80.5,78.8,29.8,0.0
78.3,80.0,78.3,29.8,0.0
77.9,79.6,77.9,29.7,0.0
77.5,79.1,77.5,29.6,0.0
77.0,78.7,77.0,29.5,0.0
76.6,78.3,76.6,29.4,0.0
76.2,77.8,76.2,29.3,0.0
75.8,77.4,75.8,29.2,0.0
75.4,77.0,75.4,29.0,0.0
75.0,76.6,75.0,28.9,0.0
74.6,76.3,74.6,28.8,0.0
74.3,75.9,74.3,28.6,0.0
74.0,75.6,74.0,28.5,0.0
73.7,75.3,73.7,28.3,0.0
73.4,75.0,73.4,28.2,0.0
73.1,74.7,73.1,28.1,0.0
72.8,74.3,72.8,28.0,0.0
72.5,74.0,72.5,27.8,0.0
72.2,73.8,72.2,27.7,0.0
71.9,73.5,71.9,27.7,0.0
71.7,73.2,71.7,27.6,0.0
71.4,73.0,71.4,27.5,0.0
71.2,72.8,71.2,27.5,0.0
71.1,72.6,71.1,27.4,0.0
71.0,72.5,71.0,27.4,0.0
71.0,72.5,71.0,27.4,0.0
71.2,72.7,71.2,27.4,0.0
71.5,73.0,71.5,27.4,0.0
72.0,73.5,72.0,27.4,0.0
72.6,74.2,72.6,27.5,0.0
73.2,74.8,73.2,27.5,0.0
73.8,75.4,73.8,27.5,0.0
74.3,75.9,74.3,27.6,0.0
74.7,76.3,74.7,27.6,0.0
74.7,76.4,74.7,27.6,0.0
74.6,76.3,74.6,27.7,0.0
74.4,76.0,74.4,27.7,0.0
74.1,75.7,74.1,27.7,0.0
73.8,75.4,73.8,27.7,0.0
73.6,75.2,73.6,27.8,0.0
73.5,75.1,73.5,27.8,0.0
73.5,75.1,73.5,27.8,0.0
73.6,75.2,73.6,27.7,0.0
73.6,75.2,73.6,27.7,0.0
73.7,75.3,73.7,27.7,0.0
73.6,75.2,73.6,27.7,0.0
73.5,75.1,73.5,27.6,0.0
73.3,74.9,73.3,27.5,0.0
73.0,74.6,73.0,27.4,0.0
72.7,74.2,72.7,27.4,0.0
72.2,73.8,72.2,27.3,0.0
71.7,73.3,71.7,27.1,0.0
71.2,72.7,71.2,27.0,0.0
70.6,72.1,70.6,26.9,0.0
70.1,71.6,70.1,26.8,0.0
69.6,71.1,69.6,26.6,0.0
69.2,70.7,69.2,26.5,0.0
68.9,70.4,68.9,26.3,0.0
68.8,70.2,68.8,26.2,0.0
68.8,70.2,68.8,26.0,0.0
68.8,70.3,68.8,25.9,0.0
69.0,70.5,69.0,25.7,0.0
69.1,70.6,69.1,25.6,0.0
69.2,70.7,69.2,25.4,0.0
69.2,70.7,69.2,25.2,0.0
69.2,70.7,69.2,25.1,0.0
69.1,70.6,69.1,24.9,0.0
69.0,70.5,69.0,24.8,0.0
69.0,70.5,69.0,24.6,0.0
68.9,70.4,68.9,24.5,0.0
68.9,70.4,68.9,24.3,0.0
68.9,70.4,68.9,24.2,0.0
68.9,70.4,68.9,24.0,0.0
68.9,70.4,68.9,23.9,0.0
68.8,70.3,68.8,23.8,0.0
68.7,70.2,68.7,23.6,0.0
68.5,70.0,68.5,23.5,0.0
68.2,69.7,68.2,23.4,0.0
67.9,69.4,67.9,23.3,0.0
67.6,69.0,67.6,23.2,0.0
67.2,68.7,67.2,23.0,0.0
67.0,68.4,67.0,22.9,0.0
66.7,68.2,66.7,22.8,0.0
66.6,68.0,66.6,22.7,0.0
66.4,67.8,66.4,22.7,0.0
66.3,67.7,66.3,22.6,0.0
66.1,67.6,66.1,22.5,0.0
66.0,67.4,66.0,22.4,0.0
65.8,67.2,65.8,22.3,0.0
65.6,67.1,65.6,22.3,0.0
65.5,66.9,65.5,22.2,0.0
65.3,66.7,65.3,22.2,0.0
65.1,66.6,65.1,22.1,0.0
65.0,66.5,65.0,22.1,0.0
65.0,66.4,65.0,22.0,0.0
65.0,66.4,65.0,22.0,0.0
65.0,66.4,65.0,22.0,0.0
65.1,66.5,65.1,22.0,0.0
65.1,66.5,65.1,21.9,0.0
65.2,66.6,65.2,21.9,0.0
65.2,66.6,65.2,21.9,0.0
65.2,66.6,65.2,21.9,0.0
65.2,66.6,65.2,21.9,0.0
65.3,66.7,65.3,21.9,0.0
65.4,66.8,65.4,21.9,0.0
65.6,67.0,65.6,21.9,0.0
65.9,67.3,65.9,21.9,0.0
66.3,67.7,66.3,21.9,0.0
66.7,68.1,66.7,21.9,0.0
67.1,68.6,67.1,21.9,0.0
67.5,69.0,67.5,21.9,0.0
67.9,69.4,67.9,21.9,0.0
68.3,69.8,68.3,21.9,0.0
68.6,70.1,68.6,21.9,0.0
68.9,70.4,68.9,21.9,0.0
69.3,70.8,69.3,21.9,0.0
69.7,71.2,69.7,21.9,0.0
70.2,71.7,70.2,21.9,0.0
70.8,72.4,70.8,21.8,0.0
71.6,73.1,71.6,21.8,0.0
72.3,73.9,72.3,21.8,0.0
73.1,74.7,73.1,21.8,0.0
74.0,75.6,74.0,21.8,0.0
74.7,76.4,74.7,21.8,0.0
75.5,77.1,75.5,21.7,0.0
76.2,77.8,76.2,21.7,0.0
76.8,78.5,76.8,21.7,0.0
77.5,79.2,77.5,21.7,0.0
78.1,79.8,78.1,21.7,0.0
78.7,80.4,78.7,21.7,0.1
79.4,81.1,79.4,21.7,0.1
80.0,81.7,80.0,21.7,0.2
80.6,82.3,80.6,21.7,0.2
81.1,82.9,81.1,21.7,0.3
81.6,83.4,81.6,21.7,0.4
82.1,83.9,82.1,21.7,0.5
82.5,84.2,82.5,21.7,0.6
82.8,84.5,82.8,21.7,0.8
83.0,84.8,83.0,21.8,0.9
83.2,85.0,83.2,21.8,1.1
83.3,85.1,83.3,21.9,1.3
83.3,85.1,83.3,21.9,1.5
83.4,85.2,83.4,22.0,1.8
83.3,85.2,83.3,22.1,2.0
83.3,85.1,83.3,22.2,2.3
83.2,85.0,83.2,22.2,2.6
83.1,84.9,83.1,22.3,2.9
83.0,84.8,83.0,22.4,3.3
82.9,84.7,82.9,22.5,3.6
82.8,84.6,82.8,22.6,4.0
82.7,84.5,82.7,22.8,4.3
82.6,84.4,82.6,22.9,4.7
82.5,84.2,82.5,23.0,5.1
82.3,84.1,82.3,23.1,5.5
82.2,84.0,82.2,23.2,5.9
82.1,83.9,82.1,23.3,6.3
82.0,83.8,82.0,23.4,6.7
81.9,83.7,81.9,23.6,7.1
81.8,83.5,81.8,23.7,7.5
81.6,83.4,81.6,23.8,7.9
81.4,83.2,81.4,23.9,8.3
81.3,83.0,81.3,24.0,8.7
81.1,82.8,81.1,24.1,9.0
80.9,82.6,80.9,24.2,9.4
80.7,82.4,80.7,24.3,9.8
