gen_0_5,gen_1_0,gen_2_1,gen_5_2,gen_5_3,gen_7_4
78.3,80.0,78.3,9.5,0.0,0.0
78.1,79.8,78.1,9.5,0.0,0.0
78.1,79.8,78.1,9.5,0.0,0.0
78.1,79.8,78.1,9.4,0.0,0.0
78.2,79.9,78.2,9.5,0.0,0.0
78.3,80.0,78.3,9.5,0.0,0.0
78.4,80.1,78.4,9.5,0.0,0.0
78.4,80.1,78.4,9.5,0.0,0.0
78.3,80.0,78.3,9.5,0.0,0.0
78.2,79.9,78.2,9.5,0.0,0.0
78.0,79.6,78.0,9.4,0.0,0.0
77.6,79.3,77.6,9.5,0.0,0.0
77.2,78.9,77.2,9.5,0.0,0.0
76.8,78.4,76.8,9.5,0.0,0.0
76.2,77.9,76.2,9.5,0.0,0.0
75.7,77.3,75.7,9.4,0.0,0.0
75.1,76.8,75.1,9.5,0.0,0.0
74.6,76.2,74.6,9.5,0.0,0.0
74.2,75.8,74.2,9.5,0.0,0.0
73.9,75.5,73.9,9.5,0.0,0.0
73.7,75.3,73.7,9.5,0.0,0.0
73.6,75.2,73.6,9.5,0.0,0.0
73.5,75.1,73.5,9.6,0.0,0.0
73.6,75.1,73.6,9.6,0.0,0.0
73.6,75.2,73.6,9.6,0.0,0.0
73.6,75.2,73.6,9.6,0.0,0.0
73.5,75.1,73.5,9.6,0.0,0.0
73.4,75.0,73.4,9.7,0.0,0.0
73.3,74.9,73.3,9.7,0.0,0.0
73.2,74.8,73.2,9.7,0.0,0.0
73.1,74.6,73.1,9.8,0.0,0.0
73.0,74.5,73.0,9.9,0.0,0.0
72.9,74.5,72.9,9.9,0.0,0.0
72.9,74.5,72.9,10.0,0.0,0.0
72.9,74.4,72.9,10.0,0.0,0.0
72.8,74.4,72.8,10.1,0.0,0.0
72.7,74.3,72.7,10.1,0.0,0.0
72.5,74.1,72.5,10.2,0.0,0.0
72.2,73.8,72.2,10.3,0.0,0.0
71.8,73.4,71.8,10.4,0.0,0.0
71.4,73.0,71.4,10.5,0.0,0.0
71.0,72.5,71.0,10.5,0.0,0.0
70.6,72.1,70.6,10.6,0.0,0.0
70.2,71.7,70.2,10.7,0.0,0.0
69.9,71.4,69.9,10.8,0.0,0.0
69.7,71.2,69.7,10.9,0.0,0.0
69.5,71.0,69.5,10.9,0.0,0.0
69.3,70.8,69.3,11.0,0.0,0.0
69.2,70.7,69.2,11.1,0.0,0.0
69.0,70.5,69.0,11.1,0.0,0.0
68.8,70.3,68.8,11.2,0.0,0.0
68.6,70.0,68.6,11.3,0.0,0.0
68.3,69.8,68.3,11.3,0.0,0.0
68.1,69.6,68.1,11.4,0.0,0.0
67.9,69.4,67.9,11.4,0.0,0.0
67.8,69.3,67.8,11.4,0.0,0.0
67.7,69.2,67.7,11.5,0.0,0.0
67.7,69.2,67.7,11.5,0.0,0.0
67.7,69.2,67.7,11.6,0.0,0.0
67.8,69.2,67.8,11.6,0.0,0.0
67.8,69.3,67.8,11.6,0.0,0.0
67.9,69.4,67.9,11.6,0.0,0.0
67.9,69.4,67.9,11.6,0.0,0.0
67.9,69.4,67.9,11.6,0.0,0.0
68.0,69.5,68.0,11.6,0.0,0.0
68.1,69.6,68.1,11.6,0.0,0.0
68.3,69.8,68.3,11.6,0.0,0.0
68.5,70.0,68.5,11.6,0.0,0.0
68.9,70.4,68.9,11.5,0.0,0.0
69.3,70.8,69.3,11.6,0.0,0.0
69.8,71.3,69.8,11.5,0.0,0.0
70.3,71.9,70.3,11.5,0.0,0.0
70.8,72.4,70.8,11.5,0.0,0.0
71.3,72.9,71.3,11.5,0.0,0.0
71.7,73.3,71.7,11.4,0.0,0.0
72.1,73.6,72.1,11.4,0.0,0.0
72.4,74.0,72.4,11.4,0.0,0.0
72.8,74.4,72.8,11.3,0.0,0.0
73.3,74.9,73.3,11.3,0.0,0.0
73.9,75.5,73.9,11.3,0.0,0.0
74.5,76.1,74.5,11.3,0.0,0.0
75.3,77.0,75.3,11.2,0.0,0.0
76.2,77.8,76.2,11.2,0.0,0.0
77.1,78.7,77.1,11.2,0.0,0.0
77.9,79.6,77.9,11.2,0.0,0.0
78.8,80.5,78.8,11.2,0.0,0.0
79.5,81.3,79.5,11.1,0.0,0.0
80.3,82.0,80.3,11.1,0.0,0.0
80.9,82.7,80.9,11.1,0.0,0.0
81.5,83.3,81.5,11.1,0.0,0.0
82.1,83.9,82.1,11.1,0.0,0.0
82.7,84.5,82.7,11.1,0.2,0.1
83.3,85.1,83.3,11.1,0.3,0.2
83.9,85.7,83.9,11.1,0.4,0.2
84.5,86.3,84.5,11.1,0.5,0.3
85.0,86.9,85.0,11.0,0.7,0.4
85.5,87.4,85.5,11.1,0.8,0.4
86.0,87.8,86.0,11.1,1.0,0.5
86.3,88.2,86.3,11.1,1.3,0.6
86.5,88.4,86.5,11.1,1.7,0.8
86.6,88.4,86.6,11.1,2.2,1.2
86.5,88.4,86.5,11.1,2.9,1.5
86.4,88.2,86.4,11.1,3.6,2.0
86.2,88.1,86.2,11.2,4.2,2.3
86.1,88.0,86.1,11.2,4.7,2.6
86.0,87.9,86.0,11.2,5.1,2.9
85.9,87.7,85.9,11.2,5.5,3.3
85.5,87.4,85.5,11.3,6.2,3.7
85.2,87.0,85.2,11.3,7.0,4.3
84.8,86.7,84.8,11.4,7.6,4.8
84.7,86.5,84.7,11.4,7.9,5.1
84.9,86.8,84.9,11.4,7.5,5.0
85.4,87.3,85.4,11.4,6.6,4.5
85.9,87.8,85.9,11.5,5.8,4.0
86.2,88.0,86.2,11.5,5.6,3.8
85.7,87.6,85.7,11.6,6.6,4.2
84.9,86.7,84.9,11.6,8.5,5.1
83.8,85.6,83.8,11.6,10.8,6.2
82.9,84.7,82.9,11.6,12.8,7.1
82.5,84.3,82.5,11.7,13.8,7.6
82.4,84.2,82.4,11.7,14.1,7.7
82.6,84.4,82.6,11.8,13.8,7.6
82.8,84.6,82.8,11.8,13.5,7.4
82.9,84.7,82.9,11.8,13.5,7.2
82.7,84.5,82.7,11.8,13.9,7.3
82.4,84.2,82.4,11.8,14.6,7.6
81.8,83.6,81.8,11.8,15.8,8.1
81.0,82.8,81.0,11.8,17.2,9.0
80.2,81.9,80.2,11.8,18.8,9.9
79.4,81.2,79.4,11.8,20.1,10.7
79.0,80.7,79.0,11.7,20.8,11.3
78.9,80.6,78.9,11.7,20.7,11.5
79.2,80.9,79.2,11.7,20.1,11.3
79.6,81.4,79.6,11.7,19.1,10.8
80.1,81.8,80.1,11.7,18.3,10.2
80.3,82.1,80.3,11.6,17.9,9.6
80.4,82.2,80.4,11.6,17.9,9.2
80.4,82.1,80.4,11.6,18.2,8.9
80.2,81.9,80.2,11.6,18.7,9.0
79.8,81.5,79.8,11.6,19.2,9.5
79.4,81.1,79.4,11.6,19.7,10.3
78.9,80.6,78.9,11.6,20.3,11.2
78.3,80.0,78.3,11.6,21.0,12.2
77.8,79.5,77.8,11.6,21.8,13.1
77.4,79.1,77.4,11.6,22.5,13.8
77.1,78.7,77.1,11.6,23.1,14.3
77.0,78.6,77.0,11.7,23.3,14.5
77.1,78.8,77.1,11.7,23.2,14.5
77.4,79.0,77.4,11.8,22.7,14.2
77.6,79.3,77.6,11.9,22.3,13.8
77.8,79.5,77.8,12.0,22.0,13.4
77.8,79.5,77.8,12.0,22.0,13.1
77.6,79.2,77.6,12.1,22.4,12.9
77.1,78.8,77.1,12.3,23.1,12.8
76.5,78.1,76.5,12.4,23.9,13.0
75.8,77.4,75.8,12.5,24.8,13.4
75.2,76.8,75.2,12.7,25.6,13.8
74.8,76.5,74.8,12.9,25.8,14.1
75.0,76.6,75.0,13.0,25.2,13.9
75.7,77.3,75.7,13.2,23.8,13.2
76.7,78.4,76.7,13.4,21.7,12.2
77.7,79.4,77.7,13.6,19.5,11.2
78.5,80.2,78.5,13.7,17.9,10.3
78.7,80.4,78.7,13.9,17.2,10.0
78.5,80.2,78.5,14.1,17.3,10.0
77.9,79.6,77.9,14.2,17.9,10.3
77.2,78.9,77.2,14.5,18.6,10.8
76.5,78.2,76.5,14.6,19.1,11.2
75.9,77.6,75.9,14.8,19.5,11.5
75.5,77.1,75.5,14.9,19.8,11.8
75.1,76.7,75.1,15.1,20.0,11.9
74.9,76.5,74.9,15.2,20.0,11.9
74.8,76.5,74.8,15.3,19.8,11.7
75.1,76.7,75.1,15.4,19.1,11.2
75.6,77.3,75.6,15.5,17.8,10.5
76.5,78.2,76.5,15.6,15.8,9.5
77.5,79.2,77.5,15.6,13.5,8.4
78.4,80.1,78.4,15.6,11.5,7.4
78.9,80.6,78.9,15.6,10.2,6.6
79.0,80.7,79.0,15.6,9.8,6.2
78.8,80.5,78.8,15.6,10.0,6.1
78.6,80.3,78.6,15.6,10.2,5.9
78.4,80.1,78.4,15.5,9.9,5.7
78.5,80.2,78.5,15.5,9.2,5.3
78.7,80.4,78.7,15.4,8.0,4.7
79.0,80.7,79.0,15.3,6.8,4.1
79.2,80.9,79.2,15.3,5.8,3.4
79.4,81.1,79.4,15.2,5.0,2.9
79.5,81.2,79.5,15.1,4.4,2.4
79.6,81.3,79.6,14.9,4.0,2.0
79.6,81.3,79.6,14.8,3.7,1.8
79.6,81.3,79.6,14.7,3.4,1.6
79.6,81.3,79.6,14.7,3.2,1.6
79.6,81.4,79.6,14.5,2.9,1.5
79.7,81.4,79.7,14.5,2.5,1.3
79.8,81.5,79.8,14.3,2.1,1.1
79.9,81.6,79.9,14.3,1.7,0.9
80.0,81.7,80.0,14.2,1.3,0.7
80.0,81.8,80.0,14.1,0.9,0.5
80.1,81.8,80.1,14.0,0.7,0.3
80.1,81.8,80.1,13.9,0.4,0.2
80.1,81.8,80.1,13.9,0.2,0.1
80.1,81.8,80.1,13.8,0.1,0.0
80.0,81.8,80.0,13.8,0.0,0.0
80.0,81.7,80.0,13.7,0.0,0.0
79.9,81.7,79.9,13.7,0.0,0.0
79.9,81.6,79.9,13.6,0.0,0.0
79.8,81.5,79.8,13.6,0.0,0.0
79.8,81.5,79.8,13.6,0.0,0.0
79.8,81.5,79.8,13.6,0.0,0.0
79.7,81.5,79.7,13.6,0.0,0.0
79.7,81.5,79.7,13.6,0.0,0.0
79.7,81.5,79.7,13.6,0.0,0.0
79.8,81.5,79.8,13.6,0.1,0.0
79.9,81.6,79.9,13.5,0.1,0.0
80.0,81.7,80.0,13.5,0.1,0.0
80.2,81.9,80.2,13.6,0.1,0.0
80.4,82.1,80.4,13.6,0.1,0.0
80.7,82.5,80.7,13.6,0.0,0.0
81.1,82.9,81.1,13.6,0.0,0.0
81.5,83.3,81.5,13.7,0.0,0.0
82.0,83.7,82.0,13.7,0.0,0.0
82.4,84.2,82.4,13.8,0.0,0.0
82.8,84.6,82.8,13.8,0.0,0.0
83.2,85.0,83.2,13.8,0.0,0.0
83.6,85.4,83.6,13.9,0.0,0.0
83.9,85.8,83.9,14.0,0.0,0.0
84.3,86.2,84.3,14.0,0.0,0.0
84.7,86.6,84.7,14.1,0.0,0.0
85.2,87.0,85.2,14.2,0.0,0.0
85.7,87.5,85.7,14.2,0.0,0.0
86.2,88.0,86.2,14.3,0.0,0.0
86.7,88.5,86.7,14.4,0.0,0.0
87.1,89.0,87.1,14.5,0.0,0.0
87.5,89.3,87.5,14.5,0.0,0.0
87.7,89.6,87.7,14.6,0.0,0.0
87.8,89.7,87.8,14.7,0.0,0.0
87.7,89.6,87.7,14.8,0.0,0.0
87.6,89.5,87.6,14.9,0.0,0.0
87.4,89.3,87.4,15.0,0.0,0.0
87.1,89.0,87.1,15.1,0.0,0.0
86.7,88.6,86.7,15.2,0.0,0.0
86.3,88.2,86.3,15.3,0.0,0.0
85.9,87.8,85.9,15.4,0.0,0.0
85.5,87.3,85.5,15.5,0.0,0.0
85.0,86.9,85.0,15.6,0.0,0.0
84.6,86.4,84.6,15.7,0.0,0.0
84.1,85.9,84.1,15.8,0.0,0.0
83.6,85.4,83.6,15.9,0.0,0.0
83.0,84.8,83.0,16.0,0.0,0.0
82.5,84.3,82.5,16.1,0.0,0.0
82.0,83.8,82.0,16.2,0.0,0.0
81.5,83.2,81.5,16.3,0.0,0.0
80.9,82.7,80.9,16.4,0.0,0.0
80.4,82.1,80.4,16.5,0.0,0.0
79.9,81.6,79.9,16.6,0.0,0.0
79.3,81.0,79.3,16.7,0.0,0.0
78.8,80.5,78.8,16.7,0.0,0.0
78.3,80.0,78.3,16.8,0.0,0.0
77.8,79.5,77.8,16.9,0.0,0.0
77.4,79.0,77.4,17.0,0.0,0.0
76.9,78.6,76.9,17.0,0.0,0.0
76.5,78.2,76.5,17.1,0.0,0.0
76.1,77.7,76.1,17.2,0.0,0.0
75.7,77.3,75.7,17.3,0.0,0.0
75.3,76.9,75.3,17.3,0.0,0.0
74.9,76.5,74.9,17.3,0.0,0.0
74.6,76.2,74.6,17.3,0.0,0.0
74.2,75.8,74.2,17.4,0.0,0.0
73.9,75.5,73.9,17.4,0.0,0.0
73.5,75.1,73.5,17.4,0.0,0.0
73.3,74.9,73.3,17.4,0.0,0.0
73.0,74.6,73.0,17.4,0.0,0.0
72.8,74.4,72.8,17.4,0.0,0.0
72.7,74.3,72.7,17.3,0.0,0.0
72.7,74.3,72.7,17.3,0.0,0.0
72.8,74.4,72.8,17.3,0.0,0.0
73.2,74.7,73.2,17.2,0.0,0.0
73.6,75.2,73.6,17.1,0.0,0.0
74.2,75.8,74.2,17.1,0.0,0.0
74.8,76.4,74.8,17.1,0.0,0.0
75.4,77.1,75.4,17.0,0.0,0.0
75.9,77.6,75.9,17.0,0.0,0.0
76.2,77.9,76.2,16.9,0.0,0.0
76.3,78.0,76.3,16.8,0.0,0.0
76.2,77.9,76.2,16.8,0.0,0.0
76.0,77.6,76.0,16.8,0.0,0.0
75.7,77.3,75.7,16.7,0.0,0.0
75.4,77.0,75.4,16.7,0.0,0.0
75.2,76.8,75.2,16.7,0.0,0.0
75.1,76.7,75.1,16.7,0.0,0.0
75.0,76.7,75.0,16.7,0.0,0.0
75.1,76.7,75.1,16.7,0.0,0.0
75.1,76.7,75.1,16.6,0.0,0.0
75.1,76.7,75.1,16.7,0.0,0.0
75.0,76.6,75.0,16.7,0.0,0.0
74.9,76.5,74.9,16.7,0.0,0.0
74.6,76.2,74.6,16.8,0.0,0.0
