1_G,2_G,3_G,4_G,5_G,6_1_G,6_2_G,7_G,8_G,9_G,10_G,11_G,12_G,13_G,14_G
69.4,70.9,69.4,0,0,9.0,16.7,0,9.0,0,0,0,0,0,0
68.9,70.4,68.9,0,0,8.9,18.1,0,9.9,0,0,0,0,0,0
68.4,69.9,68.4,0,0,8.9,19.7,0,10.9,0,0,0,0,0,0
68.1,69.5,68.1,0,0,8.8,21.0,0,11.5,0,0,0,0,0,0
68.1,69.6,68.1,0,0,8.7,21.5,0,11.7,0,0,0,0,0,0
68.8,70.3,68.8,0,0,8.8,20.9,0,11.2,0,0,0,0,0,0
69.8,71.4,69.8,0,0,8.7,19.5,0,10.3,0,0,0,0,0,0
70.9,72.5,70.9,0,0,8.7,17.9,0,9.4,0,0,0,0,0,0
71.7,73.2,71.7,0,0,8.7,16.8,0,9.1,0,0,0,0,0,0
71.7,73.2,71.7,0,0,8.7,16.8,0,9.9,0,0,0,0,0,0
71.3,72.8,71.3,0,0,8.6,17.6,0,11.1,0,0,0,0,0,0
70.8,72.3,70.8,0,0,8.6,18.5,0,12.3,0,0,0,0,0,0
70.6,72.2,70.6,0,0,8.6,19.0,0,12.8,0,0,0,0,0,0
71.1,72.7,71.1,0,0,8.6,18.6,0,12.2,0,0,0,0,0,0
72.0,73.6,72.0,0,0,8.5,17.6,0,10.9,0,0,0,0,0,0
73.0,74.6,73.0,0,0,8.6,16.5,0,9.4,0,0,0,0,0,0
73.6,75.2,73.6,0,0,8.5,16.0,0,8.5,0,0,0,0,0,0
73.5,75.1,73.5,0,0,8.5,16.4,0,8.7,0,0,0,0,0,0
73.0,74.6,73.0,0,0,8.5,17.4,0,9.7,0,0,0,0,0,0
72.4,74.0,72.4,0,0,8.5,18.6,0,10.8,0,0,0,0,0,0
72.1,73.7,72.1,0,0,8.5,19.5,0,11.4,0,0,0,0,0,0
72.3,73.8,72.3,0,0,8.5,19.6,0,11.2,0,0,0,0,0,0
72.8,74.4,72.8,0,0,8.4,19.3,0,10.4,0,0,0,0,0,0
73.5,75.1,73.5,0,0,8.5,18.7,0,9.5,0,0,0,0,0,0
73.9,75.5,73.9,0,0,8.5,18.2,0,9.0,0,0,0,0,0,0
74.1,75.7,74.1,0,0,8.5,18.0,0,9.4,0,0,0,0,0,0
74.0,75.6,74.0,0,0,8.4,17.9,0,10.1,0,0,0,0,0,0
74.1,75.7,74.1,0,0,8.4,17.6,0,10.7,0,0,0,0,0,0
74.4,76.0,74.4,0,0,8.3,16.9,0,10.8,0,0,0,0,0,0
75.2,76.8,75.2,0,0,8.3,15.8,0,9.9,0,0,0,0,0,0
76.1,77.8,76.1,0,0,8.3,14.6,0,8.6,0,0,0,0,0,0
76.7,78.4,76.7,0,0,8.3,14.2,0,7.5,0,0,0,0,0,0
76.6,78.3,76.6,0,0,8.2,15.1,0,7.3,0,0,0,0,0,0
75.5,77.2,75.5,0,0,8.2,17.6,0,8.5,0,0,0,0,0,0
74.0,75.6,74.0,0,0,8.1,20.8,0,10.4,0,0,0,0,0,0
72.7,74.2,72.7,0,0,8.1,23.6,0,12.1,0,0,0,0,0,0
72.1,73.6,72.1,0,0,8.0,25.3,0,13.0,0,0,0,0,0,0
72.4,73.9,72.4,0,0,8.1,25.3,0,12.5,0,0,0,0,0,0
73.3,74.9,73.3,0,0,8.0,24.2,0,11.3,0,0,0,0,0,0
74.5,76.1,74.5,0,0,7.9,22.4,0,9.9,0,0,0,0,0,0
75.4,77.0,75.4,0,0,8.0,20.6,0,9.0,0,0,0,0,0,0
75.6,77.3,75.6,0,0,8.0,19.3,0,9.1,0,0,0,0,0,0
75.4,77.0,75.4,0,0,7.9,18.4,0,9.9,0,0,0,0,0,0
74.9,76.5,74.9,0,0,7.9,17.9,0,10.8,0,0,0,0,0,0
74.3,76.0,74.3,0,0,7.9,17.5,0,11.3,0,0,0,0,0,0
74.0,75.6,74.0,0,0,7.9,17.1,0,11.2,0,0,0,0,0,0
73.8,75.4,73.8,0,0,7.9,16.7,0,10.5,0,0,0,0,0,0
73.7,75.3,73.7,0,0,7.9,16.1,0,9.5,0,0,0,0,0,0
73.8,75.4,73.8,0,0,7.9,15.3,0,8.5,0,0,0,0,0,0
73.9,75.5,73.9,0,0,7.9,14.3,0,7.7,0,0,0,0,0,0
74.1,75.7,74.1,0,0,7.9,13.2,0,7.0,0,0,0,0,0,0
74.1,75.7,74.1,0,0,7.9,12.3,0,6.6,0,0,0,0,0,0
73.9,75.5,73.9,0,0,8.0,11.9,0,6.4,0,0,0,0,0,0
73.6,75.2,73.6,0,0,8.1,12.1,0,6.4,0,0,0,0,0,0
73.2,74.7,73.2,0,0,8.1,12.4,0,6.5,0,0,0,0,0,0
72.8,74.4,72.8,0,0,8.2,12.6,0,6.5,0,0,0,0,0,0
72.7,74.3,72.7,0,0,8.3,12.3,0,6.4,0,0,0,0,0,0
72.9,74.4,72.9,0,0,8.3,11.4,0,6.1,0,0,0,0,0,0
73.2,74.7,73.2,0,0,8.4,10.0,0,5.7,0,0,0,0,0,0
73.5,75.0,73.5,0,0,8.5,8.7,0,5.2,0,0,0,0,0,0
73.6,75.2,73.6,0,0,8.6,7.5,0,4.7,0,0,0,0,0,0
73.6,75.2,73.6,0,0,8.7,6.6,0,4.2,0,0,0,0,0,0
73.5,75.1,73.5,0,0,8.8,6.1,0,3.8,0,0,0,0,0,0
73.3,74.9,73.3,0,0,8.8,5.7,0,3.5,0,0,0,0,0,0
73.1,74.7,73.1,0,0,8.9,5.5,0,3.1,0,0,0,0,0,0
73.0,74.6,73.0,0,0,9.0,5.2,0,2.8,0,0,0,0,0,0
72.9,74.5,72.9,0,0,9.1,4.9,0,2.5,0,0,0,0,0,0
72.9,74.5,72.9,0,0,9.2,4.5,0,2.2,0,0,0,0,0,0
72.9,74.5,72.9,0,0,9.2,4.1,0,2.0,0,0,0,0,0,0
73.0,74.6,73.0,0,0,9.2,3.5,0,1.8,0,0,0,0,0,0
73.1,74.7,73.1,0,0,9.3,3.0,0,1.6,0,0,0,0,0,0
73.1,74.7,73.1,0,0,9.3,2.5,0,1.5,0,0,0,0,0,0
73.1,74.7,73.1,0,0,9.4,2.1,0,1.3,0,0,0,0,0,0
73.1,74.7,73.1,0,0,9.3,1.7,0,1.2,0,0,0,0,0,0
73.1,74.6,73.1,0,0,9.4,1.4,0,1.0,0,0,0,0,0,0
73.0,74.6,73.0,0,0,9.3,1.1,0,0.8,0,0,0,0,0,0
73.0,74.6,73.0,0,0,9.2,0.9,0,0.6,0,0,0,0,0,0
73.0,74.5,73.0,0,0,9.2,0.6,0,0.4,0,0,0,0,0,0
73.0,74.5,73.0,0,0,9.1,0.4,0,0.2,0,0,0,0,0,0
73.0,74.5,73.0,0,0,9.0,0.2,0,0.1,0,0,0,0,0,0
73.0,74.5,73.0,0,0,8.9,0.1,0,0.0,0,0,0,0,0,0
73.0,74.5,73.0,0,0,8.8,0.0,0,0.0,0,0,0,0,0,0
73.0,74.5,73.0,0,0,8.6,0.0,0,0.0,0,0,0,0,0,0
72.9,74.5,72.9,0,0,8.5,0.0,0,0.0,0,0,0,0,0,0
72.9,74.5,72.9,0,0,8.4,0.0,0,0.0,0,0,0,0,0,0
72.9,74.5,72.9,0,0,8.2,0.0,0,0.0,0,0,0,0,0,0
72.9,74.5,72.9,0,0,8.1,0.0,0,0.0,0,0,0,0,0,0
73.0,74.6,73.0,0,0,7.9,0.0,0,0.0,0,0,0,0,0,0
73.0,74.6,73.0,0,0,7.8,0.0,0,0.0,0,0,0,0,0,0
73.1,74.7,73.1,0,0,7.6,0.0,0,0.0,0,0,0,0,0,0
73.2,74.8,73.2,0,0,7.5,0.0,0,0.0,0,0,0,0,0,0
73.4,75.0,73.4,0,0,7.4,0.1,0,0.0,0,0,0,0,0,0
73.6,75.2,73.6,0,0,7.2,0.1,0,0.0,0,0,0,0,0,0
73.9,75.5,73.9,0,0,7.1,0.1,0,0.0,0,0,0,0,0,0
74.2,75.8,74.2,0,0,7.0,0.0,0,0.0,0,0,0,0,0,0
74.5,76.2,74.5,0,0,7.0,0.0,0,0.0,0,0,0,0,0,0
75.0,76.6,75.0,0,0,6.9,0.0,0,0.0,0,0,0,0,0,0
75.4,77.1,75.4,0,0,6.8,0.0,0,0.0,0,0,0,0,0,0
75.9,77.6,75.9,0,0,6.7,0.0,0,0.0,0,0,0,0,0,0
76.4,78.1,76.4,0,0,6.7,0.0,0,0.0,0,0,0,0,0,0
77.0,78.6,77.0,0,0,6.7,0.0,0,0.0,0,0,0,0,0,0
77.5,79.2,77.5,0,0,6.7,0.0,0,0.0,0,0,0,0,0,0
78.0,79.7,78.0,0,0,6.8,0.0,0,0.0,0,0,0,0,0,0
78.6,80.3,78.6,0,0,6.8,0.0,0,0.0,0,0,0,0,0,0
79.1,80.8,79.1,0,0,6.8,0.0,0,0.0,0,0,0,0,0,0
79.7,81.4,79.7,0,0,6.9,0.0,0,0.0,0,0,0,0,0,0
80.2,81.9,80.2,0,0,6.9,0.0,0,0.0,0,0,0,0,0,0
80.7,82.5,80.7,0,0,7.1,0.0,0,0.0,0,0,0,0,0,0
81.2,83.0,81.2,0,0,7.1,0.0,0,0.0,0,0,0,0,0,0
81.7,83.5,81.7,0,0,7.3,0.0,0,0.0,0,0,0,0,0,0
82.2,83.9,82.2,0,0,7.4,0.0,0,0.0,0,0,0,0,0,0
82.6,84.4,82.6,0,0,7.5,0.0,0,0.0,0,0,0,0,0,0
82.9,84.7,82.9,0,0,7.6,0.0,0,0.0,0,0,0,0,0,0
83.2,85.0,83.2,0,0,7.7,0.0,0,0.0,0,0,0,0,0,0
83.4,85.2,83.4,0,0,7.9,0.0,0,0.0,0,0,0,0,0,0
83.5,85.3,83.5,0,0,8.0,0.0,0,0.0,0,0,0,0,0,0
83.5,85.3,83.5,0,0,8.2,0.0,0,0.0,0,0,0,0,0,0
83.5,85.3,83.5,0,0,8.3,0.0,0,0.0,0,0,0,0,0,0
83.4,85.2,83.4,0,0,8.5,0.0,0,0.0,0,0,0,0,0,0
83.3,85.2,83.3,0,0,8.6,0.0,0,0.0,0,0,0,0,0,0
83.2,85.0,83.2,0,0,8.8,0.0,0,0.0,0,0,0,0,0,0
83.1,84.9,83.1,0,0,8.9,0.0,0,0.0,0,0,0,0,0,0
82.9,84.7,82.9,0,0,9.1,0.0,0,0.0,0,0,0,0,0,0
82.7,84.5,82.7,0,0,9.2,0.0,0,0.0,0,0,0,0,0,0
82.5,84.3,82.5,0,0,9.3,0.0,0,0.0,0,0,0,0,0,0
82.2,84.0,82.2,0,0,9.4,0.0,0,0.0,0,0,0,0,0,0
81.9,83.7,81.9,0,0,9.5,0.0,0,0.0,0,0,0,0,0,0
81.6,83.4,81.6,0,0,9.6,0.0,0,0.0,0,0,0,0,0,0
81.2,83.0,81.2,0,0,9.6,0.0,0,0.0,0,0,0,0,0,0
80.9,82.6,80.9,0,0,9.7,0.0,0,0.0,0,0,0,0,0,0
80.5,82.3,80.5,0,0,9.8,0.0,0,0.0,0,0,0,0,0,0
80.2,82.0,80.2,0,0,9.8,0.0,0,0.0,0,0,0,0,0,0
79.9,81.6,79.9,0,0,9.8,0.0,0,0.0,0,0,0,0,0,0
79.6,81.3,79.6,0,0,9.9,0.0,0,0.0,0,0,0,0,0,0
79.3,81.1,79.3,0,0,9.9,0.0,0,0.0,0,0,0,0,0,0
79.1,80.8,79.1,0,0,9.9,0.0,0,0.0,0,0,0,0,0,0
78.8,80.5,78.8,0,0,9.9,0.0,0,0.0,0,0,0,0,0,0
78.5,80.2,78.5,0,0,9.9,0.0,0,0.0,0,0,0,0,0,0
78.2,79.9,78.2,0,0,9.9,0.0,0,0.0,0,0,0,0,0,0
77.9,79.6,77.9,0,0,9.9,0.0,0,0.0,0,0,0,0,0,0
77.6,79.3,77.6,0,0,9.9,0.0,0,0.0,0,0,0,0,0,0
77.3,79.0,77.3,0,0,9.9,0.0,0,0.0,0,0,0,0,0,0
77.0,78.7,77.0,0,0,9.8,0.0,0,0.0,0,0,0,0,0,0
76.7,78.4,76.7,0,0,9.8,0.0,0,0.0,0,0,0,0,0,0
76.4,78.1,76.4,0,0,9.8,0.0,0,0.0,0,0,0,0,0,0
76.1,77.8,76.1,0,0,9.7,0.0,0,0.0,0,0,0,0,0,0
75.9,77.5,75.9,0,0,9.7,0.0,0,0.0,0,0,0,0,0,0
75.6,77.3,75.6,0,0,9.7,0.0,0,0.0,0,0,0,0,0,0
75.4,77.0,75.4,0,0,9.7,0.0,0,0.0,0,0,0,0,0,0
75.2,76.9,75.2,0,0,9.6,0.0,0,0.0,0,0,0,0,0,0
75.1,76.7,75.1,0,0,9.6,0.0,0,0.0,0,0,0,0,0,0
75.0,76.6,75.0,0,0,9.6,0.0,0,0.0,0,0,0,0,0,0
75.0,76.6,75.0,0,0,9.6,0.0,0,0.0,0,0,0,0,0,0
75.1,76.7,75.1,0,0,9.6,0.0,0,0.0,0,0,0,0,0,0
75.3,76.9,75.3,0,0,9.6,0.0,0,0.0,0,0,0,0,0,0
75.6,77.3,75.6,0,0,9.6,0.0,0,0.0,0,0,0,0,0,0
76.2,77.8,76.2,0,0,9.5,0.0,0,0.0,0,0,0,0,0,0
76.8,78.4,76.8,0,0,9.5,0.0,0,0.0,0,0,0,0,0,0
77.4,79.1,77.4,0,0,9.5,0.0,0,0.0,0,0,0,0,0,0
78.0,79.7,78.0,0,0,9.5,0.0,0,0.0,0,0,0,0,0,0
78.6,80.3,78.6,0,0,9.5,0.0,0,0.0,0,0,0,0,0,0
78.9,80.6,78.9,0,0,9.5,0.0,0,0.0,0,0,0,0,0,0
79.0,80.7,79.0,0,0,9.5,0.0,0,0.0,0,0,0,0,0,0
79.0,80.7,79.0,0,0,9.5,0.0,0,0.0,0,0,0,0,0,0
78.8,80.5,78.8,0,0,9.5,0.0,0,0.0,0,0,0,0,0,0
78.5,80.2,78.5,0,0,9.5,0.0,0,0.0,0,0,0,0,0,0
78.3,80.0,78.3,0,0,9.5,0.0,0,0.0,0,0,0,0,0,0
78.1,79.8,78.1,0,0,9.5,0.0,0,0.0,0,0,0,0,0,0
78.1,79.8,78.1,0,0,9.5,0.0,0,0.0,0,0,0,0,0,0
78.1,79.8,78.1,0,0,9.4,0.0,0,0.0,0,0,0,0,0,0
78.2,79.9,78.2,0,0,9.5,0.0,0,0.0,0,0,0,0,0,0
78.3,80.0,78.3,0,0,9.5,0.0,0,0.0,0,0,0,0,0,0
78.4,80.1,78.4,0,0,9.5,0.0,0,0.0,0,0,0,0,0,0
78.4,80.1,78.4,0,0,9.5,0.0,0,0.0,0,0,0,0,0,0
78.3,80.0,78.3,0,0,9.5,0.0,0,0.0,0,0,0,0,0,0
78.2,79.9,78.2,0,0,9.5,0.0,0,0.0,0,0,0,0,0,0
78.0,79.6,78.0,0,0,9.4,0.0,0,0.0,0,0,0,0,0,0
77.6,79.3,77.6,0,0,9.5,0.0,0,0.0,0,0,0,0,0,0
77.2,78.9,77.2,0,0,9.5,0.0,0,0.0,0,0,0,0,0,0
76.8,78.4,76.8,0,0,9.5,0.0,0,0.0,0,0,0,0,0,0
76.2,77.9,76.2,0,0,9.5,0.0,0,0.0,0,0,0,0,0,0
75.7,77.3,75.7,0,0,9.4,0.0,0,0.0,0,0,0,0,0,0
75.1,76.8,75.1,0,0,9.5,0.0,0,0.0,0,0,0,0,0,0
74.6,76.2,74.6,0,0,9.5,0.0,0,0.0,0,0,0,0,0,0
74.2,75.8,74.2,0,0,9.5,0.0,0,0.0,0,0,0,0,0,0
73.9,75.5,73.9,0,0,9.5,0.0,0,0.0,0,0,0,0,0,0
73.7,75.3,73.7,0,0,9.5,0.0,0,0.0,0,0,0,0,0,0
73.6,75.2,73.6,0,0,9.5,0.0,0,0.0,0,0,0,0,0,0
73.5,75.1,73.5,0,0,9.6,0.0,0,0.0,0,0,0,0,0,0
73.6,75.1,73.6,0,0,9.6,0.0,0,0.0,0,0,0,0,0,0
73.6,75.2,73.6,0,0,9.6,0.0,0,0.0,0,0,0,0,0,0
73.6,75.2,73.6,0,0,9.6,0.0,0,0.0,0,0,0,0,0,0
73.5,75.1,73.5,0,0,9.6,0.0,0,0.0,0,0,0,0,0,0
73.4,75.0,73.4,0,0,9.7,0.0,0,0.0,0,0,0,0,0,0
73.3,74.9,73.3,0,0,9.7,0.0,0,0.0,0,0,0,0,0,0
73.2,74.8,73.2,0,0,9.7,0.0,0,0.0,0,0,0,0,0,0
73.1,74.6,73.1,0,0,9.8,0.0,0,0.0,0,0,0,0,0,0
73.0,74.5,73.0,0,0,9.9,0.0,0,0.0,0,0,0,0,0,0
72.9,74.5,72.9,0,0,9.9,0.0,0,0.0,0,0,0,0,0,0
72.9,74.5,72.9,0,0,10.0,0.0,0,0.0,0,0,0,0,0,0
72.9,74.4,72.9,0,0,10.0,0.0,0,0.0,0,0,0,0,0,0
72.8,74.4,72.8,0,0,10.1,0.0,0,0.0,0,0,0,0,0,0
72.7,74.3,72.7,0,0,10.1,0.0,0,0.0,0,0,0,0,0,0
72.5,74.1,72.5,0,0,10.2,0.0,0,0.0,0,0,0,0,0,0
72.2,73.8,72.2,0,0,10.3,0.0,0,0.0,0,0,0,0,0,0
71.8,73.4,71.8,0,0,10.4,0.0,0,0.0,0,0,0,0,0,0
71.4,73.0,71.4,0,0,10.5,0.0,0,0.0,0,0,0,0,0,0
71.0,72.5,71.0,0,0,10.5,0.0,0,0.0,0,0,0,0,0,0
70.6,72.1,70.6,0,0,10.6,0.0,0,0.0,0,0,0,0,0,0
70.2,71.7,70.2,0,0,10.7,0.0,0,0.0,0,0,0,0,0,0
69.9,71.4,69.9,0,0,10.8,0.0,0,0.0,0,0,0,0,0,0
69.7,71.2,69.7,0,0,10.9,0.0,0,0.0,0,0,0,0,0,0
69.5,71.0,69.5,0,0,10.9,0.0,0,0.0,0,0,0,0,0,0
69.3,70.8,69.3,0,0,11.0,0.0,0,0.0,0,0,0,0,0,0
69.2,70.7,69.2,0,0,11.1,0.0,0,0.0,0,0,0,0,0,0
